Sobota,22,Sierpień,2026,21:29:11:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,218.45,800,79.5,-0.4,10111110,218.75,800,28.2,3.09,397.8,219.07,-0.4,1.45, , 
,219.37,800,79.5,-0.4,10111110,219.67,800,26.7,3.09,397.8,219.97,-0.4,1.45, , 
,220.27,800,79.5,-0.4,10111110,220.57,800,26.7,3.09,397.8,220.85,-0.4,1.45, , 
,221.17,800,79.5,-0.4,10111110,221.47,800,26.7,3.09,397.8,221.76,0.0,1.48, , 
,222.06,800,79.5,0.0,10111110,222.36,800,26.7,3.09,397.8,222.66,0.0,1.45, , 
,222.96,800,79.5,-0.4,10111110,223.26,800,26.7,3.09,397.8,223.56,0.0,1.45, , 
,223.87,768,79.5,0.0,10111110,224.17,768,26.7,3.09,397.8,224.46,0.4,1.52, , 
,224.75,800,79.5,0.4,10111110,225.06,800,26.7,3.09,397.8,225.37,0.8,1.45, , 
,225.67,768,79.5,0.4,10111111,225.97,800,26.7,3.09,397.8,226.27,0.8,1.48, , 
,226.56,800,79.5,0.8,10111111,226.88,768,26.7,3.09,397.8,227.21,0.4,1.45, , 
,227.50,800,79.5,0.4,10111111,227.77,800,26.7,3.09,397.8,228.08,0.0,1.41, , 
,228.38,800,79.5,0.0,10111111,228.68,800,26.7,3.09,397.8,228.96,-0.4,1.45, , 
,229.26,800,79.5,0.0,10111111,229.55,800,26.7,3.09,397.8,229.85,0.0,1.45, , 
,230.16,768,79.5,0.0,10111111,230.45,800,26.7,3.09,397.8,230.76,0.0,1.45, , 
,231.05,768,79.5,0.0,10111111,231.35,800,26.7,3.09,397.8,231.65,0.0,1.45, , 
,231.94,768,79.5,0.0,10111111,232.25,800,26.7,3.09,397.8,232.55,-0.4,1.45, , 
,232.85,800,79.5,-0.4,10111111,233.15,800,26.7,3.09,397.8,233.45,-0.8,1.45, , 
,233.76,800,79.5,-0.4,10111111,234.05,800,26.7,3.09,397.8,234.35,-0.4,1.45, , 
,234.66,800,79.5,-0.4,10111110,234.97,800,26.7,3.09,397.8,235.26,0.0,1.45, , 
,235.56,768,79.5,0.0,10111111,235.86,800,26.7,3.09,397.8,236.16,0.0,1.45, , 
,236.45,768,81.0,0.0,10111111,236.75,800,26.7,3.09,397.8,237.05,0.0,1.41, , 
,237.35,768,81.0,-0.8,10101011,237.65,928,32.5,4.12,438.6,237.94,2.0,1.56, , 
,238.26,1152,81.0,1.6,10101011,238.59,1152,32.5,4.12,438.6,238.93,2.3,1.48, , 
,239.26,1216,81.0,1.2,10101011,239.56,1280,23.5,3.09,336.6,239.90,-2.3,1.33, , 
,240.21,1216,81.0,-2.3,10111111,240.49,1056,22.0,2.06,316.2,240.81,-1.6,1.48, , 
,241.13,704,81.0,-1.6,10111111,241.43,736,34.1,5.15,459.0,241.71,-2.0,1.37, , 
,241.98,768,81.0,-2.7,10111111,242.27,736,29.4,3.09,418.2,242.57,-3.9,1.37, , 
,242.84,768,81.0,-4.3,10111111,243.14,768,32.5,4.12,438.6,243.45,-3.9,1.52, , 
,243.76,800,81.0,-3.5,10111111,244.05,800,29.4,3.09,418.2,244.35,-3.1,1.48, , 
,244.65,800,81.0,-2.7,10111111,244.96,768,29.4,3.09,418.2,245.26,-2.3,1.48, , 
,245.56,768,81.0,-2.3,10111111,245.86,800,31.0,4.12,438.6,246.16,-1.6,1.48, , 
,246.44,800,81.0,-1.2,10111111,246.75,800,29.4,4.12,418.2,247.04,-0.8,1.48, , 
,247.36,736,81.0,-0.8,10101011,247.66,768,41.2,6.18,520.2,247.96,0.0,1.60, , 
,248.28,1152,81.0,0.8,10101011,248.61,1152,38.4,5.15,479.4,248.95,3.1,1.60, , 
,249.30,1248,81.0,0.8,10101011,249.63,1152,42.7,6.18,550.8,249.95,4.3,1.60, , 
,250.24,800,81.0,0.0,10111111,250.53,928,31.0,3.09,438.6,250.86,-0.4,1.41, , 
,251.18,896,81.0,-0.8,10111111,251.49,864,26.7,3.09,397.8,251.81,-0.8,1.52, , 
,252.11,864,81.0,-0.4,10111111,252.42,864,28.2,3.09,397.8,252.73,0.0,1.48, , 
,253.02,800,81.0,0.0,10111111,253.28,736,28.2,3.09,397.8,253.55,-0.8,1.41, , 
,253.85,768,82.5,-1.2,10111111,254.16,800,29.4,3.09,418.2,254.47,-2.7,1.33, , 
,254.77,768,82.5,-3.9,10111111,255.07,768,29.4,3.09,418.2,255.38,-4.3,1.48, , 
,255.66,768,82.5,-4.3,10111111,255.98,768,29.4,3.09,438.6,256.27,-3.5,1.52, , 
,256.56,768,82.5,-3.1,10111111,256.85,768,29.4,3.09,438.6,257.14,-2.7,1.52, , 
,257.44,800,82.5,-2.3,10111111,257.73,800,29.4,3.09,418.2,258.02,-2.0,1.48, , 
,258.32,800,82.5,-2.0,10111111,258.61,800,29.4,3.09,418.2,258.90,-1.6,1.48, , 
,259.18,768,82.5,-1.6,10111111,259.49,800,29.4,3.09,418.2,259.78,-1.6,1.48, , 
,260.10,768,82.5,-1.6,10111111,260.40,800,28.2,3.09,418.2,260.69,-1.6,1.45, , 
,260.99,800,82.5,-1.6,10111111,261.31,800,28.2,3.09,418.2,261.61,-2.0,1.45, , 
,261.93,800,82.5,-2.0,10111111,262.22,768,29.4,3.09,418.2,262.51,-2.0,1.56, , 
,262.80,768,82.5,-0.8,10111111,263.10,768,31.0,4.12,459.0,263.39,2.0,1.64, , 
,263.69,768,82.5,3.1,10111111,263.98,768,29.4,4.12,438.6,264.29,4.3,1.56, , 
,264.58,768,82.5,4.7,10111111,264.90,800,29.4,4.12,438.6,265.19,5.5,1.48, , 
,265.50,768,82.5,5.5,10111111,265.79,800,29.4,4.12,438.6,266.07,5.5,1.48, , 
,266.36,800,82.5,5.5,10111111,266.65,768,29.4,4.12,438.6,266.96,5.5,1.48, , 
,267.25,800,82.5,5.5,10111111,267.56,768,29.4,4.12,438.6,267.87,5.5,1.48, , 
,268.16,800,82.5,5.1,10111111,268.46,800,29.4,4.12,438.6,268.75,5.1,1.48, , 
,269.06,800,82.5,5.1,10111111,269.36,800,29.4,4.12,418.2,269.67,5.1,1.48, , 
,269.99,768,82.5,5.1,10111111,270.28,800,29.4,4.12,438.6,270.59,5.1,1.45, , 
,270.88,768,82.5,5.1,10111111,271.18,768,29.4,4.12,438.6,271.49,5.1,1.48, , 
,271.79,768,82.5,5.1,10111111,272.10,800,29.4,4.12,438.6,272.40,5.1,1.48, , 
,272.70,800,82.5,5.1,10111111,273.00,768,29.4,4.12,438.6,273.30,5.1,1.48, , 
,273.60,768,84.0,5.1,10111111,273.90,800,29.4,4.12,438.6,274.19,5.5,1.48, , 
,274.49,800,84.0,5.5,10111111,274.79,800,29.4,4.12,418.2,275.09,5.5,1.45, , 
,275.38,800,84.0,5.9,10111111,275.68,768,29.4,4.12,418.2,275.98,5.5,1.45, , 
,276.28,768,84.0,5.5,10111111,276.60,800,29.4,4.12,438.6,276.90,5.5,1.45, , 
,277.18,768,84.0,5.5,10111111,277.47,768,29.4,4.12,438.6,277.75,5.5,1.52, , 
,278.05,800,84.0,5.9,10111111,278.34,800,29.4,4.12,438.6,278.65,5.9,1.48, , 
,278.94,800,84.0,5.9,10111111,279.24,768,29.4,4.12,418.2,279.53,6.3,1.52, , 
,279.85,800,84.0,6.3,10111111,280.14,800,29.4,4.12,418.2,280.45,6.3,1.45, , 
,280.75,800,84.0,6.3,10111111,281.05,800,29.4,4.12,438.6,281.35,6.3,1.48, , 
,281.66,768,84.0,6.3,10111111,281.95,768,29.4,4.12,418.2,282.24,6.6,1.48, , 
,282.53,800,84.0,6.6,10111111,282.84,800,29.4,4.12,418.2,283.14,7.0,1.48, , 
,283.45,768,84.0,7.0,10111111,283.75,768,29.4,4.12,438.6,284.07,7.0,1.48, , 
,284.37,800,84.0,7.0,10111111,284.67,768,29.4,4.12,418.2,284.97,7.0,1.48, , 
,285.27,768,84.0,7.4,10111111,285.57,800,29.4,4.12,438.6,285.86,7.4,1.48, , 
,286.16,800,84.0,7.4,10111111,286.47,800,29.4,4.12,418.2,286.78,7.0,1.45, , 
,287.07,768,84.0,7.4,10111111,287.37,800,29.4,4.12,418.2,287.69,7.4,1.48, , 
,287.99,800,84.0,7.4,10111111,288.29,800,29.4,4.12,418.2,288.60,7.8,1.48, , 
,288.92,800,84.0,7.8,10111111,289.20,800,29.4,4.12,418.2,289.50,8.2,1.48, , 
,289.79,768,84.0,8.2,10111111,290.08,800,29.4,4.12,418.2,290.38,8.6,1.45, , 
,290.68,768,84.0,8.2,10111111,290.98,800,29.4,4.12,418.2,291.29,8.2,1.45, , 
,291.59,800,85.5,7.8,10111111,291.90,768,29.4,4.12,418.2,292.19,8.2,1.48, , 
,292.49,800,85.5,8.2,10111111,292.79,800,29.4,4.12,418.2,293.09,8.6,1.48, , 
,293.40,768,85.5,8.6,10111111,293.69,768,29.4,4.12,418.2,293.99,8.6,1.48, , 
,294.29,768,85.5,9.0,10111111,294.58,800,29.4,4.12,418.2,294.89,9.0,1.48, , 
,295.18,768,85.5,9.0,10111111,295.48,800,29.4,4.12,418.2,295.78,9.0,1.45, , 
,296.09,768,85.5,9.0,10111111,296.38,768,29.4,4.12,418.2,296.68,9.0,1.48, , 
,296.99,800,85.5,9.0,10111111,297.29,768,29.4,4.12,418.2,297.58,9.4,1.45, , 
,297.89,800,85.5,9.0,10111111,298.18,800,29.4,4.12,418.2,298.48,9.0,1.45, , 
,298.77,768,85.5,9.0,10111111,299.08,800,29.4,4.12,418.2,299.39,9.4,1.48, , 
,299.70,800,85.5,9.4,10111111,299.98,768,28.2,4.12,418.2,300.28,9.0,1.45, , 
,300.58,800,85.5,9.0,10111111,300.87,800,28.2,4.12,418.2,301.16,9.4,1.48, , 
,301.48,768,85.5,9.4,10111111,301.78,768,29.4,4.12,418.2,302.08,9.4,1.48, , 
,302.37,768,85.5,9.8,10111111,302.67,768,29.4,4.12,418.2,302.98,9.8,1.48, , 
,303.28,768,85.5,9.8,10111111,303.59,768,29.4,4.12,438.6,303.88,9.8,1.45, , 
,304.19,800,87.0,9.4,10111111,304.49,800,29.4,4.12,418.2,304.80,9.4,1.45, , 
,305.11,800,85.5,9.4,10111111,305.41,800,29.4,4.12,418.2,305.72,9.0,1.45, , 
,306.02,768,85.5,9.0,10111111,306.32,800,29.4,4.12,418.2,306.61,9.0,1.48, , 
,306.90,800,85.5,9.0,10111111,307.20,800,28.2,4.12,418.2,307.50,8.6,1.45, , 
,307.81,800,85.5,8.6,10111111,308.11,800,29.4,4.12,418.2,308.43,8.6,1.45, , 
,308.73,800,85.5,8.6,10111111,309.01,800,29.4,4.12,418.2,309.30,8.6,1.48, , 
,309.61,800,85.5,8.6,10111111,309.91,768,29.4,4.12,418.2,310.22,9.0,1.52, , 
,310.54,800,85.5,9.4,10111111,310.85,800,29.4,4.12,418.2,311.15,9.4,1.48, , 
,311.44,800,87.0,9.4,10111111,311.74,800,28.2,4.12,418.2,312.02,9.4,1.45, , 
,312.33,800,87.0,9.4,10111111,312.61,768,29.4,4.12,418.2,312.91,9.0,1.48, , 
,313.23,800,87.0,9.4,10111111,313.54,800,28.2,4.12,418.2,313.83,9.4,1.45, , 
,314.15,768,87.0,9.4,10111111,314.43,800,29.4,4.12,418.2,314.73,9.4,1.48, , 
,315.03,768,87.0,9.8,10111111,315.34,800,29.4,4.12,418.2,315.64,9.8,1.48, , 
,315.96,768,87.0,9.8,10111111,316.24,768,29.4,4.12,418.2,316.54,10.2,1.48, , 
,316.84,800,87.0,10.2,10111111,317.15,800,29.4,4.12,418.2,317.45,10.2,1.48, , 
,317.75,768,87.0,10.2,10111111,318.04,768,29.4,4.12,418.2,318.33,10.2,1.48, , 
,318.63,800,87.0,10.5,10111111,318.93,800,28.2,4.12,418.2,319.22,10.5,1.45, , 
,319.52,800,87.0,10.2,10111111,319.82,800,28.2,4.12,418.2,320.11,10.5,1.48, , 
,320.38,800,87.0,10.5,10111111,320.70,800,28.2,4.12,418.2,321.01,10.2,1.45, , 
,321.31,800,87.0,10.2,10111111,321.62,800,28.2,4.12,418.2,321.93,9.8,1.45, , 
,322.23,768,87.0,9.8,10111111,322.53,768,29.4,4.12,418.2,322.83,10.2,1.48, , 
,323.13,800,87.0,10.2,10111111,323.43,768,29.4,4.12,418.2,323.73,9.8,1.45, , 
,324.02,800,87.0,9.4,10111111,324.32,768,28.2,4.12,418.2,324.62,9.4,1.48, , 
,324.94,768,87.0,9.4,10111111,325.24,800,29.4,4.12,418.2,325.54,9.4,1.48, , 
,325.82,768,87.0,9.8,10111111,326.12,768,29.4,4.12,418.2,326.41,9.8,1.48, , 
,326.70,800,87.0,9.8,10111111,327.01,800,29.4,4.12,418.2,327.29,9.8,1.45, , 
,327.59,800,87.0,9.4,10111111,327.89,800,29.4,4.12,418.2,328.20,9.8,1.48, , 
,328.49,800,87.0,9.8,10111111,328.79,800,29.4,4.12,418.2,329.10,9.8,1.48, , 
,329.39,800,87.0,9.8,10111111,329.70,800,29.4,4.12,418.2,330.00,9.8,1.48, , 
,330.29,768,87.0,9.8,10111111,330.59,800,29.4,4.12,418.2,330.89,9.8,1.48, , 
,331.19,800,87.0,9.8,10111111,331.50,768,29.4,4.12,418.2,331.79,9.8,1.48, , 
,332.09,800,87.0,9.8,10111111,332.38,800,29.4,4.12,418.2,332.69,9.4,1.45, , 
,332.99,800,87.0,9.4,10111111,333.30,768,29.4,4.12,438.6,333.60,9.8,1.48, , 
,333.89,800,88.5,9.8,10111111,334.19,768,29.4,4.12,418.2,334.48,9.8,1.48, , 
,334.77,800,87.0,9.8,10111111,335.08,800,29.4,4.12,438.6,335.38,10.2,1.48, , 
,335.69,800,88.5,9.8,10111111,335.98,800,29.4,4.12,418.2,336.28,9.8,1.45, , 
,336.59,768,88.5,9.8,10111111,336.88,768,29.4,4.12,438.6,337.18,9.8,1.45, , 
,337.48,832,88.5,8.6,10111111,337.78,800,28.2,4.12,418.2,338.09,2.7,0.94, , 
,338.39,800,88.5,-0.4,10111111,338.68,800,28.2,3.09,418.2,338.98,-5.5,1.13, , 
,339.29,768,88.5,-6.6,10111111,339.57,768,29.4,3.09,438.6,339.85,-7.0,1.52, , 
,340.16,768,88.5,-6.3,10111111,340.46,800,29.4,3.09,438.6,340.76,-4.3,1.60, , 
,341.06,768,87.0,-3.5,10111111,341.37,800,29.4,3.09,418.2,341.66,-2.3,1.56, , 
,341.97,768,87.0,-1.6,10111111,342.27,768,29.4,3.09,418.2,342.56,-0.4,1.56, , 
,342.87,768,87.0,0.0,10111111,343.15,800,29.4,4.12,438.6,343.46,0.8,1.52, , 
,343.76,800,87.0,1.2,10111111,344.04,800,28.2,3.09,418.2,344.34,1.6,1.52, , 
,344.63,800,87.0,1.6,10111111,344.91,800,29.4,4.12,418.2,345.21,2.3,1.52, , 
,345.50,800,87.0,2.3,10111111,345.80,800,29.4,4.12,418.2,346.09,2.7,1.48, , 
,346.41,800,87.0,2.7,10111111,346.70,800,28.2,4.12,418.2,347.00,3.1,1.48, , 
,347.32,800,87.0,3.1,10111111,347.62,800,28.2,3.09,418.2,347.92,3.5,1.48, , 
,348.22,800,87.0,3.5,10111111,348.52,800,28.2,3.09,418.2,348.82,3.5,1.48, , 
,349.11,800,85.5,3.5,10111111,349.40,800,28.2,3.09,418.2,349.69,3.5,1.45, , 
,349.99,800,85.5,3.5,10111111,350.28,800,28.2,4.12,418.2,350.58,3.5,1.45, , 
,350.87,800,85.5,3.5,10111111,351.19,800,28.2,3.09,418.2,351.47,3.1,1.45, , 
,351.77,800,85.5,3.1,10111111,352.08,800,28.2,3.09,418.2,352.36,2.7,1.45, , 
,352.66,768,85.5,2.7,10111111,352.95,800,28.2,3.09,418.2,353.25,2.3,1.45, , 
,353.55,768,84.0,2.3,10111111,353.85,800,28.2,3.09,418.2,354.16,1.6,1.45, , 
,354.46,800,84.0,1.6,10111111,354.76,800,28.2,3.09,418.2,355.07,0.8,1.41, , 
,355.36,768,84.0,0.4,10111111,355.66,768,28.2,3.09,418.2,355.96,0.0,1.45, , 
,356.26,800,84.0,0.0,10111111,356.56,800,28.2,3.09,418.2,356.86,0.0,1.45, , 
,357.17,768,84.0,0.0,10111111,357.47,768,28.2,3.09,418.2,357.78,0.0,1.48, , 
,358.08,800,82.5,0.0,10111111,358.38,800,28.2,3.09,418.2,358.68,0.0,1.48, , 
,358.97,768,82.5,0.4,10111111,359.27,768,28.2,3.09,418.2,359.57,0.4,1.48, , 
,359.86,800,82.5,0.8,10111111,360.17,800,28.2,3.09,418.2,360.48,0.4,1.45, , 
,360.77,800,82.5,0.0,10111111,361.08,800,28.2,3.09,418.2,361.38,0.0,1.45, , 
,361.68,768,82.5,-0.4,10111111,362.00,800,28.2,3.09,418.2,362.29,0.0,1.48, , 
,362.59,768,82.5,-0.4,10111111,362.89,768,28.2,3.09,418.2,363.20,0.0,1.48, , 
,363.48,800,82.5,0.0,10111111,363.78,768,28.2,3.09,418.2,364.09,0.0,1.45, , 
,364.39,800,82.5,-0.4,10111111,364.69,768,28.2,3.09,418.2,365.00,-0.4,1.45, , 
,365.29,800,82.5,-0.8,10111111,365.57,800,28.2,3.09,418.2,365.85,-0.8,1.45, , 
