Poniedziałek,24,Sierpień,2026,06:51:11:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,249.91,2528,85.5,-9.4,11101001,249.22,2528,20.8,2.06,295.8,249.55,-10.2,1.48, , 
,250.91,2528,84.0,-9.4,11101001,250.25,2528,20.8,2.06,295.8,250.58,-10.2,1.45, , 
,251.96,2528,85.5,-3.1,11101001,251.27,2528,20.8,2.06,295.8,251.60,-8.2,1.52, , 
,252.97,2528,85.5,1.2,11101001,252.31,2528,35.3,5.15,418.2,252.64,-0.4,1.56, , 
,253.99,2528,85.5,4.3,11101001,253.30,2528,34.1,5.15,418.2,253.66,3.5,1.52, , 
,254.99,2528,84.0,5.9,11101001,254.32,2528,34.1,5.15,418.2,254.66,5.1,1.45, , 
,256.00,2528,84.0,5.9,11101001,255.33,2528,34.1,5.15,418.2,255.67,6.3,1.41, , 
,257.04,2528,84.0,0.4,11101001,256.34,2560,25.1,3.09,336.6,256.68,1.2,1.21, , 
,258.09,2528,85.5,-0.8,11101001,257.40,2528,25.1,3.09,316.2,257.74,-0.4,1.41, , 
,259.10,2528,84.0,0.8,11101001,258.43,2528,31.0,4.12,377.4,258.77,0.4,1.52, , 
,260.16,2528,84.0,5.5,11101001,259.45,2528,36.9,5.15,438.6,259.80,4.7,1.52, , 
,261.17,2528,84.0,2.3,11101001,260.50,2528,38.4,5.15,438.6,260.83,6.3,1.41, , 
,262.18,2560,84.0,1.2,11101001,261.50,2560,53.3,7.21,591.6,261.83,1.6,1.45, , 
,263.20,2592,84.0,0.8,11101001,262.53,2560,51.8,7.21,591.6,262.86,1.2,1.45, , 
,264.19,2592,84.0,1.6,11101001,263.55,2592,41.2,5.15,479.4,263.88,0.0,1.64, , 
,265.21,2592,84.0,3.5,11101001,264.53,2592,35.3,5.15,418.2,264.85,4.3,1.60, , 
,266.23,2592,84.0,3.5,11101001,265.55,2592,42.7,6.18,499.8,265.89,3.5,1.45, , 
,267.25,2592,84.0,2.0,11101001,266.57,2592,42.7,6.18,499.8,266.91,1.6,1.45, , 
,268.29,2560,84.0,-2.0,11101001,267.60,2592,31.0,4.12,377.4,267.93,1.2,1.45, , 
,269.35,2528,84.0,-10.2,11101001,268.65,2560,20.8,2.06,295.8,269.01,-8.6,1.21, , 
,270.41,2528,84.0,-12.1,11101001,269.72,2528,20.8,2.06,295.8,270.05,-11.7,1.41, , 
,271.41,2496,84.0,-12.5,11101001,270.74,2496,20.8,2.06,295.8,271.10,-12.5,1.52, , 
,272.48,2464,84.0,-12.5,11101001,271.76,2496,22.0,2.06,295.8,272.12,-12.9,1.52, , 
,273.58,2432,84.0,-8.2,11101001,272.85,2464,23.5,3.09,316.2,273.21,-9.0,1.52, , 
,274.64,2432,84.0,-5.1,11101001,273.92,2432,23.5,3.09,316.2,274.27,-7.4,1.52, , 
,275.67,2400,84.0,-2.7,11101001,274.98,2432,23.5,3.09,316.2,275.32,-3.5,1.48, , 
,276.72,2368,84.0,-0.8,11101001,276.04,2400,25.1,3.09,316.2,276.40,-1.6,1.48, , 
,277.75,2368,84.0,5.1,11101001,277.09,2368,25.1,3.09,336.6,277.44,0.8,1.52, , 
,278.74,2368,84.0,8.2,11101001,278.08,2368,36.9,5.15,438.6,278.41,7.4,1.48, , 
,279.77,2336,84.0,9.4,11101001,279.10,2336,35.3,5.15,418.2,279.44,9.4,1.45, , 
,280.78,2336,84.0,9.0,11101001,280.09,2336,32.5,5.15,397.8,280.45,9.4,1.45, , 
,281.76,2304,84.0,6.3,11101001,281.11,2336,34.1,5.15,418.2,281.44,6.6,1.37, , 
,282.78,2304,84.0,1.6,11101001,282.11,2304,35.3,5.15,418.2,282.45,5.5,1.37, , 
,283.77,2272,84.0,-0.4,11111101,283.11,2272,19.2,3.09,275.4,283.44,-3.9,1.17, , 
,284.78,2208,84.0,0.0,11111101,284.11,2240,0.0,0.00,244.8,284.44,0.0,3.67, , 
,285.78,2144,84.0,0.0,11111101,285.12,2176,0.0,0.00,244.8,285.45,0.0,3.91, , 
,286.81,2112,84.0,0.0,11111101,286.12,2144,0.0,0.00,244.8,286.46,0.0,3.91, , 
,287.84,2048,84.0,0.0,11111101,287.15,2080,0.0,0.00,244.8,287.50,0.0,3.95, , 
,288.92,2016,84.0,0.0,11111101,288.21,2048,0.0,0.00,244.8,288.58,0.0,3.91, , 
,289.97,1952,84.0,0.0,11111111,289.28,1984,0.0,0.00,244.8,289.63,0.0,3.95, , 
,291.00,1888,82.5,0.0,11111111,290.31,1952,0.0,0.00,275.4,290.65,0.0,3.95, , 
,292.04,1856,84.0,0.0,11111111,291.36,1888,0.0,0.00,295.8,291.69,0.0,3.95, , 
,293.11,1792,82.5,0.0,11111111,292.39,1824,0.0,0.00,295.8,292.74,0.0,3.91, , 
,294.20,1760,82.5,0.0,11111111,293.49,1792,0.0,0.00,316.2,293.85,0.0,3.95, , 
,295.31,1696,82.5,0.0,11111111,294.56,1728,0.0,0.00,316.2,294.93,0.0,3.91, , 
,296.32,1664,82.5,0.0,11111111,295.66,1696,0.0,0.00,316.2,295.97,0.0,3.95, , 
,297.38,1600,82.5,0.0,11111111,296.67,1632,0.0,0.00,336.6,297.02,0.0,3.95, , 
,298.41,1600,82.5,0.0,11101011,297.70,1600,0.0,0.00,316.2,298.07,0.0,3.79, , 
,299.46,1536,82.5,-2.0,11101011,298.76,1568,22.0,3.09,316.2,299.12,0.0,0.86, , 
,300.43,1504,82.5,0.8,11111111,299.83,1536,22.0,3.09,316.2,300.14,0.0,1.52, , 
,301.65,1504,82.5,2.3,11101011,300.86,1504,23.5,3.09,336.6,301.24,1.6,1.52, , 
,302.49,1504,82.5,0.0,11101011,301.93,1504,41.2,6.18,479.4,302.21,0.0,1.52, , 
,303.63,1504,82.5,4.7,11101011,302.93,1504,54.5,8.24,652.8,303.24,3.1,1.60, , 
,304.66,1504,82.5,9.8,11101011,303.93,1504,45.9,7.21,571.2,304.37,9.0,1.60, , 
,305.77,1504,82.5,2.3,11111111,305.00,1504,26.7,3.09,357.0,305.30,0.0,1.60, , 
,306.94,1440,82.5,2.0,11111111,306.21,1504,23.5,3.09,336.6,306.56,2.0,1.52, , 
,307.97,1408,82.5,2.0,11111111,307.30,1440,23.5,3.09,336.6,307.63,2.3,1.48, , 
,309.04,1312,82.5,2.0,11111111,308.32,1376,23.5,3.09,336.6,308.68,2.0,1.45, , 
,309.98,1248,82.5,3.5,11111111,309.39,1280,23.5,3.09,336.6,309.69,3.5,1.52, , 
,310.80,992,82.5,3.5,11111111,310.27,1056,25.1,3.09,357.0,310.53,3.5,1.48, , 
,311.73,1184,82.5,2.3,11111111,311.07,992,25.1,3.09,357.0,311.43,2.7,1.41, , 
,312.81,2016,81.0,0.0,11101001,312.10,1504,22.0,3.09,316.2,312.45,0.0,2.50, , 
,313.87,1984,81.0,0.0,11101011,313.16,2048,16.1,2.06,244.8,313.52,0.0,1.91, , 
,314.95,1920,82.5,-3.1,11101011,314.23,1920,22.0,3.09,316.2,314.58,-2.3,1.45, , 
,316.06,1952,81.0,-3.9,11101011,315.31,1952,28.2,3.09,357.0,315.68,-6.3,1.41, , 
,317.12,1952,81.0,0.8,11101011,316.42,1952,40.0,5.15,479.4,316.77,0.0,1.60, , 
,318.20,1984,82.5,3.1,11101001,317.48,1952,36.9,5.15,459.0,317.84,2.3,1.52, , 
,319.28,1984,82.5,4.7,11101001,318.56,1984,35.3,5.15,438.6,318.92,3.9,1.48, , 
,320.36,2016,81.0,5.5,11101001,319.65,2016,36.9,5.15,438.6,320.01,5.5,1.45, , 
,321.43,2016,82.5,6.3,11101001,320.70,2016,38.4,5.15,459.0,321.06,5.5,1.45, , 
,322.48,2048,82.5,6.3,11101001,321.78,2016,38.4,5.15,459.0,322.13,6.3,1.45, , 
,323.52,2048,82.5,0.0,11101001,322.83,2048,40.0,6.18,479.4,323.17,4.3,1.45, , 
,324.56,2048,81.0,-5.5,11101001,323.86,2048,23.5,3.09,316.2,324.21,-3.9,1.37, , 
,325.61,2048,82.5,-5.5,11101001,324.91,2016,23.5,3.09,336.6,325.26,-7.8,1.37, , 
,326.66,2016,82.5,-7.4,11101001,325.95,2016,23.5,3.09,316.2,326.31,-6.6,1.52, , 
,327.72,2016,82.5,-1.2,11101001,326.99,2016,38.4,5.15,459.0,327.35,-3.5,1.64, , 
,328.79,2080,82.5,3.9,11101001,328.10,2048,36.9,5.15,459.0,328.44,3.1,1.56, , 
,329.84,2112,82.5,0.0,11101001,329.13,2080,35.3,5.15,438.6,329.49,3.9,1.41, , 
,330.90,2080,82.5,-3.5,11101001,330.19,2112,25.1,3.09,336.6,330.55,-2.7,1.33, , 
,331.93,2080,82.5,-3.9,11101001,331.24,2112,25.1,3.09,336.6,331.59,-3.9,1.45, , 
,332.97,2144,82.5,1.6,11101001,332.28,2080,40.0,5.15,459.0,332.62,-1.2,1.68, , 
,333.99,2176,82.5,5.1,11101001,333.29,2144,45.9,6.18,550.8,333.65,5.1,1.56, , 
,335.01,2176,82.5,-0.8,11101001,334.35,2176,28.2,4.12,377.4,334.69,0.8,1.29, , 
,336.05,2176,82.5,-2.7,11101001,335.35,2176,26.7,3.09,357.0,335.69,-2.3,1.41, , 
,337.06,2176,82.5,-4.7,11101001,336.39,2176,25.1,3.09,336.6,336.73,-3.9,1.41, , 
,338.08,2144,82.5,-6.6,11101001,337.40,2176,22.0,3.09,316.2,337.73,-6.3,1.45, , 
,339.11,2144,82.5,-8.6,11101001,338.42,2144,22.0,3.09,316.2,338.77,-7.4,1.48, , 
,340.12,2112,82.5,-9.8,11101001,339.44,2112,22.0,2.06,295.8,339.77,-9.8,1.48, , 
,341.19,2080,82.5,-10.5,11101001,340.48,2112,22.0,2.06,295.8,340.82,-10.2,1.52, , 
,342.26,2080,82.5,-10.9,11101001,341.54,2080,22.0,2.06,316.2,341.89,-10.5,1.52, , 
,343.29,2048,82.5,-5.9,11101001,342.60,2048,25.1,3.09,336.6,342.94,-9.0,1.56, , 
,344.34,2048,82.5,-2.3,11101001,343.64,2048,26.7,3.09,357.0,343.98,-4.3,1.56, , 
,345.41,2048,82.5,1.2,11101001,344.71,2048,34.1,4.12,418.2,345.06,0.8,1.52, , 
,346.47,2016,82.5,-1.6,11101001,345.74,2048,31.0,4.12,397.8,346.11,0.0,1.41, , 
,347.54,2016,82.5,-4.3,11101001,346.82,2016,26.7,3.09,357.0,347.18,-3.5,1.29, , 
,348.62,1984,82.5,-4.7,11101001,347.90,1984,26.7,3.09,357.0,348.26,-4.3,1.45, , 
,349.70,1984,82.5,-5.5,11101011,348.98,1984,26.7,3.09,357.0,349.34,-5.9,1.45, , 
,350.78,1984,82.5,0.0,11101011,350.06,1984,26.7,3.09,357.0,350.43,-5.9,1.48, , 
,351.84,2048,84.0,5.9,11101001,351.14,1984,48.6,6.18,571.2,351.49,4.3,1.64, , 
,352.89,2080,84.0,10.9,11101001,352.19,2048,47.1,7.21,571.2,352.53,9.0,1.56, , 
,353.93,2144,84.0,12.1,11101001,353.24,2112,45.9,7.21,550.8,353.59,12.5,1.45, , 
,354.95,2208,84.0,11.3,11101001,354.28,2176,45.9,7.21,520.2,354.62,11.7,1.41, , 
,356.01,2240,84.0,6.3,11101001,355.29,2240,44.3,6.18,520.2,355.65,10.2,1.41, , 
,357.03,2272,84.0,5.1,11101001,356.35,2240,35.3,5.15,438.6,356.68,5.1,1.37, , 
,358.05,2304,84.0,5.5,11101001,357.37,2304,35.3,5.15,438.6,357.71,5.1,1.48, , 
,359.06,2336,84.0,4.7,11101001,358.39,2336,35.3,5.15,418.2,358.73,5.1,1.48, , 
,360.06,2368,84.0,4.3,11101001,359.39,2368,35.3,5.15,418.2,359.72,3.9,1.45, , 
,361.20,2400,84.0,3.1,11101001,360.45,2368,34.1,5.15,418.2,360.82,3.5,1.48, , 
,362.27,2432,84.0,3.9,11101001,361.54,2400,34.1,5.15,418.2,361.90,3.5,1.48, , 
,363.38,2464,84.0,2.3,11101001,362.62,2432,38.4,5.15,438.6,362.99,5.9,1.52, , 
,364.42,2496,84.0,0.8,11101001,363.74,2464,42.7,6.18,499.8,364.08,0.8,1.37, , 
,365.43,2560,84.0,0.4,11101001,364.76,2528,42.7,6.18,499.8,365.10,0.4,1.48, , 
,366.44,2592,84.0,1.6,11101001,365.79,2560,41.2,6.18,479.4,366.13,0.4,1.52, , 
,367.45,2592,84.0,-2.7,11101001,366.79,2592,26.7,3.09,336.6,367.13,0.0,1.41, , 
,368.48,2560,84.0,-4.7,11101001,367.80,2592,25.1,3.09,316.2,368.14,-3.5,1.41, , 
,369.54,2592,84.0,-0.4,11101001,368.82,2560,29.4,4.12,377.4,369.18,-2.7,1.56, , 
,370.55,2592,84.0,2.0,11101001,369.87,2592,32.5,4.12,397.8,370.22,1.2,1.52, , 
,371.54,2624,84.0,1.2,11101001,370.87,2592,34.1,5.15,418.2,371.20,2.0,1.45, , 
,372.59,2656,84.0,1.6,11101001,371.89,2624,34.1,5.15,418.2,372.24,1.2,1.45, , 
,373.62,2688,84.0,1.2,11101001,372.96,2656,42.7,6.18,499.8,373.30,0.8,1.48, , 
,374.63,2752,84.0,0.8,11101001,373.94,2688,42.7,6.18,479.4,374.27,1.6,1.48, , 
,375.64,2848,84.0,-5.9,11101001,374.96,2784,56.1,8.24,632.4,375.30,-3.5,1.21, , 
,376.63,2400,84.0,0.0,11111101,375.99,2880,63.5,8.24,693.6,376.30,0.0,1.52, , 
,377.65,1504,84.0,0.0,11101011,376.95,1856,0.0,0.00,295.8,377.27,0.0,3.87, , 
,378.70,2048,84.0,0.0,11101001,378.01,2144,17.6,3.09,275.4,378.36,0.0,0.74, , 
,379.73,2112,84.0,4.7,11101001,379.05,2080,42.7,6.18,499.8,379.38,2.7,1.60, , 
,380.78,2112,84.0,5.9,11101001,380.07,2112,48.6,7.21,571.2,380.43,6.3,1.48, , 
,381.82,2144,84.0,5.9,11101001,381.11,2144,45.9,7.21,550.8,381.48,5.9,1.48, , 
,382.85,2176,84.0,0.0,11101001,382.15,2176,45.9,6.18,550.8,382.51,5.9,1.45, , 
,383.85,2240,84.0,-2.7,11101001,383.18,2208,57.6,8.24,652.8,383.51,-2.0,1.48, , 
,384.85,2272,84.0,-0.8,11101001,384.17,2240,56.1,8.24,632.4,384.51,-2.0,1.52, , 
,385.87,2304,84.0,2.7,11101001,385.19,2272,48.6,7.21,571.2,385.53,2.0,1.52, , 
,386.88,2336,84.0,2.3,11101001,386.21,2304,47.1,7.21,550.8,386.55,2.0,1.45, , 
,387.94,2368,84.0,3.5,11101001,387.25,2336,45.9,6.18,520.2,387.59,3.1,1.52, , 
,388.96,2368,84.0,2.3,11101001,388.29,2368,41.2,6.18,479.4,388.63,2.3,1.41, , 
,390.00,2400,84.0,2.0,11101001,389.28,2400,41.2,6.18,479.4,389.64,2.0,1.48, , 
,391.08,2432,85.5,1.6,11101001,390.34,2400,40.0,5.15,479.4,390.70,1.6,1.48, , 
,392.08,2432,84.0,1.2,11101001,391.41,2432,35.3,5.15,418.2,391.74,1.6,1.45, , 
,393.14,2432,85.5,-0.8,11101001,392.43,2432,31.0,4.12,377.4,392.80,0.0,1.45, , 
,394.20,2400,84.0,-2.7,11101001,393.48,2432,28.2,4.12,357.0,393.84,-1.6,1.48, , 
,395.27,2400,85.5,-3.1,11101001,394.54,2400,28.2,4.12,357.0,394.91,-2.3,1.48, , 
,396.30,2400,85.5,-1.6,11101001,395.62,2400,28.2,4.12,357.0,395.96,-2.7,1.52, , 
,397.37,2400,85.5,-0.4,11101001,396.69,2400,28.2,4.12,357.0,397.03,-0.4,1.52, , 
,398.42,2400,84.0,-1.2,11101001,397.70,2400,28.2,4.12,357.0,398.07,-1.2,1.45, , 
,399.46,2400,85.5,0.4,11101001,398.75,2400,28.2,4.12,357.0,399.08,0.0,1.52, , 
,400.51,2400,85.5,-1.2,11101001,399.82,2400,28.2,4.12,357.0,400.17,-0.8,1.48, , 
,401.62,2400,85.5,-2.0,11101001,400.88,2400,26.7,3.09,357.0,401.22,-2.3,1.48, , 
,402.73,2400,85.5,-2.0,11101001,402.02,2400,26.7,3.09,357.0,402.39,-2.3,1.48, , 
,403.79,2400,85.5,2.3,11101001,403.11,2400,36.9,5.15,438.6,403.43,2.0,1.56, , 
,404.83,2432,85.5,3.1,11101001,404.14,2400,36.9,5.15,438.6,404.49,2.7,1.45, , 
,405.90,2432,85.5,3.9,11101001,405.20,2432,36.9,5.15,438.6,405.55,3.5,1.48, , 
,406.99,2432,85.5,2.7,11101001,406.27,2432,36.9,5.15,438.6,406.62,2.3,1.48, , 
,408.04,2432,84.0,3.1,11101001,407.34,2432,35.3,5.15,438.6,407.70,3.1,1.48, , 
,409.12,2464,85.5,4.7,11101001,408.40,2432,36.9,5.15,438.6,408.76,3.5,1.52, , 
,410.20,2464,84.0,-0.4,11101001,409.49,2464,47.1,7.21,550.8,409.85,0.8,1.37, , 
,411.20,2496,84.0,-2.3,11101001,410.51,2496,51.8,7.21,591.6,410.87,-2.0,1.45, , 
,412.23,2528,84.0,-3.5,11101001,411.56,2496,51.8,7.21,591.6,411.90,-3.1,1.52, , 
,413.23,2560,84.0,-3.5,11101001,412.56,2528,51.8,7.21,591.6,412.90,-2.7,1.52, , 
,414.25,2592,85.5,-2.7,11101001,413.58,2560,51.8,7.21,571.2,413.91,-2.7,1.45, , 
,415.28,2592,84.0,-3.5,11101001,414.60,2592,51.8,7.21,591.6,414.94,-3.5,1.45, , 
,416.31,2624,85.5,-5.5,11101001,415.63,2592,56.1,8.24,632.4,415.96,-4.7,1.48, , 
,417.36,2624,85.5,-7.4,11101001,416.67,2624,60.4,8.24,673.2,417.01,-7.8,1.41, , 
,418.43,2656,84.0,-7.0,11101001,417.71,2624,59.2,8.24,652.8,418.07,-7.0,1.52, , 
,419.47,2688,85.5,-8.6,11101001,418.81,2656,59.2,8.24,652.8,419.16,-7.0,1.52, , 
,420.50,2720,84.0,-9.0,11101001,419.81,2688,63.5,8.24,693.6,420.15,-10.5,1.45, , 
,421.53,2720,84.0,-9.4,11101001,420.84,2720,63.5,8.24,693.6,421.18,-9.0,1.48, , 
,422.59,2752,85.5,-6.6,11101001,421.89,2752,63.5,8.24,693.6,422.25,-8.6,1.52, , 
,423.63,2752,85.5,-10.2,11101001,422.91,2752,69.4,9.27,754.8,423.28,-9.8,1.41, , 
,424.66,2784,85.5,-10.5,11101001,423.96,2752,73.7,9.27,775.2,424.32,-10.9,1.48, , 
,425.65,2784,85.5,-6.3,11101001,425.00,2784,79.6,11.33,846.6,425.33,-5.9,1.56, , 
,426.68,2816,85.5,-5.9,11101001,425.99,2816,90.2,13.39,948.6,426.32,-6.6,1.48, , 
,427.72,2848,85.5,-7.0,11101001,427.04,2848,90.2,13.39,948.6,427.39,-6.6,1.41, , 
,428.75,2880,85.5,-6.3,11101001,428.04,2880,91.4,14.42,948.6,428.40,-6.3,1.45, , 
,429.74,2912,85.5,-7.0,11101001,429.10,2912,91.4,14.42,948.6,429.44,-6.3,1.48, , 
,430.71,2976,85.5,-7.0,11101001,430.16,2944,91.4,13.39,948.6,430.43,-7.4,1.45, , 
,431.59,3008,85.5,-7.4,11101001,431.04,2976,91.4,13.39,948.6,431.33,-7.4,1.45, , 
,432.61,2208,85.5,0.0,11111101,431.90,3008,91.4,13.39,948.6,432.24,0.0,2.89, , 
,433.61,1856,85.5,0.0,11101011,432.91,1632,0.0,0.00,316.2,433.27,0.0,3.79, , 
,434.59,2144,85.5,0.0,11101001,433.93,2176,17.6,3.09,244.8,434.27,0.0,0.82, , 
,435.61,2176,85.5,0.0,11101001,434.91,2176,72.2,11.33,795.6,435.27,0.0,1.25, , 
,436.62,2176,85.5,-5.1,11101001,435.94,2176,81.2,12.36,887.4,436.27,-5.1,1.37, , 
,437.67,2208,85.5,-3.9,11101001,436.96,2176,76.9,10.30,846.6,437.32,-3.9,1.52, , 
,438.72,2208,85.5,-1.6,11101001,438.01,2208,76.9,11.33,826.2,438.36,-2.3,1.52, , 
,439.71,2240,85.5,-1.2,11101001,439.03,2240,75.3,11.33,826.2,439.38,-0.4,1.48, , 
,440.71,2272,85.5,0.0,11101001,440.04,2272,75.3,11.33,826.2,440.38,-1.2,1.45, , 
,441.71,2304,85.5,1.2,11101001,441.06,2272,56.1,7.21,632.4,441.37,0.0,1.56, , 
,442.74,2336,85.5,1.6,11101001,442.07,2304,54.5,7.21,612.0,442.39,1.2,1.45, , 
,443.79,2368,85.5,2.7,11101001,443.11,2336,51.8,7.21,591.6,443.45,3.1,1.48, , 
,444.88,2400,85.5,3.5,11101001,444.17,2368,51.8,7.21,591.6,444.49,3.5,1.48, , 
,445.91,2432,85.5,5.5,11101001,445.22,2400,36.9,5.15,459.0,445.55,5.9,1.45, , 
,447.01,2464,85.5,4.3,11101001,446.28,2432,31.0,4.12,397.8,446.65,4.7,1.45, , 
,448.08,2464,85.5,-4.3,11101001,447.38,2464,28.2,4.12,357.0,447.73,1.2,1.33, , 
,449.12,2496,85.5,-2.0,11101001,448.41,2464,17.6,2.06,244.8,448.76,-2.3,1.48, , 
,450.16,2496,85.5,-4.3,11101001,449.48,2496,17.6,2.06,244.8,449.82,-1.2,1.56, , 
,451.18,2496,85.5,-2.3,11101001,450.51,2496,17.6,2.06,244.8,450.85,-2.7,1.45, , 
,452.17,2528,85.5,-1.6,11101001,451.49,2528,17.6,2.06,244.8,451.84,-4.3,1.37, , 
,453.23,2528,84.0,-6.3,11101001,452.51,2528,19.2,2.06,275.4,452.87,-5.5,1.45, , 
,454.26,2528,84.0,-5.9,11101001,453.56,2528,19.2,2.06,275.4,453.89,-6.6,1.48, , 
,455.28,2528,84.0,-7.4,11101001,454.60,2528,19.2,2.06,275.4,454.94,-6.6,1.45, , 
,456.33,2528,84.0,-7.8,11101001,455.65,2528,20.8,2.06,275.4,455.99,-8.2,1.48, , 
,457.34,2528,84.0,-7.8,11101001,456.68,2528,20.8,2.06,275.4,457.01,-7.8,1.52, , 
,458.35,2496,84.0,1.2,11101001,457.69,2496,31.0,4.12,377.4,458.01,-1.6,1.68, , 
,459.37,2464,84.0,5.1,11101001,458.66,2496,41.2,5.15,479.4,459.00,3.9,1.56, , 
,460.50,2464,84.0,4.3,11101001,459.73,2464,50.2,7.21,571.2,460.12,4.7,1.37, , 
,461.56,2464,84.0,3.9,11101001,460.86,2464,50.2,7.21,571.2,461.22,4.3,1.45, , 
,462.64,2432,84.0,3.1,11101001,461.93,2464,50.2,7.21,571.2,462.29,3.9,1.45, , 
,463.71,2432,84.0,0.8,11101001,462.99,2432,50.2,7.21,571.2,463.35,0.4,1.48, , 
,464.81,2432,84.0,0.4,11101001,464.06,2432,50.2,7.21,571.2,464.44,0.4,1.45, , 
,465.86,2432,84.0,-0.4,11101001,465.15,2432,50.2,7.21,571.2,465.50,0.0,1.52, , 
,466.92,2464,84.0,-0.4,11101001,466.21,2432,50.2,7.21,571.2,466.58,-0.4,1.45, , 
,467.96,2464,84.0,-1.2,11101001,467.26,2464,50.2,7.21,571.2,467.61,-0.4,1.45, , 
,469.05,2464,84.0,-0.4,11101001,468.31,2464,50.2,7.21,571.2,468.69,-0.4,1.52, , 
,470.13,2464,84.0,0.0,11101001,469.41,2464,48.6,7.21,550.8,469.78,0.8,1.45, , 
,471.21,2496,84.0,0.4,11101001,470.50,2464,48.6,7.21,571.2,470.86,0.4,1.52, , 
,472.29,2496,84.0,0.4,11101001,471.58,2496,48.6,7.21,571.2,471.93,0.4,1.48, , 
,473.31,2496,84.0,2.7,11101001,472.63,2496,47.1,6.18,550.8,472.97,2.0,1.48, , 
,474.35,2496,84.0,3.1,11101001,473.65,2496,35.3,5.15,418.2,474.00,3.5,1.48, , 
,475.34,2496,84.0,2.7,11101001,474.67,2496,35.3,5.15,418.2,474.99,2.7,1.45, , 
,476.39,2496,84.0,2.0,11101001,475.67,2496,34.1,5.15,418.2,476.02,2.3,1.45, , 
,477.37,2496,84.0,2.3,11101001,476.70,2496,34.1,5.15,397.8,477.02,2.7,1.48, , 
,478.40,2528,84.0,0.8,11101001,477.70,2496,34.1,4.12,397.8,478.03,0.8,1.52, , 
,479.39,2528,84.0,0.4,11101001,478.73,2528,32.5,4.12,397.8,479.05,0.8,1.48, , 
,480.44,2528,84.0,0.8,11101001,479.76,2528,32.5,4.12,397.8,480.10,0.8,1.45, , 
,481.49,2528,84.0,0.0,11101001,480.81,2528,32.5,4.12,397.8,481.15,0.0,1.45, , 
,482.54,2528,84.0,0.8,11101001,481.83,2528,32.5,4.12,397.8,482.19,0.0,1.48, , 
,483.59,2528,84.0,0.0,11101001,482.91,2528,32.5,4.12,397.8,483.25,1.2,1.45, , 
,484.61,2496,84.0,0.0,11101001,483.95,2528,32.5,4.12,397.8,484.29,0.8,1.48, , 
,485.64,2528,84.0,2.0,11101001,484.97,2528,38.4,5.15,459.0,485.31,2.3,1.52, , 
,486.67,2528,84.0,2.0,11101001,485.99,2528,44.3,6.18,520.2,486.33,1.6,1.45, , 
,487.71,2528,84.0,1.6,11101001,487.01,2528,44.3,6.18,520.2,487.37,2.0,1.45, , 
,488.76,2528,84.0,0.8,11101001,488.05,2528,44.3,6.18,520.2,488.39,1.2,1.52, , 
,489.78,2528,84.0,1.6,11101001,489.10,2528,44.3,6.18,520.2,489.44,1.2,1.48, , 
,490.83,2528,84.0,-0.4,11101001,490.15,2528,44.3,6.18,520.2,490.49,1.6,1.45, , 
,491.86,2560,84.0,-3.5,11101001,491.18,2560,53.3,7.21,612.0,491.52,-3.1,1.45, , 
,492.88,2560,84.0,-3.9,11101001,492.20,2560,53.3,7.21,591.6,492.53,-3.9,1.52, , 
,493.88,2592,84.0,-4.3,11101001,493.23,2560,53.3,7.21,591.6,493.54,-4.3,1.45, , 
,494.89,2592,84.0,-3.9,11101001,494.20,2592,53.3,7.21,591.6,494.54,-4.3,1.48, , 
,495.89,2592,84.0,-3.5,11101001,495.22,2592,53.3,7.21,591.6,495.57,-3.9,1.52, , 
,496.91,2592,84.0,-4.3,11101001,496.24,2592,53.3,7.21,591.6,496.56,-3.5,1.48, , 
,497.95,2592,84.0,-4.7,11101001,497.26,2592,54.5,7.21,612.0,497.60,-4.7,1.41, , 
,498.93,2592,84.0,-5.9,11101001,498.27,2592,56.1,8.24,612.0,498.59,-5.5,1.48, , 
,499.92,2592,84.0,-5.5,11101001,499.26,2592,54.5,7.21,612.0,499.61,-5.5,1.52, , 
,500.92,2592,82.5,-3.5,11101001,500.28,2592,54.5,7.21,612.0,500.60,-3.1,1.48, , 
,501.90,2592,84.0,-3.1,11101001,501.23,2592,54.5,7.21,612.0,501.56,-3.5,1.48, , 
,502.95,2592,84.0,-3.5,11101001,502.24,2592,54.5,7.21,612.0,502.58,-2.7,1.48, , 
,503.96,2592,84.0,-3.1,11101001,503.27,2592,54.5,7.21,612.0,503.62,-3.1,1.52, , 
,505.00,2592,84.0,-2.7,11101001,504.33,2592,54.5,7.21,612.0,504.65,-2.3,1.45, , 
,506.02,2592,84.0,-2.7,11101001,505.34,2592,54.5,7.21,612.0,505.66,-3.5,1.41, , 
,507.03,2592,84.0,-3.1,11101001,506.34,2592,54.5,7.21,612.0,506.69,-3.1,1.48, , 
,508.04,2592,84.0,-3.5,11101001,507.36,2592,54.5,7.21,612.0,507.72,-3.5,1.52, , 
