Środa,05,Sierpień,2026,14:00:46:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,647.26,2208,93.0,-9.8,11101001,647.60,2208,73.7,9.27,846.6,647.96,-16.0,1.37, , 
,648.28,2272,93.0,-17.2,11101001,648.62,2272,73.7,8.24,846.6,648.94,-17.6,1.52, , 
,649.28,2336,93.0,-15.6,11101001,649.62,2336,71.0,8.24,795.6,649.93,-15.2,1.48, , 
,650.25,2368,93.0,-14.5,11101001,650.61,2400,71.0,8.24,795.6,650.99,-12.5,1.52, , 
,651.34,2432,93.0,-11.7,11101001,651.69,2464,69.4,8.24,795.6,652.03,-10.9,1.45, , 
,652.38,2496,93.0,-10.9,11101001,652.73,2528,62.0,8.24,714.0,653.09,-6.6,1.52, , 
,653.44,2560,93.0,-4.7,11101001,653.77,2560,59.2,8.24,673.2,654.12,-3.1,1.48, , 
,654.47,2624,93.0,-2.7,11101001,654.81,2624,57.6,7.21,673.2,655.16,-2.3,1.45, , 
,655.49,2656,93.0,-1.6,11101001,655.82,2688,56.1,7.21,652.8,656.16,0.0,1.45, , 
,656.49,2720,94.5,0.4,11101001,656.82,2720,56.1,7.21,652.8,657.16,0.8,1.45, , 
,657.51,2752,93.0,1.6,11101001,657.88,2752,57.6,8.24,673.2,658.20,1.2,1.48, , 
,658.56,2784,93.0,-3.5,11101001,658.91,2784,67.8,8.24,775.2,659.26,-7.0,1.41, , 
,659.60,2816,93.0,-7.8,11101001,659.95,2816,67.8,8.24,775.2,660.31,-8.6,1.45, , 
,660.65,2848,91.5,-9.0,11101001,660.98,2880,67.8,8.24,754.8,661.30,-8.6,1.52, , 
,661.61,2912,93.0,-8.2,11101001,661.95,2912,66.3,8.24,754.8,662.37,-7.0,1.52, , 
,662.65,2944,91.5,-6.6,11101001,662.92,2976,65.1,8.24,734.4,663.20,-6.3,1.52, , 
,663.53,3008,91.5,-7.4,11101001,663.89,3040,67.8,8.24,754.8,664.27,-7.8,1.41, , 
,664.62,3104,91.5,-8.2,11101001,665.00,3104,78.4,10.30,887.4,665.37,-9.4,1.41, , 
,665.74,3168,91.5,-10.5,11101001,666.09,3200,76.9,10.30,867.0,666.48,-10.9,1.45, , 
,666.79,2976,91.5,0.0,11111101,667.12,2464,0.0,0.00,295.8,667.45,0.0,3.91, , 
,667.81,1568,91.5,0.0,11101011,668.13,2144,17.6,3.09,275.4,668.46,0.0,0.66, , 
,668.79,2432,91.5,0.0,11101001,669.13,2400,45.9,6.18,550.8,669.46,0.0,1.56, , 
,669.78,2400,91.5,2.0,11101001,670.11,2400,50.2,6.18,591.6,670.44,-0.4,1.29, , 
,670.80,2400,91.5,-0.8,11101001,671.18,2400,59.2,8.24,693.6,671.51,-4.7,1.37, , 
,671.86,2400,91.5,-5.5,11101001,672.20,2432,63.5,8.24,734.4,672.55,-7.0,1.52, , 
,672.90,2432,91.5,-7.8,11101001,673.24,2432,62.0,8.24,714.0,673.58,-6.3,1.48, , 
,673.95,2464,91.5,-6.3,11101001,674.30,2464,60.4,8.24,693.6,674.62,-4.7,1.52, , 
,674.94,2496,91.5,-3.5,11101001,675.28,2496,59.2,7.21,673.2,675.60,-2.3,1.48, , 
,675.95,2496,91.5,-0.4,11101001,676.29,2496,42.7,5.15,499.8,676.65,1.6,1.45, , 
,676.99,2496,91.5,0.4,11101001,677.34,2464,36.9,5.15,438.6,677.74,0.4,1.41, , 
,678.09,2464,91.5,0.0,11101001,678.45,2464,36.9,5.15,459.0,678.79,-0.4,1.45, , 
,679.12,2432,91.5,-0.8,11101001,679.49,2432,23.5,3.09,316.2,679.82,-4.7,1.41, , 
,680.17,2400,91.5,-5.9,11101001,680.51,2400,26.7,3.09,357.0,680.84,-7.4,1.45, , 
,681.18,2368,91.5,-8.2,11101001,681.51,2368,35.3,4.12,438.6,681.86,-5.9,1.56, , 
,682.19,2336,91.5,-5.5,11101001,682.52,2336,40.0,5.15,479.4,682.86,-5.1,1.45, , 
,683.18,2336,91.5,-5.5,11101001,683.50,2336,50.2,6.18,591.6,683.82,-2.7,1.52, , 
,684.14,2336,90.0,-1.6,11101001,684.48,2336,51.8,7.21,612.0,684.82,0.8,1.52, , 
,685.15,2336,91.5,1.6,11101001,685.47,2336,57.6,8.24,673.2,685.81,-2.0,1.21, , 
,686.16,2368,90.0,-2.7,11101001,686.50,2368,59.2,8.24,673.2,686.85,-3.9,1.41, , 
,687.23,2368,90.0,-3.5,11101001,687.59,2400,57.6,7.21,673.2,687.95,-4.3,1.48, , 
,688.31,2400,90.0,-4.7,11101001,688.67,2432,57.6,7.21,673.2,689.05,-4.3,1.45, , 
,689.42,2432,91.5,-3.9,11101001,689.78,2432,56.1,7.21,652.8,690.13,-3.5,1.52, , 
,690.49,2464,90.0,-2.7,11101001,690.86,2464,54.5,7.21,632.4,691.22,-1.6,1.45, , 
,691.58,2464,91.5,-2.0,11101001,691.96,2496,54.5,7.21,632.4,692.30,-1.6,1.52, , 
,692.64,2496,90.0,0.0,11101001,692.97,2496,50.2,7.21,591.6,693.33,0.4,1.48, , 
,693.68,2496,90.0,1.2,11101001,694.01,2496,38.4,5.15,459.0,694.33,-1.2,1.33, , 
,694.70,2496,90.0,-0.8,11101001,695.04,2496,19.2,2.06,275.4,695.37,-2.7,1.48, , 
,695.68,2528,90.0,-5.1,11101001,696.02,2496,19.2,2.06,275.4,696.36,-7.0,1.33, , 
,696.68,2496,90.0,-4.3,11101001,697.01,2464,19.2,2.06,275.4,697.34,-2.7,1.64, , 
,697.68,2464,90.0,-7.4,11101001,697.99,2496,19.2,2.06,275.4,698.30,-4.3,1.60, , 
,698.64,2496,90.0,-8.6,11101001,698.98,2496,19.2,2.06,275.4,699.32,-8.6,1.29, , 
,699.66,2496,90.0,-3.1,11101001,699.97,2496,19.2,2.06,275.4,700.30,-3.9,1.52, , 
,700.67,2464,90.0,-7.8,11101001,701.03,2464,19.2,2.06,275.4,701.39,-4.3,1.52, , 
,701.72,2432,90.0,-6.6,11101001,702.07,2464,20.8,2.06,295.8,702.41,-8.6,1.33, , 
,702.77,2464,90.0,-7.0,11101001,703.14,2464,40.0,5.15,479.4,703.50,-4.3,1.56, , 
,703.87,2432,90.0,-3.5,11101001,704.25,2432,45.9,6.18,550.8,704.58,-0.8,1.48, , 
,704.92,2432,90.0,1.2,11101001,705.26,2432,47.1,6.18,571.2,705.64,3.5,1.45, , 
,706.00,2400,88.5,4.3,11101001,706.38,2400,48.6,6.18,571.2,706.75,4.7,1.45, , 
,707.10,2368,90.0,5.5,11101001,707.45,2368,48.6,7.21,571.2,707.78,5.5,1.41, , 
,708.11,2368,88.5,5.1,11101001,708.47,2336,48.6,7.21,571.2,708.82,4.7,1.45, , 
,709.15,2336,88.5,4.7,11101001,709.50,2336,48.6,7.21,591.6,709.84,4.3,1.45, , 
,710.20,2336,88.5,3.5,11101001,710.54,2336,54.5,8.24,632.4,710.89,1.2,1.37, , 
,711.24,2336,88.5,0.4,11101001,711.58,2336,59.2,8.24,693.6,711.92,-3.1,1.41, , 
,712.28,2368,88.5,-4.7,11101001,712.60,2368,59.2,8.24,673.2,712.94,-5.1,1.45, , 
,713.27,2400,88.5,-4.7,11101001,713.62,2400,60.4,8.24,693.6,714.00,-5.1,1.52, , 
,714.33,2400,88.5,-4.7,11101001,714.68,2432,59.2,8.24,693.6,715.04,-4.3,1.45, , 
,715.38,2432,88.5,-5.1,11101001,715.72,2432,59.2,8.24,673.2,716.08,-4.3,1.48, , 
,716.44,2432,88.5,-3.5,11101001,716.79,2464,57.6,8.24,673.2,717.13,-3.1,1.52, , 
,717.50,2464,88.5,-3.1,11101001,717.86,2464,56.1,7.21,652.8,718.22,-2.3,1.45, , 
,718.58,2464,88.5,-2.7,11101001,718.93,2464,54.5,7.21,632.4,719.28,-1.2,1.52, , 
,719.63,2464,88.5,-0.8,11101001,719.97,2464,53.3,7.21,632.4,720.32,0.8,1.56, , 
,720.66,2464,88.5,0.0,11101001,721.03,2464,38.4,5.15,459.0,721.41,1.2,1.45, , 
,721.78,2464,88.5,1.6,11101001,722.15,2464,50.2,7.21,591.6,722.51,2.3,1.48, , 
,722.86,2464,88.5,3.5,11101001,723.22,2464,48.6,7.21,571.2,723.58,3.5,1.41, , 
,723.92,2496,88.5,3.5,11101001,724.27,2496,50.2,7.21,591.6,724.60,2.3,1.33, , 
,724.94,2528,88.5,1.2,11101001,725.29,2528,56.1,8.24,652.8,725.65,-0.4,1.48, , 
,725.98,2560,88.5,0.0,11101001,726.33,2560,53.3,7.21,632.4,726.66,0.0,1.48, , 
,727.00,2560,88.5,-0.4,11101001,727.35,2592,53.3,7.21,612.0,727.67,0.4,1.48, , 
,728.00,2592,88.5,0.8,11101001,728.32,2624,51.8,7.21,612.0,728.65,2.3,1.52, , 
,728.97,2624,88.5,2.7,11101001,729.31,2624,47.1,6.18,550.8,729.66,2.7,1.48, , 
,730.02,2656,88.5,2.0,11101001,730.37,2656,28.2,3.09,357.0,730.70,-0.8,1.37, , 
,731.04,2656,88.5,-0.4,11101001,731.37,2656,28.2,3.09,357.0,731.71,-1.6,1.41, , 
,732.04,2656,88.5,-1.6,11101001,732.40,2656,28.2,3.09,377.4,732.74,-2.0,1.45, , 
,733.07,2656,88.5,-2.3,11101001,733.41,2624,28.2,3.09,377.4,733.77,-3.1,1.48, , 
,734.12,2624,87.0,-3.9,11101001,734.47,2624,40.0,5.15,479.4,734.80,-3.1,1.48, , 
,735.14,2624,88.5,-2.0,11101001,735.48,2624,44.3,6.18,520.2,735.81,0.8,1.52, , 
,736.15,2624,87.0,2.3,11101001,736.49,2624,48.6,7.21,571.2,736.82,3.9,1.41, , 
,737.16,2624,87.0,3.1,11101001,737.49,2624,53.3,7.21,632.4,737.81,2.7,1.41, , 
,738.15,2624,87.0,2.3,11101001,738.46,2624,56.1,8.24,652.8,738.77,-0.8,1.25, , 
,739.10,2592,87.0,-3.1,11101001,739.42,2592,73.7,10.30,826.2,739.76,-7.0,1.37, , 
,740.11,2592,87.0,-8.6,11101001,740.44,2624,75.3,9.27,846.6,740.76,-10.9,1.45, , 
,741.10,2592,88.5,-12.1,11101001,741.44,2624,67.8,8.24,775.2,741.77,-10.5,1.56, , 
,742.10,2592,87.0,-9.4,11101001,742.41,2592,66.3,8.24,754.8,742.75,-9.4,1.52, , 
,743.10,2592,87.0,-7.4,11101001,743.43,2592,66.3,8.24,754.8,743.75,-5.9,1.52, , 
,744.10,2592,87.0,-4.3,11101001,744.43,2592,62.0,8.24,693.6,744.76,-3.5,1.41, , 
,745.11,2592,87.0,-3.5,11101001,745.44,2592,62.0,8.24,714.0,745.76,-3.9,1.45, , 
,746.08,2592,87.0,-3.9,11101001,746.41,2592,63.5,8.24,714.0,746.77,-4.7,1.48, , 
,747.10,2624,87.0,-4.7,11101001,747.43,2624,63.5,8.24,714.0,747.76,-4.3,1.48, , 
,748.08,2624,87.0,-4.3,11101001,748.41,2624,63.5,8.24,714.0,748.75,-4.3,1.41, , 
,749.09,2624,87.0,-3.9,11101001,749.44,2656,62.0,8.24,693.6,749.82,-3.9,1.52, , 
,750.17,2656,87.0,-3.1,11101001,750.54,2656,53.3,7.21,612.0,750.89,1.6,1.56, , 
,751.23,2656,87.0,2.7,11101001,751.57,2656,53.3,7.21,632.4,751.91,3.5,1.37, , 
,752.24,2688,87.0,3.1,11101001,752.57,2688,53.3,7.21,612.0,752.91,3.5,1.41, , 
,753.26,2688,87.0,3.9,11101001,753.61,2688,48.6,6.18,571.2,753.97,6.6,1.52, , 
,754.32,2688,87.0,7.8,11101001,754.66,2688,48.6,7.21,571.2,755.00,7.4,1.45, , 
,755.35,2688,87.0,7.8,11101001,755.69,2688,47.1,7.21,550.8,756.03,5.5,1.41, , 
,756.36,2688,87.0,5.1,11101001,756.69,2688,44.3,6.18,550.8,757.03,0.0,1.52, , 
,757.36,2624,87.0,0.0,11101001,757.70,2656,17.6,2.06,275.4,758.04,-0.8,1.25, , 
,758.38,2624,87.0,5.5,11101001,758.71,2624,17.6,2.06,275.4,759.03,2.0,1.37, , 
,759.38,2592,87.0,3.9,11101001,759.74,2592,17.6,2.06,275.4,760.06,5.9,1.68, , 
,760.41,2560,87.0,2.3,11101001,760.75,2560,34.1,4.12,418.2,761.09,1.2,1.29, , 
,761.42,2528,87.0,-3.1,11111101,761.75,2560,17.6,2.06,244.8,762.08,0.0,1.68, , 
,762.40,2496,87.0,0.0,11111101,762.75,2464,0.0,0.00,244.8,763.11,0.0,3.87, , 
,763.42,2432,87.0,0.0,11111101,763.76,2432,0.0,0.00,244.8,764.09,0.0,3.95, , 
,764.42,2400,87.0,0.0,11111101,764.74,2368,0.0,0.00,244.8,765.07,0.0,3.95, , 
,765.39,2336,87.0,0.0,11111101,765.74,2304,19.2,3.09,275.4,766.06,0.0,1.13, , 
,766.39,2336,87.0,0.0,11101001,766.72,2336,78.4,11.33,867.0,767.05,-7.0,1.09, , 
,767.40,2336,87.0,-8.2,11101001,767.75,2368,79.6,10.30,907.8,768.09,-14.1,1.29, , 
,768.43,2368,87.0,-14.8,11101001,768.76,2400,81.2,10.30,907.8,769.12,0.0,1.48, , 
,769.46,2400,87.0,0.0,11101001,769.78,2400,60.4,8.24,693.6,770.15,-0.4,1.60, , 
,770.48,2400,87.0,0.8,11101001,770.84,2400,62.0,8.24,693.6,771.17,-3.1,1.37, , 
,771.51,2400,87.0,-4.7,11101001,771.85,2400,63.5,8.24,714.0,772.17,-5.9,1.41, , 
,772.52,2400,87.0,-6.6,11101001,772.89,2400,65.1,8.24,734.4,773.24,-7.0,1.52, , 
,773.55,2400,85.5,-9.0,11101001,773.90,2400,71.0,9.27,795.6,774.27,-10.5,1.45, , 
,774.63,2432,85.5,-10.5,11101001,774.99,2432,71.0,9.27,795.6,775.34,-10.9,1.48, , 
,775.70,2432,85.5,-10.9,11101001,776.05,2464,69.4,9.27,775.2,776.37,-10.5,1.52, , 
,776.73,2464,85.5,-10.9,11101001,777.10,2464,69.4,8.24,775.2,777.46,-10.2,1.45, , 
,777.82,2496,85.5,-9.8,11101001,778.15,2496,63.5,8.24,714.0,778.50,-4.3,1.56, , 
,778.85,2496,85.5,-2.7,11101001,779.18,2496,59.2,8.24,673.2,779.52,-2.0,1.52, , 
,779.89,2528,85.5,-2.0,11101001,780.23,2528,60.4,8.24,693.6,780.61,-1.6,1.45, , 
,780.96,2528,85.5,-1.2,11101001,781.29,2560,59.2,8.24,673.2,781.64,-0.8,1.45, , 
,781.97,2560,85.5,-1.2,11101001,782.32,2560,59.2,8.24,673.2,782.69,-0.8,1.48, , 
,783.01,2560,85.5,-1.2,11101001,783.36,2560,60.4,8.24,673.2,783.71,-1.6,1.45, , 
,784.05,2592,85.5,-1.2,11101001,784.39,2592,59.2,8.24,673.2,784.72,-0.8,1.45, , 
,785.07,2592,85.5,1.2,11101001,785.39,2592,51.8,7.21,612.0,785.73,4.7,1.52, , 
,786.06,2592,85.5,5.5,11101001,786.40,2560,51.8,7.21,612.0,786.76,5.5,1.48, , 
,787.12,2560,85.5,5.5,11101001,787.46,2560,51.8,7.21,612.0,787.81,5.5,1.41, , 
,788.14,2560,85.5,4.7,11101001,788.47,2560,51.8,7.21,612.0,788.83,3.9,1.41, , 
,789.17,2528,85.5,2.7,11101001,789.52,2528,36.9,5.15,459.0,789.86,0.8,1.41, , 
,790.22,2528,85.5,-1.2,11101001,790.57,2496,28.2,3.09,357.0,790.91,-2.3,1.45, , 
,791.27,2464,85.5,-3.5,11101001,791.59,2464,29.4,4.12,377.4,791.95,-5.1,1.41, , 
,792.30,2432,85.5,-6.3,11101001,792.66,2432,29.4,4.12,377.4,793.03,-7.0,1.48, , 
,793.36,2400,85.5,-7.8,11101001,793.73,2400,31.0,3.09,397.8,794.06,-9.0,1.45, , 
,794.45,2368,85.5,-9.4,11101001,794.79,2368,34.1,4.12,418.2,795.14,-9.4,1.52, , 
,795.49,2368,85.5,-7.0,11101001,795.82,2368,45.9,5.15,550.8,796.16,-2.0,1.60, , 
,796.49,2336,85.5,0.4,11101001,796.83,2336,54.5,7.21,632.4,797.17,2.0,1.45, , 
,797.50,2368,85.5,2.0,11101001,797.85,2368,54.5,7.21,632.4,798.18,2.7,1.48, , 
,798.56,2368,85.5,3.9,11101001,798.88,2368,53.3,7.21,612.0,799.25,4.7,1.48, , 
,804.65,2368,85.5,-2.3,11101001,803.98,2368,28.2,3.09,357.0,804.30,-2.0,1.41, , 
,805.70,2336,85.5,-4.3,11101001,804.98,2368,29.4,3.09,377.4,805.34,-3.9,1.48, , 
,806.69,2336,85.5,-2.7,11101001,806.03,2336,38.4,5.15,459.0,806.36,-2.7,1.56, , 
,807.71,2336,85.5,0.4,11101001,807.01,2336,48.6,6.18,571.2,807.35,-1.2,1.52, , 
,808.68,2336,85.5,3.9,11101001,808.03,2304,48.6,6.18,571.2,808.36,3.1,1.52, , 
,809.69,2304,85.5,4.3,11101001,809.01,2304,47.1,6.18,571.2,809.35,4.3,1.45, , 
,810.68,2336,85.5,5.1,11101001,810.02,2304,47.1,6.18,571.2,810.34,4.7,1.45, , 
,811.66,2304,85.5,0.0,11111101,811.03,2336,48.6,6.18,571.2,811.35,4.3,1.45, , 
,812.65,2304,85.5,0.0,11111101,811.99,2336,20.8,2.06,295.8,812.32,1.6,1.56, , 
,813.65,2272,85.5,0.0,11111101,812.98,2272,0.0,0.00,244.8,813.32,0.0,3.79, , 
,814.63,2240,84.0,0.0,11111101,813.98,2240,0.0,0.00,244.8,814.31,0.0,3.95, , 
,815.61,2208,85.5,0.0,11111101,814.95,2240,0.0,0.00,244.8,815.29,0.0,3.91, , 
,816.63,2208,84.0,0.0,11111101,815.94,2208,0.0,0.00,244.8,816.29,0.0,3.95, , 
,817.64,2176,84.0,0.0,11111101,816.97,2176,0.0,0.00,244.8,817.30,0.0,3.98, , 
,818.63,2144,85.5,0.0,11111101,817.97,2176,0.0,0.00,244.8,818.30,0.0,3.95, , 
,819.63,2112,84.0,0.0,11101001,818.95,2144,16.1,2.06,244.8,819.30,0.0,2.62, , 
,820.63,2112,84.0,0.0,11101001,819.95,2112,14.9,2.06,244.8,820.29,0.0,1.52, , 
,821.66,2112,84.0,7.8,11101001,820.97,2112,14.9,2.06,244.8,821.31,3.5,1.09, , 
,822.69,2080,84.0,5.5,11101001,822.00,2080,14.9,2.06,244.8,822.35,7.4,1.52, , 
,823.75,2048,84.0,9.0,11101001,823.04,2080,14.9,2.06,244.8,823.39,6.3,1.45, , 
,824.83,1984,84.0,7.8,11101001,824.11,2016,14.9,2.06,244.8,824.46,10.9,1.56, , 
,825.88,1984,84.0,3.9,11101011,825.19,2016,19.2,3.09,295.8,825.54,8.6,1.37, , 
,826.97,1984,84.0,-5.1,11101011,826.25,1984,26.7,3.09,357.0,826.61,-3.1,1.09, , 
,828.08,1952,84.0,-7.4,11101011,827.34,1952,25.1,3.09,357.0,827.72,-6.3,1.41, , 
,829.19,1952,84.0,-8.6,11101011,828.47,1952,25.1,3.09,357.0,828.83,-6.6,1.56, , 
,830.26,1920,84.0,-6.6,11101011,829.55,1952,26.7,3.09,357.0,829.91,-8.2,1.48, , 
,831.35,1920,84.0,-4.7,11101011,830.63,1920,26.7,3.09,357.0,830.99,-7.4,1.56, , 
,832.46,1920,84.0,-0.4,11101011,831.72,1920,40.0,5.15,479.4,832.10,-2.0,1.52, , 
,833.54,1888,84.0,3.9,11101011,832.81,1888,40.0,5.15,499.8,833.18,2.0,1.48, , 
,834.65,1888,84.0,0.0,11101011,833.94,1888,54.5,8.24,632.4,834.30,0.0,1.29, , 
,835.77,1792,84.0,0.0,11111111,835.03,1920,73.7,11.33,846.6,835.38,-2.7,1.29, , 
,836.73,1088,84.0,0.0,11111111,836.10,1280,0.0,0.00,377.4,836.42,0.0,3.48, , 
,837.70,2336,84.0,0.0,11101001,837.05,1088,23.5,3.09,357.0,837.38,0.0,0.78, , 
,838.74,2176,84.0,3.1,11101001,838.04,2240,16.1,2.06,244.8,838.39,8.2,1.76, , 
,839.78,2080,84.0,-0.4,11101001,839.09,2144,20.8,3.09,295.8,839.43,0.8,1.33, , 
,840.82,1984,84.0,-0.4,11101011,840.13,2048,19.2,2.06,295.8,840.47,-3.1,1.37, , 
,841.89,1920,84.0,-2.0,11101011,841.19,1952,19.2,2.06,295.8,841.54,2.0,1.60, , 
,842.98,1888,84.0,-0.4,11101011,842.25,1888,42.7,6.18,499.8,842.62,0.0,1.52, , 
,844.10,1856,84.0,-5.1,11101011,843.36,1888,38.4,4.12,499.8,843.74,0.0,1.29, , 
,845.14,1792,84.0,-4.7,11101011,844.46,1824,29.4,3.09,397.8,844.82,-4.7,1.41, , 
,846.20,1760,84.0,-2.0,11101011,845.47,1792,31.0,4.12,418.2,845.82,-3.5,1.52, , 
,847.28,1760,84.0,0.0,11101011,846.55,1760,50.2,7.21,591.6,846.91,0.0,1.41, , 
,848.36,1760,84.0,-4.7,11101011,847.64,1760,65.1,9.27,754.8,847.98,-3.9,1.41, , 
,849.45,1760,84.0,2.7,11101011,848.71,1792,51.8,7.21,632.4,849.10,0.0,1.60, , 
,850.53,1760,84.0,3.5,11101011,849.80,1760,41.2,5.15,520.2,850.15,4.7,1.52, , 
,851.64,1728,84.0,3.5,11101011,850.89,1760,29.4,4.12,397.8,851.25,3.9,1.41, , 
,852.67,1696,84.0,5.9,11111111,852.00,1728,31.0,4.12,397.8,852.35,3.9,1.45, , 
,853.70,1632,84.0,9.4,11101011,853.01,1632,22.0,3.09,316.2,853.35,8.2,1.52, , 
,854.76,1600,84.0,0.0,11101011,854.07,1696,32.5,5.15,397.8,854.42,0.0,1.48, , 
,855.77,1600,84.0,3.1,11101011,855.08,1632,35.3,4.12,459.0,855.43,2.7,1.56, , 
,856.80,1632,84.0,0.0,11101011,856.10,1600,47.1,6.18,571.2,856.45,0.0,1.48, , 
,857.87,1664,84.0,-5.1,11101011,857.16,1664,57.6,8.24,673.2,857.51,-2.3,1.37, , 
,858.94,1728,84.0,-6.6,11101011,858.22,1696,67.8,9.27,795.6,858.58,-6.6,1.41, , 
,860.07,1792,84.0,-8.2,11101011,859.31,1760,71.0,9.27,826.2,859.70,-7.8,1.45, , 
,861.15,1856,84.0,-5.9,11101011,860.43,1824,67.8,8.24,775.2,860.78,-6.3,1.52, , 
,862.23,1952,84.0,-3.1,11101011,861.51,1888,66.3,8.24,754.8,861.88,-4.7,1.52, , 
,863.32,2016,84.0,-0.8,11101001,862.59,1984,65.1,8.24,734.4,862.95,-1.6,1.52, , 
,864.35,2080,84.0,-1.6,11101001,863.66,2016,65.1,8.24,734.4,864.00,-1.2,1.41, , 
,865.38,2144,84.0,-2.3,11101001,864.70,2112,65.1,8.24,734.4,865.04,-2.3,1.45, , 
,866.39,2208,84.0,-3.1,11101001,865.72,2176,65.1,8.24,734.4,866.06,-2.7,1.41, , 
,867.44,2272,84.0,-5.9,11101001,866.74,2240,69.4,9.27,775.2,867.09,-5.1,1.41, , 
,868.43,2368,84.0,-7.4,11101001,867.77,2304,73.7,9.27,826.2,868.10,-6.6,1.52, , 
,869.47,2432,84.0,-7.8,11101001,868.78,2400,73.7,9.27,826.2,869.14,-8.2,1.41, , 
,870.53,2496,82.5,-7.8,11101001,869.84,2464,73.7,9.27,826.2,870.18,-8.6,1.45, , 
,871.54,2592,84.0,-7.8,11101001,870.87,2528,78.4,10.30,867.0,871.21,-7.4,1.48, , 
,872.58,2656,84.0,-9.4,11101001,871.89,2624,82.7,11.33,907.8,872.24,-8.6,1.41, , 
,873.60,2752,84.0,-10.5,11101001,872.90,2688,87.1,12.36,948.6,873.25,-10.2,1.45, , 
,874.62,2848,84.0,-11.3,11101001,873.93,2784,87.1,11.33,948.6,874.30,-11.3,1.48, , 
,875.62,2912,84.0,-11.7,11101001,874.97,2880,85.5,11.33,948.6,875.28,-12.1,1.45, , 
,876.70,3008,84.0,-12.1,11101001,875.97,2944,85.5,11.33,948.6,876.43,-11.7,1.48, , 
,877.79,3104,84.0,-12.1,11101001,877.10,3040,85.5,11.33,928.2,877.46,-12.1,1.48, , 
,878.86,3168,84.0,-12.1,11101001,878.16,3136,85.5,11.33,928.2,878.52,-12.1,1.45, , 
,879.94,3264,84.0,-11.3,11101001,879.21,3200,85.5,11.33,928.2,879.57,-11.3,1.45, , 
,881.04,3328,84.0,-9.8,11101001,880.30,3296,82.7,11.33,907.8,880.67,-10.2,1.48, , 
,882.13,3392,84.0,-6.6,11101001,881.41,3360,79.6,10.30,887.4,881.77,-7.4,1.52, , 
,883.18,1920,84.0,0.0,11111111,882.50,2976,0.0,0.00,295.8,882.82,0.0,3.95, , 
,884.16,2528,84.0,0.0,11111101,883.52,1632,0.0,0.00,316.2,883.85,0.0,3.95, , 
,885.13,2464,84.0,0.0,11101001,884.47,2528,0.0,0.00,244.8,884.80,0.0,3.91, , 
,886.13,2432,84.0,0.0,11101001,885.47,2464,16.1,2.06,244.8,885.80,0.0,1.37, , 
,887.15,2432,84.0,0.0,11101001,886.47,2432,17.6,2.06,275.4,886.81,1.6,1.37, , 
,888.18,2400,84.0,5.1,11101001,887.50,2400,47.1,6.18,571.2,887.83,0.0,1.64, , 
,889.21,2400,84.0,1.2,11101001,888.51,2400,50.2,6.18,571.2,888.84,-0.4,1.37, , 
,890.28,2400,85.5,5.9,11101001,889.55,2400,50.2,6.18,591.6,889.91,3.9,1.56, , 
,891.35,2432,84.0,10.9,11101001,890.64,2400,50.2,7.21,591.6,890.98,9.0,1.52, , 
,892.38,2432,84.0,12.5,11101001,891.70,2432,50.2,7.21,591.6,892.05,12.1,1.41, , 
,893.45,2432,84.0,12.9,11101001,892.75,2432,50.2,7.21,591.6,893.11,12.9,1.45, , 
,894.50,2432,84.0,10.2,11101001,893.78,2432,48.6,7.21,571.2,894.14,12.5,1.41, , 
,895.61,2432,84.0,7.8,11101001,894.89,2432,48.6,7.21,571.2,895.25,9.8,1.41, , 
,896.62,2432,84.0,7.8,11101001,895.94,2432,48.6,7.21,571.2,896.28,7.8,1.48, , 
,897.72,2432,84.0,5.5,11101001,896.97,2432,48.6,7.21,571.2,897.34,5.5,1.45, , 
,898.75,2432,84.0,5.1,11101001,898.07,2432,48.6,7.21,571.2,898.41,5.1,1.45, , 
,899.83,2432,84.0,5.5,11101001,899.09,2432,48.6,7.21,571.2,899.44,4.7,1.48, , 
,900.86,2432,84.0,5.1,11101001,900.16,2432,48.6,7.21,571.2,900.49,6.3,1.45, , 
,901.87,2400,84.0,3.9,11101001,901.19,2432,36.9,5.15,438.6,901.53,3.9,1.45, , 
,902.83,2368,84.0,3.9,11111101,902.20,2400,20.8,2.06,295.8,902.52,0.0,1.33, , 
,903.83,2368,84.0,0.0,11101001,903.16,2368,16.1,2.06,244.8,903.48,0.0,1.68, , 
,904.82,2336,84.0,0.0,11101001,904.15,2368,22.0,3.09,316.2,904.48,0.0,1.48, , 
,905.83,2304,84.0,0.4,11101001,905.16,2336,28.2,3.09,357.0,905.50,-0.8,1.41, , 
,906.84,2304,84.0,3.5,11101001,906.17,2304,35.3,5.15,438.6,906.50,2.3,1.56, , 
,907.86,2304,84.0,7.0,11101001,907.20,2304,36.9,5.15,459.0,907.52,6.3,1.52, , 
,908.89,2304,84.0,10.9,11101001,908.22,2304,42.7,6.18,520.2,908.56,9.8,1.48, , 
,909.93,2304,84.0,10.2,11101001,909.22,2304,47.1,7.21,571.2,909.59,10.5,1.41, , 
