Sobota,29,Sierpieñ,2026,22:03:25:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,229.09,800,70.5,-3.5,10111110,228.49,800,31.0,4.12,418.2,228.78,3.9,0.0, , 
,230.00,800,72.0,-3.1,10111110,229.41,800,31.0,4.12,438.6,229.70,3.9,0.0, , 
,230.89,800,72.0,-3.5,10111110,230.30,800,31.0,4.12,418.2,230.59,3.9,0.0, , 
,231.77,800,72.0,-3.9,10111110,231.18,800,31.0,4.12,418.2,231.47,4.7,0.0, , 
,232.67,800,72.0,-3.9,10111110,232.06,800,29.4,4.12,418.2,232.35,4.7,0.0, , 
,233.58,800,72.0,-3.9,10111110,232.96,800,29.4,4.12,418.2,233.26,4.7,0.0, , 
,234.48,800,72.0,-3.9,10111110,233.88,800,29.4,4.12,418.2,234.18,4.7,0.0, , 
,235.37,800,73.5,-3.9,10111110,234.78,768,31.0,4.12,418.2,235.08,4.7,0.0, , 
,236.25,800,73.5,-3.9,10111110,235.67,800,29.4,4.12,418.2,235.97,4.7,0.0, , 
,237.15,800,72.0,-3.9,10111110,236.54,800,31.0,4.12,418.2,236.85,4.7,0.0, , 
,238.06,800,72.0,-3.9,10111110,237.47,768,31.0,4.12,438.6,237.76,4.7,0.0, , 
,238.97,800,72.0,-3.9,10111110,238.37,768,31.0,4.12,438.6,238.67,4.7,0.0, , 
,239.88,800,72.0,-3.9,10111110,239.27,800,31.0,4.12,438.6,239.57,4.7,0.0, , 
,240.78,832,73.5,-3.5,10111110,240.17,768,31.0,4.12,438.6,240.46,3.9,0.0, , 
,241.67,800,73.5,-3.5,10111110,241.08,800,31.0,4.12,418.2,241.37,4.7,0.0, , 
,242.57,800,73.5,-3.9,10111110,241.98,800,29.4,4.12,418.2,242.27,4.7,0.0, , 
,243.47,800,73.5,-4.3,10111110,242.88,800,29.4,4.12,418.2,243.19,4.7,0.0, , 
,244.39,800,73.5,-4.7,10111110,243.77,800,29.4,4.12,418.2,244.08,4.7,0.0, , 
,245.30,800,73.5,-5.1,10111110,244.70,800,29.4,4.12,418.2,245.00,4.7,0.0, , 
,246.19,768,73.5,-5.5,10111110,245.59,800,29.4,4.12,418.2,245.89,4.7,0.0, , 
,247.08,800,73.5,-5.5,10111110,246.49,768,29.4,4.12,418.2,246.78,4.7,0.0, , 
,247.96,768,73.5,-5.5,10111110,247.38,800,31.0,4.12,418.2,247.67,4.7,0.0, , 
,248.86,768,73.5,-5.1,10111110,248.26,768,31.0,4.12,438.6,248.58,4.7,0.0, , 
,249.75,800,73.5,-4.3,10111110,249.17,800,31.0,4.12,438.6,249.47,4.7,0.0, , 
,250.67,800,73.5,-3.9,10111110,250.05,800,31.0,4.12,438.6,250.35,4.7,0.0, , 
,251.56,800,73.5,-3.5,10111110,250.96,800,31.0,4.12,418.2,251.27,4.7,0.0, , 
,252.44,800,73.5,-4.3,10111110,251.86,800,29.4,4.12,418.2,252.16,4.7,0.0, , 
,253.35,800,73.5,-4.7,10111110,252.73,768,29.4,4.12,418.2,253.05,4.7,0.0, , 
,254.26,800,73.5,-5.1,10111110,253.65,800,29.4,4.12,418.2,253.95,4.7,0.0, , 
,255.18,800,73.5,-5.1,10111110,254.57,800,31.0,4.12,418.2,254.89,4.7,0.0, , 
,256.11,800,73.5,-4.7,10111110,255.48,800,29.4,4.12,418.2,255.79,4.7,0.0, , 
,256.98,800,73.5,-4.7,10111110,256.39,800,29.4,4.12,418.2,256.68,4.7,0.0, , 
,257.90,768,73.5,-4.7,10111110,257.30,800,29.4,4.12,418.2,257.60,4.7,0.0, , 
,258.80,800,73.5,-4.7,10111110,258.21,800,31.0,4.12,418.2,258.52,4.7,0.0, , 
,259.68,800,73.5,-4.7,10111110,259.09,800,29.4,4.12,418.2,259.38,4.7,0.0, , 
,260.57,800,75.0,-4.7,10111110,259.97,768,31.0,4.12,418.2,260.27,4.7,0.0, , 
,261.46,768,73.5,-4.7,10111110,260.87,768,31.0,4.12,438.6,261.17,4.7,0.0, , 
,262.35,800,73.5,-4.7,10111110,261.76,800,29.4,4.12,418.2,262.06,4.7,0.0, , 
,263.28,800,73.5,-4.7,10111110,262.67,800,29.4,4.12,418.2,262.96,4.7,0.0, , 
,264.16,768,75.0,-4.7,10111110,263.58,768,29.4,4.12,418.2,263.87,4.7,0.0, , 
,265.05,768,73.5,-4.3,10111110,264.47,800,29.4,4.12,418.2,264.77,4.7,0.0, , 
,265.97,800,75.0,-3.9,10111110,265.36,768,29.4,4.12,418.2,265.66,4.7,0.0, , 
,266.83,800,75.0,-3.9,10111110,266.26,800,29.4,4.12,418.2,266.55,4.7,0.0, , 
,267.73,800,75.0,-4.3,10111110,267.12,768,29.4,4.12,418.2,267.43,4.7,0.0, , 
,268.64,800,75.0,-4.3,10111110,268.04,768,29.4,4.12,418.2,268.34,4.7,0.0, , 
,269.52,800,75.0,-4.3,10111110,268.93,768,29.4,4.12,418.2,269.22,4.7,0.0, , 
,270.42,768,75.0,-3.9,10111110,269.83,800,29.4,4.12,418.2,270.12,4.7,0.0, , 
,271.30,800,75.0,-3.5,10111110,270.71,800,29.4,4.12,418.2,271.01,4.7,0.0, , 
,272.22,800,75.0,-3.5,10111110,271.60,800,29.4,4.12,418.2,271.90,4.7,0.0, , 
,273.12,800,75.0,-3.9,10111110,272.51,800,29.4,4.12,418.2,272.83,4.7,0.0, , 
,274.01,800,75.0,-3.9,10111110,273.42,800,29.4,4.12,418.2,273.72,4.7,0.0, , 
,274.92,800,75.0,-3.5,10111110,274.31,800,29.4,4.12,418.2,274.61,4.7,0.0, , 
,275.81,800,75.0,-3.9,10111110,275.21,768,28.2,4.12,418.2,275.51,4.7,0.0, , 
,276.71,768,75.0,-3.9,10111110,276.11,800,29.4,4.12,418.2,276.41,4.7,0.0, , 
,277.59,768,75.0,-3.9,10111110,277.01,800,29.4,4.12,418.2,277.31,4.7,0.0, , 
,278.50,800,75.0,-3.9,10111110,277.90,768,29.4,4.12,418.2,278.20,4.7,0.0, , 
,279.38,800,75.0,-3.9,10111110,278.80,800,28.2,4.12,418.2,279.09,4.7,0.0, , 
,280.28,800,75.0,-3.9,10111110,279.68,800,29.4,4.12,418.2,279.98,4.7,0.0, , 
,281.17,800,75.0,-3.9,10111110,280.58,800,29.4,4.12,418.2,280.86,4.7,0.0, , 
,282.07,800,75.0,-3.9,10111110,281.47,768,29.4,4.12,418.2,281.77,4.7,0.0, , 
,282.98,800,75.0,-3.5,10111110,282.39,800,29.4,4.12,418.2,282.68,4.7,0.0, , 
,283.89,800,75.0,-3.5,10111110,283.28,768,29.4,4.12,418.2,283.58,4.7,0.0, , 
,284.78,800,75.0,-3.5,10111110,284.19,800,29.4,4.12,418.2,284.48,4.7,0.0, , 
,285.68,800,75.0,-3.9,10111110,285.08,800,29.4,4.12,418.2,285.37,4.7,0.0, , 
,286.57,800,75.0,-3.9,10111110,285.98,800,29.4,4.12,418.2,286.28,4.7,0.0, , 
,287.49,800,75.0,-3.9,10111110,286.88,800,29.4,4.12,418.2,287.18,4.7,0.0, , 
,288.36,800,75.0,-3.5,10111110,287.77,800,29.4,4.12,418.2,288.04,4.7,0.0, , 
,289.24,800,75.0,-3.5,10111110,288.65,800,29.4,4.12,418.2,288.95,4.7,0.0, , 
,290.14,800,76.5,-4.3,10111110,289.53,800,29.4,4.12,418.2,289.84,4.7,0.0, , 
,291.02,768,76.5,-4.7,10111110,290.44,800,29.4,4.12,418.2,290.72,4.7,0.0, , 
,291.90,800,76.5,-4.3,10111110,291.31,800,29.4,4.12,418.2,291.60,4.7,0.0, , 
,292.80,800,76.5,-3.9,10111110,292.20,800,29.4,4.12,418.2,292.49,4.7,0.0, , 
,293.68,800,76.5,-3.5,10111110,293.08,800,29.4,4.12,418.2,293.37,4.7,0.0, , 
,294.58,768,76.5,-3.5,10111110,293.98,800,29.4,4.12,418.2,294.28,4.7,0.0, , 
,295.51,768,76.5,-3.1,10111110,294.88,800,29.4,4.12,418.2,295.20,4.7,0.0, , 
,296.41,800,76.5,-3.1,10111110,295.81,800,28.2,4.12,418.2,296.11,4.7,0.0, , 
,297.30,768,76.5,-3.5,10111110,296.69,800,28.2,4.12,418.2,297.00,4.7,0.0, , 
,298.19,800,76.5,-3.9,10111110,297.60,800,29.4,4.12,418.2,297.89,4.7,0.0, , 
,299.11,800,76.5,-3.9,10111110,298.49,800,29.4,4.12,418.2,298.79,4.7,0.0, , 
,299.98,800,76.5,-3.9,10111110,299.39,800,29.4,4.12,418.2,299.68,4.7,0.0, , 
,300.86,800,76.5,-3.9,10111110,300.27,800,29.4,4.12,418.2,300.56,4.7,0.0, , 
,301.78,800,76.5,-3.5,10111110,301.18,800,29.4,4.12,418.2,301.48,4.7,0.0, , 
,302.69,800,76.5,-3.9,10111110,302.07,800,29.4,4.12,418.2,302.39,4.7,0.0, , 
,303.57,800,76.5,-3.9,10111110,302.97,768,29.4,4.12,418.2,303.26,4.7,0.0, , 
,304.50,800,76.5,-3.9,10111110,303.87,800,29.4,4.12,418.2,304.17,4.7,0.0, , 
,305.38,800,76.5,-3.9,10111110,304.79,768,29.4,4.12,418.2,305.09,4.7,0.0, , 
,306.28,800,76.5,-3.9,10111110,305.68,800,29.4,4.12,418.2,305.98,4.7,0.0, , 
,307.19,800,76.5,-3.5,10111110,306.59,800,29.4,4.12,418.2,306.89,4.7,0.0, , 
,308.05,768,76.5,-3.9,10111110,307.47,768,29.4,4.12,418.2,307.75,4.7,0.0, , 
,308.95,800,76.5,-3.5,10111110,308.35,768,29.4,4.12,418.2,308.66,4.7,0.0, , 
,309.85,800,76.5,-3.9,10111110,309.25,800,28.2,4.12,418.2,309.54,4.7,0.0, , 
,310.75,800,76.5,-3.9,10111110,310.15,768,28.2,4.12,418.2,310.47,4.7,0.0, , 
,311.68,768,78.0,-3.9,10111110,311.06,768,28.2,4.12,418.2,311.37,4.7,0.0, , 
,312.59,800,78.0,-3.5,10111110,311.99,800,28.2,4.12,418.2,312.29,4.7,0.0, , 
,313.51,800,78.0,-3.5,10111110,312.90,800,28.2,4.12,418.2,313.21,4.7,0.0, , 
,314.41,800,78.0,-3.5,10111110,313.81,800,28.2,4.12,418.2,314.10,4.7,0.0, , 
,315.28,800,78.0,-3.5,10111110,314.69,800,29.4,4.12,418.2,314.98,4.7,0.0, , 
,316.19,768,78.0,-3.5,10111110,315.58,768,29.4,4.12,418.2,315.88,4.7,0.0, , 
,317.10,800,78.0,-3.5,10111110,316.48,768,29.4,4.12,418.2,316.79,4.7,0.0, , 
,317.99,768,78.0,-3.5,10111110,317.40,800,29.4,4.12,418.2,317.70,4.7,0.0, , 
,318.93,768,78.0,-3.5,10111110,318.29,800,29.4,4.12,418.2,318.62,4.7,0.0, , 
,319.82,800,76.5,-3.5,10111110,319.23,800,29.4,4.12,418.2,319.52,4.7,0.0, , 
,320.71,800,78.0,-3.5,10111110,320.12,800,28.2,4.12,418.2,320.42,4.7,0.0, , 
,321.60,800,78.0,-3.5,10111110,321.00,800,29.4,4.12,418.2,321.30,4.7,0.0, , 
,322.50,800,78.0,-3.5,10111110,321.90,800,28.2,4.12,418.2,322.20,4.7,0.0, , 
,323.40,800,78.0,-3.5,10111110,322.81,768,28.2,4.12,418.2,323.11,4.7,0.0, , 
,324.34,768,78.0,-3.1,10111110,323.71,800,28.2,4.12,418.2,324.03,4.7,0.0, , 
,325.23,800,78.0,-3.1,10111110,324.64,768,28.2,4.12,418.2,324.93,4.7,0.0, , 
,326.12,800,78.0,-3.5,10111110,325.52,800,28.2,4.12,418.2,325.82,4.7,0.0, , 
,327.02,768,78.0,-3.5,10111110,326.43,800,28.2,4.12,418.2,326.72,4.7,0.0, , 
,327.92,800,78.0,-3.9,10111110,327.32,800,28.2,4.12,418.2,327.62,4.7,0.0, , 
,328.83,768,78.0,-4.3,10111110,328.22,768,28.2,4.12,418.2,328.51,4.7,0.0, , 
,329.72,768,78.0,-4.3,10111110,329.13,768,29.4,4.12,418.2,329.42,4.7,0.0, , 
,330.64,800,78.0,-4.3,10111110,330.02,768,28.2,4.12,418.2,330.32,4.7,0.0, , 
,331.56,768,78.0,-4.3,10111110,330.96,768,28.2,4.12,418.2,331.26,4.7,0.0, , 
,332.45,800,78.0,-3.9,10111110,331.86,768,29.4,4.12,418.2,332.16,4.7,0.0, , 
,333.35,800,78.0,-3.9,10111110,332.76,768,29.4,4.12,418.2,333.05,4.7,0.0, , 
,334.26,800,78.0,-3.9,10111110,333.65,800,29.4,4.12,418.2,333.96,4.7,0.0, , 
,335.15,768,78.0,-3.9,10111110,334.56,800,29.4,4.12,418.2,334.86,4.7,0.0, , 
,336.04,800,78.0,-3.9,10111110,335.45,800,29.4,4.12,418.2,335.75,4.7,0.0, , 
,336.95,800,78.0,-3.5,10111110,336.34,800,29.4,4.12,418.2,336.66,4.7,0.0, , 
,337.85,768,78.0,-3.5,10111110,337.24,768,29.4,4.12,418.2,337.54,4.7,0.0, , 
,338.74,800,78.0,-3.9,10111110,338.14,800,29.4,4.12,418.2,338.45,4.7,0.0, , 
,339.65,800,78.0,-3.9,10111110,339.04,768,29.4,4.12,418.2,339.34,4.7,0.0, , 
,340.56,800,78.0,-3.9,10111110,339.95,800,28.2,4.12,418.2,340.25,4.7,0.0, , 
,341.44,768,79.5,-3.9,10111110,340.84,768,28.2,4.12,418.2,341.14,4.7,0.0, , 
,342.33,800,79.5,-3.9,10111110,341.73,800,29.4,4.12,418.2,342.02,4.7,0.0, , 
,343.18,768,79.5,-3.9,10111110,342.61,800,29.4,4.12,418.2,342.89,4.7,0.0, , 
,344.08,800,79.5,-3.9,10111110,343.48,768,29.4,4.12,418.2,343.78,4.7,0.0, , 
,344.98,800,79.5,-3.9,10111110,344.37,768,28.2,4.12,418.2,344.68,4.7,0.0, , 
,345.88,800,79.5,-3.9,10111110,345.28,800,28.2,4.12,418.2,345.59,4.7,0.0, , 
,346.76,768,79.5,-3.9,10111110,346.17,800,28.2,4.12,418.2,346.45,4.7,0.0, , 
,347.66,768,79.5,-3.5,10111110,347.06,768,28.2,4.12,418.2,347.35,4.7,0.0, , 
,348.53,768,79.5,-3.5,10111110,347.94,800,28.2,4.12,418.2,348.23,4.7,0.0, , 
,349.43,800,79.5,-3.1,10111110,348.83,768,28.2,4.12,418.2,349.12,4.7,0.0, , 
,350.30,800,79.5,-2.3,10111110,349.71,768,28.2,4.12,418.2,350.00,4.7,0.0, , 
,351.18,800,79.5,-4.7,10111110,350.58,800,28.2,4.12,418.2,350.89,4.7,0.0, , 
,352.09,800,79.5,-10.2,10111110,351.49,800,28.2,3.09,397.8,351.79,4.7,0.0, , 
,352.98,768,79.5,-12.5,10111111,352.39,800,28.2,3.09,397.8,352.69,4.7,0.0, , 
,353.85,768,79.5,-11.3,10111111,353.27,768,28.2,3.09,418.2,353.56,4.7,0.0, , 
,354.76,800,79.5,-9.8,10111111,354.17,800,28.2,3.09,418.2,354.46,4.7,0.0, , 
,355.66,768,79.5,-9.0,10111111,355.06,800,28.2,3.09,418.2,355.36,4.7,0.0, , 
,356.55,800,79.5,-9.0,10111111,355.95,800,28.2,3.09,418.2,356.25,4.7,0.0, , 
,357.45,800,79.5,-9.0,10111111,356.85,800,28.2,3.09,418.2,357.16,4.7,0.0, , 
,358.34,800,79.5,-9.4,10111111,357.75,800,28.2,3.09,418.2,358.04,4.7,0.0, , 
,359.24,768,79.5,-9.4,10111111,358.64,800,28.2,3.09,397.8,358.94,4.7,0.0, , 
,360.13,800,79.5,-9.0,10111111,359.53,768,28.2,3.09,418.2,359.82,4.7,0.0, , 
,361.05,800,79.5,-8.6,10111111,360.43,800,28.2,3.09,418.2,360.73,4.7,0.0, , 
,361.93,768,79.5,-8.6,10111111,361.34,800,28.2,3.09,418.2,361.64,4.7,0.0, , 
,362.84,800,79.5,-8.2,10111111,362.24,800,28.2,3.09,418.2,362.54,4.7,0.0, , 
,363.74,768,81.0,-8.2,10111111,363.13,800,28.2,3.09,397.8,363.43,4.7,0.0, , 
,364.64,768,79.5,-8.2,10111111,364.04,800,28.2,3.09,418.2,364.34,4.7,0.0, , 
,365.53,800,81.0,-8.2,10111111,364.95,768,28.2,3.09,418.2,365.24,4.7,0.0, , 
,366.43,768,81.0,-8.6,10111111,365.82,800,28.2,3.09,418.2,366.14,4.7,0.0, , 
,367.35,800,79.5,-8.6,10111111,366.74,800,28.2,3.09,418.2,367.04,4.7,0.0, , 
,368.24,800,79.5,-8.6,10111111,367.66,768,28.2,3.09,418.2,367.94,4.7,0.0, , 
,369.13,800,81.0,-9.0,10111111,368.54,800,28.2,3.09,418.2,368.84,4.7,0.0, , 
,370.01,800,81.0,-9.4,10111111,369.42,800,28.2,3.09,418.2,369.72,4.7,0.0, , 
,370.93,800,81.0,-9.4,10111111,370.32,768,28.2,3.09,418.2,370.63,4.7,0.0, , 
,371.81,768,81.0,-9.4,10111111,371.23,768,28.2,3.09,418.2,371.53,4.7,0.0, , 
,372.74,800,81.0,-9.0,10111111,372.11,800,28.2,3.09,418.2,372.43,4.7,0.0, , 
,373.67,800,81.0,-8.6,10111111,373.07,768,28.2,3.09,418.2,373.38,4.7,0.0, , 
,374.57,800,81.0,-8.6,10111111,373.96,800,28.2,3.09,397.8,374.26,4.7,0.0, , 
,375.46,800,81.0,-8.6,10111111,374.87,800,28.2,3.09,418.2,375.17,4.7,0.0, , 
,376.36,768,81.0,-8.6,10111111,375.76,800,28.2,3.09,397.8,376.06,4.7,0.0, , 
,377.24,800,81.0,-8.6,10111111,376.66,768,28.2,3.09,397.8,376.95,4.7,0.0, , 
,378.14,800,81.0,-9.0,10111111,377.53,800,28.2,3.09,418.2,377.84,4.7,0.0, , 
,379.03,800,81.0,-8.6,10111111,378.44,800,28.2,3.09,397.8,378.72,5.5,0.0, , 
,379.91,768,81.0,-8.6,10111111,379.32,800,28.2,3.09,418.2,379.61,4.7,0.0, , 
,380.81,800,81.0,-8.6,10111111,380.20,800,28.2,3.09,397.8,380.50,4.7,0.0, , 
,381.68,800,81.0,-8.6,10111111,381.10,800,28.2,3.09,397.8,381.39,4.7,0.0, , 
,382.60,800,81.0,-8.6,10111111,381.98,800,28.2,3.09,397.8,382.29,5.5,0.0, , 
,383.48,768,81.0,-8.6,10111111,382.90,768,26.7,3.09,397.8,383.19,5.5,0.0, , 
,384.36,800,81.0,-8.6,10111111,383.78,768,26.7,3.09,397.8,384.07,4.7,0.0, , 
,385.25,768,81.0,-9.4,10111111,384.64,800,26.7,3.09,397.8,384.94,5.5,0.0, , 
,386.14,768,81.0,-10.2,10111111,385.54,800,28.2,3.09,418.2,385.83,4.7,0.0, , 
,387.00,768,81.0,-10.2,10111111,386.41,768,28.2,3.09,418.2,386.71,4.7,0.0, , 
,387.90,800,81.0,-10.2,10111111,387.29,800,28.2,3.09,418.2,387.60,4.7,0.0, , 
,388.79,800,81.0,-10.2,10111111,388.20,800,28.2,3.09,418.2,388.49,5.5,0.0, , 
,389.67,800,81.0,-10.2,10111111,389.09,768,28.2,3.09,418.2,389.39,4.7,0.0, , 
,390.57,768,81.0,-10.9,10111111,389.96,768,28.2,3.09,418.2,390.27,4.7,0.0, , 
,391.45,768,82.5,-10.9,10111111,390.87,800,28.2,3.09,418.2,391.17,4.7,0.0, , 
,392.37,768,82.5,-10.5,10111111,391.75,768,28.2,3.09,418.2,392.07,4.7,0.0, , 
,393.28,768,82.5,-10.5,10111111,392.67,768,28.2,3.09,418.2,392.98,4.7,0.0, , 
,394.17,800,82.5,-10.5,10111111,393.58,800,28.2,3.09,418.2,393.87,4.7,0.0, , 
,395.06,800,82.5,-10.5,10111111,394.46,800,28.2,3.09,418.2,394.76,4.7,0.0, , 
,395.95,800,82.5,-10.5,10111111,395.36,800,28.2,3.09,418.2,395.66,4.7,0.0, , 
,396.85,800,82.5,-10.5,10111111,396.25,768,28.2,3.09,418.2,396.56,4.7,0.0, , 
,397.76,800,82.5,-10.2,10111111,397.15,800,28.2,3.09,418.2,397.46,4.7,0.0, , 
,398.65,800,82.5,-10.2,10111111,398.06,800,28.2,3.09,418.2,398.36,4.7,0.0, , 
,399.53,800,82.5,-10.5,10111111,398.95,800,28.2,3.09,418.2,399.24,4.7,0.0, , 
,400.42,800,82.5,-10.2,10111111,399.83,800,28.2,3.09,418.2,400.12,4.7,0.0, , 
,401.32,800,82.5,-10.5,10111111,400.72,800,28.2,3.09,418.2,401.02,4.7,0.0, , 
,402.22,800,82.5,-10.5,10111111,401.61,768,28.2,3.09,418.2,401.92,4.7,0.0, , 
,403.10,768,82.5,-10.5,10111111,402.51,800,28.2,3.09,418.2,402.81,4.7,0.0, , 
,404.01,800,82.5,-10.5,10111111,403.41,800,28.2,3.09,397.8,403.70,4.7,0.0, , 
,404.90,768,82.5,-10.5,10111111,404.30,800,28.2,3.09,418.2,404.60,4.7,0.0, , 
,405.81,800,82.5,-10.2,10111111,405.21,768,28.2,3.09,418.2,405.51,4.7,0.0, , 
,406.71,800,82.5,-10.5,10111111,406.10,768,28.2,3.09,418.2,406.40,4.7,0.0, , 
,407.63,800,82.5,-10.9,10111111,407.02,800,28.2,3.09,418.2,407.33,4.7,0.0, , 
,408.53,768,82.5,-10.9,10111111,407.94,800,28.2,3.09,397.8,408.23,4.7,0.0, , 
,409.42,800,82.5,-10.9,10111111,408.83,800,28.2,3.09,418.2,409.13,4.7,0.0, , 
,410.31,768,82.5,-11.3,10111111,409.72,800,28.2,3.09,397.8,410.01,4.7,0.0, , 
,411.21,800,82.5,-11.3,10111111,410.60,768,28.2,3.09,418.2,410.92,4.7,0.0, , 
,412.13,800,82.5,-11.3,10111111,411.53,800,28.2,3.09,397.8,411.83,4.7,0.0, , 
,413.02,768,82.5,-11.3,10111111,412.42,800,28.2,3.09,397.8,412.73,4.7,0.0, , 
,413.89,800,82.5,-10.9,10111111,413.31,800,28.2,3.09,418.2,413.60,5.5,0.0, , 
,414.77,768,82.5,-10.9,10111111,414.19,800,28.2,3.09,418.2,414.48,4.7,0.0, , 
,415.68,800,82.5,-11.3,10111111,415.08,800,28.2,3.09,418.2,415.38,4.7,0.0, , 
,416.58,800,82.5,-10.9,10111111,415.98,768,28.2,3.09,418.2,416.28,4.7,0.0, , 
,417.49,768,82.5,-10.9,10111111,416.88,800,28.2,3.09,397.8,417.18,4.7,0.0, , 
,418.37,800,82.5,-10.9,10111111,417.78,800,28.2,3.09,397.8,418.07,5.5,0.0, , 
,419.27,768,82.5,-10.5,10111111,418.68,800,28.2,3.09,397.8,418.97,5.5,0.0, , 
,420.18,800,82.5,-10.5,10111111,419.57,800,28.2,3.09,397.8,419.88,4.7,0.0, , 
,421.07,800,84.0,-10.5,10111111,420.48,800,28.2,3.09,397.8,420.78,5.5,0.0, , 
,421.96,800,84.0,-10.5,10111111,421.38,800,26.7,3.09,397.8,421.66,5.5,0.0, , 
,422.87,800,84.0,-10.5,10111111,422.26,768,28.2,3.09,397.8,422.57,4.7,0.0, , 
,423.77,800,84.0,-10.9,10111111,423.18,800,26.7,3.09,397.8,423.47,5.5,0.0, , 
,424.67,800,84.0,-10.9,10111111,424.06,768,28.2,3.09,418.2,424.36,4.7,0.0, , 
,425.57,768,84.0,-11.3,10111111,424.97,800,28.2,3.09,397.8,425.27,4.7,0.0, , 
,426.45,768,84.0,-11.3,10111111,425.87,768,28.2,3.09,418.2,426.16,4.7,0.0, , 
,427.34,768,84.0,-11.3,10111111,426.74,768,28.2,3.09,418.2,427.05,4.7,0.0, , 
,428.23,800,84.0,-11.7,10111111,427.66,800,28.2,3.09,397.8,427.94,4.7,0.0, , 
,429.13,768,84.0,-11.7,10111111,428.53,768,26.7,3.09,397.8,428.81,5.5,0.0, , 
,430.03,768,84.0,-11.3,10111111,429.44,768,28.2,3.09,397.8,429.73,4.7,0.0, , 
,430.92,800,84.0,-11.3,10111111,430.34,800,28.2,3.09,397.8,430.63,4.7,0.0, , 
,431.83,768,84.0,-11.3,10111111,431.22,800,28.2,3.09,397.8,431.53,4.7,0.0, , 
,432.75,800,84.0,-11.3,10111111,432.13,800,26.7,3.09,397.8,432.45,4.7,0.0, , 
,433.65,800,84.0,-10.9,10111111,433.05,800,26.7,3.09,397.8,433.36,4.7,0.0, , 
,434.55,800,84.0,-10.5,10111111,433.95,768,26.7,3.09,397.8,434.25,4.7,0.0, , 
,435.45,800,84.0,-10.9,10111111,434.85,800,28.2,3.09,397.8,435.16,4.7,0.0, , 
,436.35,800,84.0,-11.3,10111111,435.75,800,28.2,3.09,397.8,436.05,4.7,0.0, , 
,437.26,768,84.0,-10.5,10111111,436.68,800,26.7,3.09,397.8,436.97,5.5,0.0, , 
,438.19,768,84.0,-10.5,10111111,437.56,800,28.2,3.09,397.8,437.89,4.7,0.0, , 
,439.11,768,84.0,-10.2,10111111,438.48,768,26.7,3.09,397.8,438.79,4.7,0.0, , 
,440.03,800,84.0,-10.5,10111111,439.43,800,28.2,3.09,397.8,439.74,5.5,0.0, , 
,440.93,768,84.0,-10.9,10111111,440.32,800,26.7,3.09,397.8,440.62,5.5,0.0, , 
,441.84,768,84.0,-10.9,10111111,441.23,768,28.2,3.09,397.8,441.53,5.5,0.0, , 
,442.75,768,84.0,-11.3,10111111,442.16,768,28.2,3.09,397.8,442.45,4.7,0.0, , 
,443.66,800,84.0,-11.3,10111111,443.05,768,26.7,3.09,397.8,443.35,5.5,0.0, , 
,444.54,768,84.0,-10.9,10111111,443.95,768,26.7,3.09,397.8,444.25,5.5,0.0, , 
,445.47,800,84.0,-10.5,10111111,444.85,768,26.7,3.09,397.8,445.17,5.5,0.0, , 
,446.36,800,84.0,-10.2,10111111,445.77,768,26.7,3.09,397.8,446.06,4.7,0.0, , 
,447.26,800,84.0,-10.2,10111111,446.65,768,26.7,3.09,397.8,446.96,4.7,0.0, , 
,448.16,800,85.5,-10.2,10111111,447.56,800,26.7,3.09,397.8,447.85,5.5,0.0, , 
,449.02,800,84.0,-10.5,10111111,448.43,768,26.7,3.09,397.8,448.73,5.5,0.0, , 
,449.91,768,84.0,-10.5,10111111,449.30,768,26.7,3.09,397.8,449.60,5.5,0.0, , 
,450.80,800,84.0,-10.5,10111111,450.20,800,26.7,3.09,397.8,450.50,5.5,0.0, , 
,451.67,768,84.0,-10.2,10111111,451.09,768,26.7,3.09,397.8,451.38,4.7,0.0, , 
,452.57,800,85.5,-9.8,10111111,451.96,800,26.7,3.09,397.8,452.27,4.7,0.0, , 
,453.48,800,84.0,-9.4,10111111,452.87,800,26.7,3.09,397.8,453.17,4.7,0.0, , 
,454.37,800,84.0,-9.4,10111111,453.78,800,26.7,3.09,397.8,454.07,5.5,0.0, , 
,455.30,800,84.0,-10.2,10111111,454.68,768,26.7,3.09,397.8,454.99,4.7,0.0, , 
,456.21,768,84.0,-10.2,10111111,455.60,800,26.7,3.09,397.8,455.90,4.7,0.0, , 
,457.11,768,84.0,-10.5,10111111,456.52,768,26.7,3.09,397.8,456.81,5.5,0.0, , 
,458.00,768,84.0,-10.5,10111111,457.41,768,26.7,3.09,397.8,457.70,5.5,0.0, , 
,458.90,800,84.0,-10.5,10111111,458.28,768,26.7,3.09,397.8,458.58,5.5,0.0, , 
,459.80,800,85.5,-10.5,10111111,459.21,800,26.7,3.09,397.8,459.51,5.5,0.0, , 
,460.70,800,84.0,-9.8,10111111,460.10,768,26.7,3.09,397.8,460.40,5.5,0.0, , 
