Sobota,29,Sierpieñ,2026,18:50:08:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,246.35,2688,70.5,0.0,11101000,245.64,2656,92.9,17.51,969.0,245.98,0.0,1.09, , 
,247.39,1728,70.5,0.0,11111110,246.68,2720,0.0,0.00,969.0,247.02,0.0,3.48, , 
,248.27,864,70.5,0.0,11111110,247.69,1216,25.1,4.12,357.0,247.99,0.0,3.63, , 
,249.19,928,70.5,0.0,11111110,248.57,768,35.3,6.18,479.4,248.87,0.0,0.27, , 
,250.12,928,70.5,-2.3,11111110,249.50,928,31.0,4.12,418.2,249.81,0.0,0.66, , 
,251.04,928,70.5,-11.3,11111110,250.42,928,29.4,4.12,397.8,250.73,-9.0,1.02, , 
,251.97,896,70.5,-15.2,11111110,251.36,896,29.4,3.09,418.2,251.66,-14.5,1.29, , 
,252.88,896,70.5,-16.0,11111110,252.29,864,29.4,3.09,418.2,252.58,-16.0,1.45, , 
,253.75,896,72.0,-15.6,11111110,253.17,864,29.4,3.09,418.2,253.47,-15.6,1.48, , 
,254.68,896,72.0,-15.6,11111110,254.07,896,29.4,3.09,418.2,254.37,-15.6,1.48, , 
,255.61,864,72.0,-15.6,11111110,254.98,896,29.4,3.09,418.2,255.31,-15.6,1.48, , 
,256.50,896,72.0,-14.8,11111110,255.91,864,31.0,3.09,418.2,256.21,-15.2,1.52, , 
,257.42,896,72.0,-13.3,11111110,256.80,896,29.4,3.09,418.2,257.11,-13.7,1.56, , 
,258.35,896,72.0,-13.3,11111110,257.72,896,29.4,3.09,418.2,258.04,-12.9,1.45, , 
,259.27,864,72.0,-14.1,11111110,258.66,896,29.4,3.09,397.8,258.97,-13.7,1.41, , 
,260.21,896,73.5,-15.6,11111110,259.58,896,29.4,3.09,418.2,259.89,-14.8,1.41, , 
,261.18,1504,73.5,-21.1,11101010,260.51,896,29.4,3.09,418.2,260.81,-18.0,1.45, , 
,262.27,1824,73.5,0.0,11101010,261.54,1792,22.0,2.06,316.2,261.89,-12.1,1.76, , 
,263.33,2016,73.5,0.0,11101000,262.63,1920,66.3,10.30,734.4,262.98,0.0,1.25, , 
,264.35,2240,73.5,0.0,11101000,263.67,2080,88.6,15.45,948.6,264.01,0.0,1.05, , 
,265.39,2176,73.5,0.0,11111100,264.67,2304,88.6,14.42,948.6,265.03,-5.9,1.37, , 
,266.47,1760,73.5,0.0,11101010,265.70,1600,0.0,0.00,357.0,266.08,0.0,2.19, , 
,267.54,1856,73.5,0.0,11101010,266.83,1792,67.8,11.33,754.8,267.19,0.0,1.25, , 
,268.51,1184,73.5,0.0,11111110,267.88,1888,75.3,11.33,846.6,268.23,0.0,1.95, , 
,269.47,1088,73.5,0.0,11111110,268.83,1056,29.4,4.12,397.8,269.16,0.0,2.03, , 
,270.37,864,73.5,0.0,11111110,269.79,960,23.5,3.09,357.0,270.10,0.0,0.78, , 
,271.29,896,73.5,-5.9,11111110,270.67,864,28.2,4.12,397.8,270.98,-2.7,0.90, , 
,272.25,896,73.5,-12.1,11111110,271.61,896,29.4,4.12,397.8,271.92,-10.5,1.21, , 
,273.16,864,73.5,-13.3,11111110,272.57,896,28.2,3.09,397.8,272.86,-13.3,1.41, , 
,274.09,864,73.5,-13.7,11111110,273.49,896,29.4,3.09,397.8,273.78,-13.7,1.48, , 
,275.00,896,73.5,-13.3,11111110,274.40,864,29.4,3.09,418.2,274.71,-13.7,1.48, , 
,275.93,896,73.5,-13.3,11111110,275.31,896,29.4,3.09,418.2,275.63,-13.3,1.48, , 
,276.84,864,75.0,-12.5,11111110,276.23,864,29.4,3.09,418.2,276.54,-12.9,1.48, , 
,277.80,864,75.0,-13.3,11111110,277.17,896,29.4,3.09,397.8,277.48,-12.9,1.45, , 
,278.72,864,75.0,-13.3,11111110,278.10,896,29.4,4.12,418.2,278.41,-13.3,1.45, , 
,279.62,864,75.0,-13.3,11111110,279.02,896,31.0,4.12,418.2,279.32,-13.3,1.48, , 
,280.53,864,75.0,-12.5,11111110,279.93,864,31.0,4.12,418.2,280.23,-12.9,1.52, , 
,281.42,896,75.0,-11.7,11111110,280.83,864,31.0,4.12,418.2,281.12,-12.1,1.52, , 
,282.34,864,75.0,-10.9,11111110,281.72,896,29.4,4.12,418.2,282.03,-10.9,1.48, , 
,283.27,896,75.0,-11.7,11111110,282.66,896,29.4,4.12,418.2,282.97,-11.3,1.45, , 
,284.17,896,75.0,-11.3,11111110,283.58,896,31.0,4.12,418.2,283.88,-11.7,1.52, , 
,285.07,896,75.0,-11.7,11111110,284.47,864,31.0,4.12,418.2,284.77,-11.7,1.48, , 
,285.98,768,75.0,-12.1,11111110,285.37,832,28.2,3.09,397.8,285.68,-11.7,1.45, , 
,286.93,1088,75.0,0.0,11101010,286.30,800,32.5,4.12,438.6,286.59,0.0,1.48, , 
,287.82,1472,75.0,0.0,11101010,287.25,1568,59.2,9.27,693.6,287.54,0.0,1.05, , 
,288.92,1728,75.0,0.0,11101010,288.19,1696,78.4,13.39,867.0,288.56,0.0,1.21, , 
,289.96,1280,75.0,0.0,11101010,289.25,1632,71.0,11.33,795.6,289.64,0.0,1.25, , 
,290.83,1248,75.0,0.0,11111110,290.24,1056,75.3,11.33,846.6,290.52,0.0,1.41, , 
,291.79,992,75.0,0.4,11111110,291.16,1216,26.7,3.09,377.4,291.46,0.0,1.64, , 
,292.73,832,75.0,0.0,11101010,292.12,896,28.2,4.12,397.8,292.43,-1.2,1.25, , 
,293.85,1568,75.0,0.0,11101010,293.09,1280,69.4,10.30,826.2,293.46,0.0,0.98, , 
,294.89,1600,75.0,0.0,11101010,294.18,1472,73.7,12.36,846.6,294.55,0.0,0.94, , 
,295.97,2048,75.0,0.0,11111100,295.27,1824,63.5,10.30,714.0,295.61,0.0,1.33, , 
,297.00,1312,75.0,0.0,11101010,296.33,1472,0.0,0.00,357.0,296.68,0.0,3.67, , 
,297.99,1376,75.0,0.0,11101010,297.35,1280,48.6,7.21,591.6,297.66,0.0,1.09, , 
,299.03,1696,75.0,0.0,11101010,298.32,1504,81.2,13.39,907.8,298.68,0.0,0.90, , 
,300.09,2080,75.0,-2.7,11101000,299.40,1824,84.3,13.39,928.2,299.75,-2.7,1.25, , 
,301.10,2464,75.0,-2.7,11101000,300.42,2208,82.7,13.39,907.8,300.75,-3.9,1.45, , 
,302.12,2816,75.0,0.0,11101000,301.42,2560,84.3,13.39,887.4,301.78,-3.9,1.48, , 
,303.17,1696,75.0,0.0,11101010,302.47,2336,0.0,0.00,316.2,302.82,0.0,3.79, , 
,304.28,1920,75.0,0.0,11101010,303.54,1952,56.1,9.27,632.4,303.92,0.0,1.29, , 
,305.35,2048,75.0,0.0,11101000,304.64,1952,87.1,14.42,948.6,305.00,0.0,1.21, , 
,306.36,2176,75.0,0.0,11101000,305.68,2080,75.3,11.33,826.2,306.02,0.0,1.45, , 
,307.37,2272,75.0,-5.1,11101000,306.70,2208,60.4,8.24,673.2,307.03,-4.3,1.41, , 
,308.41,2336,75.0,-7.4,11101000,307.73,2272,59.2,7.21,673.2,308.07,-6.6,1.45, , 
,309.47,2400,75.0,-8.2,11101000,308.74,2336,59.2,7.21,652.8,309.12,-8.6,1.45, , 
,310.47,2432,75.0,0.0,11101000,309.80,2432,56.1,7.21,632.4,310.14,0.0,1.52, , 
,311.56,2432,75.0,-1.6,11101000,310.83,2432,42.7,6.18,499.8,311.19,-0.8,1.48, , 
,312.61,2464,75.0,-2.7,11101000,311.90,2432,42.7,5.15,479.4,312.25,-1.6,1.45, , 
,313.61,2528,75.0,-7.0,11101000,312.93,2464,53.3,7.21,591.6,313.26,-3.9,1.45, , 
,314.62,2592,75.0,0.4,11101000,313.96,2528,67.8,10.30,734.4,314.27,0.0,1.45, , 
,315.66,2688,75.0,0.0,11101000,314.96,2624,71.0,10.30,775.2,315.31,0.8,1.52, , 
,316.67,2816,75.0,0.0,11101000,315.98,2752,78.4,11.33,846.6,316.32,0.8,1.52, , 
,317.75,2912,75.0,0.0,11101000,317.00,2880,82.7,12.36,867.0,317.33,0.0,1.45, , 
,318.55,3008,75.0,-10.2,11101000,318.02,2976,63.5,8.24,693.6,318.29,-9.4,1.29, , 
,319.68,3040,75.0,-5.1,11101000,318.98,3008,54.5,7.21,612.0,319.26,-6.3,1.68, , 
,320.75,3040,75.0,-1.6,11101000,320.03,3040,41.2,5.15,479.4,320.33,-2.7,1.52, , 
,321.83,3040,75.0,0.0,11101000,321.09,3040,38.4,5.15,459.0,321.42,0.0,1.45, , 
,322.81,3072,75.0,-0.4,11101000,322.16,3040,38.4,5.15,459.0,322.45,-0.4,1.45, , 
,323.96,3040,75.0,0.0,11101000,323.18,3072,38.4,5.15,438.6,323.56,0.0,1.52, , 
,324.95,3040,76.5,0.0,11101000,324.27,3040,35.3,4.12,418.2,324.58,0.0,1.45, , 
,326.07,3040,76.5,0.4,11101000,325.35,3040,32.5,4.12,397.8,325.62,0.8,1.48, , 
,327.04,3008,76.5,1.2,11101000,326.33,3040,32.5,4.12,397.8,326.76,0.4,1.48, , 
,328.36,3008,76.5,1.2,11101000,327.42,3008,32.5,4.12,397.8,327.89,1.2,1.48, , 
,329.57,3008,76.5,1.2,11101000,328.82,2976,36.9,5.15,438.6,329.24,1.2,1.48, , 
,330.45,3040,76.5,-7.4,11101000,329.83,3008,53.3,7.21,591.6,330.12,-2.0,1.33, , 
,331.48,1792,76.5,0.0,11101010,330.78,2720,0.0,0.00,295.8,331.12,0.0,3.79, , 
,332.51,2176,76.5,0.0,11101000,331.83,2240,17.6,3.09,275.4,332.17,0.0,0.74, , 
,333.55,2176,76.5,-0.8,11101000,332.86,2176,23.5,3.09,316.2,333.21,-1.6,1.48, , 
,334.54,2176,76.5,0.0,11101000,333.88,2176,32.5,4.12,397.8,334.21,0.4,1.56, , 
,335.55,2208,76.5,-4.7,11101000,334.87,2176,65.1,10.30,734.4,335.21,0.0,1.25, , 
,336.58,2240,76.5,-7.4,11101000,335.90,2208,62.0,8.24,693.6,336.25,-7.0,1.41, , 
,337.57,2304,78.0,-7.8,11101000,336.91,2272,57.6,7.21,652.8,337.24,-7.8,1.45, , 
,338.58,2336,78.0,-3.9,11101000,337.90,2304,50.2,6.18,591.6,338.24,-5.1,1.60, , 
,339.60,2336,76.5,0.0,11101000,338.92,2336,44.3,5.15,499.8,339.26,-2.0,1.52, , 
,340.61,2304,78.0,-4.7,11101000,339.92,2304,19.2,2.06,275.4,340.27,-2.3,1.33, , 
,341.66,2304,78.0,-1.6,11101000,340.94,2304,22.0,3.09,295.8,341.31,-3.1,1.52, , 
,342.66,2272,78.0,-0.4,11101000,341.98,2272,35.3,4.12,418.2,342.31,0.0,1.56, , 
,343.63,2304,78.0,0.0,11101000,342.99,2304,36.9,4.12,438.6,343.30,0.0,1.60, , 
,344.62,2272,78.0,-0.4,11101000,343.97,2272,25.1,3.09,316.2,344.28,0.0,1.52, , 
,345.66,2240,78.0,0.4,11101000,344.97,2272,25.1,3.09,316.2,345.31,0.4,1.48, , 
,346.68,2208,78.0,-4.7,11101000,345.99,2208,19.2,3.09,275.4,346.33,-1.6,1.33, , 
,347.70,2144,78.0,0.0,11111100,347.02,2208,17.6,2.06,244.8,347.34,-5.9,1.48, , 
,348.71,2112,78.0,0.0,11111100,348.05,2144,0.0,0.00,244.8,348.38,0.0,3.79, , 
,349.74,2048,78.0,0.0,11111100,349.05,2080,0.0,0.00,244.8,349.39,0.0,3.87, , 
,350.81,2016,78.0,0.0,11111100,350.09,2048,0.0,0.00,244.8,350.46,0.0,3.83, , 
,351.88,1952,78.0,0.0,11111110,351.17,1984,0.0,0.00,244.8,351.53,0.0,3.91, , 
,352.93,1888,78.0,0.0,11111110,352.24,1952,0.0,0.00,275.4,352.58,0.0,3.87, , 
,354.04,1824,78.0,0.0,11101010,353.29,1856,0.0,0.00,295.8,353.67,0.0,3.83, , 
,355.12,1792,78.0,-0.8,11111110,354.39,1824,19.2,3.09,295.8,354.73,0.0,1.02, , 
,356.24,1728,79.5,0.0,11101010,355.51,1760,22.0,3.09,316.2,355.87,0.0,1.64, , 
,357.31,1664,78.0,0.0,11111110,356.58,1728,20.8,3.09,295.8,356.93,0.0,1.45, , 
,358.36,1632,79.5,0.0,11111110,357.65,1664,22.0,3.09,316.2,358.00,1.6,1.52, , 
,359.35,1600,79.5,0.0,11111110,358.68,1632,0.0,0.00,316.2,359.01,0.0,3.75, , 
,360.40,1568,78.0,0.0,11111110,359.71,1600,0.0,0.00,316.2,360.05,0.0,3.87, , 
,361.40,1536,79.5,0.0,11111110,360.75,1568,0.0,0.00,316.2,361.07,0.0,3.91, , 
,362.32,1536,79.5,0.0,11111110,361.71,1536,0.0,0.00,336.6,362.00,0.0,3.91, , 
,363.35,1504,79.5,0.0,11111110,362.69,1536,0.0,0.00,336.6,363.08,0.0,3.91, , 
,364.34,1472,79.5,0.0,11111110,363.61,1504,0.0,0.00,316.2,364.03,0.0,3.95, , 
,365.28,1472,79.5,0.0,11111110,364.61,1472,0.0,0.00,336.6,365.02,0.0,3.95, , 
,366.33,1440,79.5,0.0,11111110,365.62,1440,0.0,0.00,336.6,365.99,0.0,3.95, , 
,367.37,1440,79.5,0.0,11111110,366.68,1440,0.0,0.00,336.6,367.00,0.0,3.95, , 
,368.38,1376,79.5,0.0,11101010,367.71,1408,0.0,0.00,336.6,368.03,0.0,3.95, , 
,369.39,1408,78.0,0.0,11101010,368.69,1376,22.0,4.12,316.2,369.05,0.0,1.25, , 
,370.44,1376,78.0,-5.5,11101010,369.73,1408,23.5,3.09,336.6,370.09,0.0,0.90, , 
,371.47,1376,79.5,-3.5,11101010,370.78,1376,25.1,3.09,336.6,371.12,-2.7,1.52, , 
,372.52,1376,78.0,-4.7,11101010,371.81,1376,25.1,3.09,336.6,372.17,-3.5,1.48, , 
,373.53,1408,78.0,-4.3,11101010,372.86,1408,25.1,3.09,336.6,373.21,-4.7,1.48, , 
,374.51,1440,78.0,-5.1,11101010,373.86,1440,25.1,3.09,357.0,374.21,-4.7,1.48, , 
,375.64,1056,78.0,0.0,11111110,374.96,1440,31.0,4.12,418.2,375.30,0.0,1.52, , 
,376.60,1216,78.0,0.0,11101010,375.95,1024,29.4,4.12,397.8,376.27,0.0,1.76, , 
,377.68,1952,78.0,-1.6,11101010,376.95,1984,20.8,3.09,316.2,377.31,0.0,1.41, , 
,378.76,1984,78.0,-0.4,11101010,378.03,1984,16.1,2.06,244.8,378.39,0.4,1.56, , 
,379.85,1952,78.0,0.8,11111110,379.13,1952,16.1,2.06,244.8,379.48,0.4,1.45, , 
,380.91,1920,78.0,0.0,11111110,380.20,1952,17.6,2.06,275.4,380.57,0.0,1.76, , 
,381.96,1920,78.0,0.0,11101010,381.25,1920,17.6,3.09,275.4,381.61,0.0,2.15, , 
,383.04,1888,78.0,-3.1,11101010,382.32,1920,19.2,3.09,295.8,382.68,0.0,1.33, , 
,384.13,1920,78.0,-2.7,11101010,383.39,1920,17.6,2.06,275.4,383.76,-1.2,1.56, , 
,385.20,1920,78.0,-1.2,11111110,384.49,1920,17.6,2.06,244.8,384.84,-2.7,1.45, , 
,386.26,1952,78.0,0.0,11111110,385.58,1952,17.6,2.06,275.4,385.93,0.0,1.56, , 
,387.33,1920,78.0,0.0,11111110,386.61,1920,0.0,0.00,275.4,386.97,0.0,3.91, , 
,388.33,1888,78.0,0.0,11111110,387.66,1920,0.0,0.00,275.4,387.99,0.0,3.95, , 
,389.41,1888,78.0,0.0,11101010,388.68,1920,19.2,3.09,275.4,389.05,0.0,1.52, , 
,390.51,1888,78.0,-0.8,11101010,389.77,1888,19.2,2.06,275.4,390.14,-2.0,1.33, , 
,391.58,1920,78.0,0.8,11101010,390.87,1920,22.0,3.09,316.2,391.22,1.2,1.48, , 
,392.64,1952,78.0,0.8,11101010,391.93,1952,22.0,3.09,295.8,392.28,1.2,1.52, , 
,393.72,1984,78.0,-0.4,11101000,393.00,1984,19.2,3.09,295.8,393.36,-2.3,1.29, , 
,394.77,1984,78.0,1.2,11101000,394.08,1984,16.1,2.06,244.8,394.43,2.3,1.60, , 
,395.81,1984,78.0,2.3,11101010,395.12,1984,16.1,2.06,244.8,395.46,1.6,1.48, , 
,396.89,1984,78.0,1.2,11101010,396.17,1984,16.1,2.06,244.8,396.53,2.3,1.48, , 
,397.98,1984,78.0,0.8,11101010,397.27,1984,16.1,2.06,244.8,397.62,-0.4,1.41, , 
,399.04,1952,78.0,-3.1,11101010,398.35,1952,16.1,2.06,244.8,398.69,-1.6,1.37, , 
,400.14,1952,78.0,-5.1,11101010,399.41,1952,19.2,2.06,275.4,399.76,-4.3,1.45, , 
,401.24,1952,76.5,-5.9,11101010,400.51,1952,19.2,2.06,275.4,400.89,-6.3,1.45, , 
,402.35,1920,76.5,-7.4,11101010,401.61,1952,19.2,2.06,275.4,401.98,-7.4,1.48, , 
,403.44,1952,76.5,-3.9,11101010,402.70,1920,20.8,3.09,295.8,403.09,-5.9,1.60, , 
,404.55,1792,76.5,0.0,11111110,403.81,1920,22.0,3.09,316.2,404.18,-1.2,1.56, , 
,405.51,1088,76.5,0.0,11111110,404.84,1184,25.1,4.12,357.0,405.17,0.0,3.40, , 
,406.45,960,76.5,0.0,11111110,405.81,1088,26.7,4.12,377.4,406.15,0.0,0.82, , 
,407.38,896,76.5,-2.0,11111110,406.76,896,25.1,3.09,357.0,407.06,0.0,0.98, , 
,408.29,896,76.5,-5.9,11111110,407.69,928,26.7,3.09,377.4,407.99,-5.1,1.25, , 
,409.22,896,76.5,-7.0,11111110,408.59,864,26.7,3.09,377.4,408.92,-6.6,1.41, , 
,410.08,896,76.5,-8.2,11111110,409.52,864,26.7,3.09,377.4,409.80,-7.8,1.37, , 
,411.02,896,76.5,-8.6,11111110,410.37,864,28.2,3.09,397.8,410.71,-8.2,1.45, , 
,411.93,896,76.5,-8.2,11111110,411.32,896,28.2,3.09,397.8,411.63,-8.2,1.45, , 
,412.86,1280,76.5,0.0,11101010,412.22,864,26.7,3.09,377.4,412.52,0.0,1.48, , 
,413.92,1504,76.5,0.0,11101010,413.21,2080,59.2,9.27,673.2,413.56,0.0,1.17, , 
,414.97,2176,76.5,0.0,11101000,414.30,1568,82.7,14.42,907.8,414.65,0.0,0.86, , 
,415.98,1280,76.5,0.0,11101010,415.32,2432,0.0,0.00,550.8,415.67,0.0,3.48, , 
,416.97,1504,76.5,0.0,11101010,416.29,1440,35.3,6.18,438.6,416.57,0.0,0.98, , 
,418.01,1760,76.5,0.0,11101010,417.32,1568,71.0,12.36,795.6,417.67,0.0,1.09, , 
,419.10,1984,76.5,0.0,11101000,418.37,1824,67.8,10.30,754.8,418.76,-2.3,1.37, , 
,420.14,2080,76.5,-2.7,11101000,419.44,2016,51.8,7.21,612.0,419.80,-1.6,1.41, , 
,421.17,2208,78.0,-5.1,11101000,420.48,2144,51.8,7.21,591.6,420.84,-3.9,1.48, , 
,422.20,2336,76.5,-8.2,11101000,421.51,2208,54.5,7.21,612.0,421.86,-7.0,1.41, , 
,423.25,2560,78.0,-16.8,11101000,422.57,2400,63.5,9.27,693.6,422.91,-13.7,1.37, , 
,424.20,1632,76.5,0.0,11111110,423.57,2592,65.1,7.21,714.0,423.91,0.0,3.16, , 
,425.31,1632,78.0,0.0,11101010,424.59,1536,26.7,4.12,357.0,424.95,0.0,1.25, , 
,426.40,1664,78.0,0.0,11101010,425.66,1632,34.1,5.15,418.2,426.04,0.0,0.94, , 
,427.56,1760,78.0,-3.1,11101010,426.78,1728,59.2,9.27,693.6,427.16,-2.3,1.33, , 
,428.69,1888,78.0,-3.1,11101010,427.93,1792,56.1,8.24,652.8,428.31,-3.5,1.48, , 
,429.78,1920,78.0,0.0,11101010,429.07,1888,54.5,8.24,632.4,429.43,-3.9,1.45, , 
,430.86,1952,78.0,-0.4,11101010,430.14,1952,26.7,3.09,357.0,430.50,0.8,1.52, , 
,431.96,1984,78.0,-2.0,11101010,431.22,1984,28.2,4.12,357.0,431.60,-1.2,1.41, , 
,433.03,1984,78.0,-2.0,11101000,432.31,1984,29.4,4.12,377.4,432.67,-2.0,1.48, , 
,434.12,2016,78.0,-2.0,11101000,433.39,1984,34.1,4.12,418.2,433.76,-2.7,1.48, , 
,435.15,2048,78.0,-1.6,11101000,434.46,2016,31.0,4.12,397.8,434.79,-1.6,1.52, , 
,436.21,2048,78.0,-1.2,11101000,435.50,2048,31.0,4.12,397.8,435.86,-1.6,1.52, , 
,437.25,2112,78.0,-2.0,11101000,436.57,2080,32.5,4.12,397.8,436.91,-1.6,1.48, , 
,438.29,2176,78.0,-2.7,11101000,437.58,2112,32.5,4.12,418.2,437.93,-1.6,1.52, , 
,439.34,2240,78.0,-5.1,11101000,438.63,2176,38.4,5.15,459.0,438.98,-4.7,1.41, , 
,440.38,2336,79.5,-4.3,11101000,439.70,2240,44.3,6.18,520.2,440.03,-4.3,1.52, , 
,441.37,2400,78.0,-5.5,11101000,440.71,2336,41.2,5.15,479.4,441.02,-5.1,1.48, , 
,442.44,2464,78.0,-5.5,11101000,441.74,2432,40.0,5.15,479.4,442.08,-5.1,1.45, , 
,443.46,1632,78.0,0.0,11111110,442.76,2496,35.3,5.15,438.6,443.12,0.0,2.50, , 
,444.46,1472,78.0,0.0,11111110,443.82,1120,23.5,4.12,336.6,444.14,0.0,3.36, , 
,445.49,1760,78.0,0.0,11111110,444.82,1792,0.0,0.00,316.2,445.15,0.0,3.55, , 
,446.50,1728,78.0,0.0,11101010,445.82,1728,20.8,3.09,295.8,446.14,0.0,1.33, , 
,447.54,1696,78.0,-2.0,11101010,446.85,1728,20.8,3.09,295.8,447.20,-2.0,1.33, , 
,448.63,1664,78.0,-2.7,11101010,447.91,1696,31.0,4.12,397.8,448.26,-1.6,1.45, , 
,449.67,1664,79.5,-4.7,11101010,448.96,1664,36.9,5.15,459.0,449.31,-3.9,1.41, , 
,450.73,1696,78.0,-5.9,11101010,450.02,1664,36.9,5.15,459.0,450.39,-5.1,1.45, , 
,451.87,1696,79.5,-6.6,11101010,451.15,1664,36.9,5.15,459.0,451.50,-6.3,1.48, , 
,452.99,1696,78.0,-3.5,11101010,452.23,1696,36.9,5.15,459.0,452.64,-7.0,1.52, , 
,454.12,1728,79.5,-0.4,11101010,453.37,1696,34.1,4.12,438.6,453.74,-3.1,1.52, , 
,455.13,1696,78.0,2.3,11101010,454.45,1696,22.0,3.09,316.2,454.78,1.6,1.56, , 
,456.21,1696,79.5,1.6,11111110,455.50,1696,23.5,3.09,336.6,455.88,2.3,1.45, , 
,457.27,1696,79.5,3.1,11111110,456.57,1696,22.0,3.09,316.2,456.94,2.3,1.48, , 
,458.27,1664,79.5,0.0,11111110,457.60,1664,0.0,0.00,316.2,457.93,0.0,3.63, , 
,459.25,1632,79.5,0.0,11111110,458.58,1664,0.0,0.00,316.2,458.93,0.0,3.95, , 
,460.24,1600,79.5,0.0,11111110,459.58,1632,0.0,0.00,316.2,459.93,0.0,3.95, , 
,461.24,1600,79.5,0.0,11111110,460.59,1600,0.0,0.00,316.2,460.92,0.0,3.95, , 
,462.23,1536,79.5,0.0,11111111,461.57,1568,0.0,0.00,316.2,461.91,0.0,3.91, , 
,463.25,1536,79.5,0.0,11111111,462.58,1536,0.0,0.00,316.2,462.91,0.0,3.91, , 
,464.19,1504,79.5,0.0,11111111,463.56,1536,0.0,0.00,316.2,463.93,0.0,3.95, , 
,465.01,1504,79.5,0.0,11101011,464.46,1472,0.0,0.00,336.6,464.72,0.0,3.91, , 
,465.98,1408,79.5,0.0,11101011,465.31,1504,22.0,4.12,316.2,465.66,0.0,0.86, , 
,467.00,1408,79.5,-3.9,11101011,466.33,1440,25.1,3.09,357.0,466.69,-6.6,1.21, , 
,468.02,1408,81.0,-4.7,11101011,467.34,1408,36.9,5.15,459.0,467.70,-4.3,1.45, , 
,469.11,1408,79.5,-4.7,11101011,468.37,1408,40.0,5.15,499.8,468.74,-4.7,1.48, , 
,470.12,1408,79.5,0.0,11111111,469.46,1408,40.0,5.15,499.8,469.77,0.0,1.45, , 
,471.11,1280,79.5,-3.5,11111111,470.47,1408,23.5,3.09,336.6,470.80,-4.7,1.33, , 
,472.03,896,79.5,-3.1,11111111,471.42,1120,23.5,3.09,336.6,471.74,-3.1,1.48, , 
,472.97,1376,79.5,0.0,11101011,472.32,896,28.2,4.12,397.8,472.63,-5.5,1.37, , 
,474.05,1536,79.5,0.0,11101011,473.39,1472,38.4,5.15,479.4,473.71,0.0,1.29, , 
,475.06,1664,79.5,0.0,11101011,474.38,1568,76.9,13.39,887.4,474.72,0.0,1.05, , 
,476.14,1728,79.5,0.0,11101011,475.43,1696,51.8,7.21,632.4,475.77,0.0,1.45, , 
,477.25,1728,79.5,-2.7,11101011,476.52,1760,31.0,4.12,397.8,476.87,-1.2,1.45, , 
,478.31,1696,79.5,0.0,11111111,477.59,1728,26.7,3.09,357.0,477.95,-0.8,1.56, , 
,479.40,1664,79.5,-1.2,11111111,478.67,1664,22.0,3.09,316.2,479.01,-1.2,1.45, , 
,480.43,1568,79.5,-0.4,11111111,479.72,1632,23.5,3.09,316.2,480.06,-0.4,1.48, , 
,481.51,1536,79.5,-1.2,11101011,480.77,1568,22.0,3.09,316.2,481.15,-0.4,1.45, , 
,482.51,1504,79.5,-4.7,11101011,481.79,1504,23.5,3.09,336.6,482.24,-4.7,1.37, , 
,483.63,1504,79.5,-6.6,11101011,482.96,1504,29.4,4.12,397.8,483.24,-6.6,1.45, , 
,484.68,1504,79.5,-4.3,11101011,483.98,1504,34.1,4.12,438.6,484.27,-3.9,1.48, , 
,485.65,1504,79.5,-5.1,11101011,484.97,1504,32.5,4.12,418.2,485.30,-4.7,1.52, , 
,486.66,1504,79.5,-1.2,11101011,485.97,1504,34.1,4.12,438.6,486.38,-0.8,1.52, , 
,487.69,1536,79.5,2.0,11101011,487.00,1504,44.3,6.18,520.2,487.32,0.8,1.56, , 
,488.80,1568,79.5,3.1,11101011,488.08,1536,48.6,7.21,591.6,488.43,2.7,1.48, , 
,489.86,1568,79.5,0.4,11101011,489.15,1568,34.1,5.15,438.6,489.50,1.6,1.45, , 
,490.93,1568,79.5,0.4,11101011,490.22,1568,35.3,5.15,438.6,490.58,0.0,1.45, , 
,492.02,1568,79.5,-0.4,11101011,491.28,1568,35.3,4.12,438.6,491.66,0.0,1.48, , 
,493.12,1568,79.5,-1.2,11101011,492.37,1568,35.3,4.12,438.6,492.73,-0.4,1.52, , 
,494.18,1408,79.5,0.0,11111111,493.47,1568,35.3,4.12,438.6,493.86,-0.8,1.52, , 
,495.04,1120,79.5,0.0,11111111,494.44,992,28.2,4.12,377.4,494.75,0.0,2.50, , 
,495.95,832,79.5,0.0,11111111,495.35,1088,23.5,3.09,357.0,495.64,0.0,1.25, , 
,496.86,864,79.5,-0.4,11111111,496.26,832,28.2,4.12,397.8,496.56,0.0,1.41, , 
,497.77,864,79.5,-1.2,11111111,497.16,896,28.2,3.09,397.8,497.46,-1.2,1.45, , 
,498.69,896,79.5,-1.2,11111111,498.08,896,28.2,3.09,397.8,498.38,-1.2,1.48, , 
,499.59,896,79.5,-0.8,11111111,498.97,864,28.2,3.09,397.8,499.27,-0.8,1.48, , 
,500.52,1024,81.0,0.0,11101011,499.87,704,38.4,5.15,479.4,500.21,0.0,1.64, , 
,501.44,960,81.0,0.0,11101011,500.82,800,60.4,9.27,714.0,501.12,0.0,1.56, , 
