Poniedzia³ek,21,Wrzesieñ,2026,15:41:46:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,271.96,2400,63.0,-1.2,10101000,272.29,2496,59.2,8.24,632.4,272.64,0.0,0.0, , 
,272.98,2656,64.5,2.3,10101000,273.35,2720,60.4,8.24,652.8,273.69,0.0,0.0, , 
,274.01,2560,64.5,0.0,11111100,274.37,1920,0.0,0.00,316.2,274.70,0.0,0.0, , 
,275.02,1024,64.5,0.0,11101010,275.36,1664,34.1,4.12,438.6,275.71,0.0,0.0, , 
,276.05,1824,64.5,0.0,11101010,276.43,1792,29.4,3.09,377.4,276.78,0.0,0.0, , 
,277.16,1792,64.5,-3.5,11101010,277.53,1824,42.7,6.18,479.4,277.91,0.0,0.0, , 
,278.28,1856,64.5,0.0,11101010,278.67,1856,31.0,4.12,397.8,279.04,0.0,0.0, , 
,279.43,1824,64.5,-1.6,11101010,279.82,1824,29.4,4.12,377.4,280.21,0.0,0.0, , 
,280.56,1760,64.5,0.0,11111110,280.84,1152,26.7,4.12,377.4,281.16,0.0,0.0, , 
,281.47,1120,64.5,0.0,11111110,281.80,1152,28.2,4.12,377.4,282.09,0.0,0.0, , 
,282.40,960,64.5,0.0,11111110,282.72,928,29.4,4.12,397.8,283.02,0.0,0.0, , 
,283.31,896,64.5,-2.3,10111110,283.62,896,31.0,4.12,418.2,283.95,0.0,0.0, , 
,284.27,896,64.5,-3.1,10111110,284.58,896,31.0,4.12,418.2,284.89,0.0,0.0, , 
,285.20,896,64.5,-3.1,10111110,285.51,896,31.0,4.12,418.2,285.83,0.0,0.0, , 
,286.14,864,64.5,-2.7,10111110,286.42,896,32.5,4.12,438.6,286.73,0.0,0.0, , 
,287.04,896,64.5,-2.7,10111110,287.35,864,32.5,4.12,438.6,287.66,0.0,0.0, , 
,287.98,864,66.0,-2.7,10111110,288.31,864,34.1,4.12,438.6,288.63,0.0,0.0, , 
,288.94,960,66.0,-3.9,10111110,289.26,1120,31.0,4.12,397.8,289.56,0.0,0.0, , 
,289.93,1312,66.0,0.0,10101010,290.26,1344,59.2,10.30,673.2,290.58,0.0,0.0, , 
,290.91,1504,66.0,0.0,10101010,291.27,1600,72.2,11.33,795.6,291.60,0.0,0.0, , 
,291.98,1856,66.0,0.0,10101010,292.34,1952,66.3,9.27,734.4,292.70,0.0,0.0, , 
,293.05,2144,66.0,-2.0,11101000,293.39,2176,53.3,7.21,591.6,293.73,0.0,0.0, , 
,294.07,2272,66.0,-2.7,11101000,294.41,2336,48.6,6.18,550.8,294.74,0.0,0.0, , 
,295.03,1696,66.0,0.0,11111110,295.36,1184,26.7,4.12,357.0,295.72,0.0,0.0, , 
,296.06,1664,66.0,0.0,11101010,296.41,1536,34.1,5.15,418.2,296.77,0.0,0.0, , 
,297.08,1536,67.5,0.0,11101010,297.45,1568,56.1,9.27,652.8,297.82,0.0,0.0, , 
,298.21,1632,66.0,0.0,11101010,298.57,1664,63.5,10.30,714.0,298.94,0.0,0.0, , 
,299.28,1728,67.5,0.0,11101010,299.68,1760,57.6,8.24,652.8,300.07,0.0,0.0, , 
,300.44,1856,67.5,-1.2,11101010,300.81,1856,47.1,6.18,571.2,301.19,0.0,0.0, , 
,301.55,1888,67.5,0.0,11101010,301.91,1888,32.5,4.12,397.8,302.27,0.0,0.0, , 
,302.63,1888,67.5,-4.3,11101010,302.99,1888,34.1,4.12,418.2,303.35,0.0,0.0, , 
,303.71,1888,67.5,-5.9,11101010,304.07,1920,34.1,4.12,418.2,304.45,0.0,0.0, , 
,304.81,1920,67.5,-5.9,11101010,305.18,1920,29.4,4.12,377.4,305.57,0.0,0.0, , 
,305.95,1920,67.5,-8.2,11101010,306.32,1920,23.5,3.09,336.6,306.70,0.0,0.0, , 
,307.08,1888,67.5,-11.3,11101010,307.46,1888,23.5,2.06,336.6,307.84,0.0,0.0, , 
,308.20,1824,67.5,-12.9,11101010,308.56,1856,19.2,2.06,295.8,308.95,0.0,0.0, , 
,309.33,1824,67.5,-12.9,11101010,309.70,1792,20.8,2.06,295.8,310.10,0.0,0.0, , 
,310.47,1728,67.5,-7.4,11111110,310.81,1728,23.5,2.06,316.2,311.14,0.0,0.0, , 
,311.48,1408,67.5,0.0,11111110,311.77,832,34.1,4.12,418.2,312.09,0.0,0.0, , 
,312.42,896,67.5,0.0,11111110,312.74,896,34.1,3.09,459.0,313.04,0.0,0.0, , 
,313.36,864,67.5,0.0,11111110,313.66,864,35.3,3.09,459.0,313.96,0.0,0.0, , 
,314.27,896,67.5,5.1,11111110,314.57,864,35.3,4.12,479.4,314.87,0.0,0.0, , 
,315.17,896,67.5,12.5,11111110,315.45,896,36.9,5.15,459.0,315.77,0.0,0.0, , 
,316.12,1408,67.5,0.0,11101010,316.41,1248,45.9,6.18,550.8,316.75,0.0,0.0, , 
,317.11,1312,67.5,0.0,11101010,317.45,1344,69.4,11.33,775.2,317.82,0.0,0.0, , 
,318.25,1440,67.5,0.0,11101010,318.65,1504,76.9,12.36,867.0,319.01,0.0,0.0, , 
,319.37,1600,67.5,0.0,11101010,319.75,1664,72.2,10.30,826.2,320.10,0.0,0.0, , 
,320.47,1760,67.5,-5.9,11101010,320.83,1792,69.4,9.27,754.8,321.20,0.0,0.0, , 
,321.57,1888,67.5,-3.9,11101010,321.95,1920,63.5,8.24,714.0,322.31,0.0,0.0, , 
,322.68,2016,67.5,0.0,11101000,323.03,2016,54.5,7.21,632.4,323.38,0.0,0.0, , 
,323.72,2048,67.5,-2.7,11101000,324.07,2080,54.5,7.21,632.4,324.42,0.0,0.0, , 
,324.77,2144,67.5,-4.3,11101000,325.11,2176,54.5,7.21,612.0,325.44,0.0,0.0, , 
,325.76,2208,67.5,-5.1,11101000,326.10,2240,53.3,7.21,591.6,326.44,0.0,0.0, , 
,326.77,2272,67.5,-4.7,11101000,327.10,2304,50.2,6.18,571.2,327.42,0.0,0.0, , 
,327.74,2336,67.5,-3.9,11101000,328.07,2336,48.6,6.18,550.8,328.39,0.0,0.0, , 
,328.73,2336,67.5,0.0,11101000,329.06,2336,22.0,3.09,295.8,329.40,0.0,0.0, , 
,329.73,2336,67.5,-12.1,11101000,330.07,2336,22.0,2.06,295.8,330.40,0.0,0.0, , 
,330.74,2304,67.5,-18.8,11101000,331.09,2272,22.0,2.06,295.8,331.43,0.0,0.0, , 
,331.77,2272,67.5,-14.5,11101000,332.11,2240,19.2,2.06,275.4,332.44,0.0,0.0, , 
,332.78,2208,67.5,-11.3,11101000,333.12,2176,19.2,2.06,275.4,333.48,0.0,0.0, , 
,333.84,2144,67.5,-9.8,11101000,334.17,2112,20.8,2.06,295.8,334.53,0.0,0.0, , 
,334.88,2112,67.5,-2.7,11101000,335.23,2112,25.1,2.06,336.6,335.59,0.0,0.0, , 
,335.93,2080,67.5,9.4,11101000,336.30,2080,34.1,3.09,418.2,336.63,0.0,0.0, , 
,336.96,2080,67.5,21.5,11101000,337.31,2080,32.5,4.12,418.2,337.67,0.0,0.0, , 
,338.02,2080,67.5,29.7,11101000,338.37,2048,31.0,3.09,397.8,338.72,0.0,0.0, , 
,339.06,2016,67.5,20.7,11101000,339.42,2016,17.6,2.06,275.4,339.77,0.0,0.0, , 
,340.14,1984,69.0,-1.6,11101010,340.49,1952,16.1,1.03,244.8,340.83,0.0,0.0, , 
,341.19,1920,67.5,-10.5,11101010,341.56,1888,19.2,1.03,275.4,341.90,0.0,0.0, , 
,342.20,1024,67.5,0.0,11111110,342.47,928,40.0,4.12,499.8,342.77,0.0,0.0, , 
,343.06,864,67.5,0.0,11111110,343.37,864,34.1,3.09,459.0,343.67,0.0,0.0, , 
,343.98,832,67.5,0.0,11111110,344.28,800,38.4,4.12,499.8,344.59,0.0,0.0, , 
,344.91,896,69.0,7.4,11111110,345.22,864,35.3,4.12,459.0,345.53,0.0,0.0, , 
,345.85,928,69.0,14.5,11111110,346.16,928,34.1,4.12,459.0,346.47,0.0,0.0, , 
,346.81,928,69.0,17.6,11111110,347.11,928,34.1,5.15,438.6,347.41,0.0,0.0, , 
,347.72,928,69.0,6.6,11111110,348.04,928,34.1,4.12,438.6,348.39,0.0,0.0, , 
,348.70,928,69.0,2.7,11111110,349.00,928,32.5,4.12,438.6,349.33,0.0,0.0, , 
,349.66,1216,69.0,-2.3,11101010,350.00,1408,29.4,4.12,397.8,350.36,0.0,0.0, , 
,350.68,1312,69.0,-2.0,11101010,351.01,1312,32.5,4.12,418.2,351.35,0.0,0.0, , 
,351.67,1312,69.0,-2.7,11111110,352.01,1408,25.1,3.09,357.0,352.34,0.0,0.0, , 
,352.68,1376,69.0,-10.5,11111110,352.99,1280,25.1,3.09,357.0,353.31,0.0,0.0, , 
,353.59,992,69.0,-9.4,11111110,353.90,928,31.0,3.09,418.2,354.22,0.0,0.0, , 
,354.52,896,69.0,-8.2,11111110,354.83,896,34.1,4.12,438.6,355.12,0.0,0.0, , 
,355.45,896,69.0,-6.6,11111110,355.77,896,32.5,4.12,438.6,356.07,0.0,0.0, , 
,356.39,896,69.0,-5.5,11111110,356.69,928,32.5,4.12,438.6,356.98,0.0,0.0, , 
,357.29,896,69.0,-4.7,11111110,357.60,896,32.5,4.12,438.6,357.91,0.0,0.0, , 
,358.22,896,69.0,-3.1,11111110,358.55,864,29.4,4.12,418.2,358.86,0.0,0.0, , 
,359.16,768,69.0,-3.1,11111110,359.45,800,31.0,4.12,438.6,359.74,0.0,0.0, , 
,360.02,800,69.0,-5.9,11111110,360.32,800,31.0,4.12,438.6,360.64,0.0,0.0, , 
,360.96,800,69.0,-8.6,11111110,361.28,800,31.0,4.12,438.6,361.59,0.0,0.0, , 
,361.88,800,69.0,-8.6,11111110,362.16,768,31.0,4.12,438.6,362.46,0.0,0.0, , 
,362.76,800,69.0,-7.8,11101010,363.07,928,40.0,6.18,499.8,363.38,0.0,0.0, , 
,363.71,1312,69.0,0.0,11101010,364.03,1216,42.7,6.18,520.2,364.34,0.0,0.0, , 
,364.70,1568,70.5,0.0,11101010,365.06,2048,71.0,10.30,775.2,365.43,0.0,0.0, , 
,365.78,1600,70.5,0.0,11101010,366.16,1792,51.8,6.18,612.0,366.51,0.0,0.0, , 
,366.86,2080,70.5,0.0,11101000,367.19,2240,53.3,7.21,612.0,367.51,0.0,0.0, , 
,367.86,2400,70.5,0.0,11101000,368.19,2400,34.1,4.12,397.8,368.54,0.0,0.0, , 
,368.87,2528,70.5,-3.1,11101000,369.23,2592,36.9,5.15,438.6,369.56,0.0,0.0, , 
,369.90,2752,70.5,-5.9,11101000,370.28,2816,34.1,4.12,397.8,370.66,0.0,0.0, , 
,370.93,2944,70.5,-6.6,11101000,371.24,2976,32.5,4.12,397.8,371.50,0.0,0.0, , 
,371.83,2688,70.5,0.0,11111100,372.17,2080,0.0,0.00,295.8,372.51,0.0,0.0, , 
,372.87,1696,70.5,0.0,11101010,373.24,1664,31.0,4.12,397.8,373.58,0.0,0.0, , 
,373.93,1664,70.5,-3.5,11101010,374.28,1696,31.0,4.12,397.8,374.64,0.0,0.0, , 
,375.02,1728,70.5,-2.3,11101010,375.40,1728,36.9,5.15,459.0,375.77,0.0,0.0, , 
,376.13,1792,70.5,-2.3,11101010,376.48,1824,42.7,6.18,499.8,376.83,0.0,0.0, , 
,377.19,1920,69.0,-2.3,11101010,377.55,1984,44.3,6.18,520.2,377.91,0.0,0.0, , 
,378.27,2048,69.0,-2.7,11101000,378.62,2048,40.0,5.15,479.4,378.98,0.0,0.0, , 
,379.33,2112,69.0,-3.9,11101000,379.68,2144,42.7,5.15,499.8,380.05,0.0,0.0, , 
,380.39,2208,69.0,-3.9,11101000,380.73,2240,47.1,6.18,550.8,381.09,0.0,0.0, , 
,381.42,2336,69.0,-3.5,11101000,381.78,2432,62.0,9.27,673.2,382.11,0.0,0.0, , 
,382.45,2560,69.0,0.8,11101000,382.78,2624,59.2,8.24,652.8,383.14,0.0,0.0, , 
,383.51,2816,69.0,2.0,11101000,383.86,2880,60.4,9.27,673.2,384.18,0.0,0.0, , 
,384.53,2240,69.0,0.0,11111100,384.90,1632,0.0,0.00,316.2,385.24,0.0,0.0, , 
,385.60,1920,70.5,0.0,11101010,385.97,1856,22.0,3.09,316.2,386.35,0.0,0.0, , 
,386.72,1856,70.5,-8.2,11101010,387.11,1856,28.2,3.09,377.4,387.46,0.0,0.0, , 
,387.83,1856,70.5,-5.9,11101010,388.20,1856,42.7,5.15,499.8,388.58,0.0,0.0, , 
,388.93,1856,70.5,0.0,11111110,389.26,1376,0.0,0.00,377.4,389.58,0.0,0.0, , 
,389.91,1152,70.5,0.0,11111110,390.23,1184,26.7,4.12,377.4,390.53,0.0,0.0, , 
,390.79,992,70.5,0.0,11111110,391.11,928,28.2,4.12,397.8,391.42,0.0,0.0, , 
,391.71,928,70.5,-2.7,11111110,392.03,960,29.4,4.12,397.8,392.35,0.0,0.0, , 
,392.66,896,70.5,-6.3,11111110,392.95,896,29.4,4.12,418.2,393.26,0.0,0.0, , 
,393.56,864,70.5,-7.0,11111110,393.86,864,31.0,4.12,418.2,394.16,0.0,0.0, , 
,394.46,896,70.5,-6.6,11111110,394.78,896,31.0,4.12,418.2,395.09,0.0,0.0, , 
,395.40,896,70.5,-7.4,11101010,395.71,992,38.4,5.15,479.4,396.03,0.0,0.0, , 
,396.38,1440,70.5,0.0,11101010,396.69,1504,45.9,6.18,550.8,397.05,0.0,0.0, , 
,397.39,1248,70.5,-3.9,11101010,397.69,1088,56.1,8.24,652.8,398.01,0.0,0.0, , 
,398.36,1536,70.5,0.0,11111110,398.66,1568,25.1,3.09,336.6,399.07,0.0,0.0, , 
,399.41,1312,70.5,-4.3,11111110,399.74,1056,26.7,3.09,377.4,400.03,0.0,0.0, , 
,400.34,896,72.0,-8.2,11111110,400.64,896,32.5,4.12,438.6,400.94,0.0,0.0, , 
,401.26,896,72.0,-9.8,11111110,401.56,832,28.2,3.09,397.8,401.86,0.0,0.0, , 
,402.16,800,72.0,-10.5,11111110,402.46,800,32.5,4.12,459.0,402.77,0.0,0.0, , 
,403.07,800,72.0,-9.4,11101010,403.39,960,41.2,6.18,499.8,403.76,0.0,0.0, , 
,404.11,1856,72.0,0.0,11101010,404.46,1760,40.0,5.15,479.4,404.81,0.0,0.0, , 
,405.19,1696,72.0,-1.6,11101010,405.55,1664,42.7,5.15,520.2,405.86,0.0,0.0, , 
,406.18,1088,72.0,0.0,11111110,406.52,1216,29.4,4.12,397.8,406.83,0.0,0.0, , 
,407.13,1024,72.0,0.0,11111110,407.43,896,26.7,3.09,377.4,407.74,0.0,0.0, , 
,408.04,896,73.5,-2.7,11111110,408.36,896,31.0,4.12,418.2,408.66,0.0,0.0, , 
,408.95,800,72.0,-8.2,11111110,409.25,768,31.0,4.12,438.6,409.55,0.0,0.0, , 
,409.84,800,72.0,-9.4,11111110,410.15,800,31.0,4.12,438.6,410.47,0.0,0.0, , 
,410.78,800,72.0,-9.0,11111110,411.08,800,31.0,4.12,438.6,411.38,0.0,0.0, , 
,411.71,1088,72.0,0.0,11101010,412.09,1760,45.9,6.18,550.8,412.46,0.0,0.0, , 
,412.81,1856,73.5,-1.2,11101010,413.19,1760,42.7,6.18,520.2,413.54,0.0,0.0, , 
,413.91,1696,72.0,-1.6,11101010,414.24,1568,50.2,7.21,591.6,414.65,0.0,0.0, , 
,415.00,1792,73.5,0.0,11101010,415.38,1888,72.2,10.30,795.6,415.70,0.0,0.0, , 
,416.04,1824,73.5,0.0,11111110,416.35,1248,0.0,0.00,377.4,416.67,0.0,0.0, , 
,416.99,1120,73.5,0.0,11111110,417.31,1088,26.7,4.12,377.4,417.60,0.0,0.0, , 
,417.91,1088,73.5,0.0,11101010,418.23,1184,57.6,9.27,693.6,418.56,0.0,0.0, , 
,418.89,1120,73.5,0.0,11101010,419.21,1184,59.2,9.27,693.6,419.53,0.0,0.0, , 
,419.86,1312,73.5,0.0,11101010,420.20,1408,56.1,8.24,673.2,420.59,0.0,0.0, , 
,420.95,1504,73.5,0.0,11101010,421.33,1504,25.1,3.09,357.0,421.70,0.0,0.0, , 
,422.08,1504,73.5,-5.5,11101010,422.40,1536,23.5,3.09,336.6,422.78,0.0,0.0, , 
,423.12,1568,73.5,-12.9,11101010,423.48,1568,41.2,6.18,499.8,423.84,0.0,0.0, , 
,424.21,1696,73.5,0.0,11101010,424.58,1760,45.9,6.18,550.8,424.95,0.0,0.0, , 
,425.33,1888,73.5,-0.8,11101010,425.68,1952,54.5,8.24,632.4,426.03,0.0,0.0, , 
,426.37,2080,73.5,0.0,11101000,426.74,2112,36.9,5.15,459.0,427.06,0.0,0.0, , 
,427.41,2176,73.5,-2.7,11101000,427.75,2176,44.3,5.15,499.8,428.09,0.0,0.0, , 
,428.43,2272,73.5,-2.7,11101000,428.77,2304,45.9,6.18,520.2,429.09,0.0,0.0, , 
,429.41,2368,73.5,-3.9,11101000,429.76,2432,57.6,8.24,632.4,430.09,0.0,0.0, , 
,430.44,2592,73.5,1.2,11101000,430.76,2656,57.6,8.24,652.8,431.11,0.0,0.0, , 
,431.46,1920,73.5,0.0,11111110,431.80,1344,0.0,0.00,336.6,432.13,0.0,0.0, , 
,432.44,1632,73.5,0.0,11101010,432.80,1696,22.0,3.09,316.2,433.16,0.0,0.0, , 
,433.50,1696,73.5,0.0,11101010,433.88,1696,32.5,4.12,418.2,434.23,0.0,0.0, , 
,434.59,1728,73.5,-3.1,11101010,434.97,1728,34.1,4.12,438.6,435.31,0.0,0.0, , 
,435.68,1728,73.5,-2.0,11101010,436.03,1728,36.9,5.15,459.0,436.36,0.0,0.0, , 
,436.70,1728,73.5,-1.2,11101010,437.04,1728,35.3,4.12,438.6,437.42,0.0,0.0, , 
,437.80,1728,73.5,-1.6,11101010,438.18,1728,26.7,3.09,357.0,438.56,0.0,0.0, , 
,438.96,1696,73.5,-5.1,11101010,439.30,1696,25.1,3.09,357.0,439.65,0.0,0.0, , 
,440.03,1664,73.5,-5.5,11101010,440.36,1696,40.0,5.15,479.4,440.73,0.0,0.0, , 
,441.08,1696,73.5,0.0,11101010,441.46,1696,47.1,6.18,571.2,441.82,0.0,0.0, , 
,442.18,1760,73.5,-1.6,11101010,442.55,1760,51.8,7.21,612.0,442.92,0.0,0.0, , 
,443.31,1824,73.5,-2.3,11101010,443.69,1824,48.6,7.21,591.6,444.06,0.0,0.0, , 
,444.42,1856,75.0,0.0,11101010,444.78,1888,66.3,10.30,754.8,445.15,0.0,0.0, , 
,445.51,1984,75.0,-2.0,11101010,445.88,2016,62.0,8.24,693.6,446.24,0.0,0.0, , 
,446.58,2016,75.0,0.0,11101000,446.94,1984,25.1,3.09,336.6,447.28,0.0,0.0, , 
,447.64,1984,75.0,-11.3,11101010,448.01,1952,25.1,3.09,336.6,448.39,0.0,0.0, , 
,448.74,1952,75.0,-15.2,11101010,449.09,1952,31.0,3.09,397.8,449.48,0.0,0.0, , 
,449.84,1952,75.0,-4.3,11101010,450.20,1920,32.5,4.12,418.2,450.57,0.0,0.0, , 
,450.92,1920,75.0,-1.6,11101010,451.29,1952,38.4,4.12,459.0,451.67,0.0,0.0, , 
,452.02,1952,75.0,2.7,11101010,452.39,1952,40.0,5.15,479.4,452.74,0.0,0.0, , 
,453.11,1984,75.0,6.3,11101010,453.46,1984,44.3,6.18,520.2,453.80,0.0,0.0, , 
,454.14,1984,75.0,7.8,11101000,454.48,2016,42.7,5.15,499.8,454.84,0.0,0.0, , 
,455.21,1984,75.0,0.0,11111110,455.52,1440,0.0,0.00,357.0,455.82,0.0,0.0, , 
,456.15,1024,75.0,0.0,11111110,456.47,1088,28.2,3.09,397.8,456.79,0.0,0.0, , 
,457.06,992,75.0,0.0,11111110,457.37,928,26.7,3.09,377.4,457.68,0.0,0.0, , 
,457.99,992,75.0,-2.0,11101010,458.35,1376,26.7,3.09,377.4,458.72,0.0,0.0, , 
,459.09,1856,75.0,-4.7,11101010,459.47,1824,22.0,2.06,295.8,459.86,0.0,0.0, , 
,460.23,1792,75.0,-6.3,11101010,460.59,1824,28.2,3.09,377.4,460.96,0.0,0.0, , 
,461.33,1824,76.5,-1.6,11101010,461.69,1824,38.4,4.12,459.0,462.03,0.0,0.0, , 
,462.42,1824,76.5,3.9,11101010,462.80,1856,42.7,5.15,499.8,463.17,0.0,0.0, , 
,463.53,1888,76.5,6.6,11101010,463.90,1888,28.2,4.12,377.4,464.28,0.0,0.0, , 
,464.66,1888,76.5,2.7,11101010,465.03,1856,25.1,3.09,336.6,465.41,0.0,0.0, , 
,465.75,1824,76.5,-3.9,11111110,466.11,1824,20.8,2.06,295.8,466.48,0.0,0.0, , 
,466.83,1760,75.0,0.0,11111110,467.17,1728,22.0,3.09,316.2,467.52,0.0,0.0, , 
,467.91,1728,76.5,0.0,11101010,468.28,1728,32.5,4.12,397.8,468.65,0.0,0.0, , 
,469.03,1728,76.5,1.2,11101010,469.42,1728,40.0,5.15,479.4,469.78,0.0,0.0, , 
,470.15,1760,76.5,5.1,11101010,470.53,1760,47.1,6.18,571.2,470.92,0.0,0.0, , 
,471.31,1824,76.5,8.2,11101010,471.68,1824,53.3,7.21,612.0,472.04,0.0,0.0, , 
,472.41,1888,76.5,8.2,11101010,472.76,1920,51.8,7.21,612.0,473.13,0.0,0.0, , 
,473.47,1984,76.5,0.0,11101010,473.83,2016,60.4,8.24,693.6,474.19,0.0,0.0, , 
,474.55,2080,76.5,3.9,11101000,474.89,2112,59.2,8.24,673.2,475.22,0.0,0.0, , 
,475.56,2176,76.5,5.9,11101000,475.90,2208,57.6,8.24,652.8,476.24,0.0,0.0, , 
,476.57,2240,76.5,7.4,11101000,476.90,2272,51.8,7.21,591.6,477.24,0.0,0.0, , 
,477.56,2304,76.5,5.5,11101000,477.90,2304,44.3,6.18,520.2,478.25,0.0,0.0, , 
,478.59,2336,76.5,6.3,11101000,478.93,2336,45.9,6.18,550.8,479.26,0.0,0.0, , 
,479.58,2368,76.5,6.6,11101000,479.92,2400,45.9,6.18,520.2,480.27,0.0,0.0, , 
,480.62,2432,76.5,4.3,11101000,480.97,2432,40.0,5.15,479.4,481.33,0.0,0.0, , 
,481.67,1568,76.5,0.0,11111110,482.00,1024,26.7,4.12,357.0,482.31,0.0,0.0, , 
,482.66,1344,76.5,0.0,11101010,483.00,1760,20.8,3.09,295.8,483.37,0.0,0.0, , 
,483.73,1728,76.5,-7.8,11101010,484.08,1696,22.0,2.06,316.2,484.45,0.0,0.0, , 
,484.80,1696,76.5,-8.2,11101010,485.14,1696,29.4,4.12,397.8,485.51,0.0,0.0, , 
,485.84,1696,76.5,-3.1,11101010,486.20,1696,40.0,5.15,499.8,486.58,0.0,0.0, , 
,486.95,1696,76.5,0.4,11101010,487.32,1696,42.7,6.18,520.2,487.69,0.0,0.0, , 
,488.04,1696,78.0,2.7,11101010,488.40,1728,47.1,6.18,550.8,488.76,0.0,0.0, , 
,489.16,1728,76.5,3.5,11101010,489.53,1760,48.6,7.21,571.2,489.87,0.0,0.0, , 
,490.23,1760,76.5,2.7,11101010,490.58,1760,47.1,6.18,571.2,490.97,0.0,0.0, , 
,491.34,1760,76.5,0.0,11101010,491.74,1792,47.1,6.18,550.8,492.08,0.0,0.0, , 
,492.45,1792,76.5,0.0,11101010,492.84,1824,45.9,6.18,550.8,493.21,0.0,0.0, , 
,493.57,1824,76.5,0.0,11101010,493.93,1856,45.9,6.18,550.8,494.30,0.0,0.0, , 
,494.66,1856,78.0,-0.4,11101010,495.03,1856,42.7,6.18,520.2,495.39,0.0,0.0, , 
,495.76,1888,76.5,-2.0,11101010,496.14,1888,41.2,5.15,499.8,496.50,0.0,0.0, , 
,496.87,1888,78.0,-2.3,11101010,497.24,1888,29.4,4.12,397.8,497.60,0.0,0.0, , 
,497.96,1888,78.0,-3.9,11101010,498.32,1888,29.4,4.12,397.8,498.68,0.0,0.0, , 
,499.05,1888,78.0,-4.3,11101010,499.41,1888,35.3,4.12,438.6,499.78,0.0,0.0, , 
,500.15,1888,78.0,-3.1,11101010,500.54,1888,34.1,4.12,438.6,500.91,0.0,0.0, , 
,501.29,1920,78.0,-3.5,11101010,501.66,1888,28.2,3.09,357.0,502.02,0.0,0.0, , 
,502.38,1888,78.0,-5.9,11101010,502.75,1888,26.7,3.09,357.0,503.11,0.0,0.0, , 
,503.46,1888,78.0,-7.4,11101010,503.84,1888,26.7,3.09,357.0,504.22,0.0,0.0, , 
,504.60,1856,78.0,-8.2,11101010,504.97,1856,23.5,3.09,336.6,505.34,0.0,0.0, , 
,505.70,1856,78.0,-7.8,11101010,506.08,1856,22.0,2.06,316.2,506.46,0.0,0.0, , 
,506.82,1824,78.0,-10.5,11101010,507.16,1824,26.7,3.09,357.0,507.52,0.0,0.0, , 
,507.89,1824,78.0,-2.0,11101010,508.25,1824,31.0,4.12,397.8,508.61,0.0,0.0, , 
,508.98,1824,78.0,4.7,11101010,509.35,1792,31.0,4.12,397.8,509.72,0.0,0.0, , 
,510.09,1824,78.0,8.6,11101010,510.47,1824,31.0,4.12,397.8,510.83,0.0,0.0, , 
,511.21,1792,78.0,11.3,11101010,511.57,1792,31.0,4.12,397.8,511.92,0.0,0.0, , 
,512.28,1792,78.0,12.5,11101010,512.65,1792,31.0,4.12,397.8,513.02,0.0,0.0, , 
,513.39,1824,78.0,12.5,11101010,513.75,1824,31.0,4.12,397.8,514.12,0.0,0.0, , 
,514.50,1824,78.0,12.9,11101010,514.88,1824,31.0,4.12,397.8,515.24,0.0,0.0, , 
,515.62,1824,78.0,12.1,11101010,516.01,1824,31.0,4.12,397.8,516.40,0.0,0.0, , 
,516.78,1824,78.0,11.3,11101010,517.15,1824,31.0,4.12,397.8,517.53,0.0,0.0, , 
,517.92,1824,78.0,10.5,11101010,518.29,1824,31.0,4.12,397.8,518.67,0.0,0.0, , 
,519.06,1824,78.0,10.2,11101010,519.45,1824,32.5,4.12,397.8,519.81,0.0,0.0, , 
,520.17,1824,78.0,9.4,11101010,520.56,1824,32.5,4.12,397.8,520.93,0.0,0.0, , 
,521.30,1824,78.0,9.4,11101010,521.68,1824,31.0,4.12,397.8,522.05,0.0,0.0, , 
,522.41,1824,78.0,-2.7,11101010,522.78,1856,31.0,4.12,397.8,523.15,0.0,0.0, , 
,523.54,1824,78.0,-3.1,11101010,523.93,1856,28.2,3.09,377.4,524.30,0.0,0.0, , 
,524.67,1824,78.0,-4.3,11101010,525.06,1856,28.2,4.12,377.4,525.43,0.0,0.0, , 
,525.80,1856,78.0,-5.5,11101010,526.17,1824,29.4,4.12,377.4,526.55,0.0,0.0, , 
,526.90,1856,78.0,-5.9,11101010,527.28,1856,28.2,3.09,377.4,527.63,0.0,0.0, , 
,527.95,1344,78.0,0.0,11111110,528.27,960,28.2,4.12,377.4,528.59,0.0,0.0, , 
,528.91,1120,78.0,0.0,11111110,529.22,1088,25.1,3.09,357.0,529.49,0.0,0.0, , 
,529.75,960,78.0,0.0,11111110,530.06,960,26.7,3.09,377.4,530.36,0.0,0.0, , 
,530.71,960,78.0,-3.1,11111110,531.01,960,26.7,3.09,377.4,531.34,0.0,0.0, , 
,531.66,896,78.0,-4.7,11111110,531.97,928,28.2,3.09,397.8,532.28,0.0,0.0, , 
,532.59,896,78.0,-4.7,11111110,532.91,896,28.2,3.09,397.8,533.20,0.0,0.0, , 
,533.50,896,78.0,-4.7,11111110,533.81,896,28.2,3.09,397.8,534.14,0.0,0.0, , 
