Ver. 4 7 real time data, œroda, 26 sierpieñ 2026 16:13:24
TEMPO	GIRI	LAMBDA	GAS	BENZ	PRESS	MAP	T.RID	T.GAS	LIV	SLOW	FAST	OX	MARKER	AUTOMARKER	ECUMARKER
205344	2708	0.080000	4.480000	3.460000	0.990000	0.000000	67.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
205547	2715	0.080000	4.420000	3.390000	1.000000	0.000000	67.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
205734	2712	0.080000	4.330000	3.310000	0.990000	0.000000	67.000000	30.000000	196	0.000000	0.000000	0.000000	0	0	0	
205953	2736	0.080000	4.230000	3.230000	1.000000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
206156	2729	0.080000	4.220000	3.180000	0.990000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
206359	2745	0.080000	4.140000	3.120000	0.990000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
206562	2758	0.080000	4.120000	3.040000	0.990000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
206750	2761	0.080000	4.010000	2.940000	1.000000	0.000000	66.000000	30.000000	216	0.000000	0.000000	0.000000	0	0	0	
206953	2788	0.080000	4.010000	2.940000	0.990000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
207156	2769	0.080000	4.120000	3.040000	0.990000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
207344	2767	0.080000	4.110000	3.030000	0.990000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
207531	2766	0.080000	4.040000	2.960000	0.990000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
207719	2740	0.080000	3.940000	2.920000	1.000000	0.000000	66.000000	30.000000	98	0.000000	0.000000	0.000000	0	0	0	
207906	2767	0.080000	4.110000	3.030000	0.990000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
208109	2748	0.080000	4.340000	0.880000	1.000000	0.000000	66.000000	30.000000	202	0.000000	0.000000	0.000000	0	0	0	
208297	2826	0.080000	5.060000	4.070000	1.050000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
208500	2765	0.080000	5.610000	4.730000	1.070000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
208781	2784	0.080000	5.920000	4.910000	1.070000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
208969	2779	0.080000	6.060000	4.980000	1.070000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
209156	2775	0.080000	6.070000	5.040000	1.080000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
209359	2778	0.080000	6.160000	5.090000	1.070000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
209547	2776	0.080000	6.230000	5.170000	1.070000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
209734	2771	0.080000	6.230000	5.170000	1.070000	0.000000	66.000000	30.000000	105	0.000000	0.000000	0.000000	0	0	0	
209922	2783	0.080000	6.240000	5.130000	1.070000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
210125	2795	0.080000	6.240000	5.130000	1.060000	0.000000	66.000000	30.000000	105	0.000000	0.000000	0.000000	0	0	0	
210297	2798	0.080000	6.350000	5.260000	1.070000	0.000000	66.000000	30.000000	105	0.000000	0.000000	0.000000	0	0	0	
210484	2788	0.080000	6.390000	5.280000	1.070000	0.000000	66.000000	30.000000	105	0.000000	0.000000	0.000000	0	0	0	
210672	2791	0.080000	6.490000	5.410000	1.070000	0.000000	66.000000	30.000000	105	0.000000	0.000000	0.000000	0	0	0	
210875	2806	0.080000	6.530000	5.450000	1.070000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
211062	2799	0.080000	6.580000	5.510000	1.070000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
211250	2808	0.080000	6.760000	5.610000	1.070000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
211437	2814	0.080000	6.650000	5.590000	1.070000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
211641	2818	0.080000	6.900000	5.760000	1.080000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
211828	2819	0.080000	2.110000	0.990000	1.100000	0.000000	66.000000	30.000000	105	0.000000	0.000000	0.000000	0	0	0	
212016	2840	0.080000	10.510000	8.650000	1.150000	0.000000	66.000000	30.000000	105	0.000000	0.000000	0.000000	0	0	0	
212219	2851	0.080000	1.960000	9.360000	1.190000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
212406	2866	0.080000	12.940000	9.980000	1.220000	0.000000	66.000000	30.000000	105	0.000000	0.000000	0.000000	0	0	0	
212672	2909	0.080000	13.070000	10.160000	1.260000	0.000000	66.000000	30.000000	105	0.000000	0.000000	0.000000	0	0	0	
212859	2932	0.080000	12.290000	9.650000	1.250000	0.000000	66.000000	30.000000	105	0.000000	0.000000	0.000000	0	0	0	
213062	2966	0.080000	11.270000	9.090000	1.240000	0.000000	66.000000	30.000000	106	0.000000	0.000000	0.000000	0	0	0	
213250	2844	0.080000	0.000000	0.000000	1.170000	0.000000	66.000000	30.000000	253	0.000000	0.000000	0.000000	0	0	0	
213453	2542	0.080000	0.000000	0.000000	1.170000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
213641	2264	0.080000	0.000000	0.000000	1.170000	0.000000	66.000000	30.000000	104	0.000000	0.000000	0.000000	0	0	0	
213812	2002	0.080000	0.000000	0.000000	1.170000	0.000000	66.000000	30.000000	250	0.000000	0.000000	0.000000	0	0	0	
214000	1713	0.080000	0.000000	0.000000	1.170000	0.000000	66.000000	30.000000	233	0.000000	0.000000	0.000000	0	0	0	
214172	1572	0.080000	6.110000	5.170000	1.160000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
214375	1802	0.080000	5.120000	4.270000	1.020000	0.000000	66.000000	30.000000	56	0.000000	0.000000	0.000000	0	0	0	
214578	2193	0.080000	4.560000	3.660000	0.980000	0.000000	66.000000	30.000000	108	0.000000	0.000000	0.000000	0	0	0	
214781	2165	0.080000	4.100000	3.330000	0.980000	0.000000	66.000000	30.000000	57	0.000000	0.000000	0.000000	0	0	0	
214969	2154	0.080000	3.660000	3.040000	0.980000	0.000000	66.000000	30.000000	254	0.000000	0.000000	0.000000	0	0	0	
215172	2136	0.080000	3.730000	3.100000	0.990000	0.000000	66.000000	30.000000	55	0.000000	0.000000	0.000000	0	0	0	
215344	2122	0.080000	4.070000	3.300000	0.990000	0.000000	66.000000	30.000000	185	0.000000	0.000000	0.000000	0	0	0	
215531	2126	0.080000	4.320000	3.430000	1.000000	0.000000	66.000000	30.000000	103	0.000000	0.000000	0.000000	0	0	0	
215719	2133	0.080000	4.470000	3.540000	1.010000	0.000000	66.000000	30.000000	115	0.000000	0.000000	0.000000	0	0	0	
215937	2100	0.080000	4.350000	3.460000	1.010000	0.000000	66.000000	30.000000	145	0.000000	0.000000	0.000000	0	0	0	
216125	2111	0.080000	4.490000	3.550000	1.010000	0.000000	66.000000	30.000000	80	0.000000	0.000000	0.000000	0	0	0	
216328	2095	0.080000	4.450000	3.540000	1.020000	0.000000	66.000000	30.000000	242	0.000000	0.000000	0.000000	0	0	0	
216625	2091	0.080000	4.570000	3.740000	1.020000	0.000000	66.000000	30.000000	72	0.000000	0.000000	0.000000	0	0	0	
216828	2096	0.080000	4.710000	4.040000	1.030000	0.000000	66.000000	30.000000	56	0.000000	0.000000	0.000000	0	0	0	
217031	2085	0.080000	4.950000	4.160000	1.030000	0.000000	66.000000	30.000000	144	0.000000	0.000000	0.000000	0	0	0	
217234	2085	0.080000	5.340000	4.360000	1.050000	0.000000	66.000000	30.000000	56	0.000000	0.000000	0.000000	0	0	0	
217422	2079	0.080000	2.000000	1.000000	1.140000	0.000000	66.000000	30.000000	55	0.000000	0.000000	0.000000	0	0	0	
217609	2092	0.080000	12.360000	10.590000	1.230000	0.000000	66.000000	30.000000	55	0.000000	0.000000	0.000000	0	0	0	
217797	2118	0.080000	12.550000	10.780000	1.280000	0.000000	66.000000	30.000000	55	0.000000	0.000000	0.000000	0	0	0	
218000	2097	0.080000	12.430000	10.510000	1.280000	0.000000	66.000000	30.000000	56	0.000000	0.000000	0.000000	0	0	0	
218187	2150	0.080000	12.230000	10.250000	1.280000	0.000000	65.000000	30.000000	55	0.000000	0.000000	0.000000	0	0	0	
218375	2122	0.080000	12.390000	10.400000	1.290000	0.000000	66.000000	30.000000	72	0.000000	0.000000	0.000000	0	0	0	
218562	2138	0.080000	11.750000	9.780000	1.280000	0.000000	65.000000	30.000000	73	0.000000	0.000000	0.000000	0	0	0	
218781	2154	0.080000	11.410000	9.520000	1.290000	0.000000	65.000000	30.000000	72	0.000000	0.000000	0.000000	0	0	0	
218969	2203	0.080000	11.380000	9.430000	1.290000	0.000000	65.000000	30.000000	72	0.000000	0.000000	0.000000	0	0	0	
219156	2172	0.080000	10.940000	9.130000	1.270000	0.000000	65.000000	30.000000	72	0.000000	0.000000	0.000000	0	0	0	
219344	2215	0.080000	8.000000	6.970000	1.230000	0.000000	65.000000	30.000000	72	0.000000	0.000000	0.000000	0	0	0	
219547	2189	0.080000	7.540000	6.470000	1.170000	0.000000	65.000000	30.000000	73	0.000000	0.000000	0.000000	0	0	0	
219734	2219	0.080000	7.560000	6.490000	1.160000	0.000000	65.000000	30.000000	72	0.000000	0.000000	0.000000	0	0	0	
219922	2203	0.080000	7.620000	6.550000	1.170000	0.000000	65.000000	30.000000	73	0.000000	0.000000	0.000000	0	0	0	
220125	2227	0.080000	7.950000	6.910000	1.160000	0.000000	65.000000	30.000000	74	0.000000	0.000000	0.000000	0	0	0	
220312	2213	0.080000	7.990000	6.960000	1.160000	0.000000	65.000000	30.000000	74	0.000000	0.000000	0.000000	0	0	0	
220578	2223	0.080000	7.970000	6.940000	1.160000	0.000000	65.000000	29.000000	72	0.000000	0.000000	0.000000	0	0	0	
220781	2221	0.080000	8.000000	6.960000	1.160000	0.000000	65.000000	29.000000	73	0.000000	0.000000	0.000000	0	0	0	
220984	2246	0.080000	8.390000	7.110000	1.150000	0.000000	65.000000	29.000000	73	0.000000	0.000000	0.000000	0	0	0	
221172	2229	0.080000	8.460000	7.110000	1.160000	0.000000	65.000000	29.000000	72	0.000000	0.000000	0.000000	0	0	0	
221359	2257	0.080000	8.400000	7.090000	1.150000	0.000000	65.000000	29.000000	72	0.000000	0.000000	0.000000	0	0	0	
221562	2260	0.080000	8.010000	6.940000	1.140000	0.000000	65.000000	29.000000	74	0.000000	0.000000	0.000000	0	0	0	
221750	2246	0.080000	7.320000	6.150000	1.110000	0.000000	65.000000	29.000000	73	0.000000	0.000000	0.000000	0	0	0	
221937	2241	0.080000	5.660000	4.680000	1.070000	0.000000	65.000000	29.000000	73	0.000000	0.000000	0.000000	0	0	0	
222125	2244	0.080000	5.260000	4.330000	1.040000	0.000000	65.000000	29.000000	72	0.000000	0.000000	0.000000	0	0	0	
222328	2239	0.080000	5.110000	4.240000	1.030000	0.000000	65.000000	29.000000	74	0.000000	0.000000	0.000000	0	0	0	
222531	2238	0.080000	4.970000	4.150000	1.030000	0.000000	65.000000	29.000000	235	0.000000	0.000000	0.000000	0	0	0	
222734	2233	0.080000	4.530000	3.620000	1.010000	0.000000	65.000000	29.000000	166	0.000000	0.000000	0.000000	0	0	0	
222953	2209	0.080000	3.970000	3.250000	0.990000	0.000000	65.000000	29.000000	239	0.000000	0.000000	0.000000	0	0	0	
223156	2241	0.080000	3.830000	3.100000	0.990000	0.000000	65.000000	29.000000	254	0.000000	0.000000	0.000000	0	0	0	
223359	2228	0.080000	3.880000	3.110000	0.990000	0.000000	65.000000	29.000000	254	0.000000	0.000000	0.000000	0	0	0	
223547	2216	0.080000	4.030000	3.180000	0.990000	0.000000	65.000000	29.000000	244	0.000000	0.000000	0.000000	0	0	0	
223750	2192	0.080000	3.880000	3.110000	1.000000	0.000000	65.000000	29.000000	234	0.000000	0.000000	0.000000	0	0	0	
223937	2183	0.080000	3.880000	3.120000	0.990000	0.000000	65.000000	29.000000	248	0.000000	0.000000	0.000000	0	0	0	
224109	2180	0.080000	3.990000	3.250000	1.000000	0.000000	65.000000	29.000000	248	0.000000	0.000000	0.000000	0	0	0	
224312	2171	0.080000	4.030000	3.280000	1.010000	0.000000	65.000000	29.000000	73	0.000000	0.000000	0.000000	0	0	0	
224609	2163	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
224797	2149	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
224969	2136	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
225172	2129	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	57	0.000000	0.000000	0.000000	0	0	0	
225344	2116	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
225516	2103	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
225687	2091	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
225875	2083	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
226047	2070	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	55	0.000000	0.000000	0.000000	0	0	0	
226219	2057	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
226391	2045	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
226578	2032	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	55	0.000000	0.000000	0.000000	0	0	0	
226750	2026	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	55	0.000000	0.000000	0.000000	0	0	0	
226922	2018	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
227094	2010	0.080000	0.000000	0.000000	1.020000	0.000000	65.000000	29.000000	57	0.000000	0.000000	0.000000	0	0	0	
227297	2035	0.080000	4.530000	3.550000	0.980000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
227500	2026	0.080000	5.090000	4.180000	0.990000	0.000000	65.000000	29.000000	56	0.000000	0.000000	0.000000	0	0	0	
227687	1999	0.080000	1.970000	0.890000	1.030000	0.000000	65.000000	29.000000	253	0.000000	0.000000	0.000000	0	0	0	
227891	2002	0.080000	11.410000	9.730000	1.170000	0.000000	65.000000	29.000000	55	0.000000	0.000000	0.000000	0	0	0	
228094	2021	0.080000	14.220000	13.050000	1.290000	0.000000	65.000000	29.000000	55	0.000000	0.000000	0.000000	0	0	0	
228359	2033	0.080000	15.710000	14.810000	1.390000	0.000000	65.000000	29.000000	73	0.000000	0.000000	0.000000	0	0	0	
228547	2044	0.080000	15.670000	14.760000	1.400000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
228750	2066	0.080000	15.660000	14.750000	1.400000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
228937	2084	0.080000	15.730000	14.830000	1.400000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
229125	2091	0.080000	16.270000	15.390000	1.410000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
229312	2135	0.080000	16.340000	15.460000	1.420000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
229516	2145	0.080000	16.300000	15.410000	1.430000	0.000000	65.000000	29.000000	106	0.000000	0.000000	0.000000	0	0	0	
229703	2170	0.080000	16.230000	15.350000	1.420000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
229891	2182	0.080000	15.250000	14.320000	1.430000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
230078	2209	0.080000	15.300000	14.370000	1.420000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
230281	2227	0.080000	2.030000	1.050000	1.410000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
230469	2238	0.080000	8.880000	0.890000	1.290000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
230656	2244	0.080000	9.640000	8.340000	1.240000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
230859	2260	0.080000	7.770000	6.710000	1.180000	0.000000	65.000000	29.000000	106	0.000000	0.000000	0.000000	0	0	0	
231047	2249	0.080000	1.930000	0.850000	1.270000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
231234	2276	0.080000	15.230000	14.090000	1.350000	0.000000	65.000000	29.000000	72	0.000000	0.000000	0.000000	0	0	0	
231437	2299	0.080000	15.370000	14.230000	1.380000	0.000000	65.000000	29.000000	72	0.000000	0.000000	0.000000	0	0	0	
231641	2323	0.080000	15.480000	14.450000	1.390000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
231828	2336	0.080000	15.530000	14.400000	1.380000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
232016	2353	0.080000	14.530000	13.100000	1.390000	0.000000	65.000000	29.000000	106	0.000000	0.000000	0.000000	0	0	0	
232297	2383	0.080000	13.920000	12.460000	1.380000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
232484	2399	0.080000	14.070000	12.610000	1.400000	0.000000	65.000000	29.000000	106	0.000000	0.000000	0.000000	0	0	0	
232672	2413	0.080000	14.050000	12.510000	1.390000	0.000000	65.000000	29.000000	105	0.000000	0.000000	0.000000	0	0	0	
232859	2434	0.080000	1.970000	11.720000	1.360000	0.000000	65.000000	28.000000	106	0.000000	0.000000	0.000000	0	0	0	
233062	2457	0.080000	13.230000	11.050000	1.350000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
233266	2460	0.080000	13.080000	10.420000	1.340000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
233453	2481	0.080000	13.060000	9.990000	1.340000	0.000000	65.000000	28.000000	106	0.000000	0.000000	0.000000	0	0	0	
233641	2498	0.080000	13.100000	10.320000	1.350000	0.000000	65.000000	28.000000	106	0.000000	0.000000	0.000000	0	0	0	
233844	2509	0.080000	13.100000	10.230000	1.360000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
234031	2529	0.080000	12.930000	9.800000	1.360000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
234219	2547	0.080000	13.110000	10.240000	1.360000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
234437	2580	0.080000	16.830000	15.970000	1.400000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
234609	2592	0.080000	16.630000	15.760000	1.420000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
234812	2622	0.080000	16.530000	15.660000	1.420000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
235000	2638	0.080000	16.120000	15.110000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
235203	2660	0.080000	15.770000	14.760000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
235391	2686	0.080000	15.650000	14.630000	1.420000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
235578	2700	0.080000	15.730000	14.710000	1.420000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
235766	2738	0.080000	15.910000	14.890000	1.410000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
235969	2750	0.080000	15.840000	14.720000	1.420000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
236234	2780	0.080000	15.510000	14.380000	1.430000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
236422	2814	0.080000	15.600000	14.470000	1.430000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
236625	2825	0.080000	15.680000	14.560000	1.420000	0.000000	65.000000	28.000000	106	0.000000	0.000000	0.000000	0	0	0	
236812	2861	0.080000	15.450000	14.320000	1.410000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
237000	2876	0.080000	15.340000	14.100000	1.420000	0.000000	65.000000	28.000000	106	0.000000	0.000000	0.000000	0	0	0	
237187	2884	0.080000	15.410000	14.170000	1.430000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
237391	2916	0.080000	15.520000	14.280000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
237578	2931	0.080000	15.290000	14.040000	1.430000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
237766	2945	0.080000	15.160000	13.710000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
237953	2986	0.080000	15.170000	13.820000	1.410000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
238156	2998	0.080000	15.280000	13.930000	1.430000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
238344	3014	0.080000	15.120000	13.550000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
238531	3042	0.080000	14.490000	12.950000	1.420000	0.000000	65.000000	28.000000	121	0.000000	0.000000	0.000000	0	0	0	
238734	3054	0.080000	1.670000	0.300000	1.360000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
238922	3062	0.080000	8.040000	6.950000	1.220000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
239109	3077	0.080000	2.180000	1.090000	1.280000	0.000000	65.000000	28.000000	121	0.000000	0.000000	0.000000	0	0	0	
239297	3087	0.080000	2.160000	1.060000	1.370000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
239500	3110	0.080000	16.990000	16.140000	1.420000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
239687	3131	0.080000	16.700000	15.840000	1.430000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
239875	3160	0.080000	16.610000	15.750000	1.440000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
240156	3174	0.080000	15.820000	14.690000	1.440000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
240344	3191	0.080000	15.460000	14.330000	1.430000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
240531	3224	0.080000	3.210000	2.100000	1.410000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
240719	3235	0.080000	16.270000	15.380000	1.420000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
240922	3257	0.080000	16.230000	15.230000	1.430000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
241109	3289	0.080000	16.110000	15.100000	1.430000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
241297	3306	0.080000	15.970000	14.970000	1.430000	0.000000	65.000000	28.000000	106	0.000000	0.000000	0.000000	0	0	0	
241484	3308	0.080000	15.940000	14.820000	1.430000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
241687	3352	0.080000	15.910000	14.790000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
241875	3350	0.080000	15.810000	14.690000	1.430000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
242062	3377	0.080000	15.750000	14.620000	1.440000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
242266	3392	0.080000	15.740000	14.610000	1.430000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
242453	3414	0.080000	15.750000	14.620000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
242641	3430	0.080000	15.510000	14.370000	1.410000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
242828	3458	0.080000	15.640000	14.520000	1.440000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
243031	3483	0.080000	15.620000	14.490000	1.430000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
243219	3485	0.080000	15.610000	14.470000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
243406	3498	0.080000	15.860000	14.420000	1.430000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
243594	3531	0.080000	15.920000	14.480000	1.430000	0.000000	65.000000	28.000000	106	0.000000	0.000000	0.000000	0	0	0	
243797	3538	0.080000	15.870000	14.420000	1.410000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
244062	3566	0.080000	15.830000	14.390000	1.440000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
244250	3581	0.080000	15.710000	14.270000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
244453	3592	0.080000	15.680000	14.240000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
244641	3619	0.080000	15.670000	14.250000	1.430000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
244828	3634	0.080000	15.720000	14.270000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
245016	3639	0.080000	15.740000	14.290000	1.430000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
245219	3655	0.080000	15.710000	14.260000	1.430000	0.000000	65.000000	28.000000	104	0.000000	0.000000	0.000000	0	0	0	
245406	3666	0.080000	15.750000	14.310000	1.430000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
245594	3701	0.080000	15.740000	14.300000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
245781	3734	0.080000	15.770000	14.330000	1.430000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
245984	3729	0.080000	15.770000	14.320000	1.420000	0.000000	65.000000	28.000000	122	0.000000	0.000000	0.000000	0	0	0	
246172	3746	0.080000	1.950000	13.920000	1.430000	0.000000	65.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
246359	3760	0.080000	15.760000	14.210000	1.440000	0.000000	64.000000	28.000000	71	0.000000	0.000000	0.000000	0	0	0	
246578	3785	0.080000	15.670000	14.230000	1.420000	0.000000	64.000000	28.000000	105	0.000000	0.000000	0.000000	0	0	0	
246766	3763	0.080000	0.000000	0.000000	1.480000	0.000000	64.000000	28.000000	248	0.000000	0.000000	0.000000	0	0	0	
246969	3406	0.080000	0.000000	0.000000	1.500000	0.000000	64.000000	28.000000	254	0.000000	0.000000	0.000000	0	0	0	
