Poniedziałek,24,Sierpień,2026,06:33:49:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,251.45,2112,63.0,0.4,11101000,251.80,2112,40.0,5.15,459.0,252.15,1.2,1.41, , 
,252.49,2112,63.0,1.2,11101000,252.84,2112,38.4,5.15,459.0,253.18,1.2,1.45, , 
,253.53,2112,63.0,0.8,11101000,253.88,2112,35.3,4.12,438.6,254.25,-2.0,1.25, , 
,254.59,2080,63.0,-14.1,11101000,254.92,2080,26.7,3.09,336.6,255.29,-17.6,1.25, , 
,255.62,2080,63.0,-17.6,11101000,255.98,2080,26.7,3.09,336.6,256.34,-18.4,1.41, , 
,256.70,2048,63.0,-18.4,11101000,257.05,2048,28.2,3.09,357.0,257.40,-19.1,1.48, , 
,257.75,2048,63.0,-19.5,11101000,258.11,2016,29.4,3.09,357.0,258.46,-18.0,1.45, , 
,258.83,2016,64.5,-16.4,11101000,259.19,2016,36.9,4.12,438.6,259.53,-13.7,1.56, , 
,259.90,2016,64.5,-12.9,11101000,260.25,2016,36.9,4.12,438.6,260.62,-10.9,1.48, , 
,260.97,2016,64.5,-9.8,11101000,261.32,2048,36.9,4.12,438.6,261.68,-9.0,1.41, , 
,262.05,2048,64.5,-9.0,11101000,262.40,2048,36.9,4.12,438.6,262.76,-8.6,1.41, , 
,263.11,2048,64.5,-8.6,11101000,263.48,2080,35.3,4.12,418.2,263.85,-9.0,1.37, , 
,264.20,2080,64.5,-9.8,11101000,264.53,2080,35.3,4.12,418.2,264.87,-10.2,1.41, , 
,265.23,2080,66.0,-10.5,11101000,265.56,2112,32.5,4.12,397.8,265.88,-10.9,1.37, , 
,266.22,2112,66.0,-11.7,11101000,266.57,2144,31.0,4.12,397.8,266.91,-12.5,1.41, , 
,267.25,2144,66.0,-12.5,11101000,267.59,2176,31.0,4.12,377.4,267.91,-13.7,1.37, , 
,268.24,2176,66.0,-13.7,11101000,268.59,2208,29.4,3.09,377.4,268.94,-14.8,1.33, , 
,269.29,2208,66.0,-16.0,11101000,269.61,2208,22.0,2.06,295.8,269.95,-15.6,1.45, , 
,270.31,2208,66.0,-13.3,11101000,270.63,2208,17.6,2.06,275.4,270.96,-14.5,1.45, , 
,271.30,2240,66.0,-15.2,11101000,271.62,2240,19.2,2.06,275.4,271.98,-14.1,1.52, , 
,272.31,2240,66.0,-12.5,11111100,272.62,2208,0.0,0.00,275.4,272.96,0.0,3.48, , 
,273.28,2208,67.5,0.0,11111100,273.61,2208,0.0,0.00,275.4,273.95,0.0,3.98, , 
,274.29,2176,67.5,0.0,11111100,274.65,2176,0.0,0.00,275.4,274.98,0.0,3.91, , 
,275.31,2144,67.5,0.0,11111100,275.66,2144,0.0,0.00,275.4,275.98,0.0,3.87, , 
,276.33,2144,67.5,0.0,11101000,276.66,2112,19.2,3.09,275.4,276.99,0.0,0.43, , 
,277.34,2144,67.5,0.0,11101000,277.68,2112,25.1,3.09,336.6,278.04,-10.9,1.25, , 
,278.37,2144,67.5,-11.3,11101000,278.70,2176,40.0,5.15,459.0,279.04,-7.4,1.60, , 
,279.38,2208,67.5,-7.0,11101000,279.73,2208,41.2,5.15,479.4,280.05,-4.7,1.60, , 
,280.41,2240,67.5,-3.1,11101000,280.75,2240,40.0,5.15,459.0,281.08,-1.6,1.45, , 
,281.42,2304,67.5,-0.8,11101000,281.77,2304,38.4,5.15,459.0,282.09,-0.4,1.41, , 
,282.45,2336,67.5,0.4,11101000,282.78,2336,51.8,7.21,571.2,283.12,-4.3,1.21, , 
,283.46,2368,67.5,-5.5,11101000,283.79,2400,57.6,7.21,632.4,284.16,-11.7,1.25, , 
,284.50,2432,67.5,-12.1,11101000,284.84,2464,57.6,7.21,612.0,285.20,-14.5,1.41, , 
,285.56,2496,67.5,-14.5,11101000,285.90,2528,59.2,7.21,632.4,286.25,-15.2,1.45, , 
,286.58,2560,69.0,-16.0,11101000,286.90,2560,62.0,7.21,673.2,287.27,-16.8,1.41, , 
,287.61,2592,69.0,-17.6,11101000,287.94,2624,67.8,8.24,714.0,288.29,-20.3,1.37, , 
,288.64,2688,69.0,-20.3,11101000,288.96,2688,72.2,8.24,754.8,289.29,-21.9,1.48, , 
,289.65,2752,69.0,-20.3,11101000,290.01,2752,60.4,7.21,652.8,290.35,-18.8,1.52, , 
,290.73,2784,69.0,-17.2,11101000,291.08,2720,0.0,0.00,438.6,291.42,0.0,3.67, , 
,291.73,1504,69.0,0.0,11111110,292.03,1024,26.7,4.12,377.4,292.37,0.0,3.05, , 
,292.72,1760,69.0,0.0,11101010,293.06,2048,17.6,3.09,275.4,293.40,0.0,0.35, , 
,293.76,2080,69.0,-17.2,11101000,294.12,2080,23.5,3.09,316.2,294.48,-15.6,1.21, , 
,294.85,2048,69.0,0.0,11101000,295.21,2080,59.2,9.27,652.8,295.55,0.0,1.09, , 
,295.90,2080,69.0,0.0,11101000,296.27,2080,65.1,10.30,714.0,296.61,-5.1,1.05, , 
,296.95,2112,70.5,-6.3,11101000,297.30,2112,72.2,10.30,775.2,297.65,-10.9,1.29, , 
,297.98,2144,70.5,-15.2,11101000,298.33,2144,72.2,9.27,754.8,298.66,-16.8,1.52, , 
,299.03,2176,70.5,-17.6,11101000,299.34,2176,66.3,8.24,714.0,299.68,-18.0,1.48, , 
,300.05,2176,70.5,-18.4,11101000,300.39,2208,66.3,8.24,714.0,300.74,-17.6,1.52, , 
,301.09,2208,70.5,-16.8,11101000,301.42,2240,66.3,8.24,714.0,301.75,-17.2,1.48, , 
,302.10,2240,70.5,-17.2,11101000,302.43,2272,65.1,8.24,693.6,302.78,-16.4,1.45, , 
,303.11,2272,70.5,-15.6,11101000,303.44,2272,62.0,7.21,673.2,303.78,-14.1,1.56, , 
,304.10,2272,70.5,-10.9,11101000,304.44,2272,40.0,5.15,479.4,304.77,0.0,1.45, , 
,305.10,2272,70.5,0.0,11101000,305.44,2272,23.5,3.09,316.2,305.77,-12.5,0.90, , 
,306.10,2240,72.0,-15.2,11101000,306.44,2240,23.5,3.09,316.2,306.77,-18.4,1.25, , 
,307.11,2208,72.0,-19.5,11101000,307.46,2208,17.6,2.06,244.8,307.80,-21.1,1.37, , 
,308.14,2176,72.0,-23.0,11101000,308.47,2176,17.6,2.06,275.4,308.81,-26.2,1.41, , 
,309.14,2144,72.0,0.0,11101000,309.48,2176,82.7,14.42,867.0,309.82,0.0,0.63, , 
,310.14,2208,72.0,0.0,11101000,310.49,2240,92.9,16.48,969.0,310.82,0.0,0.70, , 
,311.16,2272,72.0,-9.0,11101000,311.50,2272,92.9,14.42,969.0,311.85,-15.2,1.25, , 
,312.17,2304,72.0,-16.4,11101000,312.53,2336,82.7,11.33,867.0,312.87,-19.1,1.45, , 
,313.20,2336,73.5,0.0,11101000,313.52,2336,53.3,7.21,591.6,313.85,0.0,1.21, , 
,314.20,2368,73.5,0.0,11101000,314.56,2368,65.1,10.30,693.6,314.88,-9.0,0.86, , 
,315.22,2368,73.5,-11.3,11101000,315.60,2368,60.4,7.21,652.8,315.91,-14.8,1.41, , 
,316.24,2400,73.5,0.0,11101000,316.60,2400,76.9,12.36,795.6,316.96,-5.9,0.98, , 
,317.30,2432,73.5,-9.4,11101000,317.64,2432,81.2,11.33,867.0,317.98,-13.7,1.33, , 
,318.32,2464,73.5,-16.4,11101000,318.67,2464,69.4,8.24,734.4,318.98,-21.1,1.41, , 
,319.34,2496,73.5,-19.9,11101000,319.71,2496,53.3,6.18,591.6,320.06,-17.6,1.60, , 
,320.37,2496,75.0,-16.4,11101000,320.74,2496,35.3,5.15,418.2,321.06,-3.5,1.21, , 
,321.42,2496,75.0,-5.1,11101000,321.81,2464,34.1,4.12,397.8,322.18,-7.4,1.33, , 
,322.56,2464,75.0,-8.6,11101000,322.90,2464,34.1,4.12,418.2,323.25,-9.4,1.45, , 
,323.63,2464,75.0,-9.4,11101000,324.02,2432,34.1,4.12,418.2,324.37,-9.0,1.45, , 
,324.74,2432,75.0,-10.2,11101000,325.12,2432,44.3,6.18,499.8,325.47,-9.0,1.52, , 
,325.83,2432,75.0,-7.8,11101000,326.20,2432,48.6,6.18,550.8,326.58,-9.0,1.37, , 
,326.96,2432,76.5,-9.0,11101000,327.34,2432,51.8,7.21,571.2,327.68,-10.2,1.41, , 
,328.06,2432,76.5,-10.2,11101000,328.39,2432,34.1,4.12,418.2,328.75,0.0,1.33, , 
,329.08,2400,76.5,0.0,11101000,329.42,2400,22.0,3.09,295.8,329.74,-14.5,0.98, , 
,330.09,2400,76.5,-17.2,11101000,330.39,2368,45.9,7.21,520.2,330.71,0.0,1.05, , 
,331.04,2400,76.5,-3.9,11101000,331.40,2368,45.9,6.18,520.2,331.78,-3.5,1.41, , 
,332.09,2368,76.5,-3.9,11101000,332.39,2368,44.3,6.18,499.8,332.74,-5.5,1.33, , 
,333.08,2368,76.5,-5.1,11101000,333.39,2368,44.3,6.18,499.8,333.72,-5.1,1.45, , 
,334.11,2368,78.0,-5.5,11101000,334.46,2368,44.3,6.18,499.8,334.77,-5.5,1.48, , 
,335.12,2368,78.0,-4.7,11101000,335.46,2368,44.3,6.18,499.8,335.80,-4.3,1.41, , 
,336.18,2368,78.0,-4.7,11101000,336.53,2368,44.3,6.18,499.8,336.87,-5.1,1.41, , 
,337.21,2368,78.0,-5.9,11101000,337.58,2368,42.7,6.18,499.8,337.93,-5.5,1.41, , 
,338.30,2368,78.0,-5.5,11101000,338.65,2368,42.7,6.18,499.8,339.02,-5.1,1.41, , 
,339.35,2336,78.0,-4.7,11101000,339.68,2336,42.7,6.18,499.8,340.01,-4.7,1.45, , 
,340.34,2336,78.0,-7.8,11101000,340.71,2336,53.3,7.21,591.6,341.02,0.0,1.33, , 
,341.35,2368,78.0,0.0,11101000,341.68,2368,71.0,11.33,754.8,342.03,-6.3,1.13, , 
,342.34,2400,78.0,-9.8,11101000,342.67,2400,65.1,8.24,714.0,343.00,-15.2,1.33, , 
,343.32,2400,78.0,-16.8,11101000,343.67,2400,53.3,8.24,591.6,344.03,-6.3,1.09, , 
,344.39,2400,79.5,-7.8,11101000,344.71,2432,72.2,12.36,754.8,345.03,0.0,0.90, , 
,345.37,2432,79.5,0.0,11101000,345.73,2464,92.9,16.48,969.0,346.08,-10.2,0.63, , 
,346.42,2496,79.5,-10.5,11101000,346.75,2496,92.9,13.39,969.0,347.10,-14.1,1.33, , 
,347.45,2528,79.5,-16.4,11101000,347.78,2560,92.9,13.39,969.0,348.12,-16.0,1.48, , 
,348.47,2592,79.5,-16.0,11101001,348.80,2592,94.5,14.42,989.4,349.13,-14.1,1.48, , 
,349.47,2624,79.5,-13.7,11101001,349.79,2656,92.9,16.48,969.0,350.13,-6.6,0.86, , 
,350.47,2688,79.5,-8.6,11101001,350.80,2720,92.9,14.42,969.0,351.13,-12.1,1.29, , 
,351.46,2720,79.5,-14.1,11101001,351.84,2752,92.9,13.39,969.0,352.19,-16.4,1.37, , 
,352.52,2784,81.0,-16.4,11101001,352.86,2784,92.9,13.39,969.0,353.23,-17.2,1.45, , 
,353.57,2816,81.0,-16.8,11101001,353.91,2848,94.5,13.39,969.0,354.26,-16.4,1.48, , 
,354.57,2848,81.0,-17.2,11101001,354.91,2880,92.9,13.39,969.0,355.23,-15.6,1.48, , 
,355.56,2912,81.0,-16.0,11101001,355.93,2912,94.5,13.39,969.0,356.36,-15.2,1.41, , 
,356.62,2944,81.0,0.0,11101001,357.04,2944,57.6,8.24,632.4,357.32,0.0,0.66, , 
,357.78,2944,81.0,-10.2,11101001,358.05,2944,67.8,8.24,714.0,358.42,-18.8,1.21, , 
,358.80,2944,82.5,-20.7,11101001,359.06,2976,67.8,8.24,734.4,359.43,-23.4,1.45, , 
,359.88,2976,82.5,-22.7,11101001,360.15,2944,67.8,8.24,714.0,360.42,0.0,1.60, , 
,360.85,2944,82.5,0.0,11101001,361.14,2944,31.0,4.12,397.8,361.54,-3.9,1.17, , 
,361.92,2880,82.5,-12.1,11101001,362.26,2944,29.4,3.09,357.0,362.61,-12.9,1.41, , 
,362.95,2880,84.0,-13.3,11101001,363.31,2880,29.4,3.09,357.0,363.65,-15.2,1.52, , 
,364.01,2848,84.0,-12.9,11101001,364.35,2848,45.9,5.15,520.2,364.69,-9.8,1.56, , 
,365.06,2816,84.0,-8.2,11101001,365.44,2816,45.9,6.18,520.2,365.80,-5.5,1.48, , 
,366.15,2816,84.0,-5.5,11101001,366.50,2816,45.9,6.18,520.2,366.85,-5.5,1.45, , 
,367.21,2816,84.0,-5.1,11101001,367.58,2784,45.9,6.18,520.2,367.93,-5.5,1.33, , 
,368.28,2784,84.0,-6.3,11101001,368.61,2784,50.2,6.18,571.2,368.93,-7.4,1.37, , 
,369.28,2784,84.0,-9.0,11101001,369.62,2784,53.3,7.21,591.6,369.96,-10.2,1.45, , 
,370.32,2784,84.0,-10.5,11101001,370.68,2784,53.3,7.21,591.6,371.04,-10.5,1.48, , 
,371.38,2784,84.0,-10.5,11101001,371.73,2784,51.8,6.18,591.6,372.09,-10.9,1.45, , 
,372.43,2752,84.0,-10.9,11101001,372.79,2784,57.6,7.21,632.4,373.14,-10.5,1.45, , 
,373.49,2784,84.0,-10.9,11101001,373.84,2752,59.2,7.21,652.8,374.18,-11.7,1.45, , 
,374.53,2784,82.5,-12.5,11101001,374.87,2784,59.2,7.21,652.8,375.22,-12.1,1.45, , 
,375.55,2784,82.5,-12.1,11101001,375.88,2784,57.6,7.21,632.4,376.20,-12.9,1.41, , 
,376.52,2784,81.0,-12.5,11101001,376.85,2784,57.6,7.21,632.4,377.18,-11.7,1.48, , 
,377.52,2784,79.5,-11.7,11101001,377.85,2784,56.1,7.21,612.0,378.21,-11.7,1.41, , 
,378.55,2784,79.5,-12.5,11101000,378.87,2784,54.5,7.21,612.0,379.23,-11.7,1.41, , 
,379.58,2784,78.0,-11.3,11101000,379.92,2784,54.5,7.21,612.0,380.27,-12.1,1.45, , 
,380.60,2784,78.0,-11.7,11101000,380.90,2784,54.5,7.21,591.6,381.24,-11.7,1.48, , 
,381.59,2784,78.0,-9.8,11101000,381.96,2752,50.2,6.18,571.2,382.30,-9.4,1.41, , 
,382.65,2752,78.0,-8.2,11101000,383.02,2752,50.2,6.18,571.2,383.35,-7.0,1.45, , 
,383.71,2752,76.5,-7.4,11101000,384.07,2752,50.2,6.18,571.2,384.41,-7.8,1.45, , 
,384.76,2752,76.5,-7.4,11101000,385.11,2752,38.4,4.12,459.0,385.44,0.0,1.45, , 
,385.79,2688,76.5,0.0,11111100,386.10,2688,0.0,0.00,275.4,386.40,0.0,3.55, , 
,386.74,2656,76.5,0.0,11111100,387.05,2624,0.0,0.00,275.4,387.38,0.0,3.83, , 
,387.70,2592,76.5,0.0,11111100,388.03,2560,19.2,3.09,275.4,388.37,0.0,0.66, , 
,388.72,2560,76.5,0.0,11101000,389.06,2560,31.0,4.12,357.0,389.40,0.0,0.90, , 
,389.75,2528,76.5,0.0,11101000,390.10,2528,60.4,9.27,652.8,390.45,-7.4,1.21, , 
,390.78,2528,78.0,-9.4,11101000,391.12,2560,59.2,8.24,652.8,391.45,-10.9,1.41, , 
,391.80,2560,78.0,-12.1,11101000,392.16,2560,59.2,7.21,652.8,392.49,-13.3,1.48, , 
,392.82,2560,78.0,-13.7,11101000,393.15,2560,48.6,5.15,550.8,393.46,0.0,1.56, , 
,393.82,2528,78.0,0.0,11101000,394.16,2496,19.2,2.06,275.4,394.51,-9.8,1.13, , 
,394.85,2496,78.0,-10.2,11101000,395.20,2464,17.6,2.06,244.8,395.56,-9.8,1.45, , 
,395.91,2432,78.0,-10.9,11101000,396.27,2432,17.6,2.06,244.8,396.59,-11.3,1.45, , 
,396.92,2400,78.0,-9.4,11111100,397.24,2368,0.0,0.00,275.4,397.56,0.0,3.79, , 
,397.89,2336,79.5,0.0,11111100,398.23,2304,0.0,0.00,275.4,398.58,0.0,3.95, , 
,398.92,2272,79.5,0.0,11111100,399.26,2272,0.0,0.00,275.4,399.61,0.0,3.87, , 
,399.94,2208,79.5,0.0,11111101,400.26,2176,0.0,0.00,275.4,400.61,0.0,3.59, , 
,400.96,2144,79.5,0.0,11101001,401.32,2112,17.6,2.06,244.8,401.67,0.0,0.94, , 
,402.03,2112,81.0,0.0,11101001,402.36,2112,90.2,15.45,948.6,402.72,0.0,0.98, , 
,403.07,2112,81.0,0.0,11101001,403.43,2112,91.4,14.42,969.0,403.78,-6.6,1.25, , 
,404.10,2112,81.0,-8.2,11101001,404.43,2112,90.2,13.39,948.6,404.78,-11.7,1.37, , 
,405.12,2112,81.0,-11.7,11101001,405.47,2112,88.6,12.36,948.6,405.79,-12.9,1.45, , 
,406.15,2112,81.0,-13.7,11101001,406.49,2112,87.1,12.36,928.2,406.83,-13.7,1.52, , 
,407.16,2144,81.0,-14.1,11101001,407.48,2144,84.3,11.33,907.8,407.83,-12.9,1.48, , 
,408.18,2176,81.0,-11.7,11101001,408.51,2176,75.3,11.33,826.2,408.85,0.0,1.21, , 
,409.18,2176,81.0,-4.7,11101001,409.53,2208,63.5,8.24,693.6,409.86,-7.8,1.29, , 
,410.21,2208,82.5,-8.2,11101001,410.55,2208,62.0,8.24,673.2,410.89,-9.4,1.48, , 
,411.22,2240,82.5,-8.2,11101001,411.56,2272,53.3,6.18,591.6,411.89,-5.9,1.56, , 
,412.23,2272,82.5,-5.1,11101001,412.56,2304,50.2,7.21,571.2,412.91,-4.3,1.41, , 
,413.25,2336,82.5,-3.5,11101001,413.60,2336,48.6,6.18,571.2,413.97,-2.3,1.52, , 
,414.29,2368,82.5,-0.8,11101001,414.61,2368,45.9,6.18,520.2,414.95,0.0,1.41, , 
,415.27,2400,82.5,0.0,11101001,415.62,2400,45.9,6.18,520.2,415.97,0.0,1.37, , 
,416.33,2432,82.5,-0.4,11101001,416.70,2432,45.9,6.18,520.2,417.04,-0.4,1.48, , 
,417.40,2432,84.0,-0.8,11101001,417.78,2432,45.9,6.18,520.2,418.15,-0.8,1.37, , 
,418.49,2432,84.0,-1.2,11101001,418.83,2400,48.6,7.21,550.8,419.17,-5.5,1.13, , 
,419.49,2432,84.0,-6.6,11101001,419.82,2432,65.1,8.24,693.6,420.14,-11.3,1.21, , 
,420.48,2432,84.0,-14.1,11101001,420.83,2464,71.0,9.27,754.8,421.19,-13.3,1.45, , 
,421.55,2464,84.0,-9.8,11101001,421.86,2464,69.4,8.24,754.8,422.17,-10.5,1.48, , 
,422.53,2496,84.0,-7.0,11101001,422.89,2496,69.4,8.24,754.8,423.22,-5.9,1.45, , 
,423.58,2496,84.0,-5.9,11101001,423.92,2528,69.4,8.24,754.8,424.26,-5.1,1.52, , 
,424.63,2528,84.0,-3.1,11101001,424.97,2560,69.4,8.24,734.4,425.32,-3.1,1.48, , 
,425.65,2560,82.5,-3.1,11101001,426.01,2560,67.8,8.24,734.4,426.34,-2.0,1.45, , 
,426.69,2560,82.5,-2.0,11101001,427.01,2560,67.8,8.24,734.4,427.35,-2.3,1.41, , 
,427.69,2592,82.5,-2.0,11101001,428.00,2592,67.8,8.24,714.0,428.33,-2.3,1.45, , 
,428.67,2592,82.5,-2.0,11101001,429.01,2624,57.6,6.18,632.4,429.34,3.9,1.56, , 
,429.66,2624,81.0,5.9,11101001,429.98,2624,57.6,7.21,632.4,430.30,7.4,1.41, , 
,430.63,2624,81.0,7.4,11101001,430.95,2624,53.3,7.21,591.6,431.28,9.4,1.41, , 
,431.61,2624,81.0,9.8,11101001,431.94,2624,53.3,7.21,591.6,432.26,9.4,1.37, , 
,432.60,2624,79.5,6.6,11101000,432.91,2624,54.5,7.21,591.6,433.22,6.6,1.45, , 
,433.55,2624,79.5,7.0,11101000,433.88,2624,54.5,7.21,591.6,434.21,3.5,1.41, , 
,434.55,2624,78.0,2.7,11101000,434.88,2624,54.5,7.21,612.0,435.21,3.1,1.41, , 
,435.55,2624,78.0,3.1,11101000,435.88,2624,54.5,7.21,591.6,436.20,0.0,1.45, , 
,436.53,2624,78.0,-0.4,11101000,436.86,2624,54.5,7.21,591.6,437.20,-0.4,1.48, , 
,437.55,2624,78.0,-0.4,11101000,437.89,2624,62.0,8.24,673.2,438.22,-3.5,1.37, , 
,438.55,2624,78.0,-5.1,11101000,438.89,2624,63.5,8.24,673.2,439.24,-8.6,1.37, , 
,439.57,2624,78.0,-9.0,11101000,439.93,2656,63.5,8.24,673.2,440.28,-9.4,1.48, , 
,440.62,2656,78.0,-9.0,11101000,440.98,2656,63.5,8.24,673.2,441.34,-9.4,1.48, , 
,441.72,2656,78.0,-9.0,11101000,442.05,2656,62.0,8.24,673.2,442.39,-9.0,1.41, , 
,442.73,2656,78.0,-9.0,11101000,443.05,2656,65.1,8.24,714.0,443.38,-10.2,1.37, , 
,443.71,2656,78.0,-10.9,11101000,444.02,2688,66.3,8.24,714.0,444.37,-10.5,1.52, , 
,444.72,2688,78.0,-10.9,11101000,445.07,2688,65.1,8.24,693.6,445.40,-10.5,1.45, , 
,445.74,2688,79.5,-10.9,11101000,446.05,2688,65.1,8.24,693.6,446.37,-10.5,1.41, , 
,446.71,2688,79.5,-9.8,11101000,447.05,2688,62.0,8.24,673.2,447.36,-8.6,1.45, , 
,447.70,2688,79.5,-8.2,11101001,448.05,2688,62.0,8.24,673.2,448.38,-8.2,1.48, , 
,448.71,2688,79.5,-8.2,11101001,449.03,2688,62.0,7.21,673.2,449.38,-7.8,1.48, , 
,449.73,2688,79.5,-7.4,11101001,450.07,2688,62.0,8.24,673.2,450.39,-7.4,1.41, , 
,450.71,2720,81.0,-7.4,11101001,451.04,2688,60.4,8.24,673.2,451.36,-7.0,1.48, , 
,451.69,2720,81.0,-6.6,11101001,452.02,2720,59.2,7.21,652.8,452.35,-6.3,1.48, , 
,452.69,2720,81.0,-6.3,11101001,453.02,2720,59.2,7.21,652.8,453.34,-5.9,1.48, , 
,453.69,2720,81.0,-5.9,11101001,454.04,2720,59.2,7.21,652.8,454.38,-5.9,1.41, , 
,454.71,2720,81.0,-6.3,11101001,455.05,2720,60.4,8.24,652.8,455.39,-6.6,1.41, , 
,455.73,2720,82.5,-7.0,11101001,456.08,2720,63.5,8.24,693.6,456.42,-8.2,1.45, , 
,456.77,2720,82.5,-8.2,11101001,457.12,2720,62.0,7.21,673.2,457.48,-8.2,1.41, , 
,457.83,2720,84.0,-8.2,11101001,458.17,2720,62.0,8.24,673.2,458.53,-7.8,1.45, , 
,458.88,2752,84.0,-7.0,11101001,459.21,2752,62.0,8.24,673.2,459.55,-7.0,1.52, , 
,459.90,2752,84.0,-7.0,11101001,460.23,2752,62.0,7.21,673.2,460.58,-6.6,1.48, , 
,460.94,2752,84.0,-7.0,11101001,461.29,2752,62.0,8.24,673.2,461.63,-7.0,1.41, , 
,462.00,2752,85.5,-7.0,11101001,462.36,2752,60.4,8.24,673.2,462.70,-6.3,1.52, , 
,463.05,2752,84.0,-5.9,11101001,463.38,2752,60.4,7.21,673.2,463.72,-5.9,1.52, , 
,464.06,2752,84.0,-6.3,11101001,464.42,2752,59.2,7.21,652.8,464.76,-5.9,1.37, , 
,465.12,2752,84.0,-5.5,11101001,465.48,2752,60.4,8.24,652.8,465.81,-5.5,1.48, , 
,466.16,2752,84.0,-6.3,11101001,466.49,2752,60.4,7.21,673.2,466.84,-6.3,1.48, , 
,467.19,2752,84.0,-7.0,11101001,467.51,2752,62.0,7.21,673.2,467.86,-6.6,1.48, , 
,468.22,2784,84.0,-7.4,11101001,468.56,2784,62.0,8.24,673.2,468.92,-7.4,1.45, , 
,469.26,2784,82.5,-6.6,11101001,469.60,2784,60.4,7.21,652.8,469.94,-5.9,1.52, , 
,470.27,2784,82.5,-5.5,11101001,470.60,2784,59.2,7.21,652.8,470.94,-5.5,1.48, , 
,471.28,2784,82.5,-6.3,11101001,471.63,2784,60.4,7.21,652.8,471.97,-5.9,1.45, , 
,472.32,2784,81.0,-5.9,11101001,472.68,2784,60.4,7.21,652.8,473.03,-6.6,1.45, , 
,473.38,2784,81.0,-5.9,11101001,473.72,2784,60.4,7.21,652.8,474.04,-6.3,1.48, , 
,474.36,2784,81.0,-6.3,11101001,474.68,2784,66.3,8.24,693.6,475.02,-9.8,1.33, , 
,475.36,2784,79.5,-10.5,11101001,475.71,2816,67.8,8.24,714.0,476.08,-11.7,1.41, , 
,476.43,2816,79.5,-11.3,11101001,476.79,2816,66.3,8.24,714.0,477.15,-11.7,1.56, , 
,477.51,2816,79.5,-11.7,11101000,477.87,2816,66.3,8.24,714.0,478.22,-11.3,1.48, , 
,478.53,2848,79.5,-11.3,11101000,478.89,2816,65.1,8.24,693.6,479.26,-9.8,1.45, , 
,479.60,2848,79.5,-9.0,11101000,479.94,2848,63.5,8.24,673.2,480.30,-8.6,1.52, , 
,480.63,2848,79.5,-9.4,11101000,480.97,2848,63.5,8.24,693.6,481.32,-8.6,1.45, , 
,481.66,2848,79.5,-8.6,11101001,482.01,2848,62.0,7.21,673.2,482.35,-7.8,1.45, , 
,482.71,2848,79.5,-7.8,11101001,483.05,2848,60.4,8.24,652.8,483.40,-7.0,1.48, , 
,483.75,2848,79.5,-7.0,11101001,484.13,2848,60.4,7.21,652.8,484.45,-7.0,1.48, , 
,484.80,2848,79.5,-6.6,11101001,485.13,2848,60.4,7.21,652.8,485.48,-7.4,1.41, , 
,485.82,2848,81.0,-7.0,11101001,486.14,2848,60.4,7.21,652.8,486.50,-7.4,1.41, , 
,486.85,2848,81.0,-7.4,11101001,487.19,2848,62.0,8.24,673.2,487.53,-7.4,1.48, , 
,487.87,2848,81.0,-7.4,11101001,488.20,2848,62.0,7.21,673.2,488.57,-7.8,1.45, , 
,488.88,2848,81.0,-7.4,11101001,489.22,2848,57.6,7.21,632.4,489.55,-5.1,1.48, , 
,489.93,2848,82.5,-4.7,11101001,490.25,2848,57.6,7.21,632.4,490.61,-4.7,1.45, , 
,490.96,2848,82.5,-4.3,11101001,491.30,2848,45.9,5.15,550.8,491.65,0.0,1.48, , 
,492.00,2816,82.5,0.0,11111101,492.32,2784,0.0,0.00,275.4,492.66,0.0,3.75, , 
,492.97,2752,82.5,0.0,11111101,493.29,2720,0.0,0.00,275.4,493.63,0.0,3.91, , 
,493.94,2688,82.5,0.0,11111101,494.25,2656,0.0,0.00,275.4,494.58,0.0,3.95, , 
,494.90,2624,84.0,0.0,11111101,495.25,2592,0.0,0.00,275.4,495.58,0.0,3.87, , 
,495.91,2560,82.5,0.0,11111101,496.21,2528,0.0,0.00,275.4,496.55,0.0,3.95, , 
,496.90,2496,84.0,0.0,11111101,497.24,2464,0.0,0.00,275.4,497.57,0.0,3.83, , 
,497.88,2432,84.0,0.0,11111101,498.19,2400,0.0,0.00,275.4,498.51,0.0,3.87, , 
,498.84,2368,84.0,0.0,11111101,499.17,2336,0.0,0.00,275.4,499.51,0.0,3.95, , 
,499.84,2304,84.0,0.0,11111101,500.18,2304,0.0,0.00,275.4,500.50,0.0,3.95, , 
,500.83,2272,84.0,0.0,11111101,501.17,2240,0.0,0.00,275.4,501.50,0.0,3.87, , 
,501.84,2176,84.0,0.0,11111101,502.20,2112,0.0,0.00,275.4,502.54,0.0,3.91, , 
,502.88,2016,84.0,0.0,11111101,503.23,1984,0.0,0.00,275.4,503.58,0.0,3.91, , 
,503.91,1856,82.5,0.0,11111111,504.26,1824,0.0,0.00,295.8,504.57,0.0,3.91, , 
