Czwartek,27,Sierpieñ,2026,16:35:06:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,260.22,1888,87.0,0.4,11101011,259.48,1920,16.1,2.06,244.8,259.84,0.4,1.56, , 
,261.31,1856,87.0,2.0,11101011,260.58,1888,17.6,2.06,275.4,260.94,1.2,1.56, , 
,262.38,1856,87.0,5.5,11101011,261.69,1888,22.0,3.09,316.2,262.05,4.7,1.56, , 
,263.52,1856,87.0,6.3,11101011,262.76,1856,26.7,3.09,357.0,263.16,6.3,1.45, , 
,264.61,1856,87.0,5.9,11101011,263.87,1856,26.7,3.09,357.0,264.23,5.9,1.45, , 
,265.67,1824,85.5,6.3,11101011,264.97,1824,26.7,3.09,357.0,265.31,5.5,1.48, , 
,266.77,1824,85.5,5.9,11101011,266.02,1824,28.2,4.12,357.0,266.40,5.9,1.45, , 
,267.89,1824,87.0,5.5,11101011,267.14,1824,28.2,4.12,377.4,267.52,5.9,1.48, , 
,269.00,1824,85.5,4.7,11101011,268.27,1824,28.2,4.12,377.4,268.61,5.1,1.48, , 
,270.10,1856,87.0,5.1,11101011,269.37,1824,28.2,4.12,377.4,269.74,5.1,1.48, , 
,271.16,1856,87.0,0.0,11101011,270.46,1824,36.9,5.15,459.0,270.81,5.9,1.52, , 
,272.27,1888,85.5,4.7,11101011,271.53,1888,51.8,7.21,612.0,271.89,3.5,1.64, , 
,273.37,1920,87.0,7.8,11101011,272.63,1920,50.2,7.21,591.6,272.98,6.6,1.56, , 
,274.46,1984,85.5,9.0,11101011,273.73,1952,47.1,7.21,571.2,274.10,9.4,1.48, , 
,275.50,2016,85.5,9.4,11101001,274.80,1984,47.1,7.21,571.2,275.16,9.4,1.45, , 
,276.54,2048,85.5,9.0,11101001,275.85,2016,45.9,6.18,550.8,276.19,9.4,1.48, , 
,277.61,2080,85.5,7.8,11101001,276.90,2048,44.3,6.18,520.2,277.25,8.6,1.45, , 
,278.67,2080,85.5,7.8,11101001,277.97,2080,44.3,6.18,520.2,278.31,7.4,1.48, , 
,279.68,2112,85.5,5.5,11101001,279.02,2112,41.2,6.18,499.8,279.35,5.9,1.41, , 
,280.77,2112,85.5,4.3,11101001,280.04,2112,40.0,5.15,479.4,280.40,4.7,1.52, , 
,281.84,2144,85.5,3.9,11101001,281.11,2144,36.9,5.15,459.0,281.48,4.3,1.48, , 
,282.87,2112,85.5,0.0,11111101,282.19,2144,36.9,5.15,459.0,282.52,0.0,1.56, , 
,283.92,2080,85.5,0.0,11111101,283.21,2080,16.1,2.06,244.8,283.58,0.0,1.72, , 
,284.97,2016,85.5,0.0,11101001,284.27,2048,0.0,0.00,244.8,284.62,0.0,3.55, , 
,286.02,2016,85.5,0.0,11101001,285.31,2016,14.9,2.06,244.8,285.67,0.0,1.29, , 
,287.08,2016,85.5,0.0,11101001,286.37,2016,25.1,3.09,336.6,286.74,0.0,1.52, , 
,288.13,2048,85.5,4.7,11101001,287.43,2016,47.1,6.18,571.2,287.78,3.5,1.60, , 
,289.13,2112,85.5,7.0,11101001,288.46,2080,57.6,8.24,673.2,288.80,6.6,1.52, , 
,290.16,2144,85.5,2.3,11101001,289.48,2112,51.8,7.21,612.0,289.82,0.0,1.64, , 
,291.17,2144,85.5,3.5,11101001,290.50,2144,36.9,5.15,438.6,290.85,2.7,1.60, , 
,292.18,2144,85.5,4.3,11101001,291.52,2144,36.9,5.15,459.0,291.86,3.9,1.48, , 
,293.19,2176,85.5,3.5,11101001,292.52,2176,34.1,5.15,418.2,292.84,4.3,1.48, , 
,294.19,2176,85.5,0.4,11101001,293.53,2176,25.1,3.09,336.6,293.86,1.2,1.41, , 
,295.18,2144,85.5,-0.4,11101001,294.52,2144,20.8,3.09,295.8,294.84,0.4,1.45, , 
,296.23,2112,85.5,-0.4,11101001,295.51,2112,17.6,2.06,275.4,295.87,-1.2,1.48, , 
,297.29,2048,85.5,3.1,11101001,296.59,2112,17.6,2.06,275.4,296.93,3.5,1.52, , 
,298.34,2016,87.0,3.9,11101001,297.65,2048,19.2,2.06,275.4,298.00,3.9,1.52, , 
,299.44,1984,85.5,5.5,11101001,298.69,2016,20.8,3.09,316.2,299.06,5.5,1.48, , 
,300.53,1952,85.5,8.2,11101011,299.79,1984,25.1,3.09,336.6,300.17,6.6,1.52, , 
,301.62,1984,85.5,14.1,11101011,300.88,1952,35.3,5.15,438.6,301.26,11.3,1.56, , 
,302.72,1984,85.5,0.0,11101011,301.99,1984,47.1,7.21,571.2,302.36,0.0,1.68, , 
,303.79,1952,85.5,3.5,11101011,303.07,1952,22.0,3.09,316.2,303.44,3.5,1.56, , 
,304.87,1920,85.5,4.3,11101011,304.16,1952,22.0,3.09,316.2,304.52,3.5,1.48, , 
,305.99,1920,87.0,0.0,11101011,305.25,1920,26.7,3.09,357.0,305.62,0.0,1.56, , 
,307.09,1952,85.5,9.4,11101011,306.34,1920,45.9,6.18,550.8,306.71,7.4,1.64, , 
,308.17,1952,85.5,0.0,11101011,307.46,1952,44.3,6.18,550.8,307.81,11.7,1.56, , 
,309.27,1952,85.5,2.7,11101011,308.54,1952,25.1,3.09,357.0,308.90,3.1,1.64, , 
,310.37,1920,85.5,4.3,11101011,309.64,1920,23.5,3.09,336.6,310.00,3.9,1.52, , 
,311.47,1888,85.5,6.6,11101011,310.73,1888,25.1,3.09,336.6,311.09,5.5,1.52, , 
,312.54,1888,85.5,0.0,11101011,311.85,1888,29.4,4.12,397.8,312.19,8.6,1.56, , 
,313.62,1920,85.5,7.8,11101011,312.91,1920,50.2,6.18,591.6,313.27,6.6,1.76, , 
,314.71,1920,85.5,7.0,11101011,313.98,1920,29.4,4.12,397.8,314.35,8.6,1.52, , 
,315.80,1888,85.5,5.1,11111111,315.08,1920,20.8,3.09,295.8,315.44,6.3,1.41, , 
,316.89,1856,85.5,0.0,11111111,316.16,1888,17.6,2.06,275.4,316.52,0.0,1.60, , 
,317.92,1792,85.5,0.0,11111111,317.24,1856,0.0,0.00,295.8,317.59,0.0,3.87, , 
,318.94,1696,85.5,0.0,11111111,318.27,1760,0.0,0.00,295.8,318.60,0.0,3.95, , 
,319.94,1568,85.5,0.0,11111111,319.26,1632,0.0,0.00,316.2,319.60,0.0,3.95, , 
,321.06,1440,85.5,0.0,11111111,320.29,1536,0.0,0.00,316.2,320.75,0.0,3.98, , 
,322.03,1056,85.5,0.0,11111111,321.38,1408,0.0,0.00,336.6,321.72,0.0,3.91, , 
,322.96,992,85.5,0.0,11111111,322.36,1056,26.7,4.12,377.4,322.67,0.0,1.45, , 
,323.92,1632,85.5,0.0,11111111,323.24,1248,20.8,3.09,316.2,323.57,0.0,1.21, , 
,324.98,1600,85.5,0.0,11101011,324.28,1632,0.0,0.00,336.6,324.64,0.0,3.63, , 
,326.04,1568,85.5,4.7,11101011,325.32,1536,22.0,3.09,316.2,325.68,0.0,1.45, , 
,327.08,1536,85.5,5.5,11101011,326.38,1536,28.2,4.12,377.4,326.73,5.9,1.29, , 
,328.12,1568,85.5,7.4,11101011,327.44,1536,31.0,4.12,397.8,327.78,7.0,1.52, , 
,329.15,1600,85.5,0.0,11101011,328.46,1568,34.1,5.15,438.6,328.78,8.6,1.52, , 
,330.27,1696,85.5,9.0,11101011,329.53,1632,51.8,7.21,632.4,329.89,3.1,1.64, , 
,331.34,1760,85.5,11.3,11101011,330.62,1696,50.2,7.21,612.0,330.99,10.5,1.56, , 
,332.35,1728,85.5,0.0,11111111,331.66,1760,28.2,3.09,377.4,332.00,0.0,1.80, , 
,333.39,1664,85.5,7.8,11111111,332.68,1696,22.0,3.09,316.2,333.01,5.5,1.60, , 
,334.52,1536,85.5,11.3,11111111,333.75,1632,22.0,3.09,316.2,334.09,10.2,1.56, , 
,335.54,1280,85.5,9.4,11111111,334.89,1440,23.5,3.09,336.6,335.24,10.5,1.45, , 
,336.51,1184,85.5,9.8,11111111,335.85,1216,22.0,3.09,336.6,336.19,10.2,1.45, , 
,337.50,1120,85.5,8.6,11111111,336.83,1120,23.5,3.09,336.6,337.17,9.0,1.37, , 
,338.38,960,85.5,7.8,11111111,337.79,1056,25.1,3.09,357.0,338.09,8.2,1.45, , 
,339.40,1216,85.5,5.9,11101011,338.68,928,25.1,3.09,377.4,339.03,6.6,1.41, , 
,340.43,1344,85.5,6.6,11101011,339.73,1344,26.7,4.12,377.4,340.08,7.8,1.52, , 
,341.43,1408,85.5,3.1,11101011,340.76,1376,40.0,5.15,499.8,341.10,4.3,1.45, , 
,342.63,1472,85.5,4.3,11101011,341.75,1440,41.2,6.18,520.2,342.19,3.9,1.52, , 
,343.66,1536,85.5,4.3,11101011,342.97,1504,35.3,5.15,459.0,343.31,4.3,1.52, , 
,344.78,1504,85.5,4.3,11101011,344.01,1536,29.4,4.12,397.8,344.37,3.9,1.52, , 
,345.71,1440,85.5,0.8,11101011,345.05,1504,22.0,3.09,336.6,345.38,2.0,1.45, , 
,346.74,1408,85.5,4.7,11101011,346.06,1440,23.5,3.09,336.6,346.39,4.3,1.48, , 
,347.78,1408,85.5,6.3,11101011,347.11,1408,35.3,5.15,459.0,347.43,5.5,1.52, , 
,348.84,1408,85.5,7.4,11101011,348.14,1376,36.9,5.15,479.4,348.48,7.0,1.52, , 
,349.91,1376,85.5,7.8,11101011,349.18,1408,36.9,5.15,459.0,349.54,8.2,1.48, , 
,350.92,1376,85.5,7.0,11101011,350.25,1376,36.9,5.15,479.4,350.59,7.4,1.48, , 
,351.92,1248,85.5,4.3,11111111,351.26,1344,23.5,3.09,336.6,351.61,3.9,1.37, , 
,352.88,928,85.5,4.7,11111111,352.24,1184,22.0,3.09,336.6,352.58,5.1,1.48, , 
,353.78,864,85.5,4.3,11111111,353.18,864,25.1,3.09,377.4,353.48,4.7,1.52, , 
,354.72,896,87.0,5.1,11111111,354.09,864,28.2,3.09,397.8,354.40,4.7,1.52, , 
,355.62,992,87.0,6.6,11101011,355.02,896,28.2,3.09,397.8,355.29,6.3,1.56, , 
,356.50,992,85.5,0.0,11101011,355.90,896,35.3,5.15,459.0,356.21,0.0,1.68, , 
,357.45,1184,85.5,4.3,11101011,356.81,1056,38.4,5.15,499.8,357.13,3.5,1.60, , 
,358.47,1408,87.0,2.7,11101011,357.76,1248,41.2,6.18,520.2,358.13,1.6,1.48, , 
,359.66,1472,87.0,5.1,11101011,358.91,1472,36.9,5.15,459.0,359.24,3.5,1.56, , 
,360.72,1312,87.0,0.8,11101011,360.01,1408,22.0,3.09,336.6,360.37,0.8,1.37, , 
,361.72,1184,87.0,0.8,11101011,361.03,1248,22.0,3.09,336.6,361.34,1.2,1.45, , 
,362.70,1152,87.0,2.7,10101011,362.03,1152,26.7,3.09,377.4,362.36,1.2,1.52, , 
,363.67,1312,87.0,4.7,10101011,363.02,1184,38.4,5.15,479.4,363.34,5.1,1.52, , 
,364.73,1408,87.0,0.0,10111111,364.01,1344,41.2,6.18,520.2,364.42,0.0,1.48, , 
,365.58,1024,87.0,0.0,10111111,365.00,992,25.1,3.09,357.0,365.28,0.0,2.62, , 
,366.53,832,87.0,0.0,10111111,365.92,992,23.5,3.09,357.0,366.24,0.0,1.56, , 
,367.60,1632,87.0,0.0,10101011,366.86,832,40.0,6.18,479.4,367.25,0.0,1.09, , 
,368.51,1152,87.0,0.0,10111111,367.94,1600,54.5,7.21,673.2,368.22,0.0,1.68, , 
,369.46,1088,87.0,0.0,10111111,368.85,1088,26.7,4.12,377.4,369.17,0.0,1.88, , 
,370.33,672,87.0,0.0,10111111,369.77,928,19.2,3.09,316.2,370.05,0.0,1.17, , 
,371.25,768,87.0,0.0,10111111,370.63,768,31.0,4.12,438.6,370.93,0.0,1.25, , 
,372.15,800,87.0,2.0,10111111,371.54,768,28.2,3.09,418.2,371.86,0.4,1.52, , 
,373.06,768,87.0,5.1,10111111,372.45,800,28.2,4.12,418.2,372.75,5.1,1.60, , 
,373.99,768,87.0,3.1,10111111,373.37,768,25.1,3.09,397.8,373.68,3.9,1.33, , 
,374.89,768,87.0,2.3,10111111,374.29,768,28.2,3.09,418.2,374.59,2.0,1.45, , 
,375.80,768,87.0,3.1,10111111,375.20,768,26.7,3.09,397.8,375.50,2.7,1.52, , 
,376.69,800,87.0,3.9,10111111,376.09,768,28.2,3.09,418.2,376.39,3.5,1.52, , 
,377.61,800,87.0,4.3,10111111,377.00,768,28.2,4.12,418.2,377.30,3.9,1.52, , 
,378.53,800,87.0,3.5,10111111,377.93,800,26.7,3.09,397.8,378.23,3.9,1.45, , 
,379.42,800,87.0,3.5,10111111,378.83,800,26.7,3.09,397.8,379.12,3.5,1.48, , 
,380.33,800,87.0,3.5,10111111,379.73,800,28.2,4.12,418.2,380.03,3.5,1.52, , 
,381.24,800,87.0,3.5,10111111,380.62,800,28.2,4.12,418.2,380.94,3.5,1.48, , 
,382.17,768,87.0,3.1,10111111,381.56,768,28.2,4.12,418.2,381.87,3.1,1.52, , 
,383.08,768,87.0,3.5,10111111,382.47,800,28.2,4.12,418.2,382.78,3.5,1.52, , 
,383.98,768,87.0,3.9,10111111,383.38,800,28.2,4.12,418.2,383.68,3.9,1.52, , 
,384.87,768,87.0,3.5,10111111,384.27,800,26.7,3.09,397.8,384.57,3.9,1.48, , 
,385.77,768,87.0,3.5,10111111,385.17,800,28.2,4.12,418.2,385.46,3.5,1.48, , 
,386.65,800,87.0,2.7,10111111,386.06,800,28.2,4.12,418.2,386.36,2.7,1.48, , 
,387.57,768,87.0,3.1,10111111,386.97,768,28.2,4.12,418.2,387.27,2.7,1.52, , 
,388.46,800,87.0,3.5,10111111,387.86,800,28.2,4.12,418.2,388.16,3.5,1.52, , 
,389.35,800,88.5,3.5,10111111,388.75,768,28.2,4.12,418.2,389.05,3.5,1.52, , 
,390.23,768,88.5,3.5,10111111,389.64,800,26.7,3.09,397.8,389.94,3.5,1.48, , 
,391.15,800,88.5,3.9,10111111,390.54,768,26.7,3.09,397.8,390.85,3.9,1.52, , 
,392.04,768,88.5,3.9,10111111,391.44,800,28.2,4.12,418.2,391.74,4.3,1.52, , 
,392.97,768,88.5,3.9,10111111,392.35,768,26.7,3.09,397.8,392.67,3.9,1.48, , 
,393.85,800,88.5,3.5,10111111,393.27,768,28.2,3.09,418.2,393.57,3.5,1.52, , 
,394.78,768,88.5,3.1,10111111,394.17,768,26.7,3.09,397.8,394.48,3.1,1.48, , 
,395.67,768,88.5,3.5,10111111,395.08,768,26.7,3.09,397.8,395.37,3.5,1.52, , 
,396.57,768,88.5,3.5,10111111,395.98,768,26.7,4.12,397.8,396.29,3.5,1.52, , 
,397.48,768,88.5,3.5,10111111,396.88,800,26.7,3.09,397.8,397.17,3.5,1.48, , 
,398.36,768,88.5,3.9,10111111,397.78,768,26.7,3.09,397.8,398.07,3.9,1.52, , 
