Czwartek,06,Sierpień,2026,13:44:47:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,252.11,1760,66.0,3.1,11101010,251.38,1728,48.6,6.18,571.2,251.74,2.0,1.56, , 
,253.25,1824,66.0,3.9,11101010,252.50,1792,48.6,6.18,571.2,252.88,3.5,1.48, , 
,254.35,1888,66.0,5.5,11101010,253.62,1856,47.1,6.18,550.8,253.99,4.7,1.48, , 
,255.45,1920,66.0,6.3,11101010,254.73,1920,44.3,6.18,520.2,255.10,6.3,1.45, , 
,256.53,1984,66.0,5.9,11101010,255.82,1952,41.2,5.15,479.4,256.17,5.9,1.41, , 
,257.63,1984,66.0,4.3,11101010,256.91,1984,38.4,5.15,459.0,257.27,5.1,1.41, , 
,258.72,1984,66.0,-2.3,11101010,257.97,1984,31.0,3.09,397.8,258.35,0.8,1.21, , 
,259.76,1984,67.5,-3.1,11101010,259.07,1984,26.7,3.09,357.0,259.41,-3.1,1.45, , 
,260.84,1952,67.5,-4.7,11101010,260.13,1952,26.7,3.09,357.0,260.48,-4.3,1.45, , 
,261.93,1952,67.5,-5.1,11101010,261.21,1952,28.2,3.09,357.0,261.56,-5.1,1.52, , 
,263.02,1920,67.5,-5.1,11101010,262.28,1952,28.2,3.09,377.4,262.65,-4.7,1.52, , 
,264.13,1888,67.5,-7.0,11101010,263.40,1888,22.0,2.06,316.2,263.79,-7.8,1.37, , 
,265.20,1792,67.5,-6.3,11111110,264.50,1888,23.5,2.06,316.2,264.85,-5.9,1.48, , 
,266.24,1760,67.5,-8.2,11111110,265.53,1792,22.0,2.06,295.8,265.89,-7.4,1.52, , 
,267.23,1120,67.5,0.0,11111110,266.59,1760,23.5,2.06,316.2,266.91,0.0,1.80, , 
,268.13,992,67.5,0.0,11111110,267.54,1024,34.1,5.15,438.6,267.86,0.0,1.68, , 
,269.01,896,67.5,0.0,11111110,268.43,896,29.4,4.12,397.8,268.72,0.0,0.82, , 
,269.90,864,67.5,-3.1,11111110,269.30,896,31.0,4.12,418.2,269.60,-2.3,1.25, , 
,270.78,896,67.5,-3.5,11111110,270.21,864,32.5,4.12,438.6,270.49,-3.5,1.48, , 
,271.71,864,69.0,-2.3,11111110,271.09,864,34.1,4.12,438.6,271.41,-2.7,1.52, , 
,272.65,864,67.5,-0.8,11111110,272.01,896,34.1,4.12,438.6,272.34,-1.2,1.56, , 
,273.60,896,67.5,0.4,11111110,272.98,864,34.1,4.12,459.0,273.29,0.0,1.52, , 
,274.53,864,69.0,2.0,11101010,273.91,896,34.1,4.12,438.6,274.22,0.8,1.48, , 
,275.47,704,69.0,0.0,11101010,274.85,800,35.3,4.12,479.4,275.15,0.0,1.52, , 
,276.42,704,69.0,0.4,11101010,275.80,736,48.6,6.18,612.0,276.10,0.0,1.48, , 
,277.35,864,69.0,0.0,11101010,276.73,768,51.8,6.18,632.4,277.05,0.0,1.45, , 
,278.28,1152,69.0,0.0,11101010,277.68,960,69.4,11.33,775.2,277.99,0.0,0.90, , 
,279.31,1472,69.0,0.0,11101010,278.60,1216,78.4,11.33,887.4,278.93,0.0,1.09, , 
,280.40,1888,69.0,-4.3,11101010,279.67,1632,78.4,11.33,867.0,280.03,-2.3,1.45, , 
,281.44,2304,69.0,-7.4,11101000,280.78,2048,78.4,10.30,867.0,281.11,-7.0,1.41, , 
,282.46,2656,69.0,-8.6,11101000,281.79,2400,78.4,10.30,846.6,282.12,-8.6,1.48, , 
,283.49,1888,69.0,0.0,11101010,282.79,2432,0.0,0.00,418.2,283.13,0.0,3.75, , 
,284.58,1952,69.0,0.0,11101010,283.86,1920,84.3,14.42,928.2,284.22,0.0,0.70, , 
,285.61,2144,69.0,0.0,11101000,284.93,2016,88.6,13.39,948.6,285.26,0.0,0.86, , 
,286.61,2336,69.0,-12.1,11101000,285.95,2208,88.6,12.36,948.6,286.28,-11.3,1.17, , 
,287.63,2528,69.0,-15.6,11101000,286.96,2400,88.6,11.33,928.2,287.29,-15.2,1.45, , 
,288.65,2688,69.0,-15.6,11101000,287.95,2560,87.1,11.33,928.2,288.29,-16.4,1.56, , 
,289.63,1056,70.5,0.0,11111110,288.99,2240,0.0,0.00,316.2,289.36,0.0,3.79, , 
,290.53,1152,70.5,0.0,11111110,289.94,1024,31.0,4.12,397.8,290.22,0.0,1.91, , 
,291.57,1856,70.5,0.0,11111110,290.88,1728,0.0,0.00,316.2,291.22,0.0,2.93, , 
,292.65,1792,70.5,0.0,11101010,291.92,1824,20.8,3.09,295.8,292.27,0.0,1.17, , 
,293.73,1760,70.5,-1.6,11101010,292.99,1792,31.0,4.12,397.8,293.38,-3.1,1.41, , 
,294.84,1760,70.5,2.7,11101010,294.11,1760,38.4,4.12,459.0,294.48,1.6,1.60, , 
,295.95,1760,70.5,7.0,11101010,295.21,1760,38.4,4.12,459.0,295.59,5.5,1.60, , 
,297.05,1728,70.5,10.2,11101010,296.32,1728,38.4,5.15,459.0,296.69,9.4,1.52, , 
,298.14,1760,70.5,11.3,11101010,297.41,1728,38.4,5.15,459.0,297.79,10.9,1.41, , 
,299.23,1760,70.5,11.3,11101010,298.50,1728,41.2,5.15,499.8,298.86,10.9,1.48, , 
,300.31,1760,70.5,12.9,11101010,299.60,1760,44.3,6.18,520.2,299.96,12.9,1.41, , 
,301.40,1760,70.5,9.8,11101010,300.67,1760,44.3,6.18,520.2,301.03,9.8,1.37, , 
,302.51,1792,70.5,5.5,11101010,301.77,1792,45.9,6.18,550.8,302.12,8.6,1.37, , 
,303.58,1792,72.0,4.7,11101010,302.86,1792,42.7,6.18,520.2,303.21,4.7,1.41, , 
,304.68,1792,72.0,0.8,11101010,303.94,1792,41.2,6.18,499.8,304.32,1.2,1.37, , 
,305.80,1792,72.0,-3.5,11101010,305.02,1824,40.0,5.15,479.4,305.40,-0.4,1.37, , 
,306.91,1792,72.0,-8.2,11101010,306.15,1792,31.0,4.12,397.8,306.53,-5.9,1.33, , 
,308.03,1760,72.0,-10.5,11101010,307.29,1792,29.4,3.09,377.4,307.68,-10.2,1.41, , 
,309.11,1760,72.0,-8.2,11101010,308.38,1760,29.4,3.09,377.4,308.74,-9.0,1.56, , 
,310.20,1728,72.0,-7.4,11101010,309.48,1760,29.4,3.09,377.4,309.82,-8.2,1.52, , 
,311.29,1728,72.0,-6.6,11101010,310.58,1728,23.5,2.06,316.2,310.92,-5.9,1.41, , 
,312.41,1696,72.0,-7.0,11101010,311.68,1728,22.0,2.06,316.2,312.07,-6.6,1.48, , 
,313.48,1664,72.0,-7.4,11101010,312.76,1664,23.5,2.06,316.2,313.12,-7.8,1.45, , 
,314.61,1632,73.5,0.0,11101010,313.84,1632,23.5,2.06,336.6,314.23,-7.4,1.48, , 
,315.66,1632,72.0,2.3,11101010,314.97,1632,38.4,5.15,479.4,315.30,0.8,1.52, , 
,316.74,1664,73.5,4.7,11101010,316.01,1632,47.1,6.18,571.2,316.37,4.7,1.52, , 
,317.85,1696,73.5,6.3,11101010,317.11,1664,51.8,7.21,612.0,317.45,6.6,1.52, , 
,318.89,1728,73.5,3.9,11101010,318.20,1696,53.3,7.21,612.0,318.56,4.3,1.45, , 
,320.00,1760,73.5,4.7,11101010,319.28,1728,51.8,7.21,612.0,319.63,4.3,1.41, , 
,321.09,1792,73.5,2.3,11101010,320.37,1760,50.2,7.21,591.6,320.70,2.0,1.37, , 
,322.20,1824,73.5,2.7,11101010,321.45,1792,47.1,6.18,571.2,321.83,3.1,1.41, , 
,323.34,1824,73.5,2.7,11101010,322.59,1824,47.1,6.18,550.8,322.97,3.1,1.41, , 
,324.43,1856,73.5,2.7,11101010,323.70,1856,45.9,6.18,550.8,324.07,2.3,1.45, , 
,325.55,1888,73.5,2.3,11101010,324.80,1856,45.9,6.18,550.8,325.17,2.3,1.41, , 
,326.60,1856,73.5,0.0,11111110,325.91,1888,44.3,6.18,520.2,326.26,0.0,1.37, , 
,327.66,1824,73.5,-2.7,11111110,326.94,1856,20.8,2.06,295.8,327.29,-3.5,1.33, , 
,328.71,1760,75.0,0.0,11101010,328.00,1792,0.0,0.00,316.2,328.34,0.0,3.75, , 
,329.78,1728,75.0,0.0,11101010,329.05,1760,20.8,3.09,295.8,329.42,0.0,1.02, , 
,330.89,1696,75.0,-1.2,11101010,330.12,1728,29.4,3.09,377.4,330.54,-2.0,1.45, , 
,331.94,1696,75.0,0.0,11101010,331.24,1696,35.3,4.12,438.6,331.59,0.0,1.52, , 
,333.02,1728,75.0,1.2,11101010,332.30,1728,50.2,7.21,591.6,332.66,1.2,1.52, , 
,334.07,1760,75.0,0.0,11101010,333.36,1760,50.2,7.21,591.6,333.71,1.2,1.41, , 
,335.16,1760,75.0,-2.7,11101010,334.44,1760,31.0,4.12,397.8,334.82,-0.4,1.45, , 
,336.18,1760,75.0,-4.7,11101010,335.50,1760,28.2,3.09,377.4,335.84,-4.3,1.33, , 
,337.27,1760,75.0,-5.5,11101010,336.54,1760,29.4,3.09,377.4,336.90,-4.7,1.48, , 
,338.35,1760,75.0,-4.7,11101010,337.63,1760,32.5,4.12,397.8,338.00,-5.1,1.48, , 
,339.42,1760,75.0,-3.5,11101010,338.71,1760,34.1,4.12,418.2,339.06,-4.3,1.52, , 
,340.53,1760,75.0,-2.7,11101010,339.77,1760,32.5,4.12,418.2,340.15,-2.7,1.48, , 
,341.63,1728,75.0,-3.1,11101010,340.91,1728,26.7,3.09,357.0,341.27,-3.1,1.41, , 
,342.74,1728,75.0,-3.5,11101010,341.99,1728,26.7,3.09,357.0,342.36,-3.9,1.41, , 
,343.79,1728,75.0,-3.9,11101010,343.10,1728,28.2,3.09,357.0,343.46,-4.3,1.41, , 
,344.88,1728,76.5,-2.3,11101010,344.15,1728,29.4,3.09,377.4,344.51,-3.5,1.48, , 
,345.94,1728,76.5,-2.0,11101010,345.24,1728,29.4,4.12,397.8,345.60,-2.3,1.45, , 
,346.98,1760,76.5,0.0,11101010,346.25,1728,62.0,10.30,693.6,346.60,0.0,0.94, , 
,348.17,1792,76.5,-3.5,11101010,347.38,1792,31.0,4.12,397.8,347.77,0.0,1.41, , 
,349.33,1792,76.5,-5.9,11101010,348.57,1792,31.0,4.12,397.8,348.95,-5.5,1.37, , 
,350.34,1792,76.5,-6.6,11101010,349.69,1792,31.0,4.12,397.8,349.99,-6.3,1.45, , 
,351.37,1792,76.5,-4.7,11101010,350.65,1792,34.1,4.12,418.2,351.00,-5.9,1.56, , 
,352.53,1856,76.5,-0.4,11101010,351.76,1792,45.9,6.18,550.8,352.14,-2.0,1.56, , 
,353.65,1856,76.5,2.7,11101010,352.91,1824,48.6,6.18,571.2,353.28,2.3,1.52, , 
,354.76,1888,76.5,4.3,11101010,354.02,1856,47.1,6.18,571.2,354.38,3.9,1.45, , 
,355.86,1920,76.5,5.1,11101010,355.13,1888,45.9,6.18,550.8,355.50,5.5,1.41, , 
,356.95,1952,76.5,4.7,11101010,356.23,1920,44.3,6.18,520.2,356.60,4.3,1.37, , 
,358.03,1984,76.5,3.9,11101010,357.32,1952,44.3,6.18,520.2,357.67,4.3,1.41, , 
,359.10,1984,76.5,4.3,11101000,358.39,1984,42.7,6.18,499.8,358.75,4.3,1.41, , 
,360.17,1952,76.5,0.0,11101010,359.45,2016,34.1,3.09,438.6,359.81,0.0,1.48, , 
,361.23,1984,76.5,11.7,11111110,360.53,1952,16.1,2.06,244.8,360.88,7.8,1.41, , 
,362.32,1920,78.0,0.0,11101010,361.59,1952,17.6,2.06,275.4,361.95,0.0,1.68, , 
,363.40,1888,78.0,-2.3,11101010,362.68,1888,19.2,2.06,295.8,363.05,0.0,1.29, , 
,364.51,1856,78.0,-4.3,11101010,363.76,1856,23.5,3.09,316.2,364.14,-4.3,1.41, , 
,365.57,1856,78.0,-5.9,11101010,364.88,1856,25.1,3.09,336.6,365.22,-5.1,1.41, , 
,366.62,1856,78.0,-5.1,11111110,365.93,1856,22.0,2.06,316.2,366.26,-7.0,1.41, , 
,367.63,1792,78.0,0.0,11111110,367.00,1824,0.0,0.00,295.8,367.33,0.0,3.32, , 
,368.67,1728,78.0,0.0,11101010,367.97,1760,0.0,0.00,316.2,368.32,0.0,3.87, , 
,369.61,960,78.0,0.0,11111110,369.00,1440,0.0,0.00,336.6,369.31,0.0,3.13, , 
,370.55,896,78.0,0.0,11111110,369.93,896,32.5,4.12,438.6,370.25,0.0,1.17, , 
,371.45,896,78.0,0.0,11111110,370.86,864,29.4,4.12,418.2,371.14,0.0,0.98, , 
,372.35,896,78.0,-3.1,11111110,371.76,896,31.0,4.12,418.2,372.06,-2.7,1.37, , 
,373.26,896,78.0,-2.3,11111110,372.65,896,31.0,4.12,418.2,372.96,-2.7,1.48, , 
,374.20,864,78.0,-2.0,11111110,373.60,896,31.0,4.12,418.2,373.90,-2.0,1.52, , 
,375.10,896,78.0,-1.6,11111110,374.50,896,31.0,4.12,418.2,374.80,-1.6,1.48, , 
,375.96,896,78.0,-1.6,11111110,375.38,896,31.0,4.12,418.2,375.67,-1.6,1.48, , 
,376.86,896,78.0,-1.6,11111110,376.27,896,31.0,4.12,418.2,376.57,-1.2,1.45, , 
,377.81,896,78.0,-2.0,11111110,377.16,896,31.0,4.12,418.2,377.49,-1.6,1.45, , 
,378.79,896,78.0,-2.0,11111110,378.14,896,31.0,4.12,418.2,378.47,-2.0,1.45, , 
,379.74,896,78.0,-2.0,11111110,379.10,896,31.0,4.12,418.2,379.40,-2.0,1.48, , 
,380.69,864,78.0,-2.0,11111110,380.04,864,31.0,4.12,418.2,380.37,-2.0,1.48, , 
,381.61,896,78.0,-1.6,11111110,381.00,896,31.0,4.12,418.2,381.31,-1.6,1.48, , 
,382.51,896,78.0,-1.2,11111110,381.91,896,31.0,4.12,438.6,382.21,-1.6,1.48, , 
,383.44,1024,78.0,-1.6,11101010,382.84,896,31.0,4.12,418.2,383.15,-0.8,1.48, , 
,384.36,960,78.0,0.0,11101010,383.70,992,29.4,4.12,397.8,384.01,0.0,1.52, , 
,385.33,1184,78.0,0.0,11101010,384.67,1024,57.6,9.27,693.6,385.01,0.0,1.41, , 
,386.32,1376,78.0,0.0,11101010,385.66,1216,66.3,10.30,775.2,385.98,0.0,1.09, , 
,387.37,1504,78.0,0.0,11101010,386.72,1440,41.2,5.15,499.8,386.99,0.0,1.45, , 
,388.37,1728,78.0,0.0,11101010,387.71,1568,62.0,9.27,714.0,388.04,0.0,1.17, , 
,389.45,2016,78.0,-1.6,11101000,388.74,1824,62.0,8.24,714.0,389.09,-2.3,1.45, , 
,390.49,2208,78.0,-1.2,11101000,389.79,2080,60.4,8.24,693.6,390.15,-2.3,1.41, , 
,391.51,2464,78.0,-2.3,11101000,390.83,2304,59.2,8.24,652.8,391.16,-0.8,1.48, , 
,392.54,2368,78.0,0.0,11111100,391.85,2560,66.3,9.27,734.4,392.21,-4.3,1.33, , 
,393.55,1824,76.5,0.0,11101010,392.91,1760,0.0,0.00,316.2,393.21,0.0,3.83, , 
,394.62,1728,76.5,-2.3,11101010,393.90,1696,26.7,3.09,357.0,394.24,0.0,0.82, , 
,395.71,1760,76.5,0.0,11101010,395.02,1728,45.9,6.18,550.8,395.37,0.0,1.56, , 
,396.81,1824,76.5,1.2,11101010,396.09,1760,56.1,8.24,652.8,396.46,0.8,1.52, , 
,397.91,1888,76.5,2.7,11101010,397.18,1856,53.3,7.21,632.4,397.55,2.0,1.45, , 
,398.99,1952,76.5,3.9,11101010,398.27,1920,53.3,7.21,612.0,398.62,3.5,1.45, , 
,400.06,1984,76.5,1.2,11101010,399.34,1952,50.2,7.21,591.6,399.70,5.1,1.48, , 
,401.13,2048,76.5,-0.8,11101000,400.42,2016,59.2,8.24,673.2,400.79,-0.4,1.29, , 
,402.16,2144,76.5,-2.7,11101000,401.49,2080,60.4,8.24,693.6,401.82,-1.2,1.45, , 
,403.17,2208,76.5,-2.3,11101000,402.50,2176,59.2,8.24,673.2,402.83,-2.7,1.41, , 
,404.20,2272,76.5,-0.4,11101000,403.52,2208,57.6,8.24,652.8,403.86,-1.2,1.52, , 
,405.22,2304,76.5,0.4,11101000,404.53,2272,57.6,7.21,652.8,404.87,0.4,1.48, , 
,406.22,2368,76.5,1.2,11101000,405.54,2336,56.1,7.21,632.4,405.88,0.8,1.41, , 
,407.26,2400,76.5,0.8,11101000,406.55,2368,57.6,8.24,632.4,406.93,1.2,1.45, , 
,408.29,2432,76.5,1.2,11101000,407.61,2400,56.1,7.21,632.4,407.95,1.2,1.41, , 
,409.37,2464,76.5,-2.7,11101000,408.66,2432,56.1,8.24,632.4,409.01,0.8,1.41, , 
,410.43,2496,76.5,-3.9,11101000,409.74,2464,62.0,8.24,693.6,410.08,-3.9,1.41, , 
,411.45,2528,76.5,-3.9,11101000,410.76,2496,62.0,8.24,693.6,411.11,-3.9,1.41, , 
,412.48,2560,76.5,-3.1,11101000,411.81,2560,60.4,8.24,673.2,412.14,-3.1,1.48, , 
,413.51,2464,76.5,0.0,11111100,412.83,2560,28.2,2.06,357.0,413.15,0.0,1.76, , 
,414.48,2336,76.5,0.0,11111100,413.83,2432,17.6,2.06,244.8,414.16,0.0,1.60, , 
,415.51,2144,78.0,0.0,11111100,414.82,2272,0.0,0.00,244.8,415.15,0.0,3.91, , 
,416.56,1984,78.0,0.0,11111100,415.85,2112,0.0,0.00,244.8,416.21,0.0,3.98, , 
,417.62,1824,78.0,0.0,11111110,416.91,1952,0.0,0.00,244.8,417.26,0.0,3.95, , 
,418.53,800,78.0,0.0,11111110,417.95,1760,0.0,0.00,316.2,418.23,0.0,3.95, , 
,419.46,896,78.0,0.0,11111110,418.85,960,38.4,5.15,499.8,419.16,0.0,1.64, , 
,420.35,896,78.0,0.0,11111110,419.77,864,29.4,4.12,418.2,420.05,0.0,0.70, , 
,421.27,864,78.0,-5.9,11111110,420.65,896,29.4,4.12,418.2,420.97,-4.3,1.13, , 
,422.21,864,78.0,-6.6,11111110,421.58,896,31.0,3.09,418.2,421.89,-6.6,1.45, , 
,423.13,864,78.0,-5.5,11111110,422.51,896,31.0,3.09,418.2,422.83,-5.9,1.48, , 
,424.03,896,78.0,-4.3,11111110,423.42,864,31.0,3.09,418.2,423.72,-4.7,1.52, , 
,424.94,896,79.5,-3.1,11111110,424.34,864,31.0,4.12,418.2,424.64,-3.5,1.52, , 
,425.83,896,79.5,-2.7,11111110,425.23,896,31.0,4.12,418.2,425.53,-2.7,1.48, , 
,426.73,864,79.5,-2.3,11111110,426.14,896,31.0,4.12,438.6,426.44,-2.3,1.52, , 
,427.66,896,79.5,-2.3,11111110,427.03,896,31.0,4.12,438.6,427.34,-2.3,1.48, , 
,428.57,896,79.5,-2.3,11111110,427.97,864,31.0,4.12,438.6,428.27,-2.3,1.45, , 
,429.50,896,79.5,-1.2,11111110,428.87,864,32.5,4.12,438.6,429.21,-1.6,1.48, , 
,430.43,896,79.5,0.0,11111110,429.81,864,32.5,4.12,438.6,430.13,-0.4,1.48, , 
,431.38,768,79.5,0.4,11111111,430.77,864,29.4,4.12,418.2,431.07,0.4,1.45, , 
,432.27,800,79.5,0.8,11111111,431.67,768,32.5,4.12,459.0,431.98,0.4,1.45, , 
,433.20,800,79.5,0.8,11111111,432.58,800,34.1,4.12,459.0,432.90,0.8,1.45, , 
,434.11,800,79.5,1.2,11111111,433.52,800,32.5,4.12,459.0,433.83,1.2,1.48, , 
,435.03,800,79.5,2.0,11111111,434.41,800,32.5,4.12,459.0,434.72,1.6,1.45, , 
,435.93,800,79.5,3.5,11111111,435.33,800,32.5,4.12,459.0,435.63,3.1,1.52, , 
,436.82,800,79.5,3.9,11111111,436.24,800,32.5,4.12,459.0,436.52,3.9,1.45, , 
,437.71,800,79.5,3.5,11111111,437.12,800,31.0,4.12,438.6,437.42,3.9,1.41, , 
,438.59,800,79.5,2.3,11111111,437.99,800,31.0,4.12,438.6,438.28,3.1,1.37, , 
,439.48,768,79.5,2.0,11111111,438.89,800,31.0,4.12,438.6,439.19,2.0,1.41, , 
,440.39,800,79.5,2.3,11111110,439.78,800,32.5,4.12,438.6,440.08,2.3,1.45, , 
,441.32,768,79.5,2.3,11111110,440.69,800,32.5,4.12,438.6,441.00,2.3,1.41, , 
,442.21,768,79.5,2.0,11111110,441.62,800,32.5,4.12,438.6,441.91,2.0,1.41, , 
,443.11,768,79.5,1.6,11111110,442.51,800,31.0,4.12,438.6,442.81,1.6,1.41, , 
,444.02,768,79.5,1.6,11111110,443.41,800,31.0,4.12,438.6,443.72,1.6,1.41, , 
,444.91,768,79.5,1.2,11111110,444.31,800,32.5,4.12,438.6,444.61,1.6,1.41, , 
,445.80,800,79.5,1.6,11111110,445.21,800,32.5,4.12,438.6,445.50,1.6,1.45, , 
,446.70,768,78.0,2.0,11111110,446.10,768,31.0,4.12,438.6,446.40,1.6,1.45, , 
,447.59,768,78.0,1.6,11111110,447.00,800,32.5,4.12,438.6,447.31,1.6,1.41, , 
,448.51,768,78.0,2.0,11111110,447.91,768,32.5,4.12,438.6,448.20,2.0,1.45, , 
,449.44,800,78.0,2.0,11111110,448.82,800,32.5,4.12,438.6,449.14,2.0,1.45, , 
,450.35,768,78.0,2.0,11111110,449.74,768,32.5,4.12,459.0,450.04,2.0,1.45, , 
,451.25,768,78.0,2.3,11111110,450.65,768,32.5,4.12,438.6,450.95,2.3,1.41, , 
,452.15,800,78.0,2.0,11111110,451.55,800,32.5,4.12,459.0,451.84,2.3,1.45, , 
,453.07,768,78.0,2.0,11111110,452.46,800,32.5,4.12,438.6,452.76,2.0,1.41, , 
,454.01,800,78.0,1.6,11111110,453.39,800,32.5,4.12,459.0,453.70,1.6,1.41, , 
,454.92,800,78.0,1.6,11111110,454.32,800,32.5,4.12,459.0,454.61,1.6,1.45, , 
,455.81,800,78.0,1.2,11111110,455.22,800,32.5,4.12,459.0,455.51,1.2,1.41, , 
,456.70,800,79.5,1.2,11111110,456.10,800,32.5,4.12,459.0,456.39,1.2,1.45, , 
,457.59,800,79.5,1.6,11111110,457.00,768,34.1,4.12,459.0,457.29,1.6,1.45, , 
,458.49,768,79.5,2.3,11111110,457.89,800,32.5,4.12,459.0,458.19,2.0,1.45, , 
,459.39,768,79.5,2.7,11111110,458.80,800,32.5,4.12,459.0,459.10,2.3,1.45, , 
,460.28,800,79.5,2.7,11111110,459.69,800,32.5,4.12,459.0,459.99,2.7,1.41, , 
,461.20,800,79.5,2.0,11111110,460.59,800,32.5,4.12,459.0,460.89,2.0,1.37, , 
,462.11,768,79.5,1.6,11111110,461.50,768,32.5,4.12,459.0,461.81,1.6,1.41, , 
,463.00,768,79.5,0.8,11111110,462.41,768,32.5,4.12,459.0,462.70,1.2,1.37, , 
,463.89,800,79.5,0.4,11111111,463.29,800,32.5,4.12,459.0,463.60,0.8,1.41, , 
,464.79,800,79.5,0.0,11111111,464.19,800,32.5,4.12,459.0,464.49,0.0,1.41, , 
,465.69,768,79.5,0.4,10111111,465.10,768,32.5,4.12,459.0,465.39,0.4,1.45, , 
,466.58,800,79.5,1.2,10111111,465.98,768,32.5,4.12,459.0,466.29,0.8,1.45, , 
,467.49,768,79.5,1.6,10111111,466.89,768,32.5,4.12,459.0,467.19,1.6,1.48, , 
,468.38,800,79.5,2.3,10111111,467.79,800,32.5,4.12,459.0,468.09,2.0,1.45, , 
,469.28,800,79.5,2.0,10111111,468.67,800,32.5,4.12,459.0,468.98,2.3,1.41, , 
,470.18,768,79.5,0.0,10101011,469.59,800,32.5,4.12,459.0,469.90,2.0,1.41, , 
,471.24,1600,79.5,0.0,11101011,470.57,1568,81.2,13.39,928.2,470.92,0.0,0.82, , 
,472.32,1984,79.5,0.0,11101001,471.60,1120,84.3,13.39,969.0,471.99,0.0,0.82, , 
,473.33,1824,81.0,0.0,11111111,472.64,2336,87.1,12.36,948.6,472.99,0.0,1.25, , 
,474.41,1600,81.0,0.0,11101011,473.67,1408,72.2,15.45,754.8,474.00,0.0,0.47, , 
,475.41,1920,81.0,-3.9,11101011,474.72,1728,78.4,11.33,887.4,475.04,0.0,1.09, , 
,476.43,2208,81.0,-9.4,11101001,475.75,2016,73.7,9.27,826.2,476.10,-8.2,1.33, , 
,477.44,2432,81.0,0.0,11101001,476.78,2272,69.4,8.24,754.8,477.11,-9.4,1.48, , 
,478.49,2432,81.0,0.0,11101001,477.78,2464,36.9,4.12,459.0,478.12,0.0,1.64, , 
,479.49,2272,81.0,-4.7,11101001,478.82,2368,19.2,2.06,275.4,479.15,-5.5,1.37, , 
,480.49,2240,81.0,-8.6,11101001,479.82,2240,19.2,2.06,275.4,480.16,-8.2,1.13, , 
,481.49,2272,81.0,-0.4,11101001,480.81,2176,44.3,5.15,520.2,481.15,-3.1,1.64, , 
,482.48,2368,81.0,3.9,11101001,481.83,2272,42.7,5.15,499.8,482.16,3.1,1.56, , 
,483.54,2400,81.0,-2.0,11101001,482.86,2368,36.9,5.15,459.0,483.18,0.0,1.25, , 
,484.55,2336,81.0,-7.4,11101001,483.89,2368,29.4,4.12,377.4,484.22,-4.3,1.33, , 
,485.55,2240,81.0,-8.6,11101001,484.87,2336,20.8,2.06,295.8,485.22,-10.2,1.25, , 
,486.59,2208,81.0,-12.5,11101001,485.88,2272,22.0,2.06,316.2,486.23,-13.3,1.33, , 
,487.62,2304,81.0,-1.6,11101001,486.93,2272,42.7,5.15,499.8,487.28,-3.5,1.68, , 
,488.61,2304,81.0,0.0,11101001,487.95,2336,41.2,5.15,499.8,488.28,0.0,1.45, , 
,489.65,2176,81.0,4.3,11101001,488.95,2272,16.1,2.06,244.8,489.30,7.0,1.68, , 
,490.70,2048,81.0,0.0,11101001,489.99,2112,16.1,2.06,244.8,490.34,3.1,1.25, , 
,491.70,2144,81.0,0.0,11101001,491.05,2080,48.6,6.18,571.2,491.38,0.0,1.52, , 
,492.75,2400,81.0,-2.3,11101001,492.04,2240,65.1,8.24,734.4,492.39,-3.1,1.25, , 
,493.76,2656,81.0,-2.0,11101001,493.09,2464,62.0,8.24,693.6,493.44,-2.7,1.52, , 
,494.78,2880,81.0,-1.6,11101001,494.11,2720,57.6,7.21,652.8,494.45,1.6,1.56, , 
,495.85,1760,81.0,0.0,11101011,495.15,2944,0.0,0.00,520.2,495.50,0.0,3.59, , 
,496.93,1984,81.0,0.0,11101011,496.20,1984,42.7,6.18,499.8,496.57,0.0,1.45, , 
,497.98,2048,81.0,0.0,11101001,497.30,2016,57.6,7.21,673.2,497.64,0.4,1.45, , 
,499.02,2080,81.0,0.0,11101001,498.33,2048,35.3,4.12,438.6,498.67,-1.6,1.37, , 
,500.05,2208,81.0,-3.9,11101001,499.37,2112,62.0,8.24,693.6,499.71,-2.7,1.29, , 
,501.08,2336,81.0,-6.6,11101001,500.39,2240,67.8,9.27,754.8,500.72,-5.5,1.41, , 
,502.13,2464,81.0,-7.4,11101001,501.39,2368,69.4,8.24,775.2,501.77,-7.4,1.48, , 
,503.11,2624,81.0,-9.0,11101001,502.46,2528,72.2,9.27,795.6,502.77,-7.8,1.45, , 
,504.16,2784,81.0,-9.8,11101001,503.46,2656,79.6,10.30,867.0,503.81,-9.0,1.48, , 
,505.17,1984,81.0,0.0,11111111,504.49,2848,78.4,9.27,846.6,504.83,0.0,2.62, , 
,506.24,2112,81.0,0.0,11101001,505.58,1440,25.1,4.12,336.6,505.91,0.0,0.90, , 
,507.30,2112,81.0,-0.4,11101001,506.59,2080,54.5,7.21,632.4,506.95,0.0,1.52, , 
