Poniedzia³ek,31,Sierpieñ,2026,06:34:37:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,649.16,2176,82.5,-2.3,11101001,648.47,2208,25.1,3.09,336.6,648.81,-2.0,1.52, , 
,650.20,2176,82.5,-4.3,11101001,649.52,2176,20.8,3.09,295.8,649.87,-3.9,1.41, , 
,651.18,2176,82.5,-3.9,11101001,650.52,2176,20.8,3.09,295.8,650.85,-4.3,1.45, , 
,652.21,2176,82.5,-3.9,11101001,651.53,2176,29.4,4.12,377.4,651.87,-2.7,1.56, , 
,653.26,2208,82.5,-4.3,11101001,652.57,2176,36.9,5.15,438.6,652.92,-3.9,1.45, , 
,654.32,2240,82.5,-3.9,11101001,653.60,2208,35.3,5.15,438.6,653.96,-4.3,1.52, , 
,655.37,2272,82.5,-4.3,11101001,654.68,2240,42.7,6.18,499.8,655.02,-4.7,1.45, , 
,656.41,2304,82.5,-4.3,11101001,655.71,2272,41.2,6.18,479.4,656.06,-4.7,1.48, , 
,657.47,2336,82.5,-5.1,11101001,656.77,2336,41.2,5.15,479.4,657.12,-4.7,1.48, , 
,658.50,2368,82.5,-3.9,11101001,657.82,2368,40.0,6.18,479.4,658.16,-4.3,1.48, , 
,659.54,2400,82.5,-4.3,11101001,658.86,2368,40.0,5.15,479.4,659.20,-4.3,1.48, , 
,660.52,2368,82.5,-0.8,11101001,659.86,2368,25.1,3.09,336.6,660.20,0.0,1.60, , 
,661.54,2304,82.5,-0.4,11101001,660.88,2336,22.0,3.09,295.8,661.21,0.0,1.45, , 
,662.55,2272,82.5,-0.4,11101001,661.89,2304,22.0,3.09,316.2,662.22,-0.8,1.48, , 
,663.61,2208,82.5,-2.3,11101001,662.91,2240,23.5,3.09,316.2,663.27,-1.6,1.41, , 
,664.66,2208,82.5,-2.0,11101001,663.96,2208,34.1,5.15,418.2,664.34,-2.0,1.45, , 
,665.71,2208,82.5,-2.0,11101001,665.00,2208,40.0,5.15,479.4,665.36,-1.6,1.48, , 
,666.74,2272,82.5,-6.3,11101001,666.06,2240,54.5,8.24,612.0,666.39,-5.1,1.37, , 
,667.76,2368,82.5,-9.8,11101001,667.09,2304,56.1,8.24,632.4,667.42,-9.0,1.41, , 
,668.81,2464,82.5,-10.9,11101001,668.09,2400,54.5,7.21,632.4,668.46,-10.2,1.52, , 
,669.85,2528,82.5,-9.8,11101001,669.15,2464,51.8,7.21,591.6,669.48,-10.9,1.56, , 
,670.87,2592,82.5,-7.4,11101001,670.20,2560,48.6,6.18,571.2,670.53,-7.8,1.52, , 
,671.88,2656,82.5,-2.7,11101001,671.20,2624,47.1,6.18,550.8,671.52,-3.1,1.48, , 
,672.92,2720,82.5,-1.2,11101001,672.23,2688,45.9,6.18,520.2,672.56,-1.6,1.48, , 
,673.96,2784,82.5,-2.3,11101001,673.28,2752,47.1,6.18,550.8,673.62,-1.2,1.48, , 
,675.01,2880,82.5,-6.3,11101001,674.29,2816,53.3,7.21,612.0,674.67,-5.5,1.37, , 
,675.98,2976,82.5,-10.5,11101001,675.41,2912,59.2,8.24,652.8,675.69,-10.2,1.41, , 
,676.97,2080,82.5,0.0,11111101,676.27,3008,45.9,6.18,550.8,676.59,0.0,3.40, , 
,677.94,1728,82.5,0.0,11101011,677.31,1504,0.0,0.00,316.2,677.58,0.0,3.75, , 
,678.99,2144,82.5,0.0,11101001,678.30,2144,16.1,2.06,244.8,678.65,0.0,1.13, , 
,680.02,2080,82.5,0.4,11101001,679.33,2112,16.1,2.06,244.8,679.68,-0.8,1.45, , 
,681.06,2048,82.5,0.0,11101001,680.36,2080,16.1,2.06,244.8,680.71,1.2,1.56, , 
,682.09,2048,82.5,-3.1,11101001,681.40,2048,19.2,2.06,275.4,681.75,-2.7,1.37, , 
,683.14,2016,82.5,-0.8,11101001,682.43,2016,22.0,3.09,316.2,682.78,-1.2,1.56, , 
,684.18,2016,82.5,-0.4,11101001,683.49,2016,41.2,5.15,479.4,683.84,-0.4,1.52, , 
,685.22,2048,82.5,1.2,11101001,684.54,2048,42.7,6.18,499.8,684.89,0.8,1.52, , 
,686.30,2112,82.5,0.0,11101001,685.57,2080,56.1,8.24,632.4,685.94,0.0,1.48, , 
,687.33,2208,82.5,-1.2,11101001,686.65,2144,79.6,13.39,887.4,686.99,-0.4,1.48, , 
,688.32,2272,82.5,0.0,11101001,687.67,2240,79.6,12.36,887.4,688.00,-0.8,1.52, , 
,689.33,2336,82.5,-2.3,11101001,688.65,2304,69.4,10.30,754.8,689.00,-0.8,1.45, , 
,690.36,2400,82.5,-9.4,11101001,689.67,2368,66.3,10.30,734.4,690.01,-6.3,1.25, , 
,691.39,2464,82.5,-14.1,11101001,690.72,2432,63.5,8.24,714.0,691.06,-12.9,1.45, , 
,692.40,2528,82.5,-14.8,11101001,691.72,2496,63.5,8.24,693.6,692.06,-15.6,1.48, , 
,693.39,2592,82.5,-14.8,11101001,692.75,2560,62.0,8.24,693.6,693.06,-14.5,1.52, , 
,694.42,2656,82.5,-10.9,11101001,693.74,2592,62.0,8.24,693.6,694.07,-13.7,1.56, , 
,695.42,2688,82.5,-6.6,11101001,694.75,2656,54.5,7.21,632.4,695.07,-7.4,1.60, , 
,696.44,2688,84.0,-1.6,11101001,695.77,2688,48.6,6.18,571.2,696.12,-2.7,1.48, , 
,697.44,2720,82.5,2.0,11101001,696.77,2720,45.9,6.18,520.2,697.10,0.0,1.48, , 
,698.49,2720,82.5,5.5,11101001,697.79,2720,36.9,5.15,459.0,698.13,3.9,1.48, , 
,699.54,2752,82.5,4.3,11101001,698.85,2720,38.4,5.15,459.0,699.20,4.7,1.37, , 
,700.56,2784,82.5,3.1,11101001,699.88,2752,41.2,6.18,479.4,700.22,3.9,1.41, , 
,701.59,2848,82.5,0.4,11101001,700.89,2816,42.7,6.18,499.8,701.24,0.8,1.48, , 
,702.56,1632,82.5,0.0,11111111,701.92,2688,0.0,0.00,316.2,702.26,0.0,3.71, , 
,703.57,1632,82.5,0.0,11101011,702.88,1152,23.5,4.12,336.6,703.21,0.0,3.52, , 
,704.58,2176,82.5,0.0,11101001,703.92,2176,17.6,2.06,244.8,704.25,0.0,1.02, , 
,705.59,2176,82.5,-2.0,11101001,704.92,2176,16.1,2.06,244.8,705.25,-1.6,1.45, , 
,706.61,2176,82.5,-3.1,11101001,705.94,2176,16.1,2.06,244.8,706.28,-2.3,1.45, , 
,707.65,2144,82.5,-3.9,11101001,706.94,2176,16.1,2.06,244.8,707.30,-3.1,1.41, , 
,708.69,2144,82.5,-5.1,11101001,707.99,2144,19.2,2.06,275.4,708.35,-5.1,1.45, , 
,709.72,2112,84.0,-4.7,11101001,709.04,2144,20.8,3.09,295.8,709.38,-4.3,1.52, , 
,710.78,2112,82.5,-3.1,11101001,710.05,2144,22.0,3.09,316.2,710.42,-3.5,1.56, , 
,711.80,2144,82.5,0.0,11101001,711.13,2144,47.1,7.21,550.8,711.46,0.0,1.29, , 
,712.83,2176,82.5,-2.3,11101001,712.16,2144,54.5,8.24,632.4,712.50,-2.0,1.45, , 
,713.85,2176,82.5,0.0,11101001,713.17,2176,54.5,8.24,632.4,713.51,-2.7,1.45, , 
,714.86,2208,82.5,1.2,11101001,714.19,2176,31.0,4.12,397.8,714.53,1.6,1.56, , 
,715.89,2208,82.5,-0.4,11101001,715.20,2176,47.1,7.21,550.8,715.54,1.6,1.45, , 
,716.91,2208,82.5,-2.7,11101001,716.23,2208,56.1,8.24,632.4,716.57,-2.0,1.48, , 
,717.96,2240,82.5,-4.3,11101001,717.26,2240,54.5,8.24,632.4,717.60,-3.5,1.45, , 
,718.97,2272,82.5,-5.5,11101001,718.29,2240,54.5,7.21,632.4,718.64,-5.1,1.52, , 
,719.99,2272,82.5,-5.5,11101001,719.30,2272,54.5,7.21,612.0,719.65,-5.5,1.48, , 
,721.03,2304,82.5,-5.5,11101001,720.34,2304,53.3,7.21,612.0,720.69,-4.7,1.52, , 
,722.02,2304,82.5,-5.5,11101001,721.34,2304,53.3,7.21,612.0,721.68,-5.9,1.48, , 
,723.07,2336,82.5,-5.5,11101001,722.37,2336,53.3,7.21,612.0,722.73,-5.1,1.45, , 
,724.10,2336,82.5,-5.5,11101001,723.43,2336,53.3,7.21,612.0,723.76,-5.5,1.48, , 
,725.13,2336,82.5,-5.1,11101001,724.45,2336,51.8,7.21,591.6,724.78,-5.5,1.48, , 
,726.15,2336,82.5,-4.7,11101001,725.48,2336,51.8,7.21,591.6,725.82,-4.7,1.45, , 
,727.14,2304,82.5,-0.8,11101001,726.47,2336,40.0,5.15,479.4,726.80,-1.6,1.52, , 
,728.14,2304,82.5,0.0,11101001,727.47,2304,38.4,5.15,459.0,727.79,0.0,1.48, , 
,729.15,2272,82.5,0.4,11101001,728.47,2272,45.9,6.18,520.2,728.80,0.8,1.45, , 
,730.18,2272,82.5,0.4,11101001,729.50,2272,48.6,7.21,571.2,729.83,0.4,1.48, , 
,731.19,2272,82.5,-0.8,11101001,730.52,2272,48.6,7.21,571.2,730.86,-0.4,1.45, , 
,732.20,2240,82.5,-1.6,11101001,731.52,2272,45.9,6.18,520.2,731.86,-1.6,1.52, , 
,733.22,2240,82.5,-5.1,11101001,732.54,2240,51.8,7.21,591.6,732.89,-4.3,1.41, , 
,734.20,2240,82.5,-5.9,11101001,733.55,2240,51.8,7.21,612.0,733.89,-5.5,1.45, , 
,735.21,2208,82.5,-3.9,11101001,734.53,2240,51.8,7.21,591.6,734.87,-6.3,1.52, , 
,736.26,2208,82.5,-3.5,11101001,735.56,2208,36.9,5.15,459.0,735.91,-3.5,1.48, , 
,737.30,2176,82.5,-3.5,11101001,736.59,2208,36.9,5.15,459.0,736.94,-4.3,1.45, , 
,738.34,2144,82.5,0.8,11101001,737.66,2144,28.2,4.12,357.0,738.00,-1.2,1.56, , 
,739.38,2144,82.5,0.0,11101001,738.70,2144,47.1,7.21,550.8,739.03,0.0,1.45, , 
,740.44,2080,82.5,0.0,11111101,739.74,2112,34.1,4.12,438.6,740.10,0.0,1.64, , 
,741.49,2016,82.5,0.0,11111101,740.80,2048,0.0,0.00,244.8,741.15,0.0,3.16, , 
,742.57,1888,82.5,0.0,11111111,741.84,1984,0.0,0.00,244.8,742.21,0.0,3.87, , 
,743.60,1856,82.5,0.0,11111111,742.92,1888,0.0,0.00,295.8,743.26,0.0,3.91, , 
,744.68,1792,82.5,0.0,11111111,743.95,1824,0.0,0.00,295.8,744.30,0.0,3.87, , 
,745.72,1760,82.5,0.0,11101011,745.01,1792,0.0,0.00,316.2,745.37,0.0,3.87, , 
,746.79,1760,82.5,0.0,11101011,746.06,1760,36.9,6.18,459.0,746.42,0.0,1.25, , 
,747.85,1824,82.5,0.0,11101011,747.14,1792,76.9,12.36,867.0,747.50,0.0,1.33, , 
,748.96,1856,82.5,0.4,11101011,748.21,1824,73.7,11.33,846.6,748.59,0.0,1.52, , 
,750.08,1920,82.5,3.1,11101011,749.34,1856,72.2,11.33,826.2,749.71,2.0,1.52, , 
,751.18,1888,82.5,0.0,11101011,750.44,1920,45.9,5.15,571.2,750.80,0.0,1.64, , 
,752.31,1888,82.5,0.0,11101011,751.56,1888,29.4,4.12,377.4,751.93,0.4,1.45, , 
,753.42,1888,82.5,-0.8,11101011,752.69,1888,38.4,5.15,479.4,753.06,0.0,1.41, , 
,754.52,1888,82.5,-0.8,11101011,753.78,1888,38.4,5.15,479.4,754.15,-0.8,1.48, , 
,755.65,1888,82.5,0.0,11101011,754.90,1888,42.7,6.18,520.2,755.27,-0.4,1.52, , 
,756.77,1920,82.5,-1.2,11101011,756.03,1920,41.2,6.18,499.8,756.40,0.4,1.52, , 
,757.86,1888,82.5,0.4,11101011,757.17,1920,28.2,4.12,377.4,757.53,0.0,1.48, , 
,758.94,1888,82.5,0.0,11101011,758.21,1888,28.2,4.12,377.4,758.56,0.0,1.41, , 
,760.01,1920,82.5,0.4,11101011,759.30,1920,54.5,8.24,632.4,759.65,0.0,1.52, , 
,761.11,1888,82.5,1.6,11101011,760.39,1920,47.1,7.21,571.2,760.75,0.4,1.45, , 
,762.20,1856,82.5,-0.8,11101011,761.46,1856,19.2,2.06,275.4,761.82,0.0,1.45, , 
,763.28,1824,82.5,-3.1,11101011,762.56,1856,17.6,2.06,275.4,762.93,-2.7,1.41, , 
,764.37,1792,82.5,0.8,11111111,763.64,1824,20.8,3.09,295.8,764.02,-0.8,1.60, , 
,765.36,1728,82.5,0.0,11101011,764.73,1760,20.8,3.09,295.8,765.04,0.0,1.72, , 
,766.45,1760,82.5,0.0,11101011,765.71,1760,20.8,3.09,295.8,766.05,0.0,1.48, , 
,767.48,1696,82.5,-1.2,11101011,766.79,1728,25.1,4.12,357.0,767.14,-0.4,1.48, , 
,768.60,1696,82.5,-2.3,11101011,767.85,1728,34.1,5.15,418.2,768.23,-1.6,1.41, , 
,769.67,1664,82.5,-2.3,11101011,768.93,1696,22.0,3.09,316.2,769.30,-1.2,1.48, , 
,770.68,1696,82.5,-3.5,11101011,770.01,1696,32.5,4.12,418.2,770.35,-3.1,1.45, , 
,771.82,1664,82.5,-3.1,11101011,771.05,1696,35.3,5.15,459.0,771.42,-3.5,1.48, , 
,772.87,1696,82.5,0.0,11101011,772.19,1664,47.1,7.21,571.2,772.52,0.0,1.41, , 
,773.93,1216,82.5,0.0,11101011,773.23,1664,0.0,0.00,520.2,773.56,0.0,3.05, , 
,774.93,2144,82.5,0.0,11101001,774.26,2272,29.4,4.12,377.4,774.59,0.0,1.48, , 
,775.94,2240,82.5,0.0,11101001,775.26,2176,85.5,15.45,928.2,775.59,0.0,1.17, , 
,776.94,2336,82.5,-0.8,11101001,776.27,2240,90.2,15.45,969.0,776.61,-1.2,1.45, , 
,777.97,2432,82.5,0.0,11101001,777.28,2368,91.4,15.45,969.0,777.62,-0.8,1.52, , 
,778.97,2560,81.0,2.7,11101001,778.30,2464,90.2,16.48,969.0,778.64,2.0,1.25, , 
,779.95,2656,81.0,5.1,11101001,779.30,2592,91.4,17.51,969.0,779.63,4.7,1.13, , 
,780.96,2784,81.0,5.9,11101001,780.27,2688,91.4,17.51,969.0,780.61,5.5,1.09, , 
,781.98,2880,81.0,4.7,11101001,781.29,2816,91.4,17.51,969.0,781.63,5.5,1.05, , 
,783.09,2976,81.0,3.1,11101001,782.34,2912,91.4,17.51,969.0,782.62,3.5,1.05, , 
,784.10,3072,81.0,1.2,11101001,783.37,3008,91.4,17.51,969.0,783.76,1.6,1.05, , 
,785.15,3168,81.0,-0.4,11101001,784.47,3104,91.4,17.51,969.0,784.81,0.4,1.09, , 
,786.19,3264,81.0,-1.2,11101001,785.49,3200,91.4,16.48,969.0,785.84,-0.8,1.09, , 
,787.30,3392,81.0,-1.6,11101001,786.58,3296,91.4,16.48,969.0,786.94,-1.6,1.09, , 
,788.40,3264,81.0,0.0,11111101,787.65,3424,91.4,16.48,969.0,788.01,-1.6,1.13, , 
,789.38,2688,81.0,0.0,11101001,788.72,2624,0.0,0.00,275.4,789.05,0.0,3.71, , 
,790.41,2656,81.0,0.0,11101001,789.72,2624,53.3,8.24,571.2,790.07,0.0,1.37, , 
,791.45,2688,81.0,-1.2,11101001,790.76,2656,85.5,14.42,928.2,791.10,-0.8,1.45, , 
,792.44,2720,81.0,0.0,11101001,791.78,2720,84.3,14.42,907.8,792.11,-2.0,1.48, , 
,793.45,2752,81.0,0.0,11101001,792.80,2752,71.0,10.30,775.2,793.14,0.0,1.17, , 
,794.47,2720,81.0,0.0,11101001,793.78,2752,44.3,6.18,520.2,794.12,0.0,1.37, , 
,795.50,2688,82.5,-7.4,11101001,794.81,2720,19.2,2.06,275.4,795.15,-5.5,1.21, , 
,796.56,2656,81.0,-9.8,11101001,795.83,2688,19.2,2.06,275.4,796.21,-9.4,1.41, , 
,797.55,2624,82.5,-10.5,11101001,796.88,2656,19.2,2.06,275.4,797.21,-10.5,1.48, , 
,798.55,2592,82.5,-11.7,11101001,797.88,2624,19.2,2.06,275.4,798.20,-11.7,1.52, , 
,799.53,2560,82.5,0.0,11111101,798.87,2592,17.6,2.06,244.8,799.21,-8.2,1.64, , 
,800.50,2496,82.5,0.0,11111101,799.86,2528,0.0,0.00,244.8,800.18,0.0,3.79, , 
,801.52,2464,82.5,0.0,11111101,800.86,2496,0.0,0.00,244.8,801.19,0.0,3.83, , 
,802.48,2400,82.5,0.0,11111101,801.84,2432,0.0,0.00,244.8,802.16,0.0,3.91, , 
,803.45,2368,82.5,0.0,11101001,802.79,2400,0.0,0.00,244.8,803.12,0.0,3.87, , 
,804.42,2336,82.5,0.0,11101001,803.76,2368,17.6,3.09,275.4,804.09,0.0,1.09, , 
,805.44,2336,82.5,0.0,11101001,804.78,2336,26.7,4.12,336.6,805.11,0.0,1.45, , 
,806.44,2336,82.5,1.2,11101001,805.77,2336,22.0,3.09,316.2,806.09,1.6,1.60, , 
,807.45,2304,82.5,0.0,11101001,806.77,2336,19.2,3.09,275.4,807.09,0.4,1.45, , 
,808.49,2304,82.5,0.0,11101001,807.81,2304,20.8,3.09,295.8,808.15,0.8,1.48, , 
,809.50,2304,82.5,0.0,11101001,808.81,2304,45.9,6.18,520.2,809.17,-0.8,1.48, , 
,810.49,2336,82.5,0.0,11101001,809.82,2336,28.2,4.12,357.0,810.16,0.0,1.41, , 
,811.50,2336,82.5,0.0,11101001,810.85,2336,47.1,7.21,550.8,811.18,0.0,1.17, , 
,812.52,2368,82.5,-0.8,11101001,811.84,2368,75.3,12.36,826.2,812.18,0.0,1.52, , 
,813.54,2400,82.5,-1.6,11101001,812.90,2368,85.5,14.42,928.2,813.21,-1.6,1.45, , 
,814.57,2400,82.5,-2.0,11101001,813.89,2400,87.1,14.42,928.2,814.21,-2.0,1.48, , 
,815.62,2432,82.5,-2.0,11101001,814.91,2432,87.1,14.42,928.2,815.27,-2.0,1.45, , 
,816.67,2432,82.5,-1.6,11101001,815.97,2432,87.1,14.42,928.2,816.32,-1.6,1.52, , 
,817.74,2464,81.0,-2.0,11101001,817.04,2464,87.1,14.42,928.2,817.39,-2.0,1.45, , 
,818.80,2464,82.5,-2.7,11101001,818.11,2464,85.5,14.42,928.2,818.44,-2.3,1.45, , 
,819.86,2464,82.5,-2.0,11101001,819.14,2464,85.5,14.42,928.2,819.48,-2.7,1.48, , 
,820.94,2464,81.0,-2.7,11101001,820.20,2464,85.5,13.39,928.2,820.56,-2.7,1.45, , 
,821.99,2496,81.0,-2.0,11101001,821.28,2496,84.3,14.42,907.8,821.64,-2.0,1.52, , 
,823.00,2496,81.0,0.8,11101001,822.32,2496,81.2,13.39,887.4,822.67,-0.8,1.48, , 
,824.04,2528,81.0,-1.2,11101001,823.35,2528,85.5,14.42,928.2,823.71,-1.2,1.41, , 
,825.07,2592,81.0,-2.3,11101001,824.38,2528,88.6,15.45,948.6,824.73,-2.3,1.37, , 
,826.11,2624,81.0,-2.3,11101001,825.43,2592,88.6,14.42,948.6,825.77,-2.0,1.52, , 
,827.10,2656,81.0,-2.3,11101001,826.43,2624,85.5,14.42,928.2,826.76,-2.7,1.37, , 
,828.14,2688,82.5,-1.2,11101001,827.44,2656,84.3,13.39,907.8,827.78,-1.6,1.45, , 
,829.17,2720,82.5,-1.6,11101001,828.47,2688,84.3,14.42,907.8,828.80,-1.6,1.45, , 
,830.24,2752,82.5,-0.8,11101001,829.52,2720,82.7,13.39,907.8,829.88,-2.0,1.41, , 
,831.27,2784,82.5,-0.8,11101001,830.59,2752,79.6,12.36,867.0,830.93,-0.8,1.48, , 
,832.30,2784,82.5,0.0,11101001,831.60,2784,76.9,12.36,826.2,831.95,0.0,1.29, , 
,833.31,2752,82.5,-0.8,11101001,832.63,2784,44.3,6.18,499.8,832.98,-2.0,1.37, , 
,834.37,2720,82.5,-5.1,11101001,833.65,2752,20.8,3.09,275.4,834.01,-2.7,1.33, , 
,835.39,2720,82.5,-3.5,11101001,834.71,2720,31.0,4.12,377.4,835.05,-2.7,1.60, , 
,836.35,2720,82.5,-4.3,11101001,835.69,2688,51.8,8.24,591.6,836.02,0.0,1.13, , 
,837.35,2688,82.5,-4.7,11101001,836.66,2688,45.9,6.18,550.8,837.01,-5.1,1.45, , 
,838.34,2688,82.5,-5.1,11101001,837.70,2688,44.3,6.18,520.2,838.02,-5.1,1.48, , 
,839.38,2688,82.5,-5.1,11101001,838.70,2688,44.3,6.18,520.2,839.04,-4.7,1.52, , 
,840.42,2656,82.5,-3.5,11101001,839.74,2688,40.0,5.15,479.4,840.08,-3.9,1.52, , 
,841.42,2656,82.5,-3.9,11101001,840.76,2656,38.4,5.15,459.0,841.08,-3.5,1.45, , 
,842.47,2656,82.5,-3.5,11101001,841.77,2656,40.0,5.15,459.0,842.13,-3.5,1.45, , 
,843.50,2624,82.5,-3.1,11101001,842.80,2624,40.0,5.15,459.0,843.16,-3.1,1.52, , 
,844.49,2592,82.5,0.8,11101001,843.83,2624,31.0,4.12,377.4,844.16,-1.2,1.56, , 
,845.49,2592,82.5,4.3,11101001,844.84,2592,29.4,4.12,357.0,845.16,3.1,1.52, , 
,846.51,2560,82.5,5.5,11101001,845.82,2560,28.2,4.12,357.0,846.17,6.6,1.45, , 
,847.52,2528,82.5,5.5,11101001,846.84,2560,20.8,3.09,295.8,847.18,5.5,1.41, , 
,848.54,2496,82.5,3.1,11101001,847.85,2528,31.0,5.15,397.8,848.21,3.9,1.37, , 
,849.54,2496,82.5,-5.9,11101001,848.86,2496,50.2,7.21,571.2,849.21,-4.7,1.13, , 
,850.53,2496,82.5,-4.3,11101001,849.87,2496,42.7,6.18,499.8,850.22,-4.7,1.52, , 
,851.60,2464,82.5,-3.9,11101001,850.89,2464,35.3,5.15,438.6,851.24,-3.9,1.52, , 
,852.68,2464,82.5,-2.7,11101001,851.94,2464,36.9,5.15,438.6,852.32,-2.7,1.52, , 
,853.76,2432,82.5,-3.5,11101001,853.04,2432,38.4,5.15,459.0,853.39,-3.1,1.45, , 
,854.83,2400,82.5,-3.1,11101001,854.10,2432,35.3,5.15,438.6,854.48,-3.1,1.52, , 
,855.85,2400,82.5,0.0,11101001,855.16,2432,42.7,6.18,499.8,855.52,-3.9,1.48, , 
,856.87,2368,82.5,-0.8,11111101,856.19,2400,22.0,3.09,295.8,856.54,1.6,1.56, , 
,857.84,2304,82.5,0.0,11111101,857.20,2336,0.0,0.00,244.8,857.52,0.0,3.67, , 
,858.84,2240,82.5,0.0,11111101,858.18,2304,0.0,0.00,244.8,858.51,0.0,3.91, , 
,859.85,2208,82.5,0.0,11111101,859.17,2240,0.0,0.00,244.8,859.51,0.0,3.91, , 
,860.89,2112,82.5,0.0,11111101,860.19,2176,0.0,0.00,244.8,860.52,0.0,3.87, , 
,861.93,2080,82.5,0.0,11111101,861.23,2112,0.0,0.00,244.8,861.59,0.0,3.87, , 
,862.95,1984,82.5,0.0,11111101,862.26,2048,0.0,0.00,244.8,862.59,0.0,3.91, , 
,863.94,896,82.5,0.0,11111111,863.30,1856,0.0,0.00,244.8,863.62,0.0,3.87, , 
,864.88,896,82.5,0.0,11111111,864.23,928,31.0,5.15,418.2,864.57,0.0,1.80, , 
,865.83,896,82.5,0.0,11111111,865.17,896,26.7,4.12,397.8,865.50,0.0,0.82, , 
,866.78,896,82.5,-2.0,11111111,866.14,896,26.7,4.12,397.8,866.46,-2.0,1.17, , 
,867.68,864,82.5,-2.3,11111111,867.08,896,26.7,4.12,397.8,867.37,-2.3,1.45, , 
,868.62,896,82.5,-2.7,11111111,867.97,896,28.2,4.12,397.8,868.31,-2.3,1.45, , 
,869.51,864,82.5,-2.7,11111111,868.91,896,28.2,4.12,397.8,869.20,-2.7,1.48, , 
,870.44,864,82.5,-2.3,11111111,869.81,896,26.7,4.12,397.8,870.13,-2.3,1.48, , 
,871.35,896,82.5,-2.0,11111111,870.75,864,28.2,4.12,397.8,871.03,-2.0,1.48, , 
,872.26,896,82.5,-2.3,11111111,871.65,896,28.2,4.12,397.8,871.95,-2.3,1.45, , 
,873.19,864,82.5,-2.3,11111111,872.56,864,28.2,4.12,397.8,872.88,-2.3,1.48, , 
,874.12,864,82.5,-3.1,11111111,873.50,896,28.2,4.12,397.8,873.82,-2.7,1.41, , 
,875.03,864,82.5,-3.5,11111111,874.42,896,28.2,4.12,397.8,874.72,-3.5,1.45, , 
,875.96,896,82.5,-3.5,11111111,875.34,896,28.2,4.12,397.8,875.65,-3.5,1.48, , 
,876.85,896,82.5,-3.5,11111111,876.27,896,28.2,4.12,418.2,876.57,-3.5,1.45, , 
,877.79,896,82.5,-3.5,11111111,877.16,896,29.4,4.12,418.2,877.47,-3.5,1.48, , 
,878.76,896,82.5,-2.7,11111111,878.11,864,29.4,4.12,418.2,878.44,-3.1,1.48, , 
,879.65,768,82.5,-2.7,11111111,879.06,896,28.2,4.12,397.8,879.36,-2.7,1.48, , 
,880.53,800,82.5,-2.7,11111111,879.93,768,29.4,4.12,418.2,880.23,-2.7,1.45, , 
,881.45,800,82.5,-3.1,11111111,880.83,800,31.0,4.12,438.6,881.14,-3.1,1.45, , 
,882.37,800,82.5,-2.7,11111111,881.75,800,29.4,4.12,438.6,882.06,-2.7,1.48, , 
,883.30,800,82.5,-2.0,11111111,882.69,800,31.0,4.12,438.6,882.99,-2.0,1.48, , 
,884.19,800,82.5,-1.6,11111111,883.61,800,29.4,4.12,418.2,883.89,-1.6,1.48, , 
,885.08,800,82.5,-1.6,11111111,884.49,768,29.4,4.12,438.6,884.78,-1.6,1.45, , 
,885.97,768,82.5,-2.0,11111111,885.37,768,29.4,4.12,438.6,885.67,-2.0,1.45, , 
,886.89,768,82.5,-2.0,11111111,886.28,768,29.4,4.12,438.6,886.58,-2.0,1.45, , 
,887.80,768,82.5,-2.3,11111111,887.19,800,29.4,4.12,438.6,887.50,-2.0,1.45, , 
,888.74,768,82.5,-2.3,11111111,888.12,800,29.4,4.12,438.6,888.42,-2.3,1.45, , 
,889.67,800,82.5,-2.3,11111111,889.03,800,29.4,4.12,438.6,889.34,-2.0,1.48, , 
,890.55,800,84.0,-2.3,11111111,889.97,800,29.4,4.12,438.6,890.25,-2.3,1.45, , 
,891.46,800,84.0,-2.7,11111111,890.85,768,29.4,4.12,418.2,891.14,-2.7,1.45, , 
,892.34,768,82.5,-2.7,11111111,891.75,800,29.4,4.12,438.6,892.05,-2.7,1.45, , 
,893.23,800,84.0,-2.7,11111111,892.64,768,29.4,4.12,438.6,892.94,-2.7,1.48, , 
,894.15,800,84.0,-2.7,11111111,893.55,768,29.4,4.12,438.6,893.85,-2.7,1.48, , 
,895.05,800,84.0,-2.7,11111111,894.45,768,29.4,4.12,438.6,894.76,-2.7,1.45, , 
,895.92,768,84.0,-3.9,11101011,895.36,800,31.0,4.12,438.6,895.66,-2.7,1.45, , 
,896.96,1792,84.0,0.0,11101011,896.23,736,57.6,9.27,652.8,896.60,0.0,1.21, , 
,897.91,1056,84.0,0.0,11101011,897.29,1536,57.6,9.27,673.2,897.59,0.0,1.33, , 
,899.07,1920,84.0,-2.7,11101011,898.32,1248,60.4,9.27,693.6,898.70,0.0,1.25, , 
,900.12,1408,84.0,0.0,11111111,899.42,2144,65.1,10.30,714.0,899.79,0.0,2.07, , 
,901.01,960,84.0,0.0,11111111,900.44,992,26.7,4.12,377.4,900.71,0.0,2.66, , 
,901.96,864,84.0,0.0,11111111,901.33,960,26.7,4.12,377.4,901.66,0.0,0.70, , 
