Wtorek,01,Wrzesieñ,2026,16:08:47:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,253.98,2240,82.5,1.2,11101001,253.30,2272,26.7,4.12,336.6,253.65,1.6,1.52, , 
,254.99,2240,82.5,2.7,11101001,254.31,2240,26.7,4.12,357.0,254.65,2.0,1.52, , 
,256.00,2208,82.5,1.2,11101001,255.33,2240,26.7,4.12,357.0,255.66,1.6,1.45, , 
,257.02,2208,82.5,0.8,11101001,256.32,2208,28.2,4.12,377.4,256.67,0.8,1.45, , 
,258.07,2208,82.5,0.0,11101001,257.37,2208,28.2,4.12,377.4,257.72,0.8,1.48, , 
,259.11,2208,82.5,-0.4,11101001,258.41,2208,28.2,4.12,377.4,258.76,0.0,1.48, , 
,260.15,2208,82.5,-0.4,11101001,259.46,2208,28.2,4.12,377.4,259.81,-0.4,1.48, , 
,261.18,2208,82.5,-0.4,11101001,260.51,2208,28.2,4.12,377.4,260.84,-0.4,1.48, , 
,262.22,2208,82.5,-3.1,11101001,261.56,2208,28.2,4.12,357.0,261.87,-1.2,1.45, , 
,263.25,2176,82.5,-3.1,11101001,262.56,2208,22.0,3.09,316.2,262.90,-3.1,1.45, , 
,264.26,2176,82.5,-2.3,11101001,263.59,2176,22.0,3.09,316.2,263.91,-2.0,1.48, , 
,265.29,2176,82.5,-1.6,11101001,264.59,2176,22.0,3.09,316.2,264.93,-2.3,1.52, , 
,266.33,2176,82.5,0.4,11101001,265.64,2176,22.0,3.09,316.2,265.97,-2.0,1.45, , 
,267.36,2144,82.5,3.5,11101001,266.68,2144,19.2,3.09,275.4,267.02,2.7,1.60, , 
,268.42,2144,82.5,5.1,11101001,267.71,2144,19.2,3.09,275.4,268.08,4.7,1.52, , 
,269.44,2144,82.5,5.9,11101001,268.77,2144,19.2,3.09,275.4,269.10,5.5,1.48, , 
,270.48,2112,82.5,5.5,11101001,269.80,2112,19.2,3.09,275.4,270.14,5.9,1.45, , 
,271.49,2112,82.5,5.5,11101001,270.81,2112,19.2,3.09,275.4,271.15,5.5,1.45, , 
,272.51,2112,82.5,5.1,11101001,271.82,2112,19.2,3.09,275.4,272.16,4.7,1.45, , 
,273.52,2144,82.5,4.7,11101001,272.86,2144,19.2,3.09,275.4,273.19,5.1,1.45, , 
,274.55,2144,82.5,5.1,11101001,273.87,2144,19.2,3.09,275.4,274.20,5.1,1.52, , 
,275.55,2144,82.5,-1.2,11111101,274.88,2144,17.6,3.09,244.8,275.21,1.6,1.25, , 
,276.58,2112,82.5,0.0,11111101,275.90,2144,16.1,2.06,244.8,276.23,0.0,2.66, , 
,277.59,2112,82.5,0.0,11101001,276.91,2112,0.0,0.00,244.8,277.25,0.0,3.91, , 
,278.62,2080,82.5,0.0,11101001,277.93,2080,14.9,3.09,244.8,278.27,0.0,0.90, , 
,279.64,2112,82.5,-0.4,11101001,278.96,2112,14.9,2.06,244.8,279.30,0.0,1.52, , 
,280.68,2144,82.5,0.0,11101001,279.98,2112,16.1,2.06,244.8,280.33,-0.8,1.48, , 
,281.71,2176,84.0,3.1,11101001,281.04,2144,19.2,3.09,275.4,281.37,2.7,1.60, , 
,282.72,2208,82.5,4.7,11101001,282.04,2176,20.8,3.09,295.8,282.37,4.7,1.52, , 
,283.69,2240,82.5,5.1,11101001,283.05,2208,19.2,3.09,275.4,283.36,5.5,1.48, , 
,284.68,2272,82.5,5.1,11101001,284.02,2240,19.2,3.09,275.4,284.35,5.5,1.45, , 
,285.67,2304,82.5,2.7,11101001,285.02,2272,17.6,3.09,244.8,285.34,4.3,1.37, , 
,286.66,2304,82.5,0.4,11101001,286.00,2304,16.1,2.06,244.8,286.34,1.2,1.41, , 
,287.66,2336,82.5,-0.4,11101001,286.99,2304,16.1,2.06,244.8,287.31,0.0,1.45, , 
,288.65,2336,82.5,0.8,11111101,287.99,2336,16.1,2.06,244.8,288.32,-0.8,1.52, , 
,289.62,2336,82.5,0.0,11111101,288.99,2336,0.0,0.00,244.8,289.30,0.0,3.55, , 
,290.64,2304,82.5,0.0,11111101,289.96,2336,0.0,0.00,244.8,290.30,0.0,3.98, , 
,291.62,2304,84.0,0.0,11111101,290.97,2304,0.0,0.00,244.8,291.29,0.0,3.95, , 
,292.61,2272,82.5,0.0,11111101,291.96,2272,0.0,0.00,244.8,292.30,0.0,3.95, , 
,293.61,2272,82.5,0.0,11101001,292.94,2304,16.1,3.09,244.8,293.28,0.0,1.52, , 
,294.64,2304,82.5,-0.4,11101001,293.96,2272,16.1,2.06,244.8,294.30,0.0,1.48, , 
,295.63,2336,82.5,0.4,11111101,294.97,2336,16.1,2.06,244.8,295.30,0.0,1.52, , 
,296.63,2336,82.5,0.0,11111101,295.97,2336,17.6,2.06,244.8,296.30,2.7,1.56, , 
,297.60,2336,82.5,0.0,11111101,296.96,2336,0.0,0.00,244.8,297.28,0.0,3.98, , 
,298.59,2304,82.5,0.0,11111101,297.91,2336,0.0,0.00,244.8,298.25,0.0,3.98, , 
,299.57,2304,82.5,0.0,11111101,298.91,2304,0.0,0.00,244.8,299.23,0.0,3.91, , 
,300.53,2304,82.5,0.0,11111101,299.88,2304,0.0,0.00,244.8,300.21,0.0,3.95, , 
,301.51,2304,82.5,0.0,11111101,300.86,2304,0.0,0.00,244.8,301.19,0.0,3.98, , 
,302.49,2304,82.5,0.0,11111101,301.85,2304,0.0,0.00,244.8,302.17,0.0,3.91, , 
,303.48,2336,82.5,0.0,11111101,302.83,2304,0.0,0.00,244.8,303.15,0.0,4.02, , 
,304.45,2336,82.5,0.0,11111101,303.81,2336,0.0,0.00,244.8,304.13,0.0,4.02, , 
,305.43,2368,82.5,0.0,11111101,304.79,2368,0.0,0.00,244.8,305.10,0.0,3.91, , 
,306.39,2400,82.5,0.0,11111101,305.74,2400,0.0,0.00,244.8,306.05,0.0,3.91, , 
,307.37,2400,82.5,0.0,11111101,306.70,2400,0.0,0.00,244.8,307.02,0.0,4.02, , 
,308.31,2400,82.5,0.0,11111101,307.68,2400,0.0,0.00,244.8,308.00,0.0,3.91, , 
,309.27,2368,82.5,0.0,11111101,308.63,2400,0.0,0.00,244.8,308.95,0.0,3.95, , 
,310.20,2368,82.5,0.0,11111101,309.59,2368,0.0,0.00,244.8,309.89,0.0,3.87, , 
,311.18,2304,82.5,0.0,11111101,310.54,2336,0.0,0.00,244.8,310.85,0.0,4.02, , 
,312.17,2272,82.5,0.0,11111101,311.50,2304,0.0,0.00,244.8,311.84,0.0,4.02, , 
,313.19,2240,81.0,0.0,10111101,312.51,2272,0.0,0.00,244.8,312.87,0.0,3.95, , 
,314.21,2208,81.0,0.0,10111101,313.55,2240,0.0,0.00,244.8,313.89,0.0,3.91, , 
,315.24,2176,81.0,0.0,10111101,314.57,2176,0.0,0.00,244.8,314.91,0.0,4.02, , 
,316.23,2144,81.0,0.0,10111101,315.57,2144,0.0,0.00,244.8,315.89,0.0,3.95, , 
,317.26,2112,81.0,0.0,10111101,316.56,2112,0.0,0.00,244.8,316.90,0.0,3.98, , 
,318.26,2080,81.0,0.0,10111101,317.60,2080,0.0,0.00,244.8,317.93,0.0,3.95, , 
,319.33,2048,81.0,0.0,10111101,318.62,2080,0.0,0.00,244.8,318.98,0.0,3.98, , 
,320.40,2048,81.0,0.0,10111101,319.69,2048,0.0,0.00,244.8,320.04,0.0,3.95, , 
,321.44,2016,81.0,0.0,10111101,320.75,2048,0.0,0.00,244.8,321.10,0.0,4.02, , 
,322.48,2016,81.0,0.0,10101001,321.78,2016,0.0,0.00,244.8,322.13,0.0,4.02, , 
,323.53,1984,81.0,0.0,10101001,322.83,2016,14.9,2.06,224.4,323.18,0.0,1.09, , 
,324.59,2016,81.0,0.0,10101001,323.87,1984,14.9,2.06,244.8,324.23,0.0,1.80, , 
,325.67,1984,81.0,5.1,10101011,324.95,1984,14.9,2.06,244.8,325.31,4.3,1.48, , 
,326.74,1984,81.0,5.9,10101011,326.03,1984,14.9,2.06,244.8,326.39,5.1,1.45, , 
,327.83,1984,81.0,5.5,10101011,327.09,1984,14.9,2.06,244.8,327.45,5.5,1.48, , 
,328.89,1984,81.0,7.0,10101011,328.18,1984,16.1,3.09,244.8,328.53,7.0,1.56, , 
,329.93,2080,81.0,0.4,10101001,329.27,2048,41.2,6.18,499.8,329.60,0.0,1.52, , 
,330.98,2144,81.0,0.8,10101001,330.30,2112,36.9,5.15,459.0,330.65,0.0,1.48, , 
,332.01,2208,81.0,0.8,10101001,331.32,2176,32.5,5.15,418.2,331.65,1.2,1.48, , 
,333.02,2272,79.5,3.5,10101001,332.34,2240,32.5,5.15,397.8,332.68,1.6,1.52, , 
,334.04,2336,81.0,3.5,10101001,333.36,2304,29.4,5.15,377.4,333.69,4.7,1.45, , 
,335.02,2368,81.0,3.9,10101001,334.35,2368,28.2,4.12,357.0,334.68,3.9,1.48, , 
,336.10,2400,81.0,7.4,10101001,335.37,2368,19.2,3.09,275.4,335.71,5.9,1.56, , 
,337.12,2368,81.0,7.8,10101001,336.45,2368,19.2,3.09,275.4,336.80,7.8,1.45, , 
,338.15,2400,81.0,9.0,10101001,337.47,2400,19.2,3.09,275.4,337.81,8.2,1.45, , 
,339.21,2400,81.0,9.0,10101001,338.53,2400,19.2,3.09,275.4,338.88,9.0,1.48, , 
,340.26,2400,81.0,9.0,10101001,339.56,2400,19.2,3.09,275.4,339.87,9.0,1.41, , 
,341.26,2368,81.0,9.4,10101001,340.59,2400,16.1,3.09,244.8,340.91,9.4,1.48, , 
,342.26,2336,81.0,10.9,10111101,341.60,2368,16.1,3.09,244.8,341.92,9.4,1.48, , 
,343.26,2272,79.5,0.0,10111101,342.60,2304,0.0,0.00,244.8,342.92,0.0,3.75, , 
,344.25,2208,81.0,0.0,10111101,343.58,2240,0.0,0.00,244.8,343.91,0.0,3.98, , 
,345.24,2176,81.0,0.0,10101001,344.56,2176,0.0,0.00,244.8,344.90,0.0,3.59, , 
,346.29,2112,81.0,0.8,10101001,345.57,2144,16.1,2.06,244.8,345.93,0.0,1.41, , 
,347.36,2112,81.0,5.1,10101001,346.65,2112,17.6,3.09,275.4,347.01,3.9,1.64, , 
,348.38,2080,81.0,7.4,10101001,347.70,2112,19.2,3.09,275.4,348.05,6.6,1.52, , 
,349.40,2080,81.0,7.0,10101001,348.71,2080,19.2,3.09,275.4,349.05,8.2,1.48, , 
,350.47,2048,81.0,7.0,10101001,349.77,2080,19.2,3.09,295.8,350.11,7.0,1.45, , 
,351.53,2016,81.0,7.4,10101001,350.82,2048,19.2,3.09,275.4,351.17,6.6,1.45, , 
,352.60,1984,81.0,6.6,10101011,351.89,1984,19.2,3.09,295.8,352.25,7.4,1.45, , 
,353.68,1952,81.0,4.3,10101011,352.95,1952,20.8,3.09,295.8,353.31,5.9,1.45, , 
,354.78,1920,81.0,2.3,10101011,354.05,1920,26.7,4.12,357.0,354.42,3.5,1.45, , 
,355.89,1952,81.0,5.1,10101011,355.15,1920,32.5,5.15,397.8,355.53,6.3,1.48, , 
,356.97,1952,81.0,1.6,10111111,356.25,1952,26.7,4.12,357.0,356.61,0.0,1.64, , 
,357.91,960,81.0,0.0,10111111,357.30,1856,0.0,0.00,275.4,357.60,0.0,3.36, , 
,358.84,1088,81.0,0.0,10111111,358.24,1024,29.4,5.15,397.8,358.55,0.0,1.84, , 
,359.83,832,81.0,0.0,10111111,359.20,992,22.0,3.09,336.6,359.53,0.0,1.09, , 
,360.74,864,81.0,1.2,10111111,360.12,864,26.7,4.12,397.8,360.44,0.4,1.56, , 
,361.65,896,81.0,5.9,10111111,361.03,864,26.7,4.12,397.8,361.34,4.3,1.64, , 
,362.55,896,81.0,9.4,10111111,361.97,864,26.7,4.12,397.8,362.27,8.2,1.60, , 
,363.46,896,81.0,8.2,10111111,362.84,896,26.7,4.12,377.4,363.15,7.4,1.56, , 
,364.39,960,81.0,9.4,10111111,363.75,864,26.7,4.12,397.8,364.05,9.0,1.52, , 
,365.34,1120,81.0,10.5,10101011,364.68,1184,22.0,3.09,336.6,365.01,9.4,1.45, , 
,366.29,1152,81.0,17.2,10101011,365.65,1120,28.2,4.12,377.4,365.96,14.8,1.56, , 
,367.23,1216,81.0,18.4,10101011,366.60,1152,36.9,6.18,479.4,366.92,18.8,1.52, , 
,368.25,1216,81.0,15.2,10101011,367.58,1216,31.0,5.15,418.2,367.91,16.0,1.33, , 
,369.22,1408,81.0,0.0,10101011,368.57,1312,38.4,6.18,479.4,368.91,17.6,1.45, , 
,370.26,1696,81.0,0.0,10101011,369.51,1472,63.5,10.30,734.4,369.88,0.0,1.17, , 
,371.36,2112,81.0,16.4,10101001,370.64,1856,63.5,10.30,734.4,371.01,8.6,1.48, , 
,372.39,2560,81.0,11.3,10101001,371.70,2240,75.3,12.36,846.6,372.03,12.5,1.37, , 
,373.38,2176,81.0,0.0,10111101,372.72,2688,69.4,10.30,754.8,373.05,0.0,1.84, , 
,374.37,1440,81.0,0.0,10101011,373.66,1696,0.0,0.00,295.8,373.98,0.0,3.91, , 
,375.45,1952,81.0,0.0,10101011,374.72,1920,17.6,2.06,275.4,375.09,0.0,1.60, , 
,376.51,2048,81.0,23.8,10101001,375.81,2016,34.1,5.15,418.2,376.17,16.4,1.68, , 
,377.54,2208,81.0,31.6,10101001,376.87,2112,50.2,8.24,591.6,377.19,29.3,1.52, , 
,378.54,2368,81.0,33.2,10101001,377.88,2272,47.1,7.21,550.8,378.20,34.0,1.45, , 
,379.57,2464,81.0,31.6,10101001,378.89,2400,40.0,6.18,459.0,379.23,30.9,1.56, , 
,380.60,2560,81.0,33.2,11101001,379.90,2496,36.9,6.18,438.6,380.27,32.8,1.52, , 
,381.60,2656,81.0,20.3,11101001,380.92,2592,36.9,6.18,438.6,381.26,20.7,1.52, , 
,382.67,1280,81.0,0.0,11111111,381.94,2336,0.0,0.00,275.4,382.31,0.0,3.71, , 
,383.76,2016,81.0,0.0,10101001,383.03,1728,19.2,3.09,295.8,383.39,0.0,1.09, , 
,384.81,2048,81.0,0.0,10101001,384.10,2016,23.5,3.09,336.6,384.45,0.0,1.72, , 
,385.79,2112,81.0,2.0,11101001,385.13,2048,62.0,8.24,693.6,385.46,1.6,1.56, , 
,386.82,2176,81.0,3.1,11101001,386.15,2112,76.9,12.36,846.6,386.49,2.7,1.48, , 
,387.84,2272,82.5,2.0,11101001,387.16,2208,84.3,13.39,928.2,387.50,2.7,1.45, , 
,388.82,2368,81.0,0.8,11101001,388.16,2304,84.3,14.42,928.2,388.48,1.6,1.45, , 
,389.85,2464,81.0,0.8,11101001,389.17,2400,85.5,15.45,948.6,389.51,0.8,1.48, , 
,390.85,2528,81.0,-0.8,11101001,390.16,2464,88.6,15.45,969.0,390.51,0.4,1.48, , 
,391.85,2656,82.5,0.0,11101001,391.18,2592,90.2,16.48,969.0,391.51,0.0,1.52, , 
,392.84,2688,81.0,0.0,11101001,392.17,2656,84.3,13.39,907.8,392.52,0.0,1.48, , 
,393.82,2688,82.5,0.0,11101001,393.16,2688,25.1,3.09,316.2,393.50,0.0,1.72, , 
,394.84,2784,82.5,-2.0,11101001,394.17,2720,79.6,12.36,867.0,394.51,0.0,1.52, , 
,395.90,2880,82.5,2.0,11101001,395.20,2816,90.2,15.45,969.0,395.57,0.8,1.56, , 
,396.85,2976,82.5,2.0,11101001,396.31,2912,91.4,16.48,969.0,396.58,3.1,1.45, , 
,397.67,3008,82.5,0.0,11101001,397.13,2976,87.1,15.45,928.2,397.39,0.0,1.52, , 
,398.72,3040,82.5,5.1,11101001,398.08,3040,59.2,8.24,652.8,398.36,3.9,1.60, , 
,399.81,3072,82.5,9.0,11101001,399.10,3040,59.2,8.24,652.8,399.46,7.8,1.52, , 
,400.87,3104,82.5,13.3,11101001,400.16,3072,57.6,8.24,652.8,400.53,10.9,1.52, , 
,401.96,3104,82.5,19.1,11101001,401.25,3104,48.6,7.21,550.8,401.59,16.4,1.48, , 
,403.01,3040,82.5,16.8,11101001,402.30,3104,32.5,5.15,397.8,402.64,21.1,1.45, , 
,404.06,3040,82.5,6.6,11101001,403.39,3072,17.6,3.09,275.4,403.80,9.8,1.17, , 
,405.31,2976,82.5,5.5,11101001,404.39,3008,17.6,2.06,275.4,404.84,2.3,1.33, , 
,406.34,2912,82.5,4.3,11101001,405.58,2944,19.2,2.06,275.4,405.99,3.9,1.45, , 
,407.37,2912,82.5,15.6,11101001,406.64,2944,38.4,5.15,459.0,406.99,12.9,1.76, , 
,408.40,2912,82.5,21.9,11101001,407.76,2912,42.7,6.18,499.8,408.13,19.5,1.60, , 
,409.46,2944,82.5,24.6,11101001,408.76,2912,45.9,7.21,520.2,409.19,23.4,1.45, , 
,410.53,2944,84.0,24.6,11101001,409.92,2944,45.9,7.21,520.2,410.19,25.0,1.45, , 
,411.55,2976,84.0,24.6,11101001,410.99,2944,45.9,7.21,520.2,411.29,24.2,1.45, , 
,412.68,2976,84.0,21.5,11101001,411.82,2976,45.9,7.21,520.2,412.20,21.5,1.45, , 
,413.59,2976,84.0,20.7,11101001,413.03,2976,42.7,6.18,499.8,413.31,20.7,1.45, , 
,414.39,2976,84.0,21.1,11101001,413.86,2976,42.7,6.18,499.8,414.13,20.7,1.48, , 
,415.39,2976,84.0,20.7,11101001,414.66,3008,42.7,6.18,499.8,414.94,21.1,1.48, , 
,416.58,3008,84.0,20.7,11101001,415.84,3008,42.7,6.18,499.8,416.29,20.7,1.48, , 
,417.39,2976,84.0,18.8,11101001,416.84,3008,42.7,6.18,499.8,417.12,19.1,1.45, , 
,418.50,3008,84.0,18.4,11101001,417.71,3008,42.7,6.18,499.8,418.19,18.8,1.45, , 
,419.59,3008,84.0,18.8,11101001,418.77,3008,41.2,6.18,499.8,419.14,18.8,1.52, , 
,420.60,3008,84.0,18.0,11101001,419.86,3008,41.2,6.18,499.8,420.25,18.0,1.48, , 
,421.61,3008,84.0,18.0,11101001,420.88,3008,41.2,6.18,499.8,421.34,18.0,1.48, , 
,422.67,3040,84.0,18.4,11101001,421.99,3008,41.2,6.18,499.8,422.34,17.6,1.48, , 
,423.76,3040,84.0,19.1,11101001,423.04,3040,41.2,6.18,499.8,423.37,19.1,1.52, , 
,424.79,3040,84.0,18.8,11101001,424.10,3040,41.2,6.18,499.8,424.46,18.8,1.45, , 
,425.88,3008,84.0,19.1,11101001,425.15,3040,42.7,6.18,499.8,425.49,18.8,1.52, , 
,426.88,3072,84.0,0.0,11111101,426.15,3040,47.1,7.21,550.8,426.51,0.0,1.09, , 
,427.92,1856,84.0,0.0,11101011,427.18,2560,0.0,0.00,295.8,427.54,0.0,3.87, , 
,428.91,2304,84.0,0.0,11101001,428.24,2304,22.0,4.12,295.8,428.56,0.0,1.21, , 
,429.90,2336,84.0,0.0,11101001,429.24,2304,65.1,9.27,734.4,429.56,0.0,1.52, , 
,430.88,2336,84.0,1.2,11101001,430.23,2336,47.1,6.18,571.2,430.56,0.0,1.72, , 
,431.89,2368,84.0,2.3,11101001,431.21,2336,62.0,8.24,693.6,431.55,1.6,1.48, , 
,432.88,2336,84.0,0.0,11101001,432.22,2368,59.2,8.24,673.2,432.55,0.0,1.84, , 
,433.90,2336,84.0,7.4,11101001,433.21,2336,25.1,3.09,336.6,433.53,5.1,1.64, , 
,434.92,2304,84.0,14.5,11101001,434.25,2336,36.9,5.15,459.0,434.60,12.5,1.60, , 
,435.91,2304,84.0,17.6,11101001,435.25,2304,44.3,7.21,520.2,435.59,18.0,1.52, , 
,436.95,2304,84.0,19.9,11101001,436.27,2304,48.6,7.21,571.2,436.63,18.8,1.45, , 
,437.97,2304,84.0,20.3,11101001,437.30,2304,42.7,7.21,499.8,437.65,19.9,1.41, , 
,439.02,2304,85.5,20.7,11101001,438.32,2304,44.3,7.21,520.2,438.67,20.7,1.48, , 
,440.03,2304,84.0,19.9,11101001,439.37,2304,44.3,7.21,520.2,439.69,20.3,1.48, , 
,441.07,2304,84.0,19.5,11101001,440.37,2304,44.3,7.21,520.2,440.72,19.5,1.45, , 
,442.11,2272,85.5,18.4,11101001,441.42,2272,44.3,7.21,520.2,441.77,18.4,1.45, , 
,443.15,2304,85.5,18.4,11101001,442.46,2272,44.3,7.21,520.2,442.80,18.4,1.48, , 
,444.13,2272,84.0,3.9,11101001,443.49,2272,32.5,4.12,418.2,443.80,0.0,1.64, , 
,445.16,2240,84.0,8.6,11101001,444.49,2272,26.7,3.09,357.0,444.82,5.9,1.64, , 
,446.19,2240,84.0,12.9,11101001,445.51,2240,32.5,5.15,397.8,445.84,11.7,1.56, , 
,447.27,2240,84.0,15.6,11101001,446.55,2240,31.0,4.12,397.8,446.91,14.1,1.52, , 
,448.32,2240,84.0,19.5,11101001,447.65,2208,42.7,6.18,499.8,448.00,20.3,1.45, , 
,449.32,2240,84.0,15.6,11101001,448.65,2240,57.6,9.27,652.8,448.99,14.8,1.29, , 
,450.32,2240,84.0,14.8,11101001,449.65,2240,50.2,8.24,591.6,449.99,15.6,1.48, , 
,451.34,2240,84.0,14.5,11101001,450.65,2240,51.8,8.24,591.6,451.01,14.5,1.41, , 
,452.37,2272,84.0,13.7,11101001,451.68,2240,51.8,8.24,612.0,452.04,13.7,1.52, , 
,453.37,2272,84.0,13.7,11101001,452.71,2272,51.8,8.24,612.0,453.04,13.7,1.48, , 
,454.40,2272,84.0,0.0,11101001,453.71,2272,51.8,8.24,612.0,454.04,0.0,1.48, , 
,455.42,2240,84.0,6.6,11101001,454.74,2272,28.2,3.09,357.0,455.07,4.7,1.72, , 
,456.43,2240,84.0,13.7,11101001,455.76,2240,35.3,5.15,438.6,456.09,11.3,1.64, , 
,457.43,2272,84.0,17.6,11101001,456.77,2240,48.6,7.21,571.2,457.10,16.4,1.52, , 
,458.43,2240,84.0,0.0,11101001,457.77,2272,50.2,7.21,591.6,458.10,19.1,1.45, , 
,459.46,2208,84.0,5.9,11101001,458.76,2240,22.0,3.09,316.2,459.11,5.5,1.76, , 
,460.46,2176,84.0,9.4,11101001,459.78,2208,19.2,3.09,295.8,460.12,8.2,1.60, , 
,461.50,2176,84.0,10.2,11101001,460.80,2176,20.8,3.09,295.8,461.14,10.5,1.52, , 
,462.51,2144,85.5,7.4,11101001,461.83,2144,22.0,3.09,316.2,462.15,8.2,1.37, , 
,463.53,2112,84.0,12.9,11101001,462.85,2144,29.4,4.12,377.4,463.18,10.2,1.56, , 
,464.60,2112,84.0,18.0,11101001,463.87,2112,36.9,5.15,459.0,464.25,18.0,1.52, , 
,465.62,2112,84.0,22.3,11101001,464.93,2112,34.1,5.15,418.2,465.27,19.5,1.56, , 
,466.67,2112,85.5,17.2,11101001,465.99,2112,53.3,9.27,632.4,466.33,18.4,1.21, , 
,467.69,2144,84.0,14.5,11101001,467.02,2112,57.6,9.27,652.8,467.36,15.6,1.33, , 
,468.77,2144,84.0,17.2,11101001,468.04,2144,54.5,8.24,632.4,468.42,15.2,1.60, , 
,469.80,2144,84.0,19.1,11101001,469.10,2144,35.3,5.15,438.6,469.45,18.4,1.52, , 
,470.82,2144,84.0,21.1,11101001,470.12,2144,45.9,7.21,550.8,470.47,21.5,1.52, , 
,471.85,2112,85.5,12.9,11101001,471.16,2112,28.2,4.12,377.4,471.51,16.4,1.29, , 
,472.88,2112,84.0,16.0,11101001,472.19,2112,34.1,5.15,418.2,472.53,14.8,1.56, , 
,473.91,2112,84.0,16.8,11101001,473.21,2080,40.0,6.18,479.4,473.54,16.8,1.56, , 
,474.96,2080,84.0,19.5,11101001,474.26,2080,38.4,6.18,479.4,474.63,17.6,1.52, , 
,476.01,2080,84.0,20.7,11101001,475.31,2080,38.4,6.18,479.4,475.66,20.7,1.48, , 
,477.05,2080,84.0,19.1,11101001,476.35,2080,35.3,5.15,438.6,476.68,18.4,1.33, , 
,478.09,2080,84.0,21.9,11101001,477.39,2080,45.9,7.21,550.8,477.73,21.9,1.48, , 
,479.14,2080,84.0,22.3,11101001,478.45,2080,38.4,6.18,479.4,478.80,21.9,1.48, , 
,480.20,2048,84.0,21.5,11101001,479.49,2048,40.0,6.18,479.4,479.85,21.9,1.45, , 
,481.25,2048,84.0,16.4,11101001,480.54,2048,41.2,6.18,499.8,480.91,18.8,1.45, , 
,482.32,2048,84.0,13.7,11101001,481.62,2048,32.5,5.15,418.2,481.97,14.5,1.41, , 
,483.36,2016,84.0,14.5,11101001,482.67,2048,32.5,5.15,418.2,483.02,13.3,1.52, , 
,484.41,2016,84.0,16.4,11101001,483.71,2016,40.0,6.18,479.4,484.05,16.4,1.52, , 
,485.46,2016,84.0,19.1,11101001,484.75,2016,38.4,5.15,459.0,485.10,18.0,1.52, , 
,486.54,2016,84.0,21.1,11101001,485.81,2016,41.2,6.18,499.8,486.17,20.3,1.48, , 
,487.59,2016,84.0,21.9,11101001,486.88,2016,41.2,6.18,499.8,487.24,21.9,1.48, , 
,488.67,2016,84.0,23.0,11101001,487.95,2016,41.2,7.21,499.8,488.31,23.0,1.52, , 
,489.68,1120,84.0,0.0,11111111,489.03,2016,35.3,5.15,459.0,489.36,0.0,3.05, , 
,490.61,1568,84.0,0.0,11111111,490.00,1056,26.7,4.12,377.4,490.30,0.0,1.99, , 
,491.60,2432,84.0,0.0,11101001,490.96,1952,0.0,0.00,295.8,491.27,0.0,3.79, , 
,492.59,2400,84.0,0.0,11101001,491.92,2432,17.6,3.09,244.8,492.27,0.0,1.48, , 
,493.59,2336,84.0,8.6,11101001,492.92,2368,19.2,3.09,275.4,493.26,5.1,1.68, , 
,494.61,2304,84.0,15.2,11101001,493.94,2336,47.1,7.21,550.8,494.29,13.3,1.60, , 
,495.60,2272,84.0,19.1,11101001,494.96,2304,47.1,7.21,550.8,495.27,18.4,1.52, , 
,496.62,2240,84.0,19.9,11101001,495.93,2272,29.4,5.15,377.4,496.27,19.9,1.45, , 
,497.65,2176,84.0,21.1,11101001,496.97,2208,34.1,5.15,418.2,497.31,20.7,1.45, , 
,498.67,2144,84.0,22.7,11101001,497.99,2176,44.3,7.21,520.2,498.32,22.7,1.45, , 
,499.77,2080,84.0,16.4,11101001,499.04,2112,29.4,5.15,377.4,499.41,19.1,1.29, , 
,500.84,2016,84.0,0.0,11101001,500.13,2048,32.5,5.15,418.2,500.47,15.2,1.41, , 
,501.92,2016,84.0,9.0,11101001,501.19,2016,48.6,6.18,591.6,501.55,6.6,1.80, , 
,502.97,2048,84.0,16.0,11101001,502.27,2016,50.2,7.21,591.6,502.63,13.7,1.60, , 
,504.03,2080,84.0,20.7,11101001,503.32,2048,48.6,7.21,571.2,503.67,19.1,1.52, , 
,505.08,2112,84.0,21.9,11101001,504.40,2080,47.1,7.21,571.2,504.74,21.9,1.41, , 
,506.11,2144,84.0,21.9,11101001,505.43,2112,47.1,7.21,550.8,505.78,22.3,1.45, , 
,507.12,2208,84.0,21.9,11101001,506.44,2176,45.9,7.21,550.8,506.79,21.9,1.41, , 
,508.13,2240,84.0,20.7,11101001,507.47,2208,44.3,7.21,520.2,507.80,21.5,1.45, , 
,509.19,2336,84.0,20.3,11101001,508.47,2272,42.7,7.21,499.8,508.83,20.3,1.48, , 
,510.23,2400,84.0,17.2,11101001,509.54,2368,41.2,6.18,499.8,509.89,17.6,1.45, , 
,511.32,2496,84.0,16.4,11101001,510.61,2432,40.0,6.18,479.4,511.00,16.4,1.52, , 
,512.39,2528,84.0,12.1,11101001,511.68,2496,42.7,6.18,499.8,512.01,15.6,1.45, , 
