Pi¹tek,28,Sierpieñ,2026,06:31:51:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,249.93,2144,57.0,6.3,11101000,249.26,2176,38.4,5.15,438.6,249.58,6.6,1.41, , 
,250.99,2144,57.0,6.3,11101000,250.27,2144,38.4,5.15,459.0,250.63,6.3,1.41, , 
,252.04,2144,57.0,5.9,11101000,251.35,2144,38.4,5.15,438.6,251.70,6.3,1.45, , 
,253.07,2144,58.5,5.1,11101000,252.36,2144,38.4,5.15,459.0,252.72,5.9,1.41, , 
,254.10,2144,58.5,5.1,11101000,253.41,2144,34.1,5.15,418.2,253.76,4.3,1.41, , 
,255.16,2144,58.5,4.7,11101000,254.44,2144,32.5,4.12,397.8,254.81,5.1,1.45, , 
,256.19,2112,58.5,5.5,11101000,255.52,2112,34.1,4.12,397.8,255.85,4.7,1.45, , 
,257.23,2112,58.5,6.3,11101000,256.55,2112,36.9,5.15,438.6,256.88,6.6,1.45, , 
,258.26,2112,58.5,6.6,11101000,257.57,2112,38.4,5.15,459.0,257.91,6.3,1.45, , 
,259.30,2112,58.5,6.3,11101000,258.60,2112,38.4,5.15,459.0,258.95,6.6,1.41, , 
,260.34,2112,58.5,6.3,11101000,259.65,2112,38.4,5.15,459.0,259.99,6.3,1.41, , 
,261.38,2112,58.5,6.6,11101000,260.69,2112,38.4,5.15,438.6,261.03,6.3,1.45, , 
,262.44,2112,60.0,6.3,11101000,261.72,2112,36.9,5.15,438.6,262.06,6.3,1.41, , 
,263.49,2112,60.0,6.3,11101000,262.80,2112,38.4,5.15,438.6,263.14,6.3,1.45, , 
,264.52,2112,60.0,6.3,11101000,263.83,2112,36.9,5.15,438.6,264.18,6.6,1.45, , 
,265.56,2112,60.0,6.3,11101000,264.87,2112,38.4,5.15,438.6,265.20,6.3,1.45, , 
,266.61,2112,60.0,6.3,11101000,265.89,2112,36.9,5.15,438.6,266.25,6.3,1.41, , 
,267.63,2112,60.0,6.6,11101000,266.96,2112,40.0,6.18,459.0,267.31,6.6,1.48, , 
,268.65,2112,60.0,7.4,11101000,267.99,2112,42.7,6.18,499.8,268.32,7.4,1.45, , 
,269.68,2144,60.0,8.6,11101000,268.98,2112,45.9,7.21,520.2,269.33,8.6,1.45, , 
,270.68,2176,61.5,7.8,11101000,270.01,2144,48.6,7.21,550.8,270.35,8.6,1.45, , 
,271.70,2176,61.5,7.4,11101000,271.02,2176,53.3,8.24,591.6,271.36,7.8,1.37, , 
,272.72,2208,61.5,0.0,11101000,272.03,2208,51.8,8.24,591.6,272.38,0.0,1.52, , 
,273.75,2176,61.5,1.2,11101000,273.06,2176,25.1,3.09,336.6,273.40,1.6,1.56, , 
,274.80,2144,61.5,3.9,11101000,274.09,2144,25.1,3.09,336.6,274.44,2.7,1.52, , 
,275.84,2144,61.5,7.0,11101000,275.15,2144,36.9,5.15,438.6,275.49,5.5,1.52, , 
,276.85,2144,63.0,9.8,11101000,276.18,2144,44.3,6.18,499.8,276.50,9.4,1.48, , 
,277.86,2176,63.0,11.3,11101000,277.20,2176,45.9,7.21,520.2,277.53,10.9,1.41, , 
,278.87,2176,63.0,9.8,11101000,278.20,2176,47.1,7.21,520.2,278.52,10.2,1.37, , 
,279.88,2208,63.0,0.0,11101000,279.21,2208,47.1,7.21,520.2,279.53,0.0,1.37, , 
,280.88,2176,63.0,2.0,11101000,280.23,2176,25.1,3.09,336.6,280.55,2.0,1.60, , 
,281.92,2144,63.0,2.7,11101000,281.22,2144,26.7,3.09,336.6,281.56,2.7,1.48, , 
,282.97,2112,63.0,4.3,11101000,282.25,2144,26.7,4.12,336.6,282.61,3.5,1.48, , 
,284.02,2112,63.0,4.3,11101000,283.31,2112,26.7,4.12,357.0,283.66,4.3,1.45, , 
,285.06,2112,63.0,6.6,11101000,284.36,2080,29.4,4.12,377.4,284.71,5.5,1.45, , 
,286.09,2080,64.5,7.4,11101000,285.42,2112,36.9,5.15,438.6,285.75,7.4,1.45, , 
,287.10,2080,64.5,7.4,11101000,286.43,2080,36.9,5.15,438.6,286.76,7.4,1.41, , 
,288.14,2112,64.5,8.6,11101000,287.46,2080,38.4,5.15,438.6,287.80,7.8,1.41, , 
,289.20,2112,64.5,9.8,11101000,288.48,2080,44.3,6.18,499.8,288.84,9.4,1.45, , 
,290.23,2112,64.5,8.6,11101000,289.54,2112,44.3,6.18,499.8,289.88,9.0,1.37, , 
,291.31,2144,64.5,7.8,11101000,290.58,2112,44.3,6.18,499.8,290.94,8.2,1.37, , 
,292.37,2144,64.5,7.8,11101000,291.64,2144,44.3,6.18,499.8,292.00,7.8,1.41, , 
,293.37,2176,64.5,8.2,11101000,292.71,2144,44.3,6.18,499.8,293.04,8.2,1.45, , 
,294.41,2176,64.5,8.2,11101000,293.71,2144,44.3,6.18,499.8,294.05,7.8,1.45, , 
,295.43,2176,66.0,7.8,11101000,294.75,2176,42.7,6.18,499.8,295.09,8.2,1.37, , 
,296.42,2176,66.0,1.6,11101000,295.76,2176,28.2,3.09,357.0,296.09,0.0,1.52, , 
,297.43,2144,66.0,3.1,11101000,296.74,2144,26.7,3.09,336.6,297.09,2.3,1.52, , 
,298.47,2112,66.0,3.9,11101000,297.77,2144,26.7,3.09,336.6,298.12,4.3,1.48, , 
,299.49,2112,66.0,4.3,11101000,298.82,2112,26.7,3.09,336.6,299.16,4.3,1.45, , 
,300.56,2080,66.0,5.5,11101000,299.85,2080,26.7,4.12,336.6,300.21,5.1,1.41, , 
,301.57,2080,66.0,6.3,11101000,300.90,2080,34.1,5.15,418.2,301.23,6.3,1.45, , 
,302.63,2048,66.0,6.3,11101000,301.92,2080,32.5,5.15,397.8,302.27,6.3,1.37, , 
,303.72,2048,67.5,7.0,11101000,302.99,2048,34.1,5.15,418.2,303.36,6.3,1.41, , 
,304.81,2048,67.5,6.6,11101000,304.10,2048,32.5,4.12,397.8,304.46,7.0,1.41, , 
,305.87,2048,67.5,7.0,11101000,305.16,2048,32.5,4.12,397.8,305.50,7.0,1.41, , 
,306.93,2048,67.5,7.0,11101000,306.21,2048,34.1,5.15,418.2,306.58,6.6,1.41, , 
,308.01,2048,67.5,7.0,11101000,307.29,2048,34.1,5.15,418.2,307.65,7.0,1.41, , 
,309.06,2080,67.5,7.0,11101000,308.38,2048,32.5,5.15,397.8,308.73,6.6,1.41, , 
,310.13,2112,67.5,6.3,11101000,309.43,2080,32.5,5.15,397.8,309.77,6.3,1.37, , 
,311.17,2112,67.5,4.7,11101000,310.47,2080,26.7,4.12,336.6,310.83,4.7,1.37, , 
,312.21,2112,67.5,3.5,11101000,311.52,2112,25.1,3.09,336.6,311.87,3.5,1.37, , 
,313.23,2112,67.5,2.7,11101000,312.55,2112,25.1,3.09,316.2,312.88,2.7,1.41, , 
,314.23,2144,67.5,1.6,11101000,313.55,2144,23.5,3.09,316.2,313.89,1.6,1.41, , 
,315.22,2176,69.0,2.0,11101000,314.55,2144,23.5,3.09,316.2,314.88,2.0,1.45, , 
,316.24,2144,69.0,3.5,11101000,315.58,2176,23.5,3.09,316.2,315.92,3.9,1.48, , 
,317.27,2208,69.0,0.0,11101000,316.58,2176,17.6,2.06,244.8,316.92,1.2,1.33, , 
,318.28,2208,69.0,-0.8,11101000,317.61,2208,17.6,2.06,244.8,317.95,-0.8,1.41, , 
,319.28,2208,69.0,-0.8,11101000,318.61,2208,17.6,2.06,244.8,318.96,-0.8,1.48, , 
,320.32,2176,69.0,0.8,11101000,319.62,2208,19.2,2.06,275.4,319.98,0.4,1.52, , 
,321.33,2208,69.0,2.7,11101000,320.64,2176,20.8,3.09,295.8,320.99,1.6,1.48, , 
,322.35,2208,69.0,4.3,11101000,321.68,2208,23.5,3.09,316.2,322.00,3.5,1.48, , 
,323.38,2240,69.0,8.2,11101000,322.71,2208,25.1,3.09,336.6,323.04,5.9,1.52, , 
,324.40,2272,69.0,10.9,11101000,323.72,2240,36.9,5.15,438.6,324.05,10.2,1.45, , 
,325.39,2304,69.0,12.1,11101000,324.73,2304,36.9,5.15,438.6,325.06,11.3,1.41, , 
,326.43,2368,69.0,12.5,11101000,325.75,2336,38.4,6.18,459.0,326.10,12.5,1.41, , 
,327.48,2432,70.5,0.0,11101000,326.76,2368,40.0,6.18,459.0,327.12,0.0,1.29, , 
,328.52,2528,70.5,3.9,11101000,327.83,2464,73.7,11.33,775.2,328.17,0.0,1.60, , 
,329.52,2624,70.5,2.7,11101000,328.84,2560,79.6,12.36,846.6,329.18,0.0,1.64, , 
,330.55,2720,70.5,6.3,11101000,329.85,2656,78.4,11.33,826.2,330.21,5.1,1.56, , 
,331.58,2816,70.5,9.0,11101000,330.89,2752,76.9,12.36,795.6,331.23,8.2,1.45, , 
,332.63,2720,70.5,0.0,11111100,331.94,2848,79.6,13.39,826.2,332.29,8.6,1.37, , 
,333.59,1056,70.5,0.0,11101010,332.97,2144,0.0,0.00,316.2,333.28,0.0,3.63, , 
,334.62,2144,70.5,0.0,11101000,333.92,1408,25.1,4.12,357.0,334.27,0.0,1.56, , 
,335.62,2144,70.5,0.0,11101000,334.94,2144,42.7,6.18,479.4,335.29,0.0,1.56, , 
,336.64,2144,70.5,0.0,11101000,335.94,2176,51.8,7.21,591.6,336.28,0.0,1.60, , 
,337.66,2176,70.5,0.0,11101000,337.00,2176,48.6,7.21,550.8,337.32,0.0,1.41, , 
,338.70,2208,70.5,2.3,11101000,337.99,2208,76.9,11.33,826.2,338.35,0.0,1.56, , 
,339.75,2240,70.5,5.9,11101000,339.05,2240,76.9,11.33,826.2,339.39,5.1,1.52, , 
,340.75,2272,72.0,7.8,11101000,340.09,2272,75.3,11.33,795.6,340.42,7.4,1.48, , 
,341.77,2304,72.0,8.2,11101000,341.08,2304,75.3,11.33,795.6,341.43,7.8,1.37, , 
,342.78,2336,72.0,9.4,11101000,342.11,2336,69.4,10.30,754.8,342.45,9.0,1.37, , 
,343.82,2368,72.0,9.0,11101000,343.14,2368,69.4,11.33,754.8,343.47,9.0,1.41, , 
,344.84,2368,72.0,6.6,11101000,344.17,2368,66.3,10.30,714.0,344.51,8.2,1.33, , 
,345.85,2368,72.0,2.0,11101000,345.16,2368,41.2,5.15,479.4,345.48,0.0,1.60, , 
,346.84,2368,73.5,4.7,11101000,346.17,2368,36.9,5.15,438.6,346.51,3.9,1.56, , 
,347.86,2368,72.0,6.6,11101000,347.18,2368,36.9,5.15,438.6,347.53,6.6,1.45, , 
,348.91,2336,73.5,8.6,11101000,348.23,2336,36.9,5.15,438.6,348.56,7.8,1.45, , 
,349.96,2336,73.5,9.0,11101000,349.27,2336,38.4,5.15,438.6,349.61,9.4,1.45, , 
,350.96,2336,73.5,9.4,11101000,350.31,2336,38.4,5.15,459.0,350.63,9.4,1.41, , 
,351.99,2304,73.5,10.2,11101000,351.34,2304,38.4,6.18,459.0,351.66,10.5,1.48, , 
,353.02,2304,73.5,11.3,11101000,352.33,2304,44.3,6.18,520.2,352.70,11.3,1.45, , 
,354.06,2304,73.5,10.9,11101000,353.37,2304,44.3,6.18,499.8,353.70,11.3,1.37, , 
,355.11,2304,75.0,10.5,11101000,354.41,2304,44.3,6.18,499.8,354.77,10.9,1.41, , 
,356.13,2272,75.0,10.2,11101000,355.46,2304,41.2,6.18,479.4,355.80,10.2,1.37, , 
,357.14,2304,75.0,9.4,11101000,356.46,2272,41.2,6.18,479.4,356.81,9.4,1.37, , 
,358.15,2272,75.0,8.2,11101000,357.49,2272,42.7,6.18,479.4,357.83,7.4,1.45, , 
,359.14,2272,75.0,9.0,11101000,358.48,2272,47.1,7.21,550.8,358.81,9.0,1.45, , 
,360.15,2272,75.0,9.0,11101000,359.48,2272,47.1,7.21,550.8,359.81,9.4,1.45, , 
,361.16,2272,75.0,8.2,11101000,360.49,2272,56.1,8.24,632.4,360.83,8.6,1.41, , 
,362.18,2304,75.0,7.4,11101000,361.48,2304,56.1,8.24,632.4,361.84,7.8,1.37, , 
,363.17,2336,75.0,8.2,11101000,362.51,2304,54.5,8.24,612.0,362.83,7.8,1.45, , 
,364.22,2336,75.0,8.2,11101000,363.53,2336,54.5,8.24,612.0,363.89,8.2,1.41, , 
,365.26,2336,76.5,8.2,11101000,364.56,2336,53.3,8.24,591.6,364.92,7.8,1.37, , 
,366.31,2368,76.5,9.0,11101000,365.62,2336,50.2,7.21,571.2,365.99,8.2,1.45, , 
,367.35,2368,76.5,8.6,11101000,366.66,2368,50.2,7.21,571.2,367.01,9.0,1.41, , 
,368.36,2368,76.5,9.8,11101000,367.68,2368,47.1,7.21,550.8,368.03,9.4,1.45, , 
,369.40,2368,76.5,9.0,11101000,368.72,2368,47.1,7.21,550.8,369.05,9.8,1.45, , 
,370.48,2368,76.5,8.6,11101000,369.74,2368,47.1,7.21,550.8,370.13,9.0,1.37, , 
,371.57,2368,76.5,9.0,11101000,370.82,2368,47.1,7.21,550.8,371.20,8.6,1.41, , 
,372.64,2368,76.5,9.0,11101000,371.92,2368,47.1,7.21,550.8,372.25,9.0,1.41, , 
,373.67,2368,78.0,9.0,11101000,373.02,2368,47.1,7.21,520.2,373.35,8.6,1.41, , 
,374.69,2400,78.0,9.0,11101000,373.99,2400,47.1,7.21,550.8,374.32,8.6,1.45, , 
,375.82,2400,78.0,7.4,11101000,375.05,2368,47.1,7.21,550.8,375.44,7.4,1.37, , 
,376.98,2400,78.0,7.4,11101000,376.20,2400,47.1,7.21,550.8,376.60,7.4,1.45, , 
,377.97,2400,78.0,7.4,11101000,377.30,2400,47.1,7.21,550.8,377.63,7.8,1.41, , 
,379.05,2400,78.0,7.4,11101000,378.31,2400,47.1,7.21,520.2,378.67,7.4,1.45, , 
,380.06,2400,78.0,7.4,11101000,379.43,2400,47.1,7.21,550.8,379.74,7.0,1.45, , 
,381.07,2400,78.0,6.3,11101000,380.42,2400,47.1,7.21,550.8,380.76,6.3,1.41, , 
,382.06,2368,78.0,6.3,11101000,381.40,2368,47.1,7.21,550.8,381.72,6.3,1.41, , 
,383.10,2368,79.5,6.3,11101000,382.44,2368,47.1,7.21,550.8,382.78,6.3,1.45, , 
,384.14,2368,79.5,6.6,11101000,383.43,2368,47.1,7.21,550.8,383.77,6.6,1.41, , 
,385.17,2368,79.5,6.6,11101000,384.47,2368,47.1,7.21,550.8,384.83,6.3,1.45, , 
,386.28,2368,79.5,6.3,11101000,385.52,2368,47.1,7.21,550.8,385.90,6.6,1.45, , 
,387.31,2368,79.5,5.5,11101000,386.59,2368,47.1,7.21,550.8,386.94,5.9,1.41, , 
,388.34,2368,79.5,5.9,11101001,387.65,2368,47.1,7.21,550.8,388.00,5.5,1.48, , 
,389.36,2368,81.0,5.5,11101001,388.68,2368,47.1,7.21,550.8,389.02,5.9,1.41, , 
,390.41,2368,79.5,5.9,11101001,389.71,2368,47.1,7.21,550.8,390.05,5.5,1.45, , 
,391.41,2336,79.5,5.5,11101001,390.74,2368,36.9,5.15,438.6,391.07,3.9,1.37, , 
,392.44,2336,81.0,3.9,11101001,391.74,2336,50.2,7.21,571.2,392.07,3.5,1.37, , 
,393.47,2336,81.0,4.3,11101001,392.79,2336,48.6,7.21,571.2,393.14,4.3,1.45, , 
,394.45,2368,81.0,0.0,11101001,393.81,2336,48.6,7.21,550.8,394.13,0.0,1.33, , 
,395.51,2400,81.0,0.0,11111101,394.83,2400,90.2,14.42,969.0,395.16,0.0,1.45, , 
,396.49,2272,81.0,0.0,11111101,395.84,2368,0.0,0.00,275.4,396.15,0.0,2.93, , 
,397.51,2112,81.0,0.0,11111101,396.83,2240,0.0,0.00,244.8,397.18,0.0,3.83, , 
,398.56,1920,82.5,0.0,11111111,397.86,2048,0.0,0.00,244.8,398.20,0.0,3.83, , 
,399.60,1760,81.0,0.0,11111111,398.91,1888,0.0,0.00,275.4,399.27,0.0,3.91, , 
,400.67,1248,82.5,0.0,11111111,399.95,1728,0.0,0.00,316.2,400.32,0.0,3.95, , 
,401.68,2144,82.5,0.0,11101001,400.97,1024,28.2,5.15,397.8,401.33,0.0,2.23, , 
,402.72,2144,82.5,0.0,11101001,402.04,2112,19.2,3.09,275.4,402.38,0.0,1.37, , 
,403.73,2208,82.5,0.0,11101001,403.05,2144,82.7,14.42,887.4,403.39,0.0,1.45, , 
,404.74,2336,82.5,0.4,11101001,404.06,2272,90.2,15.45,969.0,404.39,0.0,1.45, , 
,405.77,2432,82.5,1.2,11101001,405.06,2368,90.2,15.45,969.0,405.42,0.8,1.48, , 
,406.81,2528,82.5,0.0,11101001,406.14,2464,91.4,15.45,969.0,406.47,0.0,1.37, , 
,407.80,2624,82.5,1.2,11101001,407.14,2560,84.3,13.39,887.4,407.45,1.2,1.48, , 
,408.85,2720,82.5,2.0,11101001,408.14,2688,91.4,15.45,948.6,408.50,1.2,1.41, , 
,409.90,2848,82.5,1.6,11101001,409.19,2784,91.4,15.45,948.6,409.54,1.2,1.37, , 
,410.88,2944,82.5,0.8,11101001,410.24,2880,91.4,15.45,969.0,410.62,1.2,1.37, , 
,411.94,3040,82.5,0.0,11101001,411.28,2976,91.4,15.45,948.6,411.55,0.4,1.41, , 
,412.96,3136,82.5,0.8,11101001,412.28,3072,91.4,15.45,948.6,412.62,0.4,1.45, , 
,414.01,3232,82.5,1.6,11101001,413.30,3168,91.4,15.45,948.6,413.66,1.2,1.41, , 
,415.09,2976,81.0,0.0,11111101,414.37,3264,91.4,15.45,948.6,414.71,1.2,1.37, , 
,416.05,1408,81.0,0.0,11101011,415.41,2400,0.0,0.00,295.8,415.73,0.0,3.75, , 
,417.08,2464,81.0,0.0,11101001,416.41,2080,17.6,3.09,275.4,416.75,0.0,0.90, , 
,418.14,2432,81.0,0.8,11101001,417.44,2464,25.1,3.09,316.2,417.80,0.0,1.48, , 
,419.16,2432,81.0,0.0,11101001,418.46,2432,40.0,5.15,459.0,418.82,3.5,1.56, , 
,420.23,2432,81.0,2.3,11101001,419.52,2432,63.5,9.27,693.6,419.85,1.6,1.52, , 
,421.25,2464,79.5,3.5,11101001,420.57,2432,63.5,9.27,693.6,420.91,3.5,1.45, , 
,422.32,2464,79.5,3.9,11101001,421.59,2464,63.5,9.27,693.6,421.97,3.9,1.45, , 
,423.34,2496,79.5,3.9,11101001,422.67,2464,63.5,9.27,693.6,422.99,3.9,1.41, , 
,424.39,2496,79.5,3.5,11101000,423.69,2496,62.0,9.27,693.6,424.03,3.5,1.45, , 
,425.46,2528,79.5,3.1,11101000,424.75,2496,62.0,9.27,673.2,425.10,3.1,1.45, , 
,426.51,2528,79.5,2.7,11101000,425.79,2528,62.0,9.27,673.2,426.14,2.7,1.41, , 
,427.57,2560,79.5,2.7,11101000,426.85,2528,60.4,9.27,652.8,427.23,2.7,1.45, , 
,428.61,2560,78.0,2.3,11101000,427.92,2528,57.6,8.24,632.4,428.26,2.7,1.45, , 
,429.68,2560,78.0,2.0,11101000,428.96,2560,56.1,8.24,632.4,429.32,2.3,1.41, , 
,430.70,2560,78.0,1.2,11101000,430.01,2560,53.3,8.24,591.6,430.35,1.6,1.45, , 
,431.71,2560,78.0,1.6,11101000,431.02,2560,42.7,6.18,499.8,431.35,1.6,1.48, , 
,432.75,2528,78.0,3.5,11101000,432.08,2528,34.1,4.12,418.2,432.42,2.7,1.45, , 
,433.84,2496,78.0,2.7,11101000,433.09,2528,34.1,5.15,418.2,433.46,3.1,1.45, , 
,434.90,2496,78.0,2.7,11101000,434.20,2496,34.1,5.15,418.2,434.53,2.3,1.48, , 
,435.91,2464,78.0,2.7,11101000,435.23,2464,32.5,4.12,397.8,435.57,3.1,1.48, , 
,436.97,2432,78.0,3.1,11101000,436.26,2464,34.1,5.15,418.2,436.61,3.1,1.45, , 
,438.03,2432,78.0,4.3,11101000,437.35,2432,41.2,6.18,479.4,437.68,5.1,1.52, , 
,439.10,2432,78.0,5.5,11101000,438.39,2432,54.5,8.24,612.0,438.75,5.9,1.45, , 
,440.15,2432,78.0,5.5,11101000,439.48,2432,56.1,8.24,632.4,439.81,5.5,1.48, , 
,441.23,2464,78.0,5.1,11101000,440.49,2432,56.1,8.24,612.0,440.87,5.1,1.41, , 
,442.27,2464,78.0,5.1,11101000,441.56,2464,54.5,8.24,612.0,441.93,4.7,1.45, , 
,443.35,2464,78.0,4.7,11101000,442.62,2464,54.5,8.24,612.0,442.97,4.7,1.48, , 
,444.44,2464,79.5,5.1,11101000,443.70,2464,53.3,7.21,591.6,444.06,4.7,1.41, , 
,445.46,2464,78.0,5.9,11101000,444.78,2464,47.1,7.21,550.8,445.12,5.5,1.52, , 
,446.54,2464,79.5,5.9,11101000,445.81,2464,47.1,7.21,550.8,446.17,5.9,1.45, , 
,447.59,2432,79.5,2.7,11101000,446.90,2464,42.7,6.18,479.4,447.26,5.1,1.41, , 
,448.59,2400,79.5,0.0,11111100,447.91,2400,19.2,2.06,275.4,448.23,-1.6,1.21, , 
,449.58,2336,79.5,0.0,11111100,448.93,2368,0.0,0.00,275.4,449.25,0.0,3.79, , 
,450.57,2272,79.5,0.0,11111100,449.90,2336,0.0,0.00,244.8,450.25,0.0,3.95, , 
,451.57,2240,79.5,0.0,11111101,450.90,2272,0.0,0.00,244.8,451.25,0.0,3.83, , 
,452.60,2176,79.5,0.0,11111101,451.92,2208,0.0,0.00,244.8,452.27,0.0,3.91, , 
,453.62,2112,79.5,0.0,11101001,452.94,2144,0.0,0.00,244.8,453.27,0.0,3.79, , 
,454.61,2080,79.5,0.0,11101001,453.94,2112,16.1,2.06,244.8,454.27,0.0,0.94, , 
,455.63,2048,79.5,0.0,11101001,454.94,2016,34.1,5.15,397.8,455.28,0.0,1.45, , 
,456.70,2048,79.5,3.5,11101001,455.98,2048,63.5,9.27,714.0,456.36,2.3,1.56, , 
,457.73,2016,81.0,6.3,11101001,457.05,2016,63.5,9.27,714.0,457.40,5.1,1.48, , 
,458.82,1984,81.0,6.3,11101011,458.10,1984,63.5,9.27,714.0,458.48,6.6,1.45, , 
,459.91,1952,81.0,5.5,11101011,459.19,1952,63.5,9.27,714.0,459.54,5.9,1.41, , 
,460.98,1952,81.0,5.5,11101011,460.26,1952,62.0,9.27,714.0,460.63,5.1,1.41, , 
,462.09,1920,81.0,2.7,11101011,461.35,1920,53.3,7.21,612.0,461.71,0.0,1.56, , 
,463.19,1920,81.0,3.9,11101011,462.46,1920,50.2,7.21,591.6,462.82,3.5,1.48, , 
,464.27,1952,81.0,5.1,11101011,463.55,1920,56.1,8.24,652.8,463.91,5.1,1.45, , 
,465.36,1952,81.0,5.9,11101011,464.62,1952,54.5,8.24,632.4,465.01,5.5,1.45, , 
,466.43,2016,81.0,5.9,11101001,465.71,1984,53.3,7.21,612.0,466.08,6.3,1.45, , 
,467.47,2080,81.0,6.3,11101001,466.78,2048,53.3,8.24,612.0,467.13,5.9,1.45, , 
,468.51,2144,81.0,5.9,11101001,467.84,2112,53.3,7.21,612.0,468.16,5.9,1.41, , 
,469.53,2176,81.0,6.3,11101001,468.84,2144,53.3,8.24,612.0,469.19,6.6,1.52, , 
,470.54,2240,81.0,5.5,11101001,469.88,2208,66.3,10.30,734.4,470.22,5.9,1.41, , 
,471.58,2304,81.0,5.1,11101001,470.89,2272,65.1,10.30,714.0,471.22,5.5,1.45, , 
,472.59,2336,81.0,5.1,11101001,471.92,2304,63.5,9.27,693.6,472.25,4.7,1.48, , 
,473.59,2336,81.0,4.7,11101001,472.93,2336,63.5,9.27,693.6,473.26,5.1,1.45, , 
,474.59,2368,81.0,4.7,11101001,473.91,2336,65.1,10.30,714.0,474.26,4.7,1.45, , 
,475.62,2368,79.5,4.3,11101001,474.94,2368,65.1,9.27,714.0,475.30,4.3,1.48, , 
,476.67,2400,81.0,3.9,11101001,475.97,2400,66.3,10.30,714.0,476.32,3.9,1.45, , 
,477.70,2432,81.0,3.9,11101001,477.00,2432,67.8,10.30,734.4,477.36,3.5,1.45, , 
,478.75,2464,81.0,3.9,11101001,478.07,2432,67.8,10.30,734.4,478.41,3.5,1.45, , 
,479.81,2464,81.0,3.9,11101001,479.11,2464,66.3,10.30,734.4,479.45,3.5,1.45, , 
,480.84,2496,81.0,3.9,11101001,480.15,2496,66.3,10.30,734.4,480.48,3.5,1.48, , 
,481.87,2528,81.0,3.5,11101001,481.18,2496,66.3,10.30,734.4,481.54,3.1,1.48, , 
,482.92,2560,81.0,3.5,11101001,482.21,2528,66.3,10.30,714.0,482.55,3.5,1.45, , 
,483.94,2560,81.0,3.5,11101001,483.27,2560,65.1,10.30,714.0,483.59,3.5,1.45, , 
,484.97,2592,81.0,3.5,11101001,484.28,2560,65.1,9.27,714.0,484.64,3.5,1.48, , 
,486.02,2592,81.0,3.1,11101001,485.33,2592,65.1,9.27,714.0,485.68,3.5,1.48, , 
,487.05,2592,81.0,3.1,11101001,486.36,2592,65.1,9.27,714.0,486.70,3.1,1.45, , 
,488.05,2624,81.0,2.7,11101001,487.39,2624,65.1,9.27,714.0,487.71,3.1,1.52, , 
,489.05,2656,81.0,3.1,11101001,488.39,2624,63.5,9.27,693.6,488.73,3.1,1.52, , 
,490.03,2624,81.0,0.0,11101001,489.37,2656,42.7,5.15,499.8,489.70,0.0,1.68, , 
,491.01,2592,81.0,2.7,11101001,490.35,2624,29.4,4.12,357.0,490.69,1.6,1.56, , 
,492.00,2592,81.0,4.7,11101001,491.36,2592,42.7,6.18,499.8,491.69,3.9,1.52, , 
,493.05,2592,81.0,5.5,11101001,492.36,2592,42.7,6.18,499.8,492.71,5.5,1.45, , 
,494.06,2560,81.0,5.1,11101001,493.39,2560,42.7,6.18,499.8,493.74,5.5,1.41, , 
,495.10,2560,81.0,5.9,11101001,494.41,2560,42.7,6.18,499.8,494.74,5.5,1.48, , 
,496.11,2560,81.0,5.1,11101001,495.44,2560,51.8,7.21,571.2,495.76,5.9,1.48, , 
,497.17,2560,81.0,4.7,11101001,496.47,2560,57.6,8.24,632.4,496.82,5.5,1.41, , 
,498.17,2560,81.0,3.9,11101001,497.52,2560,57.6,8.24,652.8,497.85,4.3,1.45, , 
,499.18,2560,81.0,3.1,11101001,498.52,2560,54.5,8.24,612.0,498.83,3.1,1.52, , 
,500.25,2560,81.0,3.5,11101001,499.54,2560,53.3,7.21,591.6,499.89,3.1,1.45, , 
,501.27,2560,81.0,3.9,11101001,500.59,2560,53.3,7.21,591.6,500.93,3.5,1.45, , 
,502.30,2560,81.0,3.9,11101001,501.60,2560,51.8,7.21,591.6,501.95,3.9,1.48, , 
,503.31,2560,81.0,3.9,11101001,502.64,2560,51.8,7.21,591.6,502.96,3.9,1.48, , 
,504.33,2560,81.0,3.5,11101001,503.65,2560,51.8,7.21,591.6,504.00,3.9,1.45, , 
,505.34,2560,81.0,3.5,11101001,504.66,2560,51.8,7.21,591.6,505.00,3.5,1.45, , 
,506.39,2560,81.0,3.9,11101001,505.69,2560,51.8,7.21,591.6,506.04,3.5,1.52, , 
,507.46,2560,81.0,3.5,11101001,506.74,2560,51.8,7.21,591.6,507.09,3.5,1.48, , 
,508.50,2560,81.0,3.5,11101001,507.81,2560,51.8,7.21,591.6,508.16,3.5,1.45, , 
,509.53,2560,81.0,3.5,11101001,508.84,2560,51.8,7.21,591.6,509.19,3.1,1.48, , 
,510.57,2528,81.0,3.1,11101001,509.90,2560,53.3,7.21,591.6,510.22,3.5,1.52, , 
,511.62,2560,81.0,3.5,11101001,510.92,2528,51.8,7.21,591.6,511.26,3.9,1.45, , 
