Niedziela,23,Sierpień,2026,21:24:04:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,240.59,1632,78.0,2.3,01101010,240.94,1600,20.8,3.09,316.2,241.28,0.0,1.37, , 
,241.58,992,78.0,0.0,01111110,241.85,960,32.5,4.12,438.6,242.12,0.0,2.03, , 
,242.45,992,78.0,0.0,01111110,242.75,896,26.7,3.09,377.4,243.06,0.0,1.52, , 
,243.36,864,78.0,0.0,01111110,243.67,864,29.4,4.12,418.2,243.97,0.4,1.56, , 
,244.25,896,78.0,1.2,01111110,244.55,896,29.4,4.12,418.2,244.85,3.1,1.60, , 
,245.14,864,78.0,3.5,01111110,245.43,896,29.4,4.12,418.2,245.72,5.1,1.56, , 
,246.03,896,78.0,5.9,01111110,246.32,896,29.4,4.12,418.2,246.65,8.2,1.52, , 
,246.97,1120,78.0,4.7,01101010,247.28,1088,32.5,4.12,418.2,247.60,8.2,1.56, , 
,247.94,1120,78.0,9.4,01101010,248.26,1120,42.7,6.18,520.2,248.60,0.0,1.29, , 
,248.94,1248,78.0,0.0,01101010,249.27,1344,60.4,9.27,714.0,249.59,0.0,1.48, , 
,250.03,1472,78.0,0.8,01101010,250.39,1536,54.5,8.24,632.4,250.77,2.0,1.52, , 
,251.16,1696,78.0,2.0,01101010,251.52,1760,48.6,7.21,571.2,251.90,2.0,1.45, , 
,252.27,1888,78.0,2.3,01101010,252.64,1920,42.7,6.18,520.2,253.00,2.3,1.37, , 
,253.36,1984,78.0,2.0,01101000,253.71,2016,38.4,5.15,479.4,254.05,1.6,1.45, , 
,254.39,2080,79.5,2.0,01101000,254.74,2112,38.4,5.15,459.0,255.08,2.0,1.41, , 
,255.43,2176,79.5,2.0,01101000,255.75,2176,41.2,6.18,479.4,256.10,3.1,1.52, , 
,256.42,2272,79.5,3.9,01101000,256.75,2304,45.9,7.21,520.2,257.08,3.9,1.41, , 
,257.42,2400,79.5,3.5,01101000,257.77,2432,44.3,7.21,520.2,258.13,3.1,1.41, , 
,258.47,2496,79.5,2.7,01101001,258.81,2080,0.0,0.00,336.6,259.17,0.0,3.75, , 
,259.53,1536,79.5,0.0,01101010,259.91,1568,31.0,4.12,397.8,260.28,0.0,1.37, , 
,260.65,1600,79.5,0.0,01101011,260.98,1600,36.9,5.15,459.0,261.32,1.6,1.52, , 
,261.68,1632,79.5,2.0,01101011,262.07,1664,40.0,6.18,479.4,262.42,3.1,1.48, , 
,262.76,1664,79.5,3.5,01101011,263.13,1696,45.9,7.21,550.8,263.50,3.1,1.37, , 
,263.87,1760,79.5,3.1,01101011,264.21,1760,44.3,6.18,520.2,264.54,2.0,1.37, , 
,264.90,1824,79.5,2.3,01101011,265.26,1824,38.4,5.15,479.4,265.63,1.2,1.41, , 
,265.99,1856,79.5,0.8,01101011,266.35,1888,35.3,5.15,438.6,266.71,0.0,1.37, , 
,267.07,1952,81.0,0.4,01101011,267.42,1984,32.5,4.12,418.2,267.78,-0.4,1.41, , 
,268.14,2016,81.0,-1.2,01101001,268.51,2016,31.0,4.12,397.8,268.88,-1.2,1.45, , 
,269.21,2048,81.0,-0.8,01101001,269.55,2080,31.0,4.12,397.8,269.91,-1.2,1.45, , 
,270.27,2112,81.0,-2.0,01101001,270.62,2112,29.4,4.12,377.4,270.96,-2.0,1.45, , 
,271.28,2144,81.0,2.3,01101001,271.63,2144,29.4,4.12,377.4,271.96,2.3,1.45, , 
,272.31,2176,81.0,2.0,01101001,272.65,2208,29.4,4.12,377.4,272.98,2.0,1.45, , 
,273.34,2208,81.0,2.3,01101001,273.69,2208,29.4,4.12,377.4,274.03,2.3,1.45, , 
,274.36,2240,81.0,3.1,01101001,274.69,2240,29.4,4.12,377.4,275.02,3.1,1.41, , 
,275.37,2272,81.0,3.1,01101001,275.72,2272,28.2,4.12,357.0,276.06,2.7,1.45, , 
,276.40,2272,81.0,2.7,01101001,276.73,2272,25.1,3.09,336.6,277.06,2.0,1.37, , 
,277.40,2272,81.0,0.8,01101001,277.72,2272,23.5,3.09,316.2,278.05,0.4,1.37, , 
,278.39,2272,82.5,0.4,01101001,278.72,2272,23.5,3.09,316.2,279.06,0.4,1.45, , 
,279.39,2272,81.0,0.4,01101001,279.73,2272,23.5,3.09,316.2,280.06,-0.8,1.37, , 
,280.39,2240,82.5,-0.4,01101001,280.72,2272,22.0,3.09,316.2,281.06,-0.4,1.45, , 
,281.40,2240,82.5,-1.2,01101001,281.73,2208,19.2,2.06,275.4,282.07,-3.1,1.37, , 
,282.40,2176,82.5,-3.9,01101001,282.74,2176,19.2,2.06,275.4,283.09,-4.7,1.41, , 
,283.42,2112,82.5,-5.1,01101001,283.78,2112,19.2,2.06,275.4,284.13,-5.5,1.48, , 
,284.48,2080,82.5,-5.1,01101001,284.84,2080,19.2,2.06,275.4,285.21,-5.9,1.45, , 
,285.56,2048,82.5,-6.6,01101001,285.93,2016,19.2,2.06,275.4,286.27,-6.3,1.48, , 
,286.62,2016,82.5,-6.3,01101001,287.00,2016,19.2,2.06,275.4,287.35,-6.3,1.48, , 
,287.71,1984,82.5,-5.9,01101011,288.07,1984,19.2,2.06,275.4,288.43,-5.5,1.45, , 
,288.79,1984,82.5,-5.9,01101011,289.16,1952,19.2,2.06,275.4,289.51,-4.7,1.52, , 
,289.86,1952,82.5,-5.1,01101011,290.22,1952,19.2,2.06,295.8,290.59,-5.5,1.41, , 
,290.93,1984,82.5,-5.9,01101011,291.27,1984,19.2,2.06,295.8,291.63,-5.9,1.45, , 
,292.00,1984,82.5,-5.5,01101001,292.36,2016,19.2,2.06,275.4,292.71,-5.1,1.45, , 
,293.07,2016,84.0,-4.3,01101001,293.42,2016,19.2,2.06,295.8,293.76,-3.9,1.45, , 
,294.11,2048,84.0,-3.9,01101001,294.46,2048,19.2,2.06,295.8,294.82,-3.9,1.45, , 
,295.16,2048,84.0,-3.5,01101001,295.51,2048,19.2,2.06,275.4,295.84,-3.1,1.45, , 
,296.19,2080,84.0,-3.1,01101001,296.54,2080,19.2,2.06,275.4,296.88,-3.1,1.45, , 
,297.24,2080,84.0,-2.7,01101001,297.57,2112,19.2,2.06,275.4,297.92,-2.7,1.41, , 
,298.26,2112,84.0,-4.7,01101001,298.59,2112,16.1,2.06,244.8,298.94,-5.1,1.41, , 
,299.28,2080,84.0,-5.5,01101001,299.62,2112,16.1,2.06,244.8,299.94,-5.5,1.45, , 
,300.29,2080,84.0,-5.1,01101001,300.61,2080,16.1,2.06,244.8,300.96,-5.5,1.45, , 
,301.31,2080,84.0,-5.5,01111101,301.65,2080,17.6,2.06,244.8,301.98,0.0,1.64, , 
,302.31,2048,84.0,0.0,01111101,302.67,2048,0.0,0.00,275.4,303.01,0.0,3.95, , 
,303.37,2016,84.0,0.0,01111101,303.71,2016,0.0,0.00,275.4,304.05,0.0,3.98, , 
,304.42,1984,84.0,0.0,00111111,304.76,1952,0.0,0.00,275.4,305.12,0.0,3.98, , 
,305.46,1952,84.0,0.0,00111111,305.81,1920,0.0,0.00,275.4,306.15,0.0,3.98, , 
,306.53,1888,84.0,0.0,00111111,306.88,1888,0.0,0.00,295.8,307.26,0.0,3.91, , 
,307.63,1856,84.0,0.0,00111111,307.97,1856,0.0,0.00,295.8,308.31,0.0,3.98, , 
,308.67,1824,84.0,0.0,00111111,309.02,1824,0.0,0.00,316.2,309.38,0.0,3.95, , 
,309.74,1792,84.0,0.0,00111111,310.12,1792,0.0,0.00,316.2,310.45,0.0,3.91, , 
,310.80,1632,84.0,0.0,00111111,311.12,1120,25.1,4.12,357.0,311.42,0.0,3.71, , 
,311.73,928,84.0,0.0,00111111,312.03,896,29.4,4.12,418.2,312.33,0.0,1.52, , 
,312.62,896,84.0,0.0,00111111,312.93,896,28.2,4.12,397.8,313.22,0.0,1.45, , 
,313.54,864,84.0,0.0,00111111,313.83,896,28.2,4.12,397.8,314.13,1.6,1.56, , 
,314.45,896,84.0,2.3,00111111,314.74,864,29.4,4.12,418.2,315.05,3.9,1.56, , 
,315.35,896,84.0,4.3,00111111,315.66,896,29.4,4.12,418.2,315.98,5.1,1.48, , 
,316.31,896,84.0,5.1,00111111,316.64,896,29.4,4.12,418.2,316.95,5.5,1.48, , 
,317.25,896,84.0,5.5,00111111,317.58,896,29.4,4.12,418.2,317.89,5.5,1.45, , 
,318.20,896,82.5,5.9,00111111,318.55,896,28.2,4.12,397.8,318.86,5.9,1.45, , 
,319.14,896,82.5,5.9,00111111,319.46,864,28.2,4.12,418.2,319.77,5.9,1.45, , 
,320.07,896,82.5,5.9,00111111,320.37,896,28.2,4.12,418.2,320.67,5.9,1.45, , 
,320.99,864,82.5,5.5,00111111,321.28,896,29.4,4.12,418.2,321.59,4.7,1.41, , 
,321.90,800,82.5,4.7,00111111,322.19,768,28.2,4.12,418.2,322.48,0.0,1.48, , 
,322.83,2240,82.5,0.0,00101001,323.16,2144,31.0,4.12,397.8,323.45,0.0,1.33, , 
,323.86,1504,82.5,0.0,00101011,324.19,1792,62.0,10.30,693.6,324.53,0.0,1.45, , 
,324.84,1344,82.5,0.0,00111111,325.19,960,29.4,4.12,397.8,325.51,0.0,2.42, , 
,325.85,1184,81.0,0.0,00101011,326.16,1184,31.0,4.12,418.2,326.49,0.0,1.56, , 
,326.82,1312,81.0,0.0,00101011,327.15,1408,45.9,6.18,550.8,327.48,0.0,1.60, , 
,327.83,1600,81.0,0.0,00101011,328.22,1728,51.8,8.24,612.0,328.57,2.0,1.56, , 
,328.92,1920,81.0,4.3,00101011,329.27,2048,59.2,8.24,652.8,329.61,3.1,1.60, , 
,329.95,2272,79.5,3.1,00101001,330.30,2432,57.6,8.24,632.4,330.66,4.3,1.45, , 
,331.01,2304,79.5,0.0,00111101,331.40,1696,0.0,0.00,316.2,331.67,0.0,3.75, , 
,331.98,992,79.5,0.0,00111110,332.32,1216,26.7,4.12,357.0,332.63,0.0,1.37, , 
,333.00,1760,79.5,0.0,00101010,333.39,1792,20.8,3.09,295.8,333.71,0.0,1.48, , 
,334.05,1792,78.0,0.0,00101010,334.40,1824,22.0,3.09,316.2,334.78,-1.2,1.41, , 
,335.15,1856,78.0,-0.8,00101010,335.51,1856,23.5,3.09,336.6,335.88,-2.0,1.41, , 
,336.26,1888,78.0,-2.0,00101010,336.62,1888,22.0,3.09,316.2,336.99,-3.5,1.41, , 
,337.36,1952,78.0,-3.1,00101010,337.71,1952,22.0,3.09,316.2,338.09,-3.5,1.45, , 
,338.43,1984,78.0,-3.9,00101010,338.79,1984,22.0,3.09,316.2,339.15,-3.9,1.48, , 
,339.51,2016,78.0,-3.9,00101000,339.86,2048,16.1,2.06,244.8,340.21,-6.3,1.33, , 
,340.57,2016,78.0,-7.4,00101000,340.90,2048,16.1,2.06,244.8,341.26,-7.0,1.48, , 
,341.63,2016,78.0,-5.9,00101000,341.98,2048,16.1,2.06,244.8,342.33,-5.5,1.48, , 
,342.67,2048,76.5,-5.1,00101000,343.02,2048,16.1,2.06,244.8,343.38,-4.7,1.52, , 
,343.71,2048,76.5,-3.9,00101000,344.08,2048,16.1,2.06,244.8,344.42,-3.1,1.48, , 
,344.76,2048,76.5,-3.5,00101000,345.11,2048,16.1,2.06,244.8,345.46,-2.7,1.48, , 
,345.81,2048,76.5,-2.3,00101000,346.16,2080,16.1,2.06,244.8,346.53,-2.3,1.45, , 
,346.88,2048,78.0,-2.3,00101000,347.23,2048,16.1,2.06,244.8,347.56,-2.7,1.41, , 
,347.91,2048,78.0,-2.3,00101000,348.26,2048,16.1,2.06,244.8,348.60,-3.1,1.41, , 
,348.98,2048,78.0,-2.7,00101000,349.31,2016,16.1,2.06,244.8,349.65,-2.7,1.45, , 
,350.01,1984,78.0,-3.5,00101000,350.39,2016,16.1,2.06,244.8,350.77,-3.1,1.45, , 
,351.12,1984,78.0,-2.0,00101010,351.48,1952,17.6,2.06,275.4,351.83,-3.1,1.33, , 
,352.18,1952,78.0,-3.1,00101010,352.56,1920,17.6,2.06,275.4,352.93,-2.7,1.45, , 
,353.29,1920,78.0,-2.3,00101010,353.66,1920,20.8,3.09,295.8,354.02,-0.8,1.48, , 
,354.39,1888,78.0,-0.8,00101010,354.76,1888,22.0,3.09,316.2,355.14,0.8,1.45, , 
,355.51,1888,78.0,0.8,00101010,355.89,1888,20.8,3.09,295.8,356.24,-3.5,1.21, , 
,356.58,1856,78.0,-3.9,00101010,356.92,1824,19.2,2.06,295.8,357.27,-3.1,1.45, , 
,357.64,1824,78.0,-2.3,00101010,357.99,1824,20.8,3.09,295.8,358.35,-2.3,1.45, , 
,358.72,1792,78.0,-2.0,00101010,359.09,1792,20.8,3.09,295.8,359.43,-0.4,1.48, , 
,359.79,1792,79.5,-0.4,00101010,360.13,1696,0.0,0.00,316.2,360.42,0.0,2.93, , 
,360.70,960,79.5,0.0,00111110,361.00,992,31.0,4.12,418.2,361.34,0.0,1.84, , 
,361.66,960,79.5,0.0,00111110,361.97,896,25.1,3.09,377.4,362.27,0.0,1.33, , 
,362.57,864,79.5,0.0,00111110,362.87,864,28.2,4.12,397.8,363.18,0.4,1.52, , 
,363.50,896,78.0,1.2,00111110,363.82,864,28.2,4.12,397.8,364.11,2.3,1.52, , 
,364.42,896,79.5,2.7,00111110,364.72,896,28.2,4.12,397.8,365.02,3.5,1.48, , 
,365.33,896,79.5,3.9,00111110,365.61,896,28.2,4.12,397.8,365.91,4.3,1.45, , 
,366.23,896,79.5,4.3,00111110,366.55,896,28.2,4.12,397.8,366.84,4.3,1.45, , 
,367.17,896,79.5,4.3,00111111,367.47,896,28.2,4.12,397.8,367.77,4.3,1.45, , 
,368.07,896,79.5,4.3,00111111,368.38,864,28.2,4.12,397.8,368.67,3.1,1.37, , 
,369.02,896,79.5,2.7,00111111,369.34,992,26.7,4.12,377.4,369.69,2.3,1.41, , 
,370.01,1120,79.5,2.7,00111111,370.34,1152,22.0,3.09,336.6,370.64,5.5,1.64, , 
,370.96,1216,79.5,6.6,00111111,371.29,1248,20.8,3.09,295.8,371.63,7.8,1.48, , 
,371.93,1248,79.5,7.8,00111111,372.26,1248,17.6,3.09,275.4,372.58,7.4,1.45, , 
,372.89,1280,81.0,7.4,00111111,373.23,1280,16.1,2.06,275.4,373.54,8.6,1.45, , 
,373.86,1248,81.0,8.6,00101011,374.21,1216,25.1,4.12,357.0,374.51,7.8,1.33, , 
,374.87,1248,81.0,7.8,00101011,375.17,1248,26.7,4.12,357.0,375.50,6.3,1.25, , 
,375.84,1312,81.0,4.7,00101011,376.15,1312,22.0,3.09,336.6,376.48,1.6,1.21, , 
,376.81,1344,81.0,0.8,00111111,377.13,1312,25.1,3.09,336.6,377.47,0.8,1.37, , 
,377.79,1344,81.0,0.4,00111111,378.12,1312,23.5,3.09,336.6,378.43,-0.8,1.41, , 
,378.76,1344,81.0,0.4,00101011,379.08,1280,29.4,4.12,377.4,379.44,3.1,1.56, , 
,379.75,1344,81.0,4.3,00101011,380.09,1376,34.1,5.15,438.6,380.41,3.5,1.48, , 
,380.79,1440,81.0,5.1,00101011,381.04,1472,35.3,5.15,459.0,381.43,5.1,1.45, , 
,381.79,1536,81.0,3.9,00101011,382.16,1600,32.5,4.12,418.2,382.52,3.5,1.41, , 
,382.87,1664,81.0,2.7,00101011,383.22,1664,23.5,3.09,336.6,383.56,0.4,1.33, , 
,383.89,1664,82.5,0.4,00111111,384.26,1600,23.5,3.09,336.6,384.61,-0.8,1.37, , 
,384.99,1600,81.0,0.0,00111111,385.33,1568,23.5,3.09,336.6,385.69,2.0,1.48, , 
,386.04,1504,82.5,1.6,00111111,386.46,1472,23.5,3.09,336.6,386.84,3.5,1.52, , 
,387.19,1408,82.5,4.7,00111111,387.54,1376,25.1,3.09,336.6,387.90,4.3,1.45, , 
,388.21,1312,82.5,4.7,00111111,388.54,1248,23.5,3.09,336.6,388.84,4.3,1.37, , 
,389.16,1152,82.5,4.3,00111111,389.47,1088,25.1,3.09,357.0,389.78,4.7,1.45, , 
,390.08,1024,82.5,4.7,00101011,390.39,1056,35.3,5.15,438.6,390.69,0.0,1.60, , 
,391.00,1056,82.5,0.0,00101011,391.30,1120,56.1,8.24,673.2,391.60,0.0,1.37, , 
,391.93,1248,82.5,0.0,00101011,392.24,1248,32.5,4.12,438.6,392.57,0.0,1.56, , 
,392.88,1312,82.5,2.0,00101011,393.22,1312,26.7,3.09,357.0,393.55,0.0,1.45, , 
,393.89,1344,84.0,2.0,00101011,394.25,1408,35.3,5.15,459.0,394.58,3.5,1.52, , 
,394.97,1440,82.5,4.3,00101011,395.24,1472,32.5,4.12,418.2,395.52,5.1,1.48, , 
,395.91,1504,82.5,5.1,00101011,396.27,1536,29.4,4.12,397.8,396.62,3.1,1.37, , 
,396.97,1568,82.5,3.9,00101011,397.33,1600,29.4,4.12,377.4,397.66,4.3,1.41, , 
,397.99,1600,82.5,4.3,00101011,398.33,1600,22.0,3.09,316.2,398.70,-0.8,1.25, , 
,399.07,1568,82.5,-0.4,00101011,399.46,1600,23.5,3.09,336.6,399.77,0.0,2.27, , 
,400.06,896,82.5,0.0,00111111,400.38,992,31.0,4.12,418.2,400.67,0.0,1.68, , 
,400.96,960,82.5,0.0,00111111,401.27,864,26.7,3.09,377.4,401.58,0.0,1.45, , 
,401.87,896,82.5,0.0,00111111,402.18,960,26.7,3.09,377.4,402.48,0.0,1.45, , 
,402.76,896,84.0,0.4,00101011,403.08,896,31.0,4.12,418.2,403.36,3.9,1.60, , 
,403.64,896,84.0,5.9,00101011,403.95,928,35.3,5.15,459.0,404.22,5.9,1.45, , 
,404.48,992,84.0,5.1,00101011,404.80,992,34.1,5.15,438.6,405.10,5.1,1.41, , 
,405.42,1056,84.0,8.2,00101011,405.76,1120,40.0,6.18,499.8,406.10,7.0,1.41, , 
,406.43,1152,84.0,7.8,00101011,406.80,1152,35.3,5.15,459.0,407.12,6.3,1.33, , 
,407.46,1312,84.0,5.1,00111111,407.82,1408,23.5,3.09,336.6,408.16,2.3,1.33, , 
,408.49,1376,84.0,2.3,00111111,408.82,1248,23.5,3.09,336.6,409.13,2.0,1.33, , 
,409.43,896,84.0,1.2,00111111,409.72,864,26.7,4.12,397.8,410.00,-0.8,1.25, , 
,410.29,864,84.0,-2.0,00111111,410.62,864,29.4,4.12,418.2,410.92,0.0,1.45, , 
,411.25,1280,84.0,0.0,00101011,411.61,1888,47.1,6.18,591.6,411.94,0.0,1.48, , 
,412.21,1152,84.0,0.0,00101011,412.53,1056,50.2,7.21,612.0,412.85,0.0,1.45, , 
,413.17,1408,84.0,0.0,00101011,413.53,1568,67.8,10.30,775.2,413.88,0.0,2.07, , 
,414.24,1056,84.0,0.0,00111111,414.52,992,47.1,7.21,591.6,414.89,0.0,1.68, , 
,415.19,1024,84.0,0.0,00101011,415.51,1120,71.0,11.33,826.2,415.84,0.0,1.41, , 
,416.18,1312,84.0,0.0,00101011,416.55,1440,65.1,10.30,754.8,416.87,1.2,1.52, , 
,417.25,1632,84.0,1.2,00101011,417.61,1728,57.6,9.27,673.2,417.98,2.3,1.48, , 
,418.35,1856,84.0,3.1,00101011,418.73,1920,38.4,5.15,479.4,419.10,3.5,1.45, , 
,419.46,1984,85.5,3.5,00101011,419.82,1984,36.9,5.15,459.0,420.17,3.9,1.45, , 
,420.53,2048,85.5,5.5,00101001,420.87,2080,41.2,6.18,499.8,421.22,6.6,1.41, , 
,421.58,2144,85.5,7.8,00101001,421.93,2144,44.3,6.18,520.2,422.24,7.8,1.41, , 
,422.59,2208,84.0,7.4,00101001,422.94,2240,34.1,5.15,418.2,423.26,5.1,1.29, , 
,423.60,2240,84.0,5.1,00101001,423.95,2240,34.1,5.15,418.2,424.31,5.1,1.41, , 
,424.64,2272,84.0,5.5,00101001,424.98,2272,34.1,5.15,418.2,425.32,5.5,1.41, , 
,425.65,2272,84.0,5.5,00101001,425.99,2272,34.1,5.15,418.2,426.33,3.1,1.37, , 
,426.67,2272,84.0,3.1,00101001,427.01,2272,32.5,4.12,397.8,427.32,2.7,1.41, , 
,427.68,2272,82.5,3.1,00101001,428.00,2304,32.5,4.12,397.8,428.32,3.1,1.41, , 
,428.67,2304,81.0,2.3,00101001,429.01,2304,32.5,4.12,397.8,429.32,2.0,1.33, , 
,429.66,2272,81.0,-0.8,00101001,429.98,2240,19.2,2.06,275.4,430.34,-5.1,1.21, , 
,430.69,2144,81.0,-6.6,00101001,431.03,2080,17.6,2.06,275.4,431.38,-8.2,1.33, , 
,431.72,2016,81.0,-10.2,00101001,432.07,1952,16.1,2.06,244.8,432.44,0.0,1.45, , 
,432.82,1440,81.0,0.0,00111111,433.14,992,26.7,4.12,377.4,433.45,0.0,2.89, , 
,433.74,1056,81.0,0.0,00111111,434.03,992,23.5,3.09,357.0,434.34,0.0,1.29, , 
,434.64,896,81.0,0.0,00111111,434.95,864,26.7,3.09,397.8,435.25,0.0,1.41, , 
,435.56,896,79.5,0.0,00111111,435.86,896,28.2,3.09,397.8,436.19,0.8,1.52, , 
,436.52,1216,79.5,2.0,00101011,436.85,1280,25.1,3.09,357.0,437.18,0.0,1.64, , 
,437.53,1248,79.5,0.0,00101011,437.85,1312,48.6,7.21,591.6,438.16,0.0,1.48, , 
,438.49,1408,79.5,0.0,00101010,438.96,1472,59.2,9.27,693.6,439.33,0.0,1.52, , 
,439.68,1504,79.5,0.0,00101010,440.01,1536,42.7,6.18,520.2,440.37,2.3,1.52, , 
,440.75,1568,79.5,3.1,00101010,441.12,1600,40.0,6.18,499.8,441.49,4.7,1.48, , 
,441.86,1600,79.5,4.3,00101010,442.22,1568,26.7,3.09,357.0,442.54,3.1,1.37, , 
,442.87,1536,79.5,2.7,00101010,443.20,1536,34.1,5.15,438.6,443.57,3.9,1.41, , 
,443.91,1568,79.5,0.0,00101010,444.25,1632,54.5,8.24,632.4,444.61,0.0,1.48, , 
,444.95,1824,79.5,0.0,00101010,445.31,1888,69.4,11.33,775.2,445.67,0.0,1.48, , 
,445.99,2112,79.5,0.0,00101000,446.34,1888,0.0,0.00,397.8,446.66,0.0,3.36, , 
,447.00,1216,79.5,0.0,00101010,447.31,1312,32.5,5.15,418.2,447.64,0.0,1.48, , 
,447.98,1344,79.5,0.0,00101010,448.31,1344,31.0,4.12,418.2,448.66,-0.4,1.45, , 
,449.02,1312,79.5,1.2,00101010,449.36,1312,34.1,4.12,438.6,449.70,1.6,1.48, , 
,450.03,1312,79.5,2.3,00101011,450.35,1312,34.1,5.15,438.6,450.71,3.1,1.45, , 
,451.05,1280,81.0,2.7,00101011,451.36,1280,34.1,5.15,438.6,451.67,3.9,1.45, , 
,452.00,1280,79.5,4.3,00101011,452.34,1280,40.0,5.15,499.8,452.65,4.3,1.45, , 
,452.96,1280,79.5,5.1,00101011,453.28,1280,40.0,6.18,499.8,453.63,5.5,1.41, , 
,453.97,1312,81.0,5.5,00101011,454.30,1312,40.0,6.18,499.8,454.66,5.5,1.41, , 
,455.00,1344,81.0,6.3,00101011,455.34,1344,44.3,6.18,550.8,455.72,5.9,1.41, , 
,456.06,1376,81.0,6.6,00101011,456.40,1408,44.3,6.18,550.8,456.77,0.0,1.45, , 
,457.04,1440,81.0,0.0,00101011,457.39,1472,53.3,6.18,652.8,457.75,0.0,1.56, , 
,458.05,1152,81.0,0.0,00111111,458.35,1088,28.2,4.12,397.8,458.65,0.0,2.07, , 
,458.93,1056,81.0,0.0,00111111,459.23,960,23.5,3.09,357.0,459.52,0.0,1.25, , 
,459.85,864,81.0,0.0,00111111,460.16,864,28.2,4.12,397.8,460.46,0.0,1.37, , 
,460.77,896,81.0,-0.4,00111111,461.09,896,28.2,4.12,397.8,461.39,-0.4,1.48, , 
,461.71,864,81.0,-0.4,00111111,462.00,896,28.2,3.09,397.8,462.30,0.4,1.48, , 
,462.62,896,81.0,0.8,00111111,462.93,896,28.2,4.12,397.8,463.23,1.6,1.48, , 
,463.53,896,82.5,1.6,00111111,463.84,896,28.2,4.12,397.8,464.14,2.0,1.45, , 
,464.44,896,82.5,2.3,00111111,464.73,864,26.7,4.12,397.8,465.05,2.3,1.45, , 
,465.36,864,82.5,2.7,00111111,465.65,864,26.7,4.12,397.8,465.94,3.5,1.48, , 
,466.23,896,82.5,3.5,00111111,466.55,864,26.7,4.12,397.8,466.82,3.9,1.41, , 
,467.12,864,82.5,3.5,00111111,467.45,896,26.7,4.12,397.8,467.74,3.1,1.37, , 
,468.06,864,82.5,2.7,00111111,468.36,832,26.7,4.12,397.8,468.65,0.0,1.48, , 
,468.95,832,82.5,0.0,00101011,469.26,928,60.4,9.27,714.0,469.55,0.0,1.25, , 
,469.87,1056,82.5,0.0,00101011,470.23,1152,81.2,14.42,907.8,470.58,0.0,1.41, , 
,470.96,1376,82.5,0.0,00101011,471.34,1536,85.5,14.42,969.0,471.69,0.0,1.45, , 
,472.05,1856,82.5,0.0,00101011,472.39,2016,88.6,14.42,969.0,472.72,-1.6,1.41, , 
,473.07,2336,84.0,-1.6,00101001,473.41,2496,90.2,14.42,948.6,473.75,0.0,1.21, , 
,474.09,2080,84.0,0.0,01111101,474.44,1568,0.0,0.00,336.6,474.77,0.0,3.67, , 
,475.10,1504,84.0,0.0,01101011,475.44,1664,0.0,0.00,316.2,475.78,0.0,2.54, , 
,476.13,1664,84.0,0.0,01111111,476.48,1600,23.5,4.12,336.6,476.83,0.0,2.62, , 
,477.17,1632,84.0,0.0,01101011,477.53,1632,26.7,3.09,357.0,477.87,0.0,1.37, , 
,478.22,1632,84.0,0.8,01101011,478.56,1632,28.2,4.12,377.4,478.89,0.8,1.45, , 
,479.23,1664,84.0,-0.8,01101011,479.56,1664,22.0,3.09,316.2,479.92,-2.3,1.37, , 
,480.28,1664,84.0,-3.1,01101011,480.60,1696,20.8,3.09,316.2,480.95,-3.1,1.41, , 
,481.31,1696,84.0,-2.7,01101011,481.67,1696,23.5,3.09,316.2,482.08,-2.0,1.48, , 
,482.41,1696,84.0,-1.2,01111111,482.73,1664,22.0,3.09,316.2,483.09,0.8,1.52, , 
,483.46,1664,85.5,0.8,01111111,483.81,1632,23.5,3.09,336.6,484.16,1.2,1.48, , 
,484.48,1600,85.5,2.0,01111111,484.85,1600,23.5,3.09,336.6,485.22,2.7,1.48, , 
,485.55,1600,85.5,3.5,01111111,485.91,1568,23.5,3.09,336.6,486.26,3.1,1.45, , 
,486.60,1536,85.5,2.7,00111111,486.95,1536,23.5,3.09,336.6,487.24,2.7,1.41, , 
,487.65,1504,85.5,2.3,00111111,488.02,1472,23.5,3.09,336.6,488.31,2.7,1.48, , 
,488.63,1408,85.5,3.5,00111111,488.96,1120,23.5,3.09,357.0,489.27,3.1,1.45, , 
,489.57,864,85.5,3.1,00111111,489.87,896,26.7,4.12,397.8,490.16,2.7,1.37, , 
,490.47,896,85.5,2.3,00101011,490.78,1216,32.5,4.12,438.6,491.11,5.1,1.52, , 
,491.49,1728,84.0,4.3,00101011,491.88,1664,26.7,4.12,357.0,492.24,2.7,1.33, , 
,492.58,1632,84.0,2.0,00101011,492.93,1632,31.0,4.12,397.8,493.29,2.3,1.48, , 
,493.64,1632,84.0,2.7,00101011,494.00,1664,38.4,5.15,479.4,494.37,3.5,1.48, , 
,494.74,1696,84.0,3.9,00101011,495.09,1696,32.5,5.15,418.2,495.42,1.6,1.37, , 
,495.79,1696,84.0,0.8,00101011,496.16,1664,26.7,3.09,357.0,496.52,-0.4,1.41, , 
