Poniedzia³ek,31,Sierpieñ,2026,16:06:10:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,254.12,2176,82.5,10.2,11101001,254.47,2176,25.1,4.12,336.6,254.81,9.4,1.45, , 
,255.17,2176,82.5,7.8,11101001,255.50,2176,25.1,4.12,336.6,255.85,6.6,1.45, , 
,256.18,2176,82.5,6.6,11101001,256.52,2176,25.1,4.12,336.6,256.86,9.0,1.52, , 
,257.20,2208,82.5,7.8,11101001,257.54,2208,25.1,4.12,336.6,257.88,7.4,1.52, , 
,258.22,2208,82.5,8.2,11101001,258.57,2208,23.5,4.12,336.6,258.90,8.6,1.48, , 
,259.23,2208,82.5,8.6,11101001,259.58,2208,17.6,3.09,275.4,259.93,7.0,1.41, , 
,260.26,2208,82.5,4.7,11101001,260.60,2240,16.1,2.06,244.8,260.92,2.7,1.37, , 
,261.26,2208,82.5,2.0,11101001,261.59,2208,16.1,2.06,244.8,261.93,2.0,1.45, , 
,262.26,2208,82.5,3.1,11101001,262.59,2240,16.1,2.06,244.8,262.92,2.7,1.56, , 
,263.28,2208,82.5,2.7,11101001,263.63,2208,16.1,2.06,244.8,263.98,2.3,1.48, , 
,264.33,2208,84.0,3.1,11111101,264.68,2208,16.1,2.06,244.8,265.00,0.0,1.56, , 
,265.34,2208,82.5,0.0,11111101,265.69,2176,0.0,0.00,244.8,266.02,0.0,3.95, , 
,266.34,2176,82.5,0.0,11111101,266.70,2144,0.0,0.00,244.8,267.06,0.0,3.98, , 
,267.42,2144,82.5,0.0,11111101,267.77,2144,0.0,0.00,244.8,268.12,0.0,3.98, , 
,268.45,2112,84.0,0.0,11111101,268.79,2112,0.0,0.00,244.8,269.13,0.0,3.91, , 
,269.47,2112,84.0,0.0,11111101,269.82,2080,0.0,0.00,244.8,270.15,0.0,3.95, , 
,270.51,2080,82.5,0.0,11111101,270.84,2080,0.0,0.00,244.8,271.17,0.0,3.91, , 
,271.52,2048,84.0,0.0,11111101,271.88,2048,0.0,0.00,244.8,272.23,0.0,3.95, , 
,272.55,2048,84.0,0.0,11111101,272.90,2048,0.0,0.00,244.8,273.23,0.0,3.95, , 
,273.57,2016,82.5,0.0,11111101,273.91,2016,0.0,0.00,244.8,274.27,0.0,3.95, , 
,274.59,2016,82.5,0.0,11111101,274.95,1984,0.0,0.00,244.8,275.31,0.0,3.95, , 
,275.66,1984,82.5,0.0,11111111,276.02,1984,0.0,0.00,244.8,276.37,0.0,3.91, , 
,276.72,1952,84.0,0.0,11111111,277.07,1952,0.0,0.00,244.8,277.42,0.0,3.95, , 
,277.79,1952,82.5,0.0,11111111,278.13,1952,0.0,0.00,275.4,278.49,0.0,3.95, , 
,278.85,1920,82.5,0.0,11111111,279.19,1920,0.0,0.00,275.4,279.53,0.0,3.95, , 
,279.89,1920,82.5,0.0,11111111,280.25,1920,0.0,0.00,275.4,280.62,0.0,3.95, , 
,280.97,1888,82.5,0.0,11111111,281.35,1888,17.6,3.09,275.4,281.69,0.0,2.50, , 
,282.05,1920,82.5,0.0,11101011,282.42,1920,25.1,4.12,336.6,282.79,7.0,1.56, , 
,283.13,1952,82.5,8.6,11101011,283.48,1984,22.0,4.12,316.2,283.85,12.1,1.29, , 
,284.20,2016,82.5,11.3,11101001,284.58,2048,20.8,3.09,295.8,284.93,12.9,1.45, , 
,285.27,2080,82.5,12.9,11101001,285.61,2080,14.9,2.06,244.8,285.95,8.6,1.33, , 
,286.30,2112,82.5,9.4,11101001,286.65,2112,14.9,2.06,244.8,286.99,10.5,1.48, , 
,287.32,2144,82.5,9.4,11101001,287.67,2144,16.1,2.06,244.8,288.01,8.2,1.45, , 
,288.34,2144,82.5,10.2,11111101,288.70,2176,0.0,0.00,244.8,289.05,0.0,3.71, , 
,289.39,2144,82.5,0.0,11111101,289.74,2144,0.0,0.00,244.8,290.08,0.0,3.98, , 
,290.42,2144,82.5,0.0,11111101,290.76,2144,0.0,0.00,244.8,291.09,0.0,3.98, , 
,291.42,2176,82.5,0.0,11111101,291.78,2144,0.0,0.00,244.8,292.13,0.0,4.02, , 
,292.46,2176,82.5,0.0,11101001,292.80,2176,16.1,2.06,244.8,293.15,0.0,1.33, , 
,293.48,2208,82.5,0.0,11111101,293.82,2240,17.6,2.06,244.8,294.15,7.0,1.68, , 
,294.46,2272,82.5,0.0,11111101,294.79,2272,0.0,0.00,244.8,295.11,0.0,3.91, , 
,295.44,2304,82.5,0.0,11111101,295.78,2304,0.0,0.00,244.8,296.13,0.0,4.02, , 
,296.46,2304,82.5,0.0,11111101,296.78,2304,0.0,0.00,244.8,297.11,0.0,4.02, , 
,297.43,2336,82.5,0.0,11111101,297.75,2336,0.0,0.00,244.8,298.08,0.0,4.02, , 
,298.40,2336,82.5,0.0,10111101,298.73,2336,0.0,0.00,244.8,299.07,0.0,4.02, , 
,299.40,2304,82.5,0.0,10111101,299.73,2272,0.0,0.00,244.8,300.08,0.0,3.98, , 
,300.41,2208,81.0,0.0,10111101,300.75,2176,0.0,0.00,244.8,301.08,0.0,3.95, , 
,301.42,2112,82.5,0.0,10111101,301.79,2112,0.0,0.00,244.8,302.13,0.0,3.91, , 
,302.47,2112,82.5,0.0,10111101,302.81,2112,0.0,0.00,244.8,303.17,0.0,3.91, , 
,303.52,2144,81.0,0.0,10111101,303.85,2144,0.0,0.00,244.8,304.18,0.0,3.98, , 
,304.50,2144,81.0,0.0,10111101,304.85,2144,0.0,0.00,244.8,305.19,0.0,3.98, , 
,305.52,2144,81.0,0.0,10111101,305.85,2176,0.0,0.00,244.8,306.18,0.0,4.02, , 
,306.50,2176,81.0,0.0,10111101,306.83,2176,0.0,0.00,244.8,307.16,0.0,3.91, , 
,307.49,2176,81.0,0.0,10111101,307.82,2176,0.0,0.00,244.8,308.15,0.0,3.98, , 
,308.47,2144,81.0,0.0,10111101,308.82,2144,0.0,0.00,244.8,309.16,0.0,3.98, , 
,309.50,2144,81.0,0.0,10111101,309.85,2144,0.0,0.00,244.8,310.19,0.0,3.91, , 
,310.54,2144,81.0,0.0,10101001,310.88,2112,16.1,3.09,244.8,311.21,0.0,1.25, , 
,311.53,2144,81.0,0.0,10101001,311.88,2144,16.1,2.06,244.8,312.22,10.2,1.80, , 
,312.55,2176,81.0,5.9,10101001,312.89,2144,16.1,2.06,244.8,313.23,7.0,1.52, , 
,313.56,2176,81.0,7.4,10101001,313.90,2176,16.1,2.06,244.8,314.23,8.2,1.45, , 
,314.56,2176,81.0,7.8,10101001,314.92,2176,16.1,2.06,244.8,315.26,7.8,1.45, , 
,315.59,2176,81.0,7.4,10101001,315.92,2176,16.1,2.06,244.8,316.26,7.4,1.45, , 
,316.60,2176,81.0,7.4,10101001,316.93,2176,20.8,3.09,295.8,317.28,10.5,1.52, , 
,317.62,2208,81.0,9.4,10101001,317.94,2208,22.0,3.09,316.2,318.26,9.0,1.45, , 
,318.60,2240,81.0,10.2,10101001,318.94,2240,28.2,4.12,357.0,319.28,10.9,1.48, , 
,319.61,2272,81.0,10.9,10101001,319.95,2272,28.2,4.12,357.0,320.30,10.9,1.48, , 
,320.65,2304,81.0,10.9,10101001,321.00,2304,20.8,3.09,295.8,321.35,12.1,1.52, , 
,321.69,2336,81.0,12.5,10101001,322.03,2336,20.8,3.09,295.8,322.36,13.3,1.48, , 
,322.71,2336,81.0,13.3,10101001,323.06,2368,20.8,3.09,295.8,323.42,14.5,1.52, , 
,323.76,2368,81.0,14.8,10101001,324.09,2368,20.8,3.09,295.8,324.49,15.2,1.48, , 
,324.81,2400,81.0,15.2,10101001,325.13,2400,20.8,3.09,275.4,325.48,15.2,1.45, , 
,325.81,2400,81.0,16.0,10101001,326.15,2400,19.2,3.09,275.4,326.47,16.4,1.52, , 
,326.80,2400,81.0,16.0,10101001,327.16,2400,19.2,3.09,275.4,327.49,16.4,1.45, , 
,327.83,2400,81.0,16.0,10101001,328.18,2400,19.2,3.09,275.4,328.53,16.0,1.45, , 
,328.89,2400,81.0,16.4,10101001,329.22,2400,19.2,3.09,275.4,329.59,16.4,1.48, , 
,329.93,2400,81.0,16.4,10101001,330.25,2400,19.2,3.09,275.4,330.59,16.8,1.48, , 
,330.93,2368,81.0,16.4,10101001,331.29,2368,19.2,3.09,275.4,331.65,16.4,1.48, , 
,331.98,2368,81.0,16.8,10101001,332.32,2368,19.2,3.09,275.4,332.64,16.8,1.48, , 
,332.98,2336,81.0,16.8,10101001,333.33,2368,19.2,3.09,275.4,333.68,17.2,1.48, , 
,334.02,2336,81.0,16.8,10101001,334.35,2336,19.2,3.09,275.4,334.67,16.8,1.48, , 
,335.00,2336,81.0,17.2,10101001,335.33,2336,19.2,3.09,275.4,335.67,17.2,1.52, , 
,336.01,2336,81.0,16.4,10101001,336.33,2304,19.2,3.09,275.4,336.66,16.8,1.45, , 
,336.99,2304,81.0,15.6,10101001,337.32,2304,19.2,3.09,275.4,337.64,15.6,1.45, , 
,337.98,2272,81.0,15.6,10101001,338.31,2272,19.2,3.09,275.4,338.65,15.6,1.48, , 
,338.98,2272,81.0,15.2,10101001,339.30,2240,17.6,3.09,275.4,339.64,14.5,1.41, , 
,339.99,2208,81.0,11.7,10111101,340.32,2176,16.1,3.09,244.8,340.65,0.0,2.34, , 
,340.97,2144,81.0,0.0,10111101,341.32,2080,0.0,0.00,244.8,341.68,0.0,3.87, , 
,342.03,2016,81.0,0.0,10111101,342.39,1984,0.0,0.00,244.8,342.73,0.0,3.98, , 
,343.09,1920,81.0,0.0,10101011,343.45,1888,16.1,3.09,244.8,343.83,0.0,1.41, , 
,344.21,1856,81.0,0.0,10101011,344.55,1856,17.6,3.09,275.4,344.89,7.4,1.56, , 
,345.26,1824,81.0,10.5,10101011,345.60,1824,19.2,3.09,275.4,345.95,14.1,1.33, , 
,346.32,1824,81.0,14.5,10101011,346.69,1824,19.2,3.09,275.4,347.05,18.0,1.56, , 
,347.41,1824,81.0,19.1,10101011,347.78,1760,0.0,0.00,295.8,348.14,0.0,3.20, , 
,348.48,928,81.0,0.0,10111111,348.80,1056,28.2,5.15,397.8,349.12,0.0,1.60, , 
,349.45,1024,81.0,0.0,10111111,349.77,928,22.0,3.09,336.6,350.07,0.0,1.09, , 
,350.36,832,81.0,0.0,10111111,350.66,864,26.7,4.12,377.4,350.96,0.0,1.48, , 
,351.26,864,81.0,0.4,10111111,351.56,864,26.7,4.12,397.8,351.88,2.0,1.56, , 
,352.17,896,81.0,2.7,10111111,352.48,864,26.7,4.12,397.8,352.79,4.3,1.56, , 
,353.09,864,81.0,5.1,10111111,353.37,896,26.7,4.12,397.8,353.68,6.3,1.56, , 
,353.98,896,81.0,7.0,10111111,354.29,896,26.7,4.12,397.8,354.58,8.2,1.52, , 
,354.89,928,81.0,8.6,10111111,355.19,928,26.7,4.12,377.4,355.49,11.3,1.52, , 
,355.80,928,81.0,13.3,10101011,356.11,960,38.4,6.18,499.8,356.42,0.0,1.68, , 
,356.77,992,81.0,0.0,10101011,357.09,928,50.2,7.21,612.0,357.38,0.0,1.76, , 
,357.69,1120,81.0,0.0,10101011,357.98,1152,62.0,9.27,734.4,358.32,0.0,1.68, , 
,358.66,1440,81.0,0.0,10111111,359.00,960,25.1,4.12,377.4,359.31,0.0,2.62, , 
,359.64,1024,81.0,0.0,10111111,359.93,1024,23.5,3.09,357.0,360.22,0.0,1.41, , 
,360.53,864,81.0,0.0,10111111,360.88,832,25.1,4.12,377.4,361.19,0.0,1.45, , 
,361.49,864,81.0,0.0,10111111,361.80,864,28.2,4.12,397.8,362.10,-1.2,1.45, , 
,362.41,864,82.5,-1.2,10111111,362.70,864,28.2,4.12,397.8,363.02,-0.4,1.52, , 
,363.33,896,81.0,0.0,10111111,363.64,896,26.7,4.12,397.8,363.94,0.8,1.56, , 
,364.25,864,81.0,1.2,10111111,364.55,864,28.2,4.12,397.8,364.86,2.0,1.56, , 
,365.18,864,82.5,2.3,10111111,365.46,800,26.7,4.12,397.8,365.74,3.1,1.52, , 
,366.04,768,82.5,3.1,10111111,366.33,768,31.0,4.12,438.6,366.63,5.9,1.48, , 
,366.93,768,82.5,5.9,10111111,367.22,800,29.4,4.12,438.6,367.52,6.3,1.52, , 
,367.81,800,82.5,8.2,10111111,368.12,800,29.4,4.12,418.2,368.42,8.2,1.48, , 
,368.72,800,82.5,8.2,10111111,369.02,768,29.4,4.12,418.2,369.33,8.6,1.48, , 
,369.64,800,82.5,10.5,10111111,369.95,800,29.4,4.12,418.2,370.26,10.9,1.52, , 
,370.54,768,82.5,11.3,10111111,370.84,800,29.4,4.12,418.2,371.13,11.7,1.52, , 
,371.43,768,82.5,11.7,10111111,371.73,800,28.2,4.12,418.2,372.03,12.1,1.48, , 
,372.33,768,82.5,12.1,10111111,372.62,800,28.2,4.12,418.2,372.91,12.1,1.48, , 
,373.21,800,82.5,12.1,10111111,373.49,800,28.2,4.12,418.2,373.79,12.1,1.48, , 
,374.08,800,82.5,12.1,10111111,374.39,800,28.2,4.12,418.2,374.68,12.5,1.48, , 
,374.97,800,82.5,12.5,10111111,375.28,800,29.4,4.12,418.2,375.58,12.5,1.48, , 
,375.89,800,82.5,12.5,10111111,376.19,768,28.2,4.12,418.2,376.49,12.5,1.48, , 
,376.80,800,82.5,12.5,10111111,377.11,768,29.4,4.12,418.2,377.41,12.5,1.48, , 
,377.71,768,82.5,12.5,10111111,378.01,768,28.2,4.12,418.2,378.31,12.1,1.48, , 
,378.62,800,82.5,12.1,10111111,378.92,768,29.4,4.12,418.2,379.22,11.7,1.48, , 
,379.52,800,82.5,11.7,10111111,379.82,800,28.2,4.12,418.2,380.12,13.3,1.45, , 
,380.42,768,82.5,13.3,10111111,380.72,800,29.4,4.12,418.2,381.01,13.3,1.48, , 
,381.30,768,82.5,12.9,10111111,381.60,800,28.2,4.12,418.2,381.89,12.5,1.45, , 
,382.19,768,82.5,12.1,10111111,382.49,768,28.2,4.12,418.2,382.78,11.3,1.41, , 
,383.08,800,82.5,10.9,10111111,383.38,768,28.2,4.12,418.2,383.67,9.8,1.37, , 
,383.96,800,82.5,9.0,10111111,384.25,768,28.2,4.12,418.2,384.55,7.8,1.41, , 
,384.85,800,82.5,7.4,10111111,385.14,800,28.2,4.12,418.2,385.46,3.1,1.41, , 
,385.76,800,82.5,2.7,10111111,386.06,800,28.2,4.12,418.2,386.37,2.0,1.45, , 
,386.67,800,82.5,2.0,10111111,386.98,768,29.4,4.12,418.2,387.27,1.6,1.45, , 
,387.57,800,82.5,1.2,10111111,387.86,800,28.2,4.12,418.2,388.17,0.8,1.45, , 
,388.48,800,82.5,0.8,10111111,388.77,768,29.4,4.12,418.2,389.07,0.8,1.48, , 
,389.37,768,84.0,0.8,10111111,389.66,800,29.4,4.12,418.2,389.97,1.2,1.48, , 
,390.27,800,82.5,1.2,10111111,390.57,800,28.2,4.12,418.2,390.87,0.8,1.48, , 
,391.16,800,82.5,0.8,10111111,391.46,768,29.4,4.12,418.2,391.75,0.8,1.48, , 
,392.05,800,82.5,0.8,10111111,392.36,800,28.2,4.12,418.2,392.67,0.8,1.48, , 
,392.98,768,82.5,1.2,10111111,393.27,800,29.4,4.12,418.2,393.57,1.2,1.48, , 
,393.86,800,82.5,1.2,10111111,394.17,800,28.2,4.12,418.2,394.47,1.2,1.48, , 
,394.78,800,82.5,1.2,10111111,395.08,768,29.4,4.12,418.2,395.38,0.8,1.48, , 
,395.66,800,82.5,0.8,10111111,395.97,800,29.4,4.12,418.2,396.27,1.6,1.52, , 
,396.56,768,82.5,1.6,10111111,396.88,768,28.2,4.12,418.2,397.17,2.0,1.48, , 
,397.47,768,82.5,2.0,10111111,397.78,800,29.4,4.12,418.2,398.08,1.2,1.41, , 
,398.39,800,82.5,0.4,10111111,398.69,800,29.4,4.12,438.6,398.99,-0.4,1.41, , 
,399.29,768,82.5,-0.4,10111111,399.58,800,29.4,4.12,418.2,399.88,-1.2,1.45, , 
,400.18,768,84.0,-1.2,10111111,400.48,768,29.4,4.12,438.6,400.80,-1.2,1.48, , 
,401.10,768,82.5,-1.2,10111111,401.40,768,29.4,4.12,438.6,401.70,-0.8,1.48, , 
,402.00,768,82.5,-1.2,10111111,402.30,768,29.4,4.12,438.6,402.60,-1.2,1.48, , 
,402.89,800,82.5,-1.2,10111111,403.19,800,29.4,4.12,438.6,403.50,-0.8,1.48, , 
,403.80,800,84.0,-0.8,10111111,404.11,768,29.4,4.12,438.6,404.43,-0.8,1.48, , 
,404.73,768,82.5,-1.2,10111111,405.03,800,31.0,4.12,438.6,405.35,-1.2,1.48, , 
,405.66,800,82.5,-1.2,10111111,405.97,800,29.4,4.12,418.2,406.28,-1.2,1.48, , 
,406.59,800,82.5,-1.2,10111111,406.89,800,29.4,4.12,438.6,407.19,-1.2,1.48, , 
,407.50,768,84.0,-0.8,10111111,407.80,768,29.4,4.12,438.6,408.10,-0.8,1.48, , 
,408.39,768,84.0,-0.4,10111111,408.70,768,29.4,4.12,438.6,409.00,-0.4,1.48, , 
,409.30,800,84.0,0.0,10111111,409.59,800,29.4,4.12,438.6,409.90,0.0,1.48, , 
,410.18,768,84.0,-0.4,10111111,410.46,800,29.4,4.12,418.2,410.74,-0.4,1.48, , 
,411.06,800,84.0,-0.4,10111111,411.36,800,29.4,4.12,418.2,411.68,-0.8,1.48, , 
,411.97,800,84.0,-0.8,10111111,412.29,800,29.4,4.12,418.2,412.59,-0.8,1.45, , 
,412.88,768,84.0,-1.2,10111111,413.17,768,31.0,4.12,438.6,413.49,-1.2,1.48, , 
,413.79,800,84.0,-1.2,10111111,414.09,800,29.4,4.12,438.6,414.39,-1.2,1.45, , 
,414.69,800,84.0,-1.6,10111111,414.99,768,29.4,4.12,438.6,415.29,-2.0,1.45, , 
,415.59,800,84.0,-2.3,10111111,415.91,800,29.4,4.12,438.6,416.21,0.0,1.52, , 
,416.56,1504,84.0,0.0,10101011,416.93,1856,42.7,5.15,550.8,417.24,0.0,1.48, , 
,417.53,1024,84.0,0.0,10101011,417.85,1088,44.3,6.18,571.2,418.17,0.0,1.60, , 
,418.53,1248,84.0,2.0,10101011,418.97,1376,36.9,5.15,479.4,419.33,0.0,1.41, , 
,419.68,1824,84.0,0.0,10101011,420.02,2016,60.4,9.27,693.6,420.35,-4.7,1.21, , 
,420.69,1952,84.0,0.0,10111111,420.99,1472,0.0,0.00,336.6,421.31,0.0,3.75, , 
,421.70,1408,84.0,0.0,10101011,422.01,1440,47.1,7.21,571.2,422.34,0.0,1.52, , 
,422.71,1600,84.0,-0.4,10101011,423.06,1696,41.2,6.18,520.2,423.42,1.6,1.56, , 
,423.80,1856,84.0,2.7,10101011,424.16,1952,36.9,5.15,459.0,424.51,3.1,1.48, , 
,424.84,2080,84.0,4.3,10101001,425.19,2208,44.3,6.18,520.2,425.53,5.5,1.48, , 
,425.87,2368,85.5,6.6,10101001,426.23,2432,42.7,6.18,499.8,426.55,4.7,1.33, , 
,426.89,2656,84.0,4.7,10101001,427.23,2688,0.0,0.00,438.6,427.57,0.0,3.59, , 
,427.92,1696,84.0,0.0,10111111,428.29,1536,23.5,4.12,336.6,428.67,0.0,1.25, , 
,429.05,1888,84.0,0.0,10101011,429.42,1920,23.5,3.09,316.2,429.77,3.5,1.64, , 
,430.13,1984,85.5,3.1,10101011,430.49,1984,29.4,4.12,397.8,430.84,4.7,1.52, , 
,431.21,2048,85.5,5.1,10101001,431.57,2080,29.4,4.12,377.4,431.92,5.1,1.45, , 
,432.26,2112,85.5,5.1,10101001,432.60,2144,31.0,5.15,397.8,432.94,5.5,1.45, , 
,433.28,2208,85.5,5.5,10101001,433.64,2240,32.5,5.15,418.2,434.00,4.7,1.45, , 
,434.34,2272,85.5,5.9,10101001,434.69,2304,35.3,5.15,438.6,435.02,5.5,1.45, , 
,435.37,2400,85.5,6.6,10101001,435.71,2432,57.6,9.27,652.8,436.06,-0.8,1.25, , 
,436.41,2560,85.5,-1.2,10101001,436.75,2624,79.6,12.36,867.0,437.09,-3.5,1.45, , 
,437.42,2784,85.5,-1.6,10101001,437.77,2816,79.6,12.36,867.0,438.12,0.0,1.33, , 
,438.46,2304,85.5,0.0,11111101,438.77,1792,19.2,3.09,295.8,439.12,0.0,2.19, , 
,439.45,2112,85.5,0.0,11101001,439.79,2144,42.7,6.18,499.8,440.13,0.0,1.60, , 
,440.47,2112,85.5,0.0,11101001,440.83,2112,57.6,8.24,652.8,441.16,5.9,1.56, , 
,441.51,2144,85.5,5.1,11101001,441.85,2176,66.3,9.27,754.8,442.19,4.3,1.45, , 
,442.55,2208,85.5,3.5,11101001,442.90,2240,65.1,9.27,734.4,443.23,2.7,1.45, , 
,443.57,2272,85.5,2.3,11101001,443.92,2304,63.5,9.27,714.0,444.28,2.3,1.52, , 
,444.62,2336,85.5,2.3,11101001,444.97,2368,63.5,9.27,714.0,445.30,3.1,1.48, , 
,445.67,2400,85.5,2.7,11101001,446.06,2432,62.0,9.27,714.0,446.40,3.9,1.52, , 
,446.74,2464,85.5,4.7,11101001,447.07,2496,62.0,8.24,693.6,447.41,5.1,1.48, , 
,447.74,2528,85.5,5.1,11101001,448.08,2528,60.4,9.27,693.6,448.43,5.9,1.45, , 
,448.75,2560,85.5,5.9,11101001,449.10,2560,60.4,9.27,673.2,449.43,6.6,1.48, , 
,449.77,2624,85.5,6.6,11101001,450.11,2624,59.2,8.24,673.2,450.45,6.6,1.52, , 
,450.81,2656,85.5,7.8,11101001,451.17,2688,59.2,8.24,673.2,451.52,8.2,1.45, , 
,451.86,2688,85.5,8.2,11101001,452.20,2720,57.6,8.24,652.8,452.53,8.6,1.48, , 
,452.89,2752,85.5,9.4,11101001,453.24,2752,57.6,8.24,652.8,453.59,9.4,1.52, , 
,453.94,2784,85.5,9.8,11101001,454.29,2784,0.0,0.00,520.2,454.62,0.0,3.59, , 
,455.00,1792,85.5,0.0,11111111,455.30,1248,0.0,0.00,336.6,455.62,0.0,3.75, , 
,455.96,1568,85.5,0.0,11101011,456.30,2112,17.6,3.09,275.4,456.64,0.0,1.25, , 
,456.99,2048,85.5,0.0,11101001,457.33,2048,20.8,3.09,295.8,457.68,2.3,1.60, , 
,458.02,2048,85.5,5.9,11101001,458.38,2048,44.3,6.18,550.8,458.74,10.2,1.64, , 
,459.09,2048,85.5,10.2,11101001,459.44,2048,60.4,9.27,693.6,459.78,10.5,1.45, , 
,460.13,2080,85.5,10.2,11101001,460.47,2080,62.0,9.27,714.0,460.84,9.8,1.41, , 
,461.18,2080,85.5,9.0,11101001,461.54,2112,60.4,9.27,693.6,461.89,8.2,1.45, , 
,462.24,2112,85.5,7.8,11101001,462.57,2144,59.2,8.24,693.6,462.94,7.4,1.48, , 
,463.31,2144,85.5,7.8,11101001,463.67,2144,59.2,8.24,673.2,464.03,6.3,1.52, , 
,464.36,2176,85.5,6.6,11101001,464.72,2176,60.4,8.24,693.6,465.08,5.5,1.48, , 
,465.42,2176,85.5,5.5,11101001,465.79,2208,59.2,8.24,673.2,466.13,6.6,1.48, , 
,466.49,2208,85.5,6.3,11101001,466.83,2208,59.2,8.24,673.2,467.17,6.6,1.48, , 
,467.51,2240,85.5,5.9,11101001,467.83,2240,60.4,9.27,693.6,468.17,4.7,1.41, , 
,468.51,2240,85.5,3.5,11101001,468.83,2240,62.0,9.27,714.0,469.17,3.1,1.52, , 
,469.50,2272,85.5,4.7,11101001,469.83,2272,59.2,8.24,673.2,470.17,5.9,1.48, , 
,470.51,2272,85.5,6.3,11101001,470.84,2272,59.2,8.24,673.2,471.16,5.5,1.45, , 
,471.51,2304,85.5,5.9,11101001,471.85,2304,63.5,9.27,714.0,472.18,4.7,1.48, , 
,472.50,2304,85.5,4.7,11101001,472.87,2336,62.0,9.27,693.6,473.19,0.0,1.48, , 
,473.55,2336,85.5,0.0,11101001,473.90,2368,79.6,12.36,887.4,474.25,0.8,1.52, , 
,474.58,2368,84.0,2.0,11101001,474.91,2400,71.0,8.24,826.2,475.26,0.0,3.48, , 
,475.56,1504,84.0,0.0,11101011,475.92,1792,22.0,3.09,316.2,476.37,0.0,1.21, , 
,476.77,2944,84.0,0.0,11101001,477.04,2976,17.6,2.06,275.4,477.44,-0.4,1.45, , 
,477.71,2912,84.0,0.0,11101001,478.08,2976,38.4,5.15,459.0,478.39,0.0,1.76, , 
,478.71,2912,85.5,6.6,11101001,479.10,2912,41.2,6.18,479.4,479.47,10.5,1.52, , 
,479.76,2944,84.0,11.7,11101001,480.17,2944,50.2,7.21,571.2,480.45,15.2,1.52, , 
,480.81,2944,84.0,16.4,11101001,481.28,2976,48.6,7.21,571.2,481.56,17.6,1.45, , 
,481.82,2976,84.0,17.6,11101001,482.08,2976,48.6,7.21,571.2,482.36,17.6,1.41, , 
,482.65,2976,84.0,17.6,11101001,482.92,2976,48.6,7.21,571.2,483.20,17.2,1.41, , 
,483.46,3008,84.0,14.1,11101001,483.73,3008,42.7,6.18,499.8,483.99,14.8,1.48, , 
,484.41,3008,84.0,16.4,11101001,484.87,3008,38.4,6.18,459.0,485.33,16.8,1.48, , 
,485.60,3008,84.0,16.8,11101001,485.86,2976,38.4,6.18,459.0,486.13,16.8,1.48, , 
,486.39,3008,84.0,17.6,11101001,486.78,2976,38.4,6.18,459.0,487.25,16.0,1.41, , 
,487.72,2976,84.0,16.0,11101001,488.19,3008,38.4,6.18,459.0,488.65,12.9,1.48, , 
,489.11,3008,84.0,12.9,11101001,489.58,2976,36.9,6.18,459.0,490.05,11.7,1.45, , 
,490.52,2976,84.0,10.9,11101001,490.99,2976,38.4,6.18,459.0,491.45,10.2,1.48, , 
,491.89,2976,84.0,10.2,11101001,492.16,2976,38.4,6.18,459.0,492.43,9.8,1.48, , 
,492.69,2976,84.0,9.4,11101001,493.12,2976,38.4,6.18,459.0,493.58,9.8,1.52, , 
,493.86,2944,84.0,10.5,11101001,494.13,2976,38.4,6.18,459.0,494.56,10.9,1.48, , 
,494.97,2976,84.0,9.8,11101001,495.24,2944,38.4,6.18,459.0,495.56,10.2,1.48, , 
,496.04,2976,84.0,10.2,11101001,496.31,2944,38.4,6.18,459.0,496.59,9.0,1.48, , 
,497.05,2944,84.0,9.0,11101001,497.32,2944,38.4,6.18,459.0,497.66,8.2,1.48, , 
,498.09,2944,84.0,7.8,11101001,498.37,2944,38.4,6.18,459.0,498.83,8.2,1.48, , 
,499.10,2944,84.0,8.6,11101001,499.50,2944,38.4,6.18,459.0,499.82,9.0,1.52, , 
,500.14,2944,84.0,9.0,11101001,500.55,2944,38.4,6.18,459.0,500.82,9.8,1.48, , 
,501.28,2944,84.0,9.0,11101001,501.56,2944,38.4,6.18,459.0,502.02,9.4,1.48, , 
,502.28,2944,84.0,9.8,11101001,502.68,2944,38.4,6.18,459.0,502.99,9.0,1.48, , 
,503.32,2944,84.0,9.4,11101001,503.69,2944,38.4,6.18,459.0,503.99,9.0,1.48, , 
,504.40,2944,84.0,9.8,11101001,504.66,2944,38.4,6.18,459.0,505.09,10.2,1.48, , 
,505.37,2944,84.0,9.8,11101001,505.80,2944,40.0,6.18,459.0,506.09,9.4,1.48, , 
,506.50,2944,84.0,9.8,11101001,506.77,2944,38.4,6.18,459.0,507.22,10.5,1.52, , 
,507.49,2944,84.0,10.9,11101001,507.93,2944,40.0,6.18,479.4,508.19,10.9,1.41, , 
,508.65,2944,84.0,10.2,11101001,508.91,2944,41.2,6.18,479.4,509.37,9.0,1.45, , 
