Niedziela,30,Sierpieñ,2026,21:24:40:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,249.16,896,58.5,-8.6,11111110,248.56,896,29.4,4.12,397.8,248.86,-7.0,1.13, , 
,250.06,896,60.0,-10.2,11111110,249.46,864,31.0,4.12,418.2,249.74,-10.2,1.41, , 
,251.13,1440,60.0,0.0,11101010,250.47,1312,26.7,3.09,357.0,250.84,-5.9,1.80, , 
,252.29,1568,60.0,0.0,11101010,251.57,1440,69.4,14.42,754.8,251.93,0.0,0.82, , 
,253.35,1696,60.0,0.0,11101010,252.64,1600,72.2,12.36,795.6,253.01,0.0,1.13, , 
,254.41,1824,60.0,-1.2,11101010,253.67,1760,71.0,11.33,775.2,254.04,-2.0,1.41, , 
,255.50,1984,60.0,-2.0,11101010,254.79,1888,69.4,10.30,754.8,255.14,-1.2,1.48, , 
,256.56,2016,60.0,0.0,11101000,255.86,1984,47.1,5.15,550.8,256.21,0.0,1.56, , 
,257.61,2048,60.0,-1.2,11101000,256.93,2048,38.4,5.15,459.0,257.26,-1.2,1.45, , 
,258.70,1920,60.0,0.0,11111110,257.97,2048,22.0,3.09,316.2,258.33,0.0,1.60, , 
,259.78,1792,60.0,0.4,11101010,259.06,1856,22.0,3.09,295.8,259.40,0.0,1.52, , 
,260.88,1792,60.0,1.6,11101010,260.14,1824,28.2,4.12,357.0,260.49,1.2,1.52, , 
,261.99,1792,60.0,1.2,11101010,261.26,1792,32.5,4.12,397.8,261.62,1.2,1.48, , 
,263.06,1792,60.0,0.4,11101010,262.33,1792,26.7,4.12,357.0,262.68,0.8,1.45, , 
,264.14,1792,60.0,1.2,11101010,263.41,1792,26.7,3.09,336.6,263.76,0.0,1.45, , 
,265.33,1792,61.5,2.0,11101010,264.53,1792,28.2,4.12,357.0,264.93,1.6,1.48, , 
,266.49,1792,61.5,2.7,11101010,265.73,1792,28.2,4.12,357.0,266.11,2.7,1.48, , 
,267.64,1792,61.5,2.7,11101010,266.88,1792,28.2,4.12,357.0,267.26,2.7,1.45, , 
,268.64,1792,61.5,0.0,11101010,267.96,1792,31.0,4.12,377.4,268.26,1.2,1.45, , 
,269.71,1856,61.5,0.0,11101010,268.99,1792,45.9,7.21,520.2,269.36,0.0,1.41, , 
,270.82,1920,61.5,-2.0,11101010,270.08,1888,51.8,7.21,591.6,270.45,-1.6,1.45, , 
,271.90,2048,61.5,0.0,11101000,271.18,1952,65.1,10.30,714.0,271.54,0.0,1.25, , 
,272.91,2144,61.5,-8.6,11101000,272.23,2080,62.0,8.24,673.2,272.58,-6.3,1.41, , 
,273.93,2240,61.5,-11.3,11101000,273.25,2176,60.4,8.24,673.2,273.60,-10.5,1.41, , 
,274.91,2336,61.5,-14.1,11101000,274.27,2272,59.2,7.21,652.8,274.59,-12.5,1.48, , 
,275.96,2464,61.5,-17.6,11101000,275.26,2368,65.1,8.24,693.6,275.60,-16.4,1.45, , 
,276.93,2592,61.5,-19.5,11101000,276.31,2496,69.4,8.24,734.4,276.62,-19.1,1.41, , 
,277.95,2720,61.5,-20.3,11101000,277.25,2624,73.7,9.27,754.8,277.60,-20.3,1.52, , 
,279.00,2848,63.0,-18.8,11101000,278.29,2752,71.0,8.24,734.4,278.63,-19.5,1.52, , 
,280.22,2976,63.0,-16.8,11101000,279.35,2880,67.8,8.24,714.0,279.76,-17.6,1.48, , 
,281.32,3104,63.0,-14.1,11101000,280.59,3040,66.3,8.24,714.0,280.96,-14.8,1.52, , 
,282.39,3168,63.0,-12.5,11101000,281.67,3104,60.4,8.24,652.8,282.03,-13.3,1.33, , 
,283.49,3264,63.0,-12.5,11101000,282.76,3200,66.3,8.24,693.6,283.13,-12.9,1.41, , 
,284.55,1728,63.0,0.0,11111110,283.86,2976,0.0,0.00,336.6,284.22,0.0,3.87, , 
,285.54,1536,63.0,0.0,11111110,284.87,1344,0.0,0.00,357.0,285.19,0.0,3.87, , 
,286.53,2272,63.0,0.0,11101000,285.87,2080,20.8,3.09,295.8,286.20,0.0,1.68, , 
,287.54,2240,63.0,-1.2,11101000,286.85,2240,20.8,3.09,295.8,287.21,-1.6,1.37, , 
,288.57,2240,63.0,0.0,11101000,287.89,2240,31.0,4.12,377.4,288.22,0.0,1.33, , 
,289.59,2240,63.0,-0.8,11101000,288.93,2240,42.7,6.18,499.8,289.26,-1.6,1.45, , 
,290.59,2272,63.0,-0.8,11101000,289.92,2272,42.7,6.18,499.8,290.26,-2.0,1.45, , 
,291.58,2272,64.5,-2.0,11101000,290.92,2272,50.2,7.21,550.8,291.27,-2.0,1.41, , 
,292.57,2304,64.5,-0.8,11101000,291.91,2304,44.3,6.18,499.8,292.26,-1.6,1.48, , 
,293.57,2304,64.5,0.0,11101000,292.91,2304,51.8,7.21,571.2,293.22,0.0,1.25, , 
,294.57,2368,64.5,0.0,11101000,293.90,2336,73.7,11.33,775.2,294.23,0.0,1.41, , 
,295.62,2464,64.5,-2.0,11101000,294.93,2400,87.1,14.42,907.8,295.27,0.0,1.29, , 
,296.63,2560,64.5,-2.3,11101000,295.96,2496,88.6,14.42,907.8,296.30,-2.7,1.41, , 
,297.66,2656,64.5,-2.7,11101000,296.97,2592,88.6,14.42,907.8,297.33,-2.3,1.41, , 
,298.69,2752,64.5,-2.3,11101000,298.00,2688,88.6,14.42,928.2,298.34,-2.7,1.45, , 
,299.72,2848,64.5,-2.7,11101000,299.03,2784,88.6,14.42,907.8,299.36,-2.7,1.41, , 
,300.71,2048,64.5,0.0,11111100,300.05,2880,87.1,14.42,907.8,300.36,0.0,2.30, , 
,301.70,1664,66.0,0.0,11101010,301.05,1440,0.0,0.00,336.6,301.38,0.0,3.79, , 
,302.71,2112,66.0,0.0,11101000,302.03,2144,17.6,3.09,244.8,302.36,0.0,0.86, , 
,303.78,2112,66.0,0.0,11101000,303.06,2144,26.7,4.12,336.6,303.43,0.0,1.09, , 
,304.80,2112,66.0,-1.6,11101000,304.12,2112,44.3,6.18,520.2,304.46,-1.6,1.41, , 
,305.82,2112,66.0,-2.3,11101000,305.14,2112,44.3,6.18,499.8,305.49,-2.0,1.48, , 
,306.83,2112,66.0,-2.3,11101000,306.15,2112,41.2,5.15,479.4,306.49,-2.7,1.45, , 
,307.87,2048,66.0,0.0,11101000,307.18,2080,29.4,3.09,377.4,307.51,0.0,1.52, , 
,308.92,2048,66.0,-3.1,11101000,308.22,2080,20.8,3.09,295.8,308.57,-1.2,1.41, , 
,309.99,2016,66.0,-4.3,11111100,309.28,2016,16.1,2.06,244.8,309.64,-0.8,1.56, , 
,311.07,1952,66.0,0.0,11101010,310.35,1984,0.0,0.00,275.4,310.70,0.0,3.24, , 
,312.18,1888,67.5,0.0,11101010,311.44,1952,17.6,3.09,275.4,311.81,0.0,0.98, , 
,313.28,1888,67.5,0.0,11101010,312.54,1888,34.1,5.15,397.8,312.91,-2.7,1.41, , 
,314.39,1920,67.5,0.0,11101010,313.64,1888,66.3,11.33,714.0,314.02,0.0,1.45, , 
,315.49,1952,67.5,0.0,11101010,314.76,1920,88.6,15.45,948.6,315.11,0.0,1.13, , 
,316.59,1984,67.5,-2.3,11101000,315.86,1984,82.7,13.39,887.4,316.22,-2.0,1.41, , 
,317.62,2048,67.5,0.0,11101000,316.93,2016,84.3,13.39,907.8,317.27,-2.7,1.41, , 
,318.69,2080,67.5,0.0,11101000,317.95,2048,78.4,12.36,846.6,318.33,-0.4,1.45, , 
,319.71,2080,67.5,0.0,11101000,319.03,2080,65.1,9.27,714.0,319.37,-3.5,1.25, , 
,320.75,2080,67.5,0.0,11101000,320.04,2080,51.8,7.21,591.6,320.40,-1.6,1.37, , 
,321.80,2112,67.5,-5.9,11101000,321.11,2112,59.2,8.24,673.2,321.45,-4.3,1.33, , 
,322.85,2112,67.5,-7.8,11101000,322.15,2112,59.2,8.24,652.8,322.49,-7.0,1.45, , 
,323.91,2112,67.5,-7.0,11101000,323.21,2112,53.3,7.21,612.0,323.57,-6.6,1.48, , 
,324.96,2112,69.0,-5.1,11101000,324.24,2112,50.2,7.21,571.2,324.61,-5.1,1.52, , 
,326.02,2112,69.0,0.0,11101000,325.31,2112,42.7,6.18,499.8,325.66,0.0,1.45, , 
,327.04,2080,67.5,-2.0,11101000,326.37,2112,26.7,3.09,336.6,326.70,-1.2,1.41, , 
,328.05,2080,67.5,0.0,11101000,327.37,2080,38.4,6.18,438.6,327.70,0.0,1.25, , 
,329.06,2080,69.0,-1.2,11101000,328.39,2080,42.7,6.18,499.8,328.73,-1.2,1.48, , 
,330.11,2080,69.0,-2.3,11101000,329.40,2080,42.7,6.18,499.8,329.76,-2.0,1.41, , 
,331.18,2080,69.0,-2.7,11101000,330.47,2080,41.2,5.15,479.4,330.81,-2.3,1.45, , 
,332.23,2080,69.0,-3.1,11101000,331.52,2080,41.2,5.15,479.4,331.88,-2.7,1.41, , 
,333.23,2080,69.0,-3.1,11101000,332.56,2080,40.0,5.15,479.4,332.90,-3.5,1.45, , 
,334.26,2080,69.0,-4.3,11101000,333.56,2080,40.0,5.15,479.4,333.92,-3.1,1.41, , 
,335.28,2080,69.0,0.0,11101000,334.59,2080,36.9,5.15,438.6,334.92,0.0,1.45, , 
,336.32,2048,69.0,-1.2,11101000,335.63,2048,23.5,3.09,316.2,335.97,-0.8,1.45, , 
,337.40,2048,69.0,-1.6,11101000,336.67,2048,25.1,3.09,336.6,337.03,-0.8,1.48, , 
,338.43,2016,69.0,0.0,11101000,337.74,2048,35.3,5.15,438.6,338.09,0.0,1.33, , 
,339.50,2048,69.0,-2.3,11101000,338.80,2016,45.9,6.18,520.2,339.15,0.0,1.52, , 
,340.58,2048,69.0,-3.5,11101000,339.86,2048,53.3,7.21,612.0,340.23,-2.7,1.41, , 
,341.68,2048,69.0,-2.3,11101000,340.94,2048,50.2,7.21,591.6,341.30,-3.1,1.48, , 
,342.70,2080,69.0,-4.3,11101000,342.04,2080,50.2,7.21,591.6,342.37,-3.9,1.41, , 
,343.72,2080,69.0,0.0,11101000,343.03,2080,51.8,7.21,591.6,343.38,-4.3,1.45, , 
,344.80,2048,70.5,-0.4,11101000,344.08,2080,26.7,3.09,357.0,344.44,0.0,1.52, , 
,345.83,2048,70.5,-1.6,11101000,345.15,2048,26.7,3.09,336.6,345.48,-1.6,1.45, , 
,346.89,1984,70.5,-2.0,11101010,346.20,2048,26.7,4.12,357.0,346.54,-1.2,1.45, , 
,347.98,1984,70.5,-4.7,11101010,347.26,2016,16.1,2.06,244.8,347.61,-0.8,1.41, , 
,349.05,1952,70.5,0.0,11101010,348.33,1984,17.6,2.06,275.4,348.69,-5.5,1.37, , 
,350.15,1984,70.5,0.0,11101000,349.42,1952,67.8,12.36,734.4,349.78,0.0,1.21, , 
,351.19,2048,70.5,0.0,11101000,350.50,1984,88.6,15.45,948.6,350.85,0.0,1.05, , 
,352.25,2080,70.5,-5.5,11101000,351.55,2080,91.4,15.45,989.4,351.89,-3.5,1.33, , 
,353.29,2144,70.5,-6.6,11101000,352.59,2112,90.2,14.42,948.6,352.95,-6.3,1.45, , 
,354.33,2208,70.5,0.0,11101000,353.64,2176,85.5,13.39,928.2,353.99,0.0,1.37, , 
,355.33,2208,70.5,0.0,11111100,354.66,2208,72.2,11.33,795.6,355.01,0.0,1.29, , 
,356.34,2176,70.5,0.0,11111100,355.67,2176,19.2,2.06,275.4,356.01,0.0,1.60, , 
,357.36,2112,70.5,0.0,11111100,356.67,2144,0.0,0.00,244.8,357.01,0.0,3.79, , 
,358.40,2080,70.5,0.0,11111100,357.69,2112,0.0,0.00,244.8,358.04,0.0,3.87, , 
,359.44,2016,70.5,0.0,11111100,358.74,2048,0.0,0.00,244.8,359.09,0.0,3.83, , 
,360.50,1920,70.5,0.0,11111110,359.78,1984,0.0,0.00,275.4,360.14,0.0,3.91, , 
,361.61,1824,70.5,0.0,11101010,360.89,1856,0.0,0.00,295.8,361.23,0.0,3.87, , 
,362.70,1824,70.5,0.0,11101010,361.97,1856,25.1,4.12,336.6,362.34,0.0,0.63, , 
,363.79,1856,70.5,0.0,11101010,363.05,1824,78.4,13.39,867.0,363.42,0.0,1.29, , 
,364.92,1920,70.5,-2.0,11101010,364.17,1888,81.2,13.39,887.4,364.55,-2.0,1.45, , 
,366.01,1952,70.5,0.0,11101010,365.29,1920,79.6,12.36,887.4,365.64,0.0,1.48, , 
,367.08,1984,70.5,0.0,11101000,366.37,1952,66.3,10.30,734.4,366.72,0.0,1.41, , 
,368.16,1984,70.5,0.0,11101000,367.44,1984,50.2,7.21,591.6,367.80,0.0,1.45, , 
,369.24,1984,70.5,1.2,11101010,368.52,1984,29.4,4.12,377.4,368.88,0.0,1.56, , 
,370.30,1952,70.5,-0.8,11101010,369.59,1984,31.0,4.12,397.8,369.94,1.2,1.45, , 
,371.39,1984,70.5,0.8,11101010,370.66,1984,42.7,6.18,499.8,371.03,0.4,1.45, , 
,372.48,1952,70.5,-1.6,11101010,371.75,1984,41.2,6.18,499.8,372.11,-0.4,1.41, , 
,373.55,1952,72.0,-3.1,11101010,372.82,1952,41.2,5.15,479.4,373.19,-2.3,1.41, , 
,374.64,1952,72.0,-3.5,11101010,373.91,1984,38.4,5.15,459.0,374.28,-3.1,1.45, , 
,375.73,1952,72.0,-3.9,11101010,375.00,1952,38.4,5.15,459.0,375.37,-3.9,1.45, , 
,376.81,1952,72.0,-2.7,11101010,376.08,1984,40.0,5.15,479.4,376.44,-3.5,1.52, , 
,377.88,1984,72.0,-1.6,11101010,377.16,1952,44.3,6.18,520.2,377.52,-1.6,1.52, , 
,378.96,1984,70.5,0.0,11101010,378.26,1984,44.3,6.18,520.2,378.62,-0.4,1.48, , 
,380.06,1984,72.0,0.0,11101000,379.31,1984,45.9,6.18,520.2,379.70,0.8,1.48, , 
,381.15,2016,72.0,-4.3,11101000,380.42,1984,57.6,8.24,652.8,380.78,-3.1,1.33, , 
,382.21,2016,72.0,-5.1,11101000,381.50,2016,67.8,10.30,754.8,381.87,-4.7,1.45, , 
,383.26,2048,72.0,-7.0,11101000,382.56,2048,66.3,9.27,734.4,382.93,-5.5,1.45, , 
,384.29,2080,72.0,-8.2,11101000,383.61,2080,63.5,8.24,714.0,383.95,-7.8,1.48, , 
,385.35,2112,72.0,-2.3,11101000,384.63,2112,75.3,11.33,826.2,384.99,-3.9,1.56, , 
,386.40,2176,72.0,0.4,11101000,385.71,2144,76.9,11.33,826.2,386.06,0.0,1.48, , 
,387.43,2208,72.0,-0.4,11101000,386.74,2176,79.6,12.36,867.0,387.08,0.4,1.37, , 
,388.48,2240,72.0,-1.2,11101000,387.78,2208,79.6,12.36,867.0,388.14,-0.4,1.45, , 
,389.48,2272,72.0,0.0,11101000,388.81,2272,79.6,12.36,846.6,389.14,-1.2,1.41, , 
,390.48,2304,72.0,1.2,11101000,389.79,2304,73.7,11.33,795.6,390.14,0.8,1.52, , 
,391.49,2368,72.0,3.5,11101000,390.82,2336,72.2,11.33,775.2,391.15,2.3,1.52, , 
,392.50,2368,73.5,0.0,11111100,391.82,2368,71.0,11.33,775.2,392.16,3.5,1.45, , 
,393.50,2336,72.0,0.0,11111100,392.83,2336,22.0,3.09,295.8,393.16,0.0,1.64, , 
,394.48,2304,73.5,0.0,11111100,393.82,2336,0.0,0.00,244.8,394.15,0.0,3.83, , 
,395.46,2240,72.0,0.0,11111100,394.81,2272,0.0,0.00,244.8,395.14,0.0,3.91, , 
,396.47,2208,73.5,0.0,11101000,395.79,2240,0.0,0.00,244.8,396.13,0.0,3.79, , 
,397.50,2176,73.5,-0.4,11101000,396.81,2176,20.8,3.09,275.4,397.14,0.0,1.21, , 
,398.53,2144,73.5,0.4,11101000,397.85,2176,29.4,4.12,357.0,398.19,0.8,1.52, , 
,399.56,2144,73.5,0.0,11101000,398.88,2144,42.7,6.18,499.8,399.21,0.4,1.45, , 
,400.56,2176,73.5,0.0,11101000,399.90,2144,62.0,9.27,693.6,400.22,0.0,1.25, , 
,401.56,2208,73.5,1.2,11101000,400.88,2176,73.7,11.33,795.6,401.22,0.8,1.52, , 
,402.56,2208,73.5,3.1,11101000,401.90,2208,73.7,11.33,795.6,402.22,2.7,1.52, , 
,403.58,2208,73.5,0.0,11101000,402.92,2208,50.2,6.18,591.6,403.25,0.0,1.48, , 
,404.59,2208,73.5,0.4,11101000,403.93,2208,35.3,5.15,438.6,404.25,-2.0,1.45, , 
,405.63,2176,73.5,-1.2,11101000,404.93,2176,23.5,3.09,316.2,405.27,-0.8,1.45, , 
,406.64,2144,73.5,-1.2,11101000,405.97,2144,23.5,3.09,316.2,406.31,-0.8,1.45, , 
,407.66,2144,73.5,0.0,11101000,406.98,2112,42.7,7.21,479.4,407.32,0.0,1.02, , 
,408.68,2144,73.5,-6.3,11101000,407.99,2144,60.4,8.24,673.2,408.34,-5.5,1.33, , 
,409.72,2144,73.5,0.0,11101000,409.03,2144,51.8,7.21,591.6,409.38,0.0,1.48, , 
,410.72,2144,73.5,0.0,11101000,410.07,2144,45.9,6.18,520.2,410.40,0.0,1.41, , 
,411.74,2112,73.5,0.8,11101000,411.06,2144,26.7,4.12,357.0,411.41,1.2,1.52, , 
,412.78,2112,73.5,1.6,11101000,412.08,2112,29.4,4.12,377.4,412.44,1.6,1.48, , 
,413.83,2048,73.5,0.0,11111100,413.14,2080,19.2,2.06,275.4,413.48,-0.4,1.33, , 
,414.87,2016,73.5,0.0,11111100,414.18,2048,0.0,0.00,244.8,414.53,0.0,3.09, , 
,415.92,1984,73.5,0.0,11111110,415.23,1984,0.0,0.00,275.4,415.57,0.0,3.83, , 
,416.95,1920,73.5,0.0,11111110,416.26,1952,0.0,0.00,275.4,416.60,0.0,3.91, , 
,418.04,1888,73.5,0.0,11101010,417.31,1920,0.0,0.00,275.4,417.66,0.0,3.87, , 
,419.16,1888,73.5,0.0,11101010,418.42,1856,19.2,3.09,275.4,418.79,0.0,0.90, , 
,420.30,1856,73.5,0.0,11101010,419.55,1856,41.2,6.18,479.4,419.92,0.0,1.37, , 
,421.39,1856,75.0,2.3,11101010,420.67,1888,45.9,6.18,550.8,421.02,2.0,1.52, , 
,422.51,1888,75.0,3.1,11101010,421.77,1856,44.3,6.18,520.2,422.15,3.1,1.48, , 
,423.60,1888,75.0,3.1,11101010,422.88,1888,44.3,6.18,520.2,423.24,3.5,1.45, , 
,424.71,1888,73.5,1.6,11101010,423.97,1888,38.4,5.15,459.0,424.34,0.8,1.37, , 
,425.81,1888,75.0,0.8,11101010,425.07,1888,29.4,4.12,377.4,425.45,1.2,1.45, , 
,426.96,1856,75.0,0.4,11101010,426.21,1888,26.7,4.12,357.0,426.59,0.8,1.45, , 
,427.85,1024,75.0,0.0,11111110,427.28,1600,0.0,0.00,336.6,427.56,0.0,3.28, , 
,428.77,992,75.0,0.0,11111110,428.15,1024,28.2,5.15,397.8,428.46,0.0,1.33, , 
,429.71,960,75.0,0.0,11111110,429.10,960,25.1,4.12,357.0,429.41,0.0,0.74, , 
,430.64,928,75.0,-4.7,11111110,430.04,928,25.1,3.09,377.4,430.34,-3.5,1.21, , 
,431.56,864,75.0,-6.3,11111110,430.94,928,25.1,3.09,377.4,431.24,-5.9,1.37, , 
,432.49,864,75.0,-6.3,11111110,431.85,864,26.7,3.09,377.4,432.16,-6.3,1.45, , 
,433.41,864,75.0,-6.6,11111110,432.78,896,26.7,3.09,377.4,433.09,-6.6,1.45, , 
,434.34,896,73.5,-6.3,11111110,433.72,896,26.7,3.09,377.4,434.03,-6.3,1.45, , 
,435.25,896,73.5,-5.9,11111110,434.65,864,26.7,3.09,377.4,434.94,-6.3,1.48, , 
,436.19,896,75.0,-5.9,11111110,435.57,896,28.2,3.09,397.8,435.88,-5.9,1.45, , 
,437.14,864,75.0,-5.5,11111110,436.52,864,28.2,3.09,397.8,436.84,-5.9,1.48, , 
,438.03,864,75.0,-5.5,11111110,437.45,864,26.7,3.09,397.8,437.75,-5.5,1.45, , 
,438.96,896,75.0,-5.5,11111110,438.32,896,28.2,3.09,397.8,438.63,-5.5,1.45, , 
,439.90,992,75.0,-5.9,11101010,439.27,896,28.2,3.09,397.8,439.58,-5.1,1.48, , 
,440.87,1280,75.0,0.0,11101010,440.20,1344,28.2,4.12,377.4,440.52,-3.9,1.60, , 
,441.87,1376,75.0,0.4,11101010,441.19,1312,42.7,6.18,520.2,441.54,-0.4,1.45, , 
,442.94,1440,75.0,0.0,11101010,442.19,1376,44.3,6.18,550.8,442.56,0.8,1.45, , 
,443.82,1504,75.0,-1.6,11101010,443.21,1472,42.7,6.18,520.2,443.55,-0.4,1.41, , 
,444.93,1536,75.0,-2.3,11101010,444.21,1504,42.7,6.18,520.2,444.56,-2.7,1.41, , 
,446.01,1600,75.0,0.0,11101010,445.29,1568,48.6,7.21,591.6,445.65,-3.9,1.45, , 
,447.09,1600,75.0,-2.3,11101010,446.36,1600,25.1,3.09,336.6,446.72,-0.4,1.45, , 
,448.13,1632,75.0,-2.7,11101010,447.43,1632,29.4,4.12,377.4,447.78,-2.7,1.41, , 
,449.26,1632,75.0,-4.3,11101010,448.50,1600,35.3,5.15,438.6,448.90,-4.3,1.45, , 
,450.35,1632,75.0,-2.7,11111110,449.61,1632,34.1,4.12,438.6,449.97,-4.7,1.52, , 
,451.42,1600,75.0,-3.1,11111110,450.70,1600,23.5,3.09,336.6,451.05,-3.5,1.48, , 
,452.51,1536,75.0,-5.1,11101010,451.77,1568,23.5,3.09,316.2,452.15,-2.3,1.52, , 
,453.57,1600,75.0,-0.4,11101010,452.86,1568,34.1,5.15,438.6,453.23,-5.1,1.45, , 
,454.69,1600,75.0,0.4,11101010,453.94,1600,32.5,4.12,418.2,454.32,0.4,1.48, , 
,455.75,1632,75.0,0.0,11101010,455.06,1600,32.5,4.12,418.2,455.39,0.0,1.33, , 
,456.83,1664,75.0,-0.8,11101010,456.14,1664,42.7,6.18,520.2,456.50,0.0,1.41, , 
,457.96,1728,75.0,0.4,11101010,457.24,1696,41.2,6.18,499.8,457.60,-0.4,1.45, , 
,459.10,1760,75.0,0.0,11101010,458.34,1728,53.3,8.24,612.0,458.70,0.0,1.45, , 
,460.20,1760,75.0,0.8,11101010,459.47,1760,32.5,4.12,418.2,459.84,0.8,1.52, , 
,461.30,1760,75.0,2.3,11101010,460.58,1760,32.5,4.12,418.2,460.95,2.0,1.52, , 
,462.34,1760,75.0,2.3,11101010,461.67,1728,23.5,3.09,336.6,462.01,1.6,1.45, , 
,463.43,1760,75.0,2.7,11101010,462.69,1760,22.0,3.09,316.2,463.06,2.3,1.45, , 
,464.50,1760,75.0,3.5,11101010,463.77,1760,22.0,3.09,316.2,464.13,3.1,1.45, , 
,465.61,1760,75.0,3.5,11101010,464.86,1760,22.0,3.09,316.2,465.23,3.9,1.45, , 
,466.71,1760,75.0,4.7,11101010,465.95,1760,22.0,3.09,316.2,466.34,4.3,1.45, , 
,467.76,1792,75.0,4.3,11101010,467.06,1760,22.0,3.09,316.2,467.38,4.3,1.48, , 
,468.86,1792,75.0,5.5,11101010,468.15,1792,22.0,3.09,316.2,468.47,5.9,1.52, , 
,469.85,1792,75.0,3.9,11101010,469.22,1760,23.5,3.09,316.2,469.55,4.7,1.37, , 
,470.96,1760,75.0,4.7,11111110,470.24,1760,20.8,3.09,295.8,470.59,4.7,1.45, , 
,472.03,1760,75.0,5.5,11111110,471.33,1760,22.0,3.09,316.2,471.70,5.5,1.48, , 
,473.04,1696,75.0,0.0,11111110,472.37,1728,0.0,0.00,316.2,472.70,0.0,3.36, , 
,474.08,1696,75.0,0.0,11101010,473.39,1696,20.8,4.12,316.2,473.75,0.0,1.25, , 
,475.13,1632,75.0,2.3,11111110,474.42,1632,20.8,3.09,295.8,474.76,0.0,1.45, , 
,476.17,1600,75.0,3.9,11101010,475.47,1632,23.5,3.09,316.2,475.82,3.1,1.52, , 
,477.21,1600,76.5,2.3,11101010,476.52,1632,23.5,3.09,316.2,476.85,3.1,1.37, , 
,478.27,1600,75.0,1.2,11101010,477.56,1568,23.5,3.09,336.6,477.92,2.0,1.41, , 
,479.34,1568,75.0,0.0,11101010,478.65,1568,29.4,4.12,377.4,478.99,0.0,1.48, , 
,480.44,1600,75.0,0.4,11101010,479.69,1600,29.4,4.12,377.4,480.07,-0.4,1.45, , 
,481.54,1632,75.0,-0.8,11101010,480.82,1600,34.1,5.15,438.6,481.18,-1.2,1.45, , 
,482.60,1664,75.0,-1.6,11101010,481.89,1664,35.3,5.15,459.0,482.22,-1.2,1.48, , 
,483.65,1664,76.5,-0.4,11101010,482.95,1664,22.0,3.09,316.2,483.31,0.0,1.45, , 
,484.71,1632,75.0,2.0,11101010,484.02,1664,20.8,3.09,295.8,484.37,1.6,1.52, , 
,485.80,1632,75.0,2.0,11101010,485.07,1632,20.8,3.09,316.2,485.44,2.3,1.45, , 
,486.82,1632,75.0,1.2,11101010,486.15,1632,28.2,4.12,377.4,486.46,1.2,1.45, , 
,487.86,1632,75.0,0.0,11101010,487.17,1664,31.0,4.12,397.8,487.51,0.8,1.41, , 
,488.96,1696,75.0,0.0,11101010,488.24,1664,40.0,5.15,479.4,488.58,0.0,1.41, , 
,490.01,1760,75.0,0.0,11101010,489.31,1728,44.3,6.18,520.2,489.65,0.0,1.48, , 
,491.08,1792,75.0,0.8,11101010,490.39,1792,31.0,4.12,397.8,490.74,0.8,1.52, , 
,492.17,1792,75.0,2.0,11101010,491.41,1792,26.7,3.09,357.0,491.79,2.0,1.48, , 
,493.27,1792,75.0,2.7,11101010,492.55,1792,26.7,3.09,357.0,492.92,2.3,1.48, , 
,494.39,1792,75.0,2.3,11101010,493.66,1792,32.5,4.12,418.2,494.03,2.0,1.48, , 
,495.50,1824,75.0,3.5,11101010,494.75,1824,28.2,4.12,377.4,495.12,2.7,1.48, , 
,496.58,1856,76.5,-0.8,11101010,495.89,1824,35.3,5.15,438.6,496.24,0.0,1.41, , 
,497.68,1888,76.5,0.4,11101010,496.95,1856,31.0,4.12,397.8,497.32,0.8,1.52, , 
,498.79,1888,76.5,2.0,11101010,498.05,1888,29.4,4.12,397.8,498.43,1.6,1.52, , 
,499.90,1888,76.5,3.1,11101010,499.15,1888,28.2,4.12,357.0,499.52,2.7,1.48, , 
,500.99,1856,76.5,3.1,11101010,500.26,1888,28.2,4.12,357.0,500.62,3.5,1.48, , 
,502.06,1824,76.5,1.2,11101010,501.35,1856,23.5,3.09,336.6,501.72,3.9,1.52, , 
,503.17,1792,76.5,1.6,11101010,502.44,1824,19.2,3.09,295.8,502.81,1.2,1.45, , 
,504.23,1760,76.5,5.5,11111110,503.51,1792,20.8,3.09,295.8,503.89,3.9,1.56, , 
,505.25,1728,76.5,0.0,11101010,504.57,1728,22.0,3.09,316.2,504.90,0.0,2.15, , 
,506.27,1696,76.5,0.0,11101010,505.60,1696,22.0,3.09,316.2,505.95,0.0,1.41, , 
,507.36,1696,76.5,0.8,11101010,506.62,1696,32.5,4.12,418.2,506.97,-1.2,1.48, , 
,508.51,1728,76.5,-1.2,11101010,507.76,1696,32.5,5.15,418.2,508.15,-2.0,1.45, , 
,509.55,1792,76.5,0.0,11101010,508.85,1728,56.1,9.27,652.8,509.19,0.0,1.33, , 
,510.65,1824,76.5,2.0,11101010,509.92,1792,38.4,5.15,479.4,510.29,0.8,1.52, , 
,511.76,1856,76.5,3.1,11101010,511.00,1824,31.0,4.12,397.8,511.38,2.7,1.52, , 
