Wtorek,25,Sierpień,2026,16:25:45:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,255.78,1120,87.0,0.0,10101011,256.10,1120,31.0,4.12,418.2,255.45,0.0,1.45, , 
,256.74,1280,87.0,0.0,10101011,257.12,1440,54.5,8.24,652.8,256.42,1.6,1.52, , 
,257.85,1792,87.0,3.9,10101011,258.20,1920,44.3,6.18,520.2,257.49,0.8,1.56, , 
,258.86,2208,87.0,9.8,10101001,259.18,2432,60.4,8.24,673.2,258.53,9.8,1.64, , 
,259.84,2592,87.0,0.0,10111101,260.18,2048,0.0,0.00,316.2,259.52,0.4,1.52, , 
,260.77,1056,87.0,0.0,10101011,261.16,1504,53.3,8.24,652.8,260.48,0.0,3.87, , 
,261.91,1504,87.0,0.0,10101011,262.24,1568,63.5,9.27,734.4,261.56,0.0,1.21, , 
,262.94,1696,87.0,0.0,11101011,263.26,1760,54.5,6.18,652.8,262.56,0.0,1.52, , 
,264.00,1824,87.0,4.7,11101011,264.37,1856,40.0,5.15,499.8,263.64,0.0,1.72, , 
,265.09,1856,88.5,8.2,11101011,265.46,1856,38.4,5.15,459.0,264.72,7.4,1.64, , 
,266.20,1888,88.5,9.4,11101011,266.55,1856,23.5,3.09,336.6,265.84,9.0,1.45, , 
,267.26,1824,88.5,8.2,11101011,267.64,1792,32.5,4.12,418.2,266.91,9.4,1.48, , 
,268.36,1888,87.0,0.0,11101011,268.71,1920,72.2,10.30,795.6,267.99,9.0,1.48, , 
,269.43,2080,88.5,-0.8,11101001,269.78,2176,78.4,10.30,867.0,269.07,0.0,1.41, , 
,270.45,2368,88.5,4.7,11101001,270.80,2464,85.5,12.36,928.2,270.11,-2.3,1.41, , 
,271.49,2720,88.5,-0.4,11101001,271.80,2848,85.5,11.33,928.2,271.13,1.6,1.37, , 
,272.48,2208,88.5,0.0,11111101,272.82,1664,22.0,3.09,316.2,272.13,0.0,1.37, , 
,273.57,1824,88.5,0.0,11101011,273.94,1792,40.0,5.15,479.4,273.18,0.0,1.99, , 
,274.69,1760,88.5,0.0,11101011,275.07,1760,60.4,8.24,714.0,274.29,0.0,1.68, , 
,275.82,1792,88.5,11.3,11101011,276.19,1824,59.2,7.21,673.2,275.47,8.2,1.48, , 
,276.92,1824,88.5,9.8,11101011,277.30,1824,51.8,7.21,612.0,276.54,13.7,1.45, , 
,278.01,1792,88.5,11.3,11101011,278.37,1760,40.0,5.15,499.8,277.64,10.9,1.48, , 
,279.07,1728,88.5,11.3,11101011,279.46,1696,32.5,4.12,418.2,278.71,11.7,1.48, , 
,280.18,1632,88.5,12.1,11101011,280.55,1600,35.3,5.15,459.0,279.82,12.5,1.52, , 
,281.22,1600,88.5,0.0,11101011,281.55,1600,78.4,11.33,887.4,280.89,0.0,1.45, , 
,282.24,1600,88.5,0.0,11101011,282.60,1632,79.6,10.30,907.8,281.87,0.0,1.37, , 
,283.32,1664,88.5,0.0,11101011,283.68,1632,50.2,6.18,612.0,282.96,-2.3,1.45, , 
,284.41,1632,88.5,12.1,11101011,284.79,1632,50.2,6.18,612.0,284.05,3.1,1.64, , 
,285.53,1664,88.5,15.2,11101011,285.89,1664,60.4,8.24,714.0,285.17,14.1,1.56, , 
,286.54,1664,88.5,10.9,11101011,286.90,1664,50.2,6.18,612.0,286.22,11.3,1.37, , 
,287.63,1632,88.5,13.7,11101011,288.00,1632,65.1,8.24,754.8,287.28,12.9,1.52, , 
,288.68,1728,88.5,0.0,11101011,289.06,1728,78.4,10.30,887.4,288.34,0.0,1.60, , 
,289.81,1792,88.5,0.8,11101011,290.19,1792,78.4,10.30,887.4,289.44,0.4,1.52, , 
,290.90,1824,88.5,8.2,11101011,291.27,1856,76.9,9.27,867.0,290.56,0.8,1.45, , 
,291.98,1888,88.5,8.2,11101011,292.34,1920,67.8,8.24,775.2,291.63,7.4,1.41, , 
,293.10,1952,88.5,0.0,11101011,293.48,1920,51.8,5.15,612.0,292.71,0.0,1.60, , 
,294.22,1888,88.5,16.4,11101011,294.57,1888,59.2,8.24,673.2,293.84,13.7,1.80, , 
,295.30,1888,88.5,5.9,11101011,295.68,1888,76.9,9.27,867.0,294.93,0.0,1.84, , 
,296.42,1952,88.5,15.2,11101011,296.78,1952,81.2,11.33,907.8,296.05,14.1,1.60, , 
,297.48,2048,88.5,10.9,11101001,297.84,2080,87.1,12.36,969.0,297.13,15.2,1.45, , 
,298.52,2176,88.5,5.1,11101001,298.84,2208,87.1,11.33,948.6,298.17,7.0,1.29, , 
,299.52,2272,88.5,2.3,11101001,299.84,2304,85.5,11.33,928.2,299.18,2.7,1.41, , 
,300.54,2400,88.5,2.3,11101001,300.89,2432,85.5,10.30,928.2,300.20,1.6,1.52, , 
,301.58,2496,88.5,0.8,11101001,301.91,2560,84.3,11.33,907.8,301.23,2.7,1.48, , 
,302.62,1856,88.5,0.0,11111111,302.96,1312,0.0,0.00,336.6,302.24,0.0,1.60, , 
,303.65,1024,88.5,0.0,11111111,303.95,928,25.1,3.09,357.0,303.29,0.0,3.67, , 
,304.57,832,88.5,0.0,11111111,304.90,928,29.4,4.12,418.2,304.26,0.0,0.90, , 
,305.52,928,88.5,0.0,11111111,305.81,896,26.7,3.09,397.8,305.21,0.0,0.98, , 
,306.41,896,88.5,-3.1,11111111,306.71,896,28.2,3.09,397.8,306.11,-2.7,1.37, , 
,307.34,896,88.5,-2.0,11111111,307.64,896,28.2,3.09,397.8,307.04,-2.3,1.52, , 
,308.25,896,88.5,-1.2,11111111,308.56,896,28.2,3.09,397.8,307.94,-1.2,1.52, , 
,309.20,896,88.5,0.0,11111111,309.52,896,28.2,3.09,397.8,308.89,-0.4,1.52, , 
,310.13,1056,88.5,2.7,11101011,310.46,1024,34.1,4.12,438.6,309.81,0.8,1.56, , 
,311.07,1152,90.0,0.0,11101011,311.40,1184,67.8,10.30,795.6,310.78,0.0,1.52, , 
,312.14,1376,88.5,0.0,11101011,312.51,1504,79.6,11.33,928.2,311.76,0.0,0.94, , 
,313.24,1792,90.0,-2.0,11101011,313.61,1920,69.4,9.27,795.6,312.86,-2.0,1.41, , 
,314.28,2112,90.0,-1.2,11101001,314.62,2208,65.1,8.24,734.4,313.95,-1.2,1.56, , 
,315.30,2400,90.0,-2.7,11101001,315.64,2464,45.9,4.12,571.2,314.95,-2.7,1.45, , 
,316.31,1440,90.0,0.0,11111111,316.63,960,25.1,4.12,357.0,315.98,0.0,3.44, , 
,317.32,1568,90.0,0.0,11101011,317.68,1600,29.4,3.09,377.4,316.99,0.0,2.66, , 
,318.39,1632,90.0,4.7,11101011,318.76,1664,48.6,6.18,591.6,318.03,2.0,1.56, , 
,319.46,1728,90.0,8.6,11101011,319.86,1760,48.6,7.21,591.6,319.10,6.6,1.60, , 
,320.60,1824,90.0,11.7,11101011,320.94,1856,44.3,6.18,550.8,320.24,10.5,1.52, , 
,321.59,1088,90.0,0.0,11111111,321.92,1056,28.2,4.12,397.8,321.31,0.0,1.84, , 
,322.56,1056,90.0,0.0,11111111,322.86,960,22.0,3.09,336.6,322.24,0.0,1.84, , 
,323.46,832,90.0,0.0,11111111,323.79,896,28.2,3.09,397.8,323.16,0.0,0.66, , 
,324.42,896,90.0,0.0,11111111,324.73,864,26.7,3.09,397.8,324.10,0.0,1.41, , 
,325.36,896,90.0,0.8,11111111,325.66,896,26.7,3.09,397.8,325.04,0.4,1.52, , 
,326.22,896,90.0,1.2,11111111,326.54,896,26.7,3.09,397.8,325.94,1.2,1.48, , 
,327.14,864,90.0,1.2,11111111,327.43,864,26.7,3.09,397.8,326.84,1.2,1.48, , 
,328.02,896,90.0,0.8,11111111,328.32,896,26.7,3.09,397.8,327.72,0.8,1.48, , 
,328.91,896,90.0,1.2,11111111,329.19,896,26.7,3.09,397.8,328.63,0.8,1.48, , 
,329.77,896,90.0,1.2,11111111,330.07,896,26.7,3.09,397.8,329.48,1.2,1.48, , 
,330.68,896,90.0,0.8,11111111,331.01,896,28.2,3.09,397.8,330.37,0.8,1.45, , 
,331.59,864,90.0,0.4,11111111,331.89,864,26.7,3.09,397.8,331.31,0.4,1.48, , 
,332.50,768,90.0,0.0,11111111,332.80,768,28.2,3.09,418.2,332.20,0.0,1.48, , 
,333.42,800,90.0,0.8,11111111,333.74,800,28.2,3.09,418.2,333.10,0.4,1.52, , 
,334.32,800,90.0,1.6,11111111,334.63,800,28.2,3.09,418.2,334.02,1.2,1.52, , 
,335.22,800,90.0,2.0,11111111,335.51,800,29.4,3.09,418.2,334.92,2.0,1.52, , 
,336.11,800,90.0,3.5,11111111,336.41,800,28.2,3.09,418.2,335.80,3.1,1.60, , 
,337.03,768,90.0,2.3,11111111,337.32,800,28.2,3.09,418.2,336.71,3.1,1.41, , 
,337.94,800,90.0,0.8,11111111,338.25,768,28.2,3.09,418.2,337.64,1.2,1.41, , 
,338.84,800,90.0,0.8,11111111,339.14,768,28.2,3.09,418.2,338.55,0.8,1.52, , 
,339.74,768,90.0,1.2,11111111,340.05,768,28.2,3.09,418.2,339.44,1.2,1.48, , 
,340.64,800,90.0,1.2,11111111,340.93,768,28.2,3.09,418.2,340.34,1.2,1.48, , 
,341.54,768,90.0,1.2,11111111,341.85,800,28.2,3.09,418.2,341.24,1.2,1.48, , 
,342.45,768,90.0,1.6,11111111,342.75,768,28.2,3.09,418.2,342.15,1.6,1.48, , 
,343.34,768,90.0,1.6,11111111,343.63,768,28.2,3.09,418.2,343.04,1.6,1.48, , 
,344.20,800,90.0,1.6,11111111,344.50,800,28.2,3.09,418.2,343.91,1.6,1.48, , 
,345.09,800,90.0,1.6,11111111,345.40,800,28.2,3.09,418.2,344.80,1.6,1.48, , 
,346.00,800,90.0,1.6,11111111,346.30,800,28.2,3.09,418.2,345.70,1.6,1.48, , 
,346.89,768,90.0,1.6,11111111,347.18,800,28.2,3.09,418.2,346.59,1.6,1.48, , 
,347.77,768,90.0,2.0,11111111,348.06,768,28.2,3.09,418.2,347.48,2.0,1.52, , 
,348.68,768,90.0,2.7,11111111,348.98,800,28.2,3.09,418.2,348.37,2.3,1.52, , 
,349.58,768,90.0,3.1,11111111,349.88,800,28.2,3.09,418.2,349.28,3.1,1.52, , 
,350.49,768,90.0,3.9,11111111,350.79,768,28.2,3.09,418.2,350.18,3.9,1.52, , 
,351.38,800,90.0,4.7,11111111,351.67,800,28.2,4.12,418.2,351.08,4.3,1.52, , 
,352.26,768,90.0,4.7,11111111,352.56,768,29.4,4.12,418.2,351.96,4.7,1.48, , 
,353.17,800,90.0,4.7,11111111,353.48,800,29.4,4.12,418.2,353.78,4.7,1.48, , 
,354.08,800,91.5,4.3,11111111,354.38,768,29.4,4.12,418.2,354.68,4.3,1.48, , 
,354.98,768,91.5,4.3,11111111,355.28,768,29.4,4.12,418.2,355.57,5.1,1.48, , 
,355.88,800,91.5,5.9,11101011,356.16,864,34.1,4.12,459.0,356.49,7.8,1.52, , 
,356.81,1088,91.5,5.1,11111111,357.11,1088,22.0,3.09,336.6,357.44,3.9,1.45, , 
,357.78,1088,91.5,0.0,11101011,358.11,1600,41.2,5.15,520.2,358.42,0.0,1.52, , 
,358.78,1408,91.5,3.5,11101011,359.14,1376,44.3,6.18,550.8,359.51,1.6,1.48, , 
,359.82,1312,91.5,1.2,11101011,360.17,1280,45.9,6.18,571.2,360.53,1.6,1.45, , 
,360.87,1632,91.5,2.7,11101011,361.24,1824,45.9,6.18,571.2,361.59,0.0,1.56, , 
,361.94,1920,91.5,0.0,11111111,362.25,1440,0.0,0.00,357.0,362.59,0.0,3.75, , 
,362.90,1280,91.5,0.0,11111111,363.25,1280,23.5,4.12,336.6,363.57,0.0,0.59, , 
,363.89,1312,91.5,0.0,11101011,364.20,1344,32.5,4.12,418.2,364.53,-0.8,1.45, , 
,364.86,1408,91.5,-1.2,11101011,365.32,1472,34.1,4.12,438.6,365.66,-2.3,1.48, , 
,366.00,1568,91.5,0.8,11101011,366.33,1632,32.5,4.12,418.2,366.69,3.5,1.60, , 
,367.03,1696,91.5,5.1,11101011,367.39,1760,31.0,4.12,397.8,367.76,6.6,1.56, , 
,368.12,1824,91.5,5.9,11101011,368.49,1824,20.8,2.06,295.8,368.85,3.9,1.37, , 
,369.20,1856,91.5,3.1,11111111,369.52,1856,20.8,2.06,295.8,369.85,0.0,2.23, , 
,370.19,1696,91.5,0.0,11111111,370.50,1600,0.0,0.00,336.6,370.83,0.0,3.87, , 
,371.15,1536,91.5,0.0,11111111,371.59,1504,0.0,0.00,336.6,371.88,0.0,3.91, , 
,372.28,1504,91.5,0.0,11101011,372.65,1472,29.4,4.12,397.8,373.02,0.0,0.98, , 
,373.30,1504,93.0,0.0,11101011,373.64,1536,36.9,4.12,479.4,373.95,2.7,1.64, , 
,374.31,1600,91.5,4.7,11101011,374.64,1696,50.2,7.21,591.6,375.00,7.4,1.56, , 
,375.39,1824,91.5,8.6,11101011,375.75,1856,35.3,5.15,459.0,376.11,9.0,1.45, , 
,376.46,1952,91.5,9.8,11101011,376.81,1984,31.0,4.12,418.2,377.18,10.2,1.48, , 
,377.53,1952,91.5,0.0,11111111,377.87,1408,0.0,0.00,336.6,378.18,0.0,3.67, , 
,378.48,1088,91.5,0.0,11111111,378.79,1056,25.1,4.12,357.0,379.12,0.0,0.98, , 
,379.43,960,91.5,0.0,11111111,379.74,864,23.5,3.09,357.0,380.07,0.0,1.13, , 
,380.41,864,91.5,0.0,11111111,380.71,864,26.7,3.09,397.8,381.00,0.8,1.56, , 
,381.36,928,91.5,2.0,11111111,381.68,1056,23.5,3.09,357.0,382.01,6.6,1.60, , 
,382.32,1056,91.5,0.0,11101011,382.64,1120,71.0,11.33,826.2,382.96,0.0,1.33, , 
,383.29,1280,91.5,0.0,11101011,383.67,1376,78.4,12.36,907.8,383.96,0.0,1.05, , 
,384.32,1568,91.5,-2.0,11101011,384.72,1696,73.7,10.30,846.6,385.08,-0.8,1.48, , 
,385.43,1920,91.5,-0.8,11101011,385.79,2016,69.4,9.27,795.6,386.13,-1.6,1.45, , 
,386.47,2208,91.5,-2.3,11101001,386.80,2336,76.9,10.30,846.6,387.15,-5.1,1.41, , 
,387.47,2528,91.5,-7.8,11101001,387.81,2656,75.3,9.27,826.2,388.15,-9.8,1.48, , 
,388.49,2880,93.0,-10.2,11101001,388.80,2656,0.0,0.00,357.0,389.15,0.0,3.83, , 
,389.47,1600,91.5,0.0,11101011,389.82,1920,22.0,3.09,316.2,390.18,0.0,1.29, , 
,390.55,1888,91.5,0.0,11101011,390.89,1888,48.6,6.18,591.6,391.25,3.1,1.68, , 
,391.61,1920,91.5,5.1,11101011,391.96,1920,47.1,6.18,571.2,392.32,9.0,1.60, , 
,392.68,1984,91.5,10.5,11101011,393.04,1984,44.3,6.18,550.8,393.39,12.9,1.52, , 
,393.75,2016,91.5,14.5,11101001,394.09,2048,42.7,6.18,520.2,394.44,0.0,1.37, , 
,394.77,1984,91.5,0.0,11101011,395.16,2048,16.1,2.06,244.8,395.51,17.2,2.38, , 
,395.86,1920,91.5,17.2,11101011,396.23,1888,17.6,2.06,275.4,396.60,11.7,1.21, , 
,396.98,1888,93.0,14.1,11101011,397.36,1888,26.7,4.12,377.4,397.72,13.3,1.37, , 
,398.08,1888,91.5,12.1,11101011,398.44,1888,31.0,4.12,397.8,398.80,13.3,1.45, , 
,399.16,1920,91.5,13.7,11101011,399.51,1920,32.5,4.12,418.2,399.89,12.5,1.37, , 
,400.24,1920,91.5,12.5,11101011,400.60,1952,34.1,4.12,438.6,400.99,11.7,1.41, , 
,401.33,1984,91.5,11.3,11101011,401.70,1984,32.5,4.12,418.2,402.07,10.2,1.48, , 
,402.44,2016,91.5,10.5,11101001,402.80,2016,32.5,4.12,418.2,403.15,10.2,1.45, , 
,403.51,2048,91.5,9.4,11101001,403.88,1888,0.0,0.00,357.0,404.22,0.0,3.48, , 
,404.52,992,91.5,0.0,11111111,404.82,1088,26.7,4.12,377.4,405.14,0.0,1.52, , 
,405.45,1056,91.5,0.0,11111111,405.74,992,22.0,3.09,336.6,406.06,0.0,0.86, , 
,406.37,864,91.5,0.0,11111111,406.67,832,26.7,3.09,397.8,407.00,0.0,1.56, , 
,407.31,896,91.5,0.4,11111111,407.63,896,25.1,3.09,377.4,407.91,2.0,1.56, , 
,408.22,896,91.5,2.7,11111111,408.52,896,25.1,3.09,377.4,408.81,3.5,1.52, , 
,409.12,896,91.5,3.9,11111111,409.43,896,25.1,3.09,377.4,409.75,4.3,1.48, , 
,410.07,896,91.5,4.3,11111111,410.38,864,26.7,3.09,377.4,410.70,4.3,1.48, , 
,411.00,864,91.5,4.3,11111111,411.32,896,26.7,3.09,377.4,411.63,4.3,1.45, , 
,411.93,864,91.5,3.9,11111111,412.23,768,25.1,3.09,377.4,412.51,3.1,1.45, , 
,412.82,768,91.5,3.1,11111111,413.15,800,29.4,3.09,418.2,413.47,0.0,1.52, , 
,413.76,1248,91.5,0.0,11101011,414.11,1504,41.2,5.15,520.2,414.46,1.2,1.56, , 
,414.81,1600,90.0,3.9,11101011,415.14,1440,41.2,6.18,499.8,415.47,4.3,1.52, , 
,415.78,1120,91.5,4.7,11101011,416.10,1280,53.3,8.24,652.8,416.48,0.0,1.41, , 
,416.83,1760,91.5,0.0,11101011,417.15,1888,0.0,0.00,479.4,417.48,0.0,3.40, , 
,417.79,992,91.5,0.0,11101011,418.13,1280,35.3,5.15,459.0,418.46,0.0,1.41, , 
,418.82,1344,91.5,0.0,11101011,419.10,1472,63.5,10.30,734.4,419.45,0.0,1.33, , 
,419.80,1696,91.5,0.0,11101011,420.17,1824,56.1,7.21,652.8,420.54,5.1,1.64, , 
,420.91,2080,91.5,7.4,11101001,421.23,2176,50.2,7.21,591.6,421.54,8.2,1.48, , 
,421.91,2368,91.5,8.6,11101001,422.24,2496,44.3,6.18,520.2,422.58,0.0,1.56, , 
,422.95,1888,91.5,0.0,11111111,423.29,1376,0.0,0.00,336.6,423.60,0.0,3.83, , 
,423.88,992,91.5,0.0,11111111,424.14,992,26.7,4.12,377.4,424.44,0.0,1.21, , 
,424.74,896,91.5,0.0,11111111,425.03,896,25.1,3.09,377.4,425.35,0.0,0.82, , 
,425.66,864,91.5,0.0,11111111,425.96,896,25.1,3.09,377.4,426.27,-1.6,1.41, , 
,426.56,864,91.5,-1.2,11111111,426.87,864,26.7,3.09,397.8,427.18,0.4,1.60, , 
,427.51,1056,91.5,3.1,11101011,427.84,1184,31.0,4.12,418.2,428.18,3.9,1.56, , 
,428.52,1344,91.5,4.7,11101011,428.87,1408,34.1,4.12,438.6,429.25,-0.8,1.29, , 
,429.51,1472,91.5,-1.2,11101011,429.78,1504,26.7,3.09,377.4,430.14,-0.4,1.52, , 
,430.51,1536,91.5,3.9,11101011,430.89,1600,23.5,3.09,336.6,431.24,7.0,1.64, , 
,431.61,1664,91.5,8.2,11101011,432.00,1728,32.5,4.12,418.2,432.36,10.9,1.52, , 
,432.72,1856,91.5,11.7,11101011,433.09,1920,29.4,4.12,397.8,433.45,11.7,1.41, , 
,433.81,2016,91.5,11.7,11101001,434.15,2048,36.9,5.15,459.0,434.50,10.5,1.41, , 
,434.82,2144,91.5,10.2,11111101,435.15,2112,0.0,0.00,275.4,435.50,0.0,3.09, , 
,435.77,1152,91.5,0.0,11111111,436.06,960,26.7,4.12,377.4,436.39,0.0,2.46, , 
,436.75,1024,91.5,0.0,11111111,437.06,960,23.5,3.09,357.0,437.37,0.0,0.63, , 
,437.68,864,91.5,0.0,11111111,438.00,864,25.1,3.09,377.4,438.29,0.0,1.41, , 
,438.58,864,91.5,0.0,11111111,438.90,864,26.7,3.09,397.8,439.19,1.6,1.56, , 
,439.49,896,91.5,2.3,11111111,439.82,896,26.7,3.09,377.4,440.13,3.9,1.56, , 
,440.43,896,90.0,4.3,11111111,440.75,896,25.1,3.09,377.4,441.07,4.7,1.45, , 
,441.40,960,91.5,0.0,11101011,441.73,1216,38.4,5.15,499.8,442.09,0.0,1.56, , 
,442.45,1312,91.5,1.6,11101011,442.75,1408,32.5,4.12,438.6,443.10,-0.8,1.41, , 
,443.45,1600,91.5,0.8,11101011,443.82,1728,40.0,5.15,479.4,444.18,0.0,1.60, , 
,444.50,2208,91.5,0.0,11101001,444.82,2112,0.0,0.00,377.4,445.17,0.0,3.55, , 
,445.49,1152,91.5,0.0,11101011,445.78,1408,26.7,4.12,357.0,446.12,0.0,1.33, , 
,446.50,1440,91.5,0.0,11101011,446.90,1504,34.1,4.12,438.6,447.22,1.2,1.56, , 
,447.53,1600,91.5,3.9,11101011,447.89,1664,45.9,6.18,550.8,448.27,8.6,1.68, , 
,448.63,1824,90.0,9.8,11101011,448.98,1920,45.9,6.18,550.8,449.33,12.5,1.56, , 
,449.66,2080,91.5,13.3,11101001,450.01,2144,40.0,5.15,479.4,450.35,12.1,1.37, , 
,450.71,2272,91.5,10.9,11101001,451.06,2336,36.9,5.15,438.6,451.40,9.4,1.37, , 
,451.75,2432,91.5,10.5,11101001,452.09,2496,34.1,4.12,418.2,452.42,10.9,1.56, , 
,452.76,2592,91.5,12.9,11101001,453.09,2624,31.0,4.12,377.4,453.41,13.7,1.45, , 
,453.73,2720,91.5,14.1,11101001,454.07,2464,0.0,0.00,295.8,454.40,0.0,3.83, , 
,454.75,1408,91.5,0.0,11111111,455.07,992,23.5,4.12,357.0,455.39,0.0,2.97, , 
,455.71,992,91.5,0.0,11101011,456.09,1344,23.5,4.12,336.6,456.44,0.0,0.94, , 
,456.82,1888,91.5,0.0,11101011,457.19,1856,20.8,3.09,295.8,457.52,5.5,1.41, , 
,457.88,1824,91.5,4.3,10101011,458.23,1792,23.5,3.09,336.6,458.58,9.0,1.64, , 
,458.94,1824,91.5,8.2,10101011,459.32,1824,26.7,3.09,357.0,459.69,7.4,1.45, , 
,460.04,1856,91.5,7.4,10101011,460.40,1856,23.5,3.09,336.6,460.76,7.8,1.45, , 
,461.15,1824,91.5,4.3,10101011,461.52,1792,19.2,2.06,295.8,461.88,8.2,1.52, , 
,462.24,1792,91.5,3.9,10101011,462.58,1792,19.2,2.06,295.8,462.95,7.4,1.64, , 
,463.31,1792,91.5,5.1,10101011,463.69,1792,20.8,2.06,295.8,464.04,3.9,1.45, , 
,464.41,1760,91.5,3.1,10101011,464.74,1824,19.2,2.06,295.8,465.14,2.7,1.33, , 
,465.50,1856,91.5,3.5,10101011,465.89,1824,20.8,2.06,295.8,466.26,5.9,1.48, , 
,466.64,1824,91.5,2.7,10101011,467.02,1856,19.2,2.06,295.8,467.38,4.3,1.37, , 
,467.72,1824,91.5,2.3,10101011,468.05,1728,0.0,0.00,316.2,468.35,0.0,3.20, , 
,468.68,1088,91.5,0.0,10111111,468.99,1088,25.1,4.12,357.0,469.31,0.0,1.17, , 
,469.62,992,91.5,0.0,10111111,469.93,896,22.0,3.09,357.0,470.24,0.0,1.09, , 
,470.55,864,91.5,0.0,10111111,470.87,864,26.7,3.09,397.8,471.19,0.4,1.56, , 
,471.49,864,91.5,1.2,10111111,471.80,864,26.7,3.09,397.8,472.10,3.5,1.60, , 
,472.42,896,91.5,4.3,10111111,472.73,896,26.7,3.09,377.4,473.05,5.5,1.52, , 
,473.34,896,91.5,5.9,10111111,473.65,896,25.1,3.09,377.4,473.98,5.5,1.41, , 
,474.27,896,91.5,5.5,10111111,474.57,896,25.1,3.09,377.4,474.88,5.9,1.52, , 
,475.16,864,91.5,6.3,10111111,475.47,864,25.1,3.09,377.4,475.78,5.9,1.37, , 
,476.07,896,91.5,5.5,10111111,476.37,864,25.1,3.09,377.4,476.66,3.9,1.37, , 
,476.95,896,91.5,3.5,10111111,477.24,864,25.1,3.09,377.4,477.54,3.1,1.45, , 
,477.85,864,91.5,3.5,10111111,478.15,864,26.7,3.09,377.4,478.46,3.9,1.48, , 
,478.77,896,91.5,3.9,10111111,479.05,864,23.5,3.09,377.4,479.36,2.7,1.37, , 
,479.66,736,91.5,2.3,10111111,479.96,768,28.2,3.09,418.2,480.26,2.7,1.52, , 
,480.56,800,91.5,2.7,10111111,480.85,800,28.2,3.09,418.2,481.16,2.7,1.48, , 
,481.45,800,91.5,2.7,10111111,481.75,800,28.2,3.09,418.2,482.04,2.3,1.48, , 
,482.35,800,91.5,2.3,10111111,482.67,800,28.2,3.09,418.2,482.97,2.3,1.48, , 
,483.28,800,91.5,2.0,10111111,483.58,800,26.7,3.09,418.2,483.88,2.0,1.48, , 
,484.17,800,91.5,2.0,10111111,484.46,800,26.7,3.09,418.2,484.77,2.3,1.48, , 
,485.05,800,91.5,2.3,10111111,485.36,800,28.2,3.09,418.2,485.66,2.3,1.48, , 
,485.96,800,91.5,2.3,10111111,486.27,768,28.2,3.09,418.2,486.56,2.3,1.48, , 
,486.84,800,91.5,2.3,10111111,487.15,800,28.2,3.09,418.2,487.44,2.7,1.52, , 
,487.73,768,91.5,2.7,10111111,488.03,800,28.2,3.09,418.2,488.32,2.7,1.48, , 
,488.62,800,91.5,2.7,10111111,488.92,768,26.7,3.09,418.2,489.22,2.7,1.48, , 
,489.51,768,91.5,2.7,10111111,489.82,800,28.2,3.09,418.2,490.12,2.7,1.48, , 
,490.42,768,91.5,2.3,10111111,490.72,800,28.2,3.09,418.2,491.00,2.3,1.48, , 
,491.29,800,91.5,2.3,10111111,491.59,800,26.7,3.09,397.8,491.89,2.3,1.52, , 
,492.18,800,91.5,2.7,10111111,492.50,800,26.7,3.09,397.8,492.79,2.7,1.52, , 
,493.12,800,93.0,3.1,10111111,493.42,800,26.7,3.09,418.2,493.72,3.5,1.52, , 
,494.01,768,93.0,3.9,10111111,494.31,768,26.7,3.09,397.8,494.61,4.7,1.56, , 
,494.92,768,93.0,4.7,10111111,495.21,800,28.2,3.09,418.2,495.54,5.1,1.48, , 
,495.86,800,93.0,4.7,10111111,496.15,800,26.7,3.09,397.8,496.44,4.3,1.48, , 
,496.73,768,93.0,4.3,10111111,497.04,800,28.2,3.09,418.2,497.34,4.3,1.52, , 
,497.63,800,93.0,4.7,10111111,497.92,800,26.7,3.09,397.8,498.23,4.7,1.48, , 
,498.52,800,93.0,4.7,10111111,498.83,800,26.7,3.09,418.2,499.12,4.7,1.48, , 
,499.41,768,93.0,4.7,10111111,499.70,768,28.2,3.09,418.2,500.00,4.3,1.48, , 
,500.28,800,93.0,4.3,10111111,500.60,800,28.2,3.09,418.2,500.90,4.3,1.48, , 
,501.20,800,93.0,0.0,10101011,501.52,928,51.8,8.24,632.4,501.83,0.0,1.56, , 
,502.14,1312,93.0,0.0,10101011,502.47,1216,44.3,6.18,550.8,502.77,3.1,1.64, , 
,503.07,1088,93.0,0.0,10111111,503.40,1312,23.5,3.09,357.0,503.72,0.0,1.60, , 
,504.04,1184,94.5,4.7,10111111,504.35,1120,23.5,3.09,336.6,504.67,3.5,1.52, , 
,504.97,864,94.5,3.9,10111111,505.27,832,25.1,3.09,397.8,505.56,3.9,1.45, , 
,505.85,672,94.5,0.0,10101011,506.15,896,82.7,12.36,969.0,506.50,0.0,1.25, , 
,506.83,1632,94.5,0.8,10101011,507.18,1632,72.2,9.27,846.6,507.52,0.4,1.52, , 
,507.85,2208,94.5,0.0,10101001,508.17,1792,0.0,0.00,357.0,508.49,0.0,3.67, , 
,508.80,1312,94.5,0.0,10101011,509.11,1280,44.3,7.21,550.8,509.42,0.0,1.21, , 
,509.73,1408,93.0,0.0,10101011,510.04,1536,75.3,10.30,887.4,510.39,0.0,1.52, , 
