Środa,05,Sierpień,2026,06:42:15:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,256.69,2304,61.5,-5.9,11101000,255.99,2304,34.1,4.12,397.8,256.33,-5.5,1.48, , 
,257.70,2336,61.5,-5.9,11101000,257.01,2336,28.2,3.09,357.0,257.34,-6.6,1.37, , 
,258.76,2368,61.5,-5.5,11101000,258.07,2336,26.7,3.09,336.6,258.41,-6.6,1.45, , 
,259.79,2400,61.5,0.0,11101000,259.10,2368,31.0,4.12,377.4,259.43,0.0,1.41, , 
,260.88,2464,61.5,3.5,11101000,260.17,2400,42.7,5.15,499.8,260.52,2.0,1.52, , 
,261.98,2528,61.5,5.1,11101000,261.25,2464,44.3,5.15,499.8,261.62,5.1,1.48, , 
,263.01,2592,63.0,4.3,11101000,262.33,2528,54.5,7.21,591.6,262.67,4.7,1.29, , 
,264.01,2656,63.0,0.4,11101000,263.35,2624,56.1,7.21,612.0,263.69,3.9,1.37, , 
,265.06,2272,63.0,0.0,11111100,264.36,2688,62.0,8.24,673.2,264.70,0.0,1.45, , 
,266.06,1152,63.0,0.0,11101010,265.38,1600,0.0,0.00,336.6,265.72,0.0,3.91, , 
,267.12,2112,63.0,-12.1,11101000,266.40,2208,26.7,4.12,357.0,266.76,0.0,0.66, , 
,268.19,2080,63.0,0.0,11101000,267.46,2080,48.6,8.24,550.8,267.82,0.0,0.94, , 
,269.23,2112,63.0,-1.2,11101000,268.54,2112,57.6,7.21,632.4,268.88,-2.0,1.41, , 
,270.24,2144,63.0,1.6,11101000,269.56,2144,57.6,7.21,632.4,269.90,0.8,1.52, , 
,271.27,2144,63.0,3.9,11101000,270.59,2144,56.1,7.21,612.0,270.92,2.3,1.37, , 
,272.30,2176,63.0,0.0,11111100,271.62,2176,53.3,7.21,591.6,271.95,5.1,1.48, , 
,273.36,2112,63.0,0.0,11101000,272.65,2144,23.5,3.09,316.2,273.01,0.0,1.56, , 
,274.39,2144,63.0,0.0,11101000,273.71,2144,63.5,11.33,673.2,274.06,0.0,0.39, , 
,275.42,2176,63.0,0.0,11101000,274.74,2144,81.2,12.36,867.0,275.08,0.0,1.02, , 
,276.41,2240,63.0,-8.2,11101000,275.76,2208,81.2,11.33,867.0,276.09,-6.6,1.37, , 
,277.44,2272,63.0,-10.9,11101000,276.75,2240,81.2,10.30,867.0,277.10,-10.2,1.37, , 
,278.44,2304,64.5,-12.5,11101000,277.77,2272,79.6,10.30,846.6,278.11,-11.3,1.45, , 
,279.45,2336,64.5,-13.3,11101000,278.78,2304,79.6,10.30,846.6,279.14,-12.9,1.45, , 
,280.52,2368,64.5,-13.7,11101000,279.80,2336,82.7,10.30,867.0,280.16,-13.3,1.45, , 
,281.59,2432,64.5,0.0,11101000,280.86,2400,82.7,10.30,867.0,281.21,-12.1,1.48, , 
,282.66,2432,64.5,0.0,11101000,281.96,2432,71.0,9.27,754.8,282.32,0.0,1.29, , 
,283.69,2432,64.5,0.0,11101000,283.00,2432,50.2,5.15,571.2,283.34,0.0,1.64, , 
,284.75,2464,64.5,-4.3,11101000,284.04,2464,69.4,9.27,734.4,284.40,0.0,1.13, , 
,285.75,2496,64.5,-5.9,11101000,285.10,2464,71.0,8.24,754.8,285.44,-5.1,1.45, , 
,286.81,2528,64.5,-6.6,11101000,286.11,2496,71.0,8.24,754.8,286.45,-6.6,1.41, , 
,287.79,2528,64.5,0.0,11101000,287.14,2528,62.0,7.21,673.2,287.46,-2.0,1.56, , 
,288.83,2528,66.0,5.1,11101000,288.13,2528,50.2,6.18,571.2,288.47,3.9,1.56, , 
,289.87,2528,66.0,8.6,11101000,289.17,2528,44.3,6.18,499.8,289.50,7.8,1.48, , 
,290.90,2496,66.0,9.0,11101000,290.20,2528,44.3,6.18,499.8,290.55,9.4,1.33, , 
,291.95,2496,66.0,6.6,11101000,291.26,2496,42.7,6.18,479.4,291.60,8.6,1.33, , 
,292.96,2496,66.0,6.6,11101000,292.29,2496,42.7,6.18,499.8,292.62,6.6,1.41, , 
,294.07,2496,66.0,3.1,11101000,293.33,2496,42.7,5.15,479.4,293.69,3.9,1.37, , 
,295.14,2464,66.0,0.0,11101000,294.43,2464,31.0,4.12,377.4,294.80,0.0,1.37, , 
,296.22,2464,66.0,3.1,11101000,295.49,2464,50.2,6.18,571.2,295.86,2.0,1.52, , 
,297.33,2464,66.0,4.7,11101000,296.60,2464,48.6,6.18,550.8,296.96,3.9,1.41, , 
,298.38,2432,67.5,-0.4,11101000,297.66,2464,38.4,5.15,438.6,298.01,1.6,1.21, , 
,299.50,2432,67.5,-3.1,11101000,298.76,2432,32.5,4.12,397.8,299.15,-2.7,1.41, , 
,300.55,2432,67.5,-2.7,11101000,299.84,2432,38.4,5.15,459.0,300.19,-2.3,1.41, , 
,301.63,2432,67.5,-2.0,11101000,300.90,2432,38.4,5.15,438.6,301.26,-2.7,1.41, , 
,302.68,2400,67.5,-0.4,11101000,301.97,2432,38.4,5.15,459.0,302.32,-1.6,1.45, , 
,303.73,2400,67.5,1.2,11101000,303.02,2400,41.2,5.15,459.0,303.38,0.4,1.45, , 
,304.80,2400,67.5,4.3,11101000,304.09,2400,47.1,6.18,520.2,304.44,3.9,1.48, , 
,305.88,2400,67.5,4.7,11101000,305.18,2400,48.6,6.18,550.8,305.53,5.1,1.33, , 
,306.92,2432,67.5,2.3,11101000,306.23,2432,53.3,7.21,591.6,306.59,4.7,1.37, , 
,307.95,2432,67.5,1.2,11101000,307.25,2432,54.5,7.21,612.0,307.58,2.0,1.37, , 
,309.02,2432,67.5,0.8,11101000,308.31,2432,48.6,6.18,550.8,308.65,0.0,1.45, , 
,310.08,2432,67.5,0.0,11101000,309.39,2432,41.2,5.15,479.4,309.73,-0.8,1.37, , 
,311.10,2400,67.5,-8.6,11101000,310.41,2432,23.5,3.09,316.2,310.76,0.0,0.98, , 
,312.13,2368,67.5,-12.1,11101000,311.42,2368,23.5,3.09,316.2,311.79,-11.3,1.25, , 
,313.14,2336,69.0,-14.8,11101000,312.49,2336,23.5,2.06,316.2,312.82,-12.9,1.45, , 
,314.13,2336,69.0,-9.4,11101000,313.47,2336,35.3,4.12,418.2,313.79,-10.9,1.64, , 
,315.14,2336,69.0,-6.3,11101000,314.47,2336,38.4,4.12,438.6,314.81,-7.8,1.56, , 
,316.14,2304,69.0,-5.1,11101000,315.46,2304,38.4,5.15,438.6,315.80,-5.1,1.45, , 
,317.14,2304,69.0,-2.0,11101000,316.47,2304,38.4,5.15,459.0,316.79,-2.3,1.48, , 
,318.14,2304,69.0,-3.1,11101000,317.48,2304,38.4,5.15,438.6,317.83,-2.0,1.41, , 
,319.15,2272,69.0,-3.5,11101000,318.50,2272,34.1,4.12,418.2,318.83,-3.1,1.33, , 
,320.16,2240,69.0,-3.5,11101000,319.48,2272,34.1,4.12,418.2,319.81,-4.3,1.37, , 
,321.18,2240,69.0,2.0,11101000,320.51,2240,41.2,5.15,479.4,320.84,0.0,1.45, , 
,322.21,2240,69.0,0.0,11101000,321.52,2240,44.3,6.18,499.8,321.87,4.3,1.48, , 
,323.23,2208,69.0,-5.5,11101000,322.54,2240,25.1,3.09,336.6,322.88,0.0,1.09, , 
,324.24,2208,69.0,0.0,11101000,323.58,2208,32.5,4.12,397.8,323.90,0.0,1.45, , 
,325.27,2208,69.0,0.0,11101000,324.59,2208,45.9,6.18,520.2,324.93,2.3,1.52, , 
,326.26,2240,69.0,1.2,11101000,325.61,2208,54.5,7.21,612.0,325.94,0.4,1.45, , 
,327.27,2240,70.5,0.0,11101000,326.60,2240,51.8,7.21,591.6,326.94,0.0,1.52, , 
,328.32,2208,70.5,-6.6,11101000,327.62,2208,31.0,4.12,377.4,327.97,-3.9,1.25, , 
,329.34,2176,70.5,0.0,11101000,328.66,2176,20.8,2.06,295.8,329.00,0.0,1.33, , 
,330.36,2208,70.5,-3.1,11101000,329.68,2176,60.4,8.24,673.2,330.02,0.0,1.17, , 
,331.37,2208,70.5,0.0,11101000,330.69,2208,57.6,7.21,652.8,331.02,-0.8,1.45, , 
,332.38,2272,70.5,0.0,11101000,331.71,2240,90.2,14.42,948.6,332.05,0.0,0.78, , 
,333.37,2336,70.5,-8.2,11101000,332.71,2272,92.9,15.45,989.4,333.04,-6.6,1.09, , 
,334.38,2368,70.5,-10.9,11101000,333.69,2336,94.5,13.39,989.4,334.02,-9.8,1.33, , 
,335.41,2432,70.5,-11.3,11101000,334.73,2400,94.5,13.39,989.4,335.06,-11.3,1.41, , 
,336.45,2496,70.5,-10.2,11101000,335.79,2464,94.5,13.39,989.4,336.13,-10.9,1.45, , 
,337.47,2528,70.5,-9.8,11101000,336.80,2496,94.5,13.39,969.0,337.14,-9.4,1.41, , 
,338.49,2592,70.5,-9.0,11101000,337.80,2560,94.5,14.42,969.0,338.14,-9.0,1.09, , 
,339.50,2624,70.5,-8.6,11101000,338.84,2624,94.5,15.45,969.0,339.17,-8.6,1.05, , 
,340.53,2688,70.5,-9.0,11101000,339.85,2656,94.5,15.45,969.0,340.22,-8.2,1.05, , 
,341.57,2752,70.5,-7.8,11101000,340.86,2720,94.5,15.45,969.0,341.21,-8.2,1.02, , 
,342.59,2784,72.0,-8.6,11101000,341.91,2752,94.5,15.45,969.0,342.23,-8.6,0.98, , 
,343.58,2816,72.0,-9.0,11101000,342.93,2816,94.5,15.45,969.0,343.25,-8.6,1.02, , 
,344.59,2880,72.0,0.0,11101000,343.91,2848,91.4,12.36,948.6,344.25,0.0,1.13, , 
,345.58,2816,72.0,0.0,11111100,344.94,2848,44.3,5.15,499.8,345.24,0.0,1.68, , 
,346.58,2752,72.0,0.0,11111100,345.92,2816,0.0,0.00,275.4,346.25,0.0,3.40, , 
,347.58,2720,72.0,0.0,11111100,346.90,2752,0.0,0.00,275.4,347.25,0.0,3.87, , 
,348.57,2656,72.0,0.0,11101000,347.90,2688,0.0,0.00,275.4,348.21,0.0,3.83, , 
,349.56,2624,73.5,0.0,11101000,348.89,2624,20.8,3.09,275.4,349.23,0.0,0.43, , 
,350.50,2624,73.5,3.5,11101000,349.88,2624,44.3,5.15,499.8,350.19,2.0,1.52, , 
,351.49,2592,73.5,5.9,11101000,350.82,2592,50.2,7.21,571.2,351.15,5.5,1.45, , 
,352.52,2592,73.5,3.9,11101000,351.85,2592,53.3,7.21,591.6,352.18,4.7,1.29, , 
,353.55,2592,73.5,3.1,11101000,352.87,2592,53.3,7.21,591.6,353.20,3.1,1.37, , 
,354.54,2592,73.5,3.1,11101000,353.89,2592,53.3,7.21,591.6,354.21,3.1,1.37, , 
,355.60,2592,73.5,2.3,11101000,354.91,2592,51.8,7.21,591.6,355.25,2.3,1.37, , 
,356.67,2592,73.5,2.7,11101000,355.93,2592,51.8,7.21,591.6,356.29,3.1,1.52, , 
,357.70,2592,73.5,2.7,11101000,357.01,2592,53.3,7.21,591.6,357.34,3.1,1.41, , 
,358.72,2592,73.5,2.3,11101000,358.03,2592,51.8,7.21,591.6,358.37,2.3,1.41, , 
,359.74,2592,73.5,2.0,11101000,359.05,2592,53.3,7.21,591.6,359.39,2.0,1.41, , 
,360.77,2592,73.5,2.3,11101000,360.07,2592,53.3,7.21,591.6,360.44,2.7,1.48, , 
,361.80,2592,73.5,3.5,11101000,361.12,2592,51.8,7.21,591.6,361.47,3.1,1.41, , 
,362.77,2592,75.0,2.7,11101000,362.12,2592,51.8,7.21,591.6,362.44,3.1,1.41, , 
,363.79,2592,75.0,3.1,11101000,363.12,2592,53.3,7.21,591.6,363.45,3.1,1.45, , 
,364.81,2592,75.0,4.3,11101000,364.14,2592,51.8,7.21,591.6,364.46,3.9,1.41, , 
,365.85,2592,75.0,4.3,11101000,365.16,2592,51.8,7.21,591.6,365.49,3.9,1.37, , 
,366.88,2592,75.0,4.7,11101000,366.19,2592,51.8,7.21,591.6,366.53,4.3,1.45, , 
,367.91,2592,75.0,5.5,11101000,367.24,2592,50.2,7.21,571.2,367.58,5.1,1.48, , 
,368.94,2592,75.0,5.5,11101000,368.26,2592,48.6,7.21,550.8,368.60,5.5,1.41, , 
,369.96,2592,75.0,6.3,11101000,369.27,2592,48.6,7.21,550.8,369.62,6.6,1.45, , 
,370.98,2560,75.0,7.0,11101000,370.31,2560,47.1,6.18,550.8,370.64,7.0,1.48, , 
,372.01,2560,75.0,6.6,11101000,371.31,2560,45.9,6.18,520.2,371.67,7.0,1.45, , 
,373.10,2560,75.0,6.6,11101000,372.38,2560,45.9,6.18,520.2,372.74,7.0,1.41, , 
,374.16,2528,75.0,6.6,11101000,373.48,2528,45.9,6.18,520.2,373.83,6.6,1.41, , 
,375.18,2528,75.0,7.0,11101000,374.49,2528,47.1,6.18,520.2,374.82,6.3,1.41, , 
,376.22,2528,75.0,6.3,11101000,375.53,2528,47.1,6.18,520.2,375.88,6.3,1.41, , 
,377.28,2528,75.0,5.9,11101000,376.59,2528,45.9,6.18,520.2,376.93,6.3,1.41, , 
,378.32,2528,76.5,6.3,11101000,377.62,2528,47.1,6.18,520.2,377.96,6.3,1.48, , 
,379.34,2496,76.5,0.4,11101000,378.68,2496,41.2,6.18,479.4,379.03,3.9,1.33, , 
,380.37,2464,76.5,1.6,11101000,379.66,2496,31.0,4.12,377.4,380.02,-2.0,1.29, , 
,381.42,2464,76.5,5.5,11101000,380.72,2464,38.4,5.15,438.6,381.08,5.5,1.48, , 
,382.48,2432,76.5,5.5,11101000,381.77,2432,36.9,5.15,438.6,382.11,5.9,1.48, , 
,383.51,2432,76.5,5.5,11101000,382.82,2432,38.4,5.15,438.6,383.16,5.5,1.48, , 
,384.56,2400,76.5,6.6,11101000,383.86,2400,38.4,5.15,438.6,384.22,6.3,1.48, , 
,385.61,2368,76.5,2.7,11101000,384.94,2368,34.1,4.12,397.8,385.27,5.5,1.29, , 
,386.63,2304,76.5,-1.2,11101000,385.93,2336,26.7,3.09,336.6,386.29,-0.4,1.25, , 
,387.67,2240,76.5,1.6,11101000,386.99,2272,31.0,3.09,397.8,387.33,0.8,1.52, , 
,388.71,2176,75.0,0.8,11111100,388.01,2240,32.5,4.12,397.8,388.35,1.2,1.45, , 
,389.72,2080,75.0,0.0,11111100,389.05,2112,17.6,2.06,275.4,389.39,-1.2,1.37, , 
,390.78,2016,76.5,0.0,11101000,390.08,2048,0.0,0.00,244.8,390.44,0.0,3.55, , 
,391.84,1984,75.0,0.0,11101010,391.14,1952,56.1,9.27,612.0,391.48,0.0,1.05, , 
,392.92,1984,75.0,2.7,11101010,392.20,1984,69.4,9.27,775.2,392.56,0.0,1.45, , 
,394.00,1984,75.0,5.5,11101000,393.29,1984,63.5,8.24,714.0,393.66,5.1,1.52, , 
,395.09,2016,75.0,5.5,11101000,394.36,1984,63.5,8.24,714.0,394.72,5.5,1.37, , 
,396.14,2048,75.0,0.0,11101000,395.44,2016,62.0,8.24,693.6,395.80,7.0,1.48, , 
,397.18,2112,75.0,4.3,11101000,396.49,2048,56.1,6.18,632.4,396.83,5.9,1.68, , 
,398.22,2176,75.0,5.9,11101000,397.55,2112,62.0,8.24,693.6,397.88,5.1,1.41, , 
,399.23,2208,75.0,6.6,11101000,398.56,2176,62.0,8.24,693.6,398.89,6.6,1.45, , 
,400.22,2272,75.0,7.8,11101000,399.55,2240,59.2,8.24,673.2,399.88,7.4,1.37, , 
,401.21,2304,75.0,8.6,11101000,400.55,2272,59.2,8.24,652.8,400.87,8.2,1.45, , 
,402.21,2336,75.0,7.8,11101000,401.55,2336,59.2,8.24,652.8,401.89,8.6,1.45, , 
,403.23,2368,75.0,2.3,11101000,402.56,2368,66.3,9.27,734.4,402.88,3.5,1.25, , 
,404.26,2400,75.0,-2.0,11101000,403.56,2368,71.0,9.27,754.8,403.91,-0.4,1.37, , 
,405.31,2400,75.0,-2.3,11101000,404.63,2400,69.4,9.27,754.8,404.96,-2.3,1.52, , 
,406.32,2432,75.0,-1.2,11101000,405.64,2432,67.8,8.24,734.4,405.96,-1.6,1.48, , 
,407.40,2464,75.0,1.6,11101000,406.68,2432,67.8,8.24,734.4,407.04,1.6,1.52, , 
,408.47,2464,75.0,2.7,11101000,407.76,2464,67.8,8.24,734.4,408.11,2.0,1.45, , 
,409.45,2496,75.0,2.7,11101000,408.81,2464,66.3,8.24,734.4,409.13,2.3,1.45, , 
,410.46,2528,75.0,3.1,11101000,409.80,2496,66.3,8.24,714.0,410.13,3.1,1.48, , 
,411.48,2528,75.0,5.5,11101000,410.82,2528,66.3,8.24,714.0,411.13,5.1,1.48, , 
,412.49,2528,75.0,8.2,11101000,411.82,2528,65.1,8.24,714.0,412.16,6.3,1.52, , 
,413.52,2560,75.0,9.4,11101000,412.83,2560,60.4,8.24,673.2,413.18,9.4,1.41, , 
,414.54,2560,75.0,9.8,11101000,413.86,2560,60.4,8.24,673.2,414.19,10.9,1.52, , 
,415.58,2560,75.0,10.5,11101000,414.89,2560,59.2,8.24,652.8,415.23,10.5,1.45, , 
,416.58,2592,75.0,11.3,11101000,415.92,2592,59.2,8.24,652.8,416.25,9.8,1.33, , 
,417.58,2592,75.0,12.9,11101000,416.91,2592,57.6,7.21,632.4,417.25,12.1,1.41, , 
,418.59,2592,75.0,12.9,11101000,417.92,2592,56.1,7.21,632.4,418.24,12.9,1.48, , 
,419.62,2592,75.0,11.3,11101000,418.93,2592,56.1,7.21,632.4,419.28,12.9,1.45, , 
,420.67,2592,75.0,11.3,11101000,419.97,2592,56.1,7.21,632.4,420.31,11.3,1.41, , 
,421.68,2592,75.0,11.7,11101000,421.00,2592,54.5,7.21,612.0,421.33,12.1,1.48, , 
,422.72,2592,76.5,12.1,11101000,422.03,2592,54.5,7.21,612.0,422.38,11.7,1.48, , 
,423.71,2592,76.5,11.7,11101000,423.05,2592,53.3,7.21,591.6,423.38,10.9,1.45, , 
,424.72,2592,76.5,12.5,11101000,424.03,2592,51.8,7.21,591.6,424.38,12.5,1.45, , 
,425.72,2592,76.5,13.7,11101000,425.05,2592,51.8,7.21,591.6,425.39,13.7,1.48, , 
,426.70,2592,76.5,12.9,11101000,426.03,2592,51.8,7.21,591.6,426.37,14.1,1.48, , 
,427.71,2592,76.5,9.4,11101000,427.03,2592,54.5,7.21,612.0,427.38,11.7,1.37, , 
,428.74,2592,76.5,5.9,11101000,428.06,2592,56.1,8.24,632.4,428.38,7.0,1.33, , 
,429.77,2592,76.5,2.3,11101000,429.09,2592,62.0,8.24,673.2,429.44,2.3,1.41, , 
,430.76,2624,76.5,0.8,11101000,430.09,2592,60.4,8.24,673.2,430.42,1.6,1.45, , 
,431.77,2592,76.5,5.9,11101000,431.11,2624,60.4,8.24,673.2,431.44,3.9,1.56, , 
,432.80,2624,76.5,7.4,11101000,432.10,2592,57.6,8.24,632.4,432.46,6.6,1.48, , 
,433.77,2624,76.5,7.4,11101000,433.12,2624,57.6,7.21,632.4,433.45,7.4,1.48, , 
,434.78,2624,76.5,7.8,11101000,434.11,2592,56.1,7.21,632.4,434.44,7.8,1.45, , 
,435.79,2624,76.5,6.6,11101000,435.13,2624,57.6,7.21,632.4,435.47,7.0,1.41, , 
,436.77,2624,76.5,7.0,11101000,436.11,2624,57.6,8.24,632.4,436.44,6.3,1.41, , 
,437.76,2624,76.5,7.4,11101000,437.11,2624,57.6,7.21,632.4,437.43,7.0,1.45, , 
,438.77,2624,76.5,7.8,11101000,438.09,2624,56.1,7.21,632.4,438.43,7.4,1.45, , 
,439.78,2624,76.5,7.4,11101000,439.10,2624,56.1,7.21,632.4,439.43,7.8,1.45, , 
,440.78,2624,76.5,7.4,11101000,440.11,2624,56.1,7.21,632.4,440.44,8.2,1.45, , 
,441.80,2624,76.5,7.8,11101000,441.12,2624,56.1,7.21,632.4,441.46,7.8,1.48, , 
,442.80,2624,76.5,8.2,11101000,442.14,2624,56.1,7.21,632.4,442.46,8.2,1.45, , 
,443.82,2624,76.5,9.8,11101000,443.14,2624,54.5,7.21,612.0,443.48,8.6,1.48, , 
,444.83,2624,76.5,12.5,11101000,444.15,2624,47.1,6.18,550.8,444.49,11.3,1.48, , 
,445.79,2624,76.5,12.9,11101000,445.15,2624,48.6,7.21,571.2,445.47,12.9,1.52, , 
,446.76,2592,76.5,12.1,11101000,446.11,2592,51.8,7.21,591.6,446.43,12.1,1.41, , 
,447.81,2624,76.5,10.2,11101000,447.14,2592,53.3,7.21,591.6,447.46,9.4,1.25, , 
,448.81,2624,76.5,7.0,11101000,448.16,2592,54.5,7.21,612.0,448.49,7.0,1.41, , 
,449.80,2592,76.5,6.3,11101000,449.14,2592,54.5,7.21,612.0,449.46,7.4,1.52, , 
,450.80,2592,76.5,5.9,11101000,450.14,2592,54.5,7.21,612.0,450.48,6.6,1.48, , 
,451.76,2592,76.5,6.6,11101000,451.11,2624,54.5,7.21,612.0,451.43,6.3,1.41, , 
,452.80,2592,76.5,6.3,11101000,452.12,2592,54.5,7.21,612.0,452.46,5.9,1.45, , 
,453.81,2592,76.5,5.9,11101000,453.14,2592,54.5,7.21,612.0,453.46,5.9,1.52, , 
,454.85,2592,76.5,5.9,11101000,454.16,2592,54.5,7.21,612.0,454.49,6.3,1.52, , 
,455.88,2592,76.5,6.3,11101000,455.19,2592,54.5,7.21,612.0,455.52,5.9,1.45, , 
,456.88,2592,76.5,4.7,11101000,456.23,2592,56.1,7.21,632.4,456.55,5.5,1.48, , 
,457.88,2592,76.5,3.5,11101000,457.22,2592,57.6,7.21,632.4,457.55,4.3,1.48, , 
,458.88,2592,76.5,3.9,11101000,458.23,2592,57.6,7.21,632.4,458.55,4.3,1.45, , 
,459.90,2592,76.5,6.6,11101000,459.23,2592,53.3,7.21,612.0,459.56,5.5,1.48, , 
,460.94,2592,76.5,6.3,11101000,460.24,2592,53.3,7.21,612.0,460.60,6.6,1.52, , 
,461.96,2592,76.5,5.9,11101000,461.29,2592,54.5,7.21,612.0,461.62,7.0,1.48, , 
,463.00,2592,76.5,6.3,11101000,462.31,2592,54.5,7.21,612.0,462.65,6.3,1.41, , 
,464.00,2592,76.5,5.1,11101000,463.31,2592,57.6,8.24,632.4,463.67,5.1,1.45, , 
,465.00,2592,76.5,3.9,11101000,464.35,2592,57.6,7.21,632.4,464.69,5.1,1.52, , 
,465.99,2592,76.5,3.9,11101000,465.31,2592,57.6,7.21,632.4,465.63,4.3,1.48, , 
,467.00,2592,76.5,4.3,11101000,466.32,2592,57.6,8.24,632.4,466.67,4.3,1.45, , 
,468.02,2592,78.0,4.3,11101000,467.33,2624,57.6,8.24,632.4,467.67,4.3,1.48, , 
,469.00,2624,78.0,5.5,11101000,468.35,2592,57.6,7.21,632.4,468.68,5.5,1.56, , 
,469.95,2624,78.0,5.5,11101000,469.32,2592,57.6,7.21,632.4,469.64,5.9,1.52, , 
,470.92,2624,78.0,6.3,11101000,470.27,2624,56.1,7.21,632.4,470.59,5.5,1.45, , 
,471.92,2624,78.0,5.9,11101000,471.25,2592,56.1,8.24,632.4,471.57,5.1,1.41, , 
,472.99,2624,78.0,6.3,11101000,472.26,2624,56.1,7.21,632.4,472.60,6.3,1.52, , 
,473.98,2592,78.0,6.3,11101000,473.32,2624,56.1,7.21,632.4,473.65,5.9,1.48, , 
,475.03,2592,78.0,6.6,11101000,474.36,2592,56.1,7.21,632.4,474.69,6.3,1.45, , 
,476.04,2592,78.0,5.5,11101000,475.38,2624,56.1,8.24,632.4,475.72,5.5,1.41, , 
,477.00,2592,78.0,5.1,11101000,476.36,2624,56.1,7.21,632.4,476.67,5.1,1.45, , 
,478.03,2624,78.0,5.9,11101000,477.35,2624,57.6,7.21,632.4,477.70,4.7,1.41, , 
,479.10,2624,78.0,6.3,11101000,478.37,2624,56.1,7.21,632.4,478.74,5.5,1.41, , 
,480.14,2624,78.0,7.0,11101000,479.45,2624,56.1,7.21,632.4,479.79,6.6,1.52, , 
,481.15,2592,78.0,9.4,11101000,480.50,2592,51.8,7.21,591.6,480.83,8.6,1.52, , 
,482.19,2560,78.0,-3.9,11101000,481.50,2592,28.2,3.09,357.0,481.85,0.0,1.45, , 
,483.25,2528,78.0,-7.8,11101000,482.54,2560,22.0,2.06,295.8,482.90,-7.0,1.37, , 
,484.27,2496,78.0,-6.3,11101000,483.58,2496,20.8,2.06,295.8,483.92,-7.4,1.45, , 
,485.32,2432,78.0,-3.5,11101000,484.62,2464,19.2,2.06,275.4,484.96,-5.9,1.52, , 
,486.36,2400,78.0,-4.7,11101000,485.69,2432,17.6,2.06,244.8,486.04,-3.5,1.56, , 
,487.34,2336,78.0,0.0,11111100,486.68,2400,17.6,2.06,244.8,487.01,-3.9,1.48, , 
,488.31,2304,78.0,0.0,11111100,487.66,2336,0.0,0.00,275.4,487.98,0.0,3.83, , 
,489.33,2240,78.0,0.0,11111100,488.65,2272,0.0,0.00,244.8,488.99,0.0,3.95, , 
,490.35,2080,78.0,0.0,11111100,489.66,2176,0.0,0.00,244.8,490.00,0.0,3.91, , 
,491.42,1920,78.0,0.0,11111110,490.72,2048,0.0,0.00,244.8,491.07,0.0,3.95, , 
,492.52,1792,78.0,0.0,11111110,491.80,1888,0.0,0.00,295.8,492.15,0.0,3.91, , 
,493.58,1760,78.0,0.0,11101010,492.85,1792,0.0,0.00,316.2,493.20,0.0,3.48, , 
,494.67,1728,78.0,-1.6,11101010,493.94,1760,22.0,3.09,316.2,494.32,0.0,0.86, , 
,495.78,1696,78.0,0.0,11101010,495.07,1696,35.3,4.12,438.6,495.43,0.0,1.56, , 
,496.85,1696,78.0,6.3,11101010,496.13,1696,56.1,8.24,652.8,496.48,4.7,1.60, , 
,497.95,1664,78.0,9.0,11101010,497.23,1696,56.1,8.24,652.8,497.60,9.0,1.52, , 
,499.03,1664,76.5,10.2,11101010,498.32,1664,56.1,8.24,652.8,498.70,10.9,1.52, , 
,500.12,1632,76.5,0.0,11111110,499.38,1632,54.5,8.24,632.4,499.73,11.3,1.45, , 
,501.03,1184,76.5,0.0,11111110,500.40,1120,31.0,4.12,418.2,500.73,0.0,3.09, , 
,502.00,1632,76.5,0.0,11111110,501.34,1248,23.5,3.09,336.6,501.64,0.0,0.74, , 
2,503.12,1792,76.5,0.0,11101010,502.35,1888,20.8,3.09,295.8,502.73,0.0,2.15, , 
,504.11,1696,76.5,2.3,11111110,503.45,1760,19.2,2.06,295.8,503.80,0.0,1.60, , 
,505.05,1088,76.5,0.0,11111110,504.43,1440,0.0,0.00,336.6,504.72,0.0,3.09, , 
,505.94,928,76.5,0.0,11111110,505.37,1120,26.7,4.12,377.4,505.64,0.0,0.82, , 
,506.84,896,76.5,-1.2,11111110,506.21,864,28.2,3.09,397.8,506.52,0.0,1.02, , 
,507.81,896,76.5,-2.0,11111110,507.17,896,29.4,3.09,418.2,507.50,-2.0,1.41, , 
,508.74,896,76.5,-1.6,11111110,508.14,896,29.4,3.09,418.2,508.45,-2.0,1.52, , 
,509.69,896,76.5,-0.8,11111110,509.05,864,29.4,3.09,418.2,509.37,-0.8,1.48, , 
,510.58,896,76.5,0.4,11111110,509.98,864,29.4,3.09,418.2,510.27,0.0,1.52, , 
,511.57,1344,76.5,3.9,11101010,510.89,960,29.4,3.09,418.2,511.22,2.7,1.52, , 
,512.58,1280,76.5,0.0,11101010,511.92,1312,29.4,4.12,397.8,512.23,0.0,1.52, , 
,513.67,1440,76.5,0.0,11101010,512.94,1344,45.9,6.18,550.8,513.28,2.0,1.56, , 
,514.66,1600,76.5,0.0,11101010,513.95,1440,57.6,8.24,673.2,514.31,0.0,1.48, , 
