Niedziela,23,Sierpień,2026,18:04:33:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,240.14,800,54.0,6.6,00111110,239.52,800,34.1,4.12,438.6,239.82,6.6,1.45, , 
,241.04,832,54.0,7.0,00111110,240.44,832,34.1,4.12,438.6,240.73,6.6,1.48, , 
,241.96,800,54.0,7.0,00111110,241.34,800,34.1,4.12,438.6,241.65,7.0,1.45, , 
,242.88,800,54.0,7.0,00111110,242.27,800,34.1,4.12,438.6,242.57,7.0,1.45, , 
,243.78,832,54.0,6.6,00111110,243.17,800,34.1,4.12,438.6,243.48,7.0,1.45, , 
,244.71,800,54.0,6.6,00111110,244.09,800,34.1,4.12,438.6,244.40,6.6,1.45, , 
,245.64,832,54.0,6.3,00111110,245.02,800,34.1,4.12,438.6,245.33,6.6,1.41, , 
,246.58,832,54.0,6.6,00111110,245.95,832,34.1,4.12,438.6,246.26,6.6,1.45, , 
,247.49,800,55.5,6.6,00111110,246.88,800,34.1,4.12,438.6,247.18,6.6,1.45, , 
,248.42,800,55.5,6.3,00111110,247.80,800,32.5,4.12,438.6,248.12,6.6,1.45, , 
,249.36,800,55.5,5.9,00111110,248.74,800,34.1,4.12,438.6,249.05,5.9,1.45, , 
,250.26,832,55.5,5.9,00111110,249.65,800,34.1,4.12,438.6,249.95,5.9,1.48, , 
,251.17,800,55.5,6.6,00111110,250.55,800,34.1,4.12,438.6,250.86,6.3,1.45, , 
,252.09,800,55.5,7.0,00111110,251.47,800,34.1,4.12,438.6,251.78,7.0,1.48, , 
,252.97,800,55.5,7.0,00111110,252.39,832,32.5,4.12,438.6,252.67,7.0,1.41, , 
,253.87,832,55.5,7.0,00111110,253.26,832,34.1,4.12,438.6,253.56,7.0,1.41, , 
,254.77,832,55.5,6.6,00111110,254.18,832,34.1,4.12,438.6,254.48,7.0,1.45, , 
,255.68,800,55.5,6.6,00111110,255.08,800,34.1,4.12,438.6,255.38,6.6,1.45, , 
,256.58,832,55.5,7.0,00111110,255.99,832,34.1,5.15,459.0,256.28,7.0,1.48, , 
,257.48,800,55.5,7.0,00111110,256.88,800,32.5,4.12,438.6,257.17,7.0,1.45, , 
,258.37,832,55.5,7.4,00111110,257.80,832,34.1,5.15,438.6,258.08,7.4,1.48, , 
,259.30,832,55.5,7.4,00111110,258.69,800,34.1,4.12,438.6,259.00,7.4,1.48, , 
,260.22,800,55.5,6.6,00111110,259.60,832,32.5,4.12,438.6,259.91,6.6,1.41, , 
,261.12,832,55.5,6.6,00111110,260.52,832,34.1,4.12,438.6,260.83,6.6,1.45, , 
,261.98,800,57.0,6.6,00111110,261.41,832,32.5,4.12,438.6,261.70,6.6,1.48, , 
,262.91,800,57.0,7.4,00111110,262.29,800,34.1,4.12,438.6,262.61,7.0,1.45, , 
,263.79,800,57.0,7.8,00111110,263.21,832,34.1,5.15,438.6,263.51,7.4,1.45, , 
,264.71,800,57.0,7.4,00111110,264.09,800,34.1,5.15,438.6,264.39,7.8,1.45, , 
,265.64,832,57.0,7.8,00111110,265.03,800,34.1,5.15,459.0,265.32,7.8,1.48, , 
,266.54,800,57.0,7.0,00111110,265.93,832,32.5,4.12,438.6,266.24,7.0,1.45, , 
,267.44,800,57.0,7.0,00111110,266.83,800,32.5,4.12,438.6,267.14,7.0,1.45, , 
,268.34,832,57.0,6.3,00111110,267.73,832,32.5,4.12,438.6,268.04,6.6,1.45, , 
,269.25,800,57.0,6.3,00111110,268.65,832,34.1,4.12,438.6,268.96,6.3,1.45, , 
,270.12,800,57.0,6.3,00111110,269.53,800,34.1,4.12,459.0,269.83,6.3,1.48, , 
,271.02,800,57.0,6.3,00111110,270.40,800,34.1,4.12,438.6,270.71,6.3,1.48, , 
,271.95,800,57.0,7.0,00111110,271.32,800,34.1,4.12,438.6,271.65,7.0,1.48, , 
,272.88,800,57.0,7.0,00111110,272.26,832,32.5,4.12,438.6,272.58,7.0,1.45, , 
,273.80,800,57.0,6.6,00111110,273.20,800,34.1,4.12,438.6,273.51,6.6,1.45, , 
,274.71,832,57.0,6.6,00111110,274.10,832,34.1,4.12,438.6,274.40,6.6,1.45, , 
,275.62,832,57.0,6.6,00111110,275.02,800,34.1,4.12,438.6,275.31,6.6,1.45, , 
,276.54,800,57.0,6.6,00111110,275.93,800,34.1,4.12,438.6,276.23,6.3,1.45, , 
,277.44,800,58.5,6.6,00111110,276.84,832,34.1,4.12,438.6,277.14,6.6,1.45, , 
,278.34,800,58.5,6.6,00111110,277.73,800,32.5,4.12,438.6,278.05,6.6,1.45, , 
,279.23,800,58.5,6.3,00111110,278.64,800,32.5,4.12,438.6,278.93,6.3,1.45, , 
,280.09,832,58.5,5.9,00111110,279.51,800,32.5,4.12,438.6,279.80,5.9,1.45, , 
,280.98,800,58.5,5.5,00111110,280.38,832,32.5,4.12,438.6,280.68,5.5,1.45, , 
,281.91,800,58.5,5.9,00111110,281.30,800,34.1,4.12,438.6,281.60,5.9,1.48, , 
,282.82,832,58.5,6.3,00111110,282.22,800,32.5,4.12,438.6,282.52,6.3,1.48, , 
,283.74,800,58.5,7.0,00111110,283.11,832,32.5,4.12,438.6,283.43,6.6,1.48, , 
,284.63,800,58.5,7.0,00111110,284.04,800,34.1,4.12,438.6,284.33,7.0,1.48, , 
,285.50,832,58.5,7.0,00111110,284.92,800,32.5,4.12,438.6,285.20,6.6,1.45, , 
,286.37,800,58.5,6.6,00111110,285.79,832,32.5,4.12,438.6,286.08,6.6,1.45, , 
,287.26,832,58.5,6.6,00111110,286.65,800,32.5,4.12,438.6,286.95,6.6,1.45, , 
,288.19,800,58.5,6.6,00111110,287.57,832,32.5,4.12,438.6,287.88,6.6,1.45, , 
,289.09,800,58.5,6.6,00111110,288.47,832,32.5,4.12,438.6,288.78,6.6,1.45, , 
,289.96,800,58.5,6.3,00111110,289.38,800,32.5,4.12,438.6,289.67,6.6,1.45, , 
,290.88,800,58.5,6.6,00111110,290.26,800,32.5,4.12,438.6,290.57,6.6,1.45, , 
,291.77,800,58.5,6.6,00111110,291.18,800,32.5,4.12,438.6,291.49,6.6,1.45, , 
,292.66,800,58.5,6.6,00111110,292.07,832,32.5,4.12,438.6,292.38,6.6,1.45, , 
,293.56,800,58.5,6.6,00111110,292.97,800,32.5,4.12,438.6,293.27,6.6,1.45, , 
,294.48,800,60.0,6.6,00111110,293.85,800,32.5,4.12,438.6,294.17,6.6,1.45, , 
,295.38,800,60.0,6.6,00111110,294.79,832,32.5,4.12,438.6,295.09,6.6,1.45, , 
,296.30,800,60.0,6.6,00111110,295.68,800,32.5,4.12,438.6,295.98,6.6,1.45, , 
,297.20,832,60.0,7.4,00111110,296.59,800,34.1,4.12,438.6,296.89,7.0,1.48, , 
,298.15,800,60.0,7.0,00111110,297.50,832,32.5,4.12,438.6,297.82,7.0,1.45, , 
,299.06,800,60.0,6.6,00111110,298.46,800,32.5,4.12,438.6,298.77,7.0,1.45, , 
,299.97,800,60.0,6.3,00111110,299.36,832,32.5,4.12,438.6,299.67,6.3,1.45, , 
,300.86,800,60.0,6.3,00111110,300.26,800,32.5,4.12,438.6,300.55,6.3,1.45, , 
,301.75,800,60.0,6.3,00111110,301.16,832,32.5,4.12,438.6,301.45,6.3,1.45, , 
,302.70,800,60.0,6.3,00111110,302.07,800,32.5,4.12,438.6,302.39,6.3,1.48, , 
,303.63,800,60.0,6.6,00111110,303.02,800,32.5,4.12,438.6,303.31,6.6,1.48, , 
,304.52,800,60.0,7.0,00111110,303.92,800,34.1,4.12,459.0,304.22,7.0,1.48, , 
,305.41,832,60.0,6.6,00111110,304.80,800,32.5,4.12,438.6,305.10,6.6,1.45, , 
,306.33,800,60.0,6.3,00111110,305.71,800,34.1,4.12,438.6,306.03,6.3,1.45, , 
,307.20,800,60.0,6.3,00111110,306.63,800,32.5,4.12,438.6,306.91,6.3,1.45, , 
,308.14,800,60.0,5.9,00111110,307.51,800,32.5,4.12,438.6,307.84,5.9,1.45, , 
,309.02,800,60.0,6.3,00111110,308.44,800,34.1,4.12,459.0,308.73,6.3,1.48, , 
,309.91,800,60.0,6.3,00111110,309.32,800,32.5,4.12,438.6,309.63,6.3,1.45, , 
,310.84,800,60.0,6.3,00111110,310.23,832,34.1,4.12,438.6,310.54,6.3,1.45, , 
,311.72,800,61.5,5.9,00111110,311.12,800,32.5,4.12,438.6,311.42,5.9,1.45, , 
,312.62,800,61.5,5.9,00111110,312.01,800,32.5,4.12,438.6,312.31,5.9,1.48, , 
,313.50,800,61.5,6.3,00111110,312.93,800,34.1,4.12,459.0,313.21,6.3,1.48, , 
,314.42,800,61.5,6.3,00111110,313.79,800,32.5,4.12,438.6,314.10,6.3,1.48, , 
,315.32,800,61.5,6.3,00111110,314.73,832,34.1,4.12,459.0,315.03,6.3,1.45, , 
,316.21,800,61.5,6.3,00111110,315.61,800,32.5,4.12,438.6,315.90,6.3,1.45, , 
,317.14,800,61.5,6.3,00111110,316.53,800,32.5,4.12,438.6,316.84,6.3,1.45, , 
,318.04,800,61.5,5.9,00111110,317.44,800,32.5,4.12,438.6,317.75,5.9,1.45, , 
,318.95,800,61.5,5.5,00111110,318.34,832,32.5,4.12,438.6,318.64,5.5,1.45, , 
,319.85,800,61.5,5.9,00111110,319.26,800,32.5,4.12,438.6,319.55,5.5,1.48, , 
,320.78,800,61.5,6.3,00111110,320.17,800,32.5,4.12,438.6,320.48,5.9,1.45, , 
,321.69,832,61.5,6.3,00111110,321.09,800,32.5,4.12,438.6,321.39,6.3,1.45, , 
,322.63,800,61.5,5.9,00111110,321.99,800,32.5,4.12,438.6,322.32,5.9,1.45, , 
,323.54,800,63.0,5.5,00111110,322.92,800,32.5,4.12,438.6,323.23,5.9,1.45, , 
,324.45,800,63.0,5.9,00111110,323.86,800,34.1,4.12,459.0,324.15,5.5,1.45, , 
,325.39,800,63.0,5.9,00111110,324.74,800,32.5,4.12,438.6,325.07,5.9,1.45, , 
,326.29,800,63.0,5.5,00111110,325.68,800,32.5,4.12,438.6,325.99,5.9,1.45, , 
,327.14,800,63.0,5.1,00111110,326.58,800,32.5,4.12,438.6,326.85,5.5,1.45, , 
,328.03,800,63.0,4.7,00111110,327.42,800,32.5,4.12,438.6,327.73,5.1,1.45, , 
,328.89,800,63.0,5.1,00111110,328.32,800,32.5,4.12,438.6,328.61,5.1,1.48, , 
,329.78,800,63.0,5.1,00111110,329.20,800,34.1,4.12,438.6,329.49,5.1,1.48, , 
,330.69,800,63.0,5.5,00111110,330.07,800,32.5,4.12,438.6,330.39,5.5,1.48, , 
,331.57,800,63.0,5.5,00111110,330.97,800,32.5,4.12,438.6,331.27,5.5,1.48, , 
,332.47,800,63.0,5.9,00111110,331.86,800,34.1,4.12,459.0,332.16,5.5,1.48, , 
,333.39,800,63.0,6.3,00111110,332.78,800,34.1,4.12,459.0,333.09,6.3,1.48, , 
,334.31,832,63.0,6.3,00111110,333.71,800,32.5,4.12,438.6,334.02,6.3,1.48, , 
,335.21,800,63.0,6.6,00111110,334.61,800,32.5,4.12,438.6,334.91,6.6,1.45, , 
,336.15,800,63.0,6.3,00111110,335.51,800,32.5,4.12,438.6,335.82,6.3,1.48, , 
,337.08,800,63.0,6.3,00111110,336.46,832,32.5,4.12,438.6,336.78,6.3,1.45, , 
,337.99,800,63.0,6.3,00111110,337.38,800,32.5,4.12,438.6,337.67,6.3,1.45, , 
,338.90,800,63.0,6.3,00111110,338.28,800,32.5,4.12,438.6,338.60,6.3,1.45, , 
,339.80,832,63.0,5.9,00111110,339.21,800,32.5,4.12,438.6,339.50,5.9,1.45, , 
,340.71,800,64.5,5.9,00111110,340.09,800,32.5,4.12,438.6,340.40,5.9,1.45, , 
,341.59,800,64.5,5.9,00111110,340.99,800,32.5,4.12,438.6,341.29,5.9,1.45, , 
,342.49,800,64.5,5.5,00111110,341.88,800,32.5,4.12,438.6,342.19,5.5,1.45, , 
,343.39,800,64.5,5.5,00111110,342.77,800,32.5,4.12,438.6,343.07,5.5,1.48, , 
,344.29,800,64.5,5.9,00111110,343.66,800,32.5,4.12,438.6,343.97,5.9,1.48, , 
,345.23,800,64.5,5.9,00111110,344.61,768,32.5,4.12,438.6,344.91,5.9,1.48, , 
,346.15,800,64.5,5.9,00111110,345.54,832,32.5,4.12,438.6,345.85,5.9,1.48, , 
,347.03,800,64.5,6.3,00111110,346.45,800,32.5,4.12,438.6,346.73,6.3,1.48, , 
,347.97,800,64.5,5.9,00111110,347.34,800,32.5,4.12,438.6,347.65,5.9,1.45, , 
,348.86,800,64.5,5.9,00111110,348.27,800,32.5,4.12,438.6,348.56,5.9,1.45, , 
,349.74,800,64.5,5.5,00111110,349.16,800,32.5,4.12,438.6,349.45,5.5,1.45, , 
,350.68,800,64.5,5.1,00111110,350.04,832,32.5,4.12,438.6,350.37,5.1,1.45, , 
,351.57,800,64.5,5.1,00111110,350.99,800,32.5,4.12,438.6,351.27,5.1,1.45, , 
,352.47,800,64.5,5.1,00111110,351.87,768,32.5,4.12,438.6,352.17,5.1,1.48, , 
,353.39,800,64.5,5.1,00111110,352.78,800,32.5,4.12,438.6,353.09,5.1,1.48, , 
,354.28,800,64.5,5.1,00111110,353.70,800,32.5,4.12,438.6,353.99,5.1,1.48, , 
,355.16,800,66.0,5.5,00111110,354.58,800,32.5,4.12,438.6,354.88,5.5,1.48, , 
,356.04,800,66.0,5.9,00111110,355.46,800,32.5,4.12,438.6,355.75,5.9,1.48, , 
,356.96,800,66.0,6.3,00111110,356.36,832,32.5,4.12,438.6,356.66,6.3,1.45, , 
,357.90,800,66.0,5.9,00111110,357.26,800,32.5,4.12,438.6,357.58,5.9,1.45, , 
,358.86,800,66.0,5.5,00111110,358.21,800,32.5,4.12,438.6,358.54,5.5,1.45, , 
,359.76,800,66.0,5.1,00111110,359.16,800,32.5,4.12,438.6,359.46,5.1,1.45, , 
,360.69,800,66.0,5.5,00111110,360.08,800,32.5,4.12,438.6,360.39,5.5,1.48, , 
,361.57,800,66.0,5.1,00111110,360.99,800,32.5,4.12,438.6,361.28,5.5,1.45, , 
,362.49,800,66.0,5.1,00111110,361.89,800,32.5,4.12,438.6,362.20,5.1,1.45, , 
,363.37,832,66.0,5.1,00111110,362.78,800,32.5,4.12,459.0,363.07,5.1,1.45, , 
,364.25,800,66.0,5.5,00111110,363.67,800,32.5,4.12,438.6,363.96,5.5,1.48, , 
,365.16,800,66.0,5.9,00111110,364.55,800,32.5,4.12,459.0,364.86,5.9,1.48, , 
,366.07,800,66.0,6.3,00111110,365.45,800,32.5,4.12,459.0,365.77,5.9,1.48, , 
,366.97,800,66.0,6.3,00111110,366.40,800,34.1,4.12,459.0,366.69,6.3,1.48, , 
,367.87,800,66.0,5.9,00111110,367.27,800,32.5,4.12,438.6,367.56,5.9,1.45, , 
,368.80,800,66.0,5.9,00111110,368.19,800,32.5,4.12,459.0,368.49,5.9,1.45, , 
,369.70,800,66.0,5.5,00111110,369.10,800,32.5,4.12,438.6,369.40,5.9,1.45, , 
,370.64,800,66.0,5.5,00111110,370.00,800,34.1,4.12,459.0,370.33,5.5,1.45, , 
,371.53,800,67.5,5.5,00111110,370.94,800,32.5,4.12,438.6,371.23,5.5,1.45, , 
,372.42,800,67.5,5.1,00111110,371.82,800,32.5,4.12,438.6,372.12,5.1,1.45, , 
,373.34,800,67.5,5.5,00111110,372.73,800,32.5,4.12,438.6,373.04,5.1,1.48, , 
,374.23,800,67.5,5.5,00111110,373.64,800,32.5,4.12,459.0,373.93,5.5,1.48, , 
,375.17,800,67.5,5.5,00111110,374.55,800,32.5,4.12,459.0,374.85,5.5,1.45, , 
,376.08,800,67.5,5.5,00111110,375.47,800,32.5,4.12,438.6,375.78,5.9,1.45, , 
,376.96,800,67.5,5.5,00111110,376.37,800,32.5,4.12,459.0,376.66,5.5,1.45, , 
,377.86,800,67.5,4.7,00111110,377.24,800,32.5,4.12,438.6,377.56,5.1,1.45, , 
,378.80,800,67.5,4.7,00111110,378.17,800,32.5,4.12,459.0,378.48,4.7,1.48, , 
,379.72,832,67.5,5.5,00111110,379.09,800,32.5,4.12,459.0,379.40,5.1,1.48, , 
,380.61,800,67.5,5.5,00111110,380.01,800,32.5,4.12,459.0,380.31,5.5,1.45, , 
,381.52,800,67.5,5.9,00111110,380.90,800,32.5,4.12,459.0,381.21,5.5,1.48, , 
,382.48,800,67.5,5.5,00111110,381.82,800,32.5,4.12,459.0,382.15,5.5,1.45, , 
,383.40,832,67.5,5.5,00111110,382.78,800,32.5,4.12,459.0,383.11,5.5,1.45, , 
,384.32,800,67.5,5.5,00111110,383.72,800,32.5,4.12,459.0,384.01,5.5,1.45, , 
,385.24,800,67.5,5.1,00111110,384.62,800,32.5,4.12,459.0,384.93,5.5,1.48, , 
,386.15,800,67.5,5.1,00111110,385.56,800,32.5,4.12,438.6,385.85,5.1,1.45, , 
,387.10,800,67.5,5.1,00111110,386.46,800,32.5,4.12,438.6,386.78,5.1,1.48, , 
,387.99,800,67.5,5.1,00111110,387.39,800,32.5,4.12,438.6,387.67,5.1,1.45, , 
,388.87,800,67.5,5.1,00111110,388.28,800,32.5,4.12,438.6,388.58,5.1,1.45, , 
,389.75,800,67.5,5.1,00111110,389.16,800,32.5,4.12,438.6,389.43,5.1,1.48, , 
,390.64,800,67.5,5.1,00111110,390.04,800,32.5,4.12,438.6,390.34,5.1,1.45, , 
,391.52,800,69.0,5.1,00111110,390.96,800,32.5,4.12,459.0,391.23,5.1,1.45, , 
,392.41,800,69.0,5.1,00111110,391.82,800,32.5,4.12,438.6,392.13,4.7,1.45, , 
,393.32,768,69.0,5.1,00111110,392.73,800,32.5,4.12,438.6,393.03,5.1,1.48, , 
,394.25,800,69.0,4.7,00111110,393.63,768,32.5,4.12,438.6,393.93,4.7,1.45, , 
,395.21,800,69.0,4.7,00111110,394.56,800,32.5,4.12,438.6,394.89,4.7,1.48, , 
,396.14,800,69.0,4.7,00111110,395.52,768,32.5,4.12,438.6,395.84,4.7,1.48, , 
,397.06,800,69.0,4.3,00111110,396.44,800,32.5,4.12,438.6,396.76,4.3,1.45, , 
,397.97,800,69.0,4.3,00111110,397.36,800,32.5,4.12,438.6,397.66,4.3,1.45, , 
,398.87,800,69.0,4.3,00111110,398.28,800,32.5,4.12,459.0,398.57,4.3,1.48, , 
,399.77,800,69.0,4.7,00111110,399.17,800,32.5,4.12,459.0,399.47,4.3,1.48, , 
,400.69,800,69.0,5.5,00111110,400.09,800,32.5,4.12,459.0,400.39,5.1,1.48, , 
,401.58,800,69.0,5.9,00111110,401.00,800,32.5,4.12,459.0,401.29,5.5,1.48, , 
,402.51,800,69.0,5.9,00111110,401.89,768,32.5,4.12,459.0,402.19,5.5,1.45, , 
,403.39,800,69.0,5.9,00111110,402.79,800,32.5,4.12,459.0,403.09,5.9,1.45, , 
,404.31,800,69.0,5.9,00111110,403.68,800,32.5,4.12,438.6,403.99,5.9,1.48, , 
,405.23,800,69.0,5.9,00111110,404.61,800,32.5,4.12,438.6,404.93,5.9,1.48, , 
,406.17,800,69.0,6.3,00111110,405.54,800,32.5,4.12,459.0,405.86,6.3,1.45, , 
,407.07,800,69.0,5.9,00111110,406.47,800,32.5,4.12,438.6,406.77,5.9,1.45, , 
,407.99,800,69.0,6.3,00111110,407.37,832,32.5,4.12,438.6,407.67,6.3,1.45, , 
,408.87,800,69.0,6.3,00111110,408.29,800,32.5,4.12,438.6,408.57,6.3,1.45, , 
,409.75,800,69.0,5.9,00111110,409.17,800,32.5,4.12,438.6,409.46,5.9,1.45, , 
,410.67,800,70.5,5.9,00111110,410.05,800,32.5,4.12,438.6,410.35,5.9,1.45, , 
,411.55,800,70.5,5.9,00111110,410.97,800,32.5,4.12,438.6,411.25,5.9,1.48, , 
,412.44,800,70.5,5.5,00111110,411.84,800,32.5,4.12,438.6,412.14,5.9,1.45, , 
,413.35,768,70.5,5.5,00111110,412.74,800,32.5,4.12,438.6,413.05,5.5,1.45, , 
,414.24,800,70.5,5.9,00111110,413.63,800,32.5,4.12,438.6,413.94,5.9,1.48, , 
,415.14,800,70.5,6.3,00111110,414.54,800,32.5,4.12,438.6,414.84,6.3,1.48, , 
,416.05,800,70.5,6.3,00111110,415.43,800,31.0,4.12,438.6,415.74,5.9,1.45, , 
,416.97,800,70.5,5.9,00111110,416.34,800,32.5,4.12,438.6,416.65,5.9,1.45, , 
,417.85,800,70.5,6.3,00111110,417.27,800,32.5,4.12,438.6,417.56,5.9,1.45, , 
,418.75,800,70.5,6.3,00111110,418.16,800,32.5,4.12,438.6,418.45,6.3,1.48, , 
,419.66,800,70.5,6.6,00111110,419.05,800,31.0,4.12,438.6,419.35,6.6,1.48, , 
,420.53,800,70.5,6.3,00111110,419.94,800,31.0,4.12,438.6,420.24,6.3,1.45, , 
,421.42,800,70.5,6.3,00111110,420.83,800,31.0,4.12,438.6,421.12,6.3,1.45, , 
,422.33,800,70.5,5.9,00111110,421.73,800,32.5,4.12,438.6,422.04,5.9,1.45, , 
,423.23,768,70.5,5.5,00111110,422.63,800,32.5,4.12,438.6,422.92,5.5,1.45, , 
,424.16,800,70.5,5.5,00111110,423.53,800,32.5,4.12,438.6,423.86,5.5,1.48, , 
,425.07,768,70.5,5.9,00111110,424.48,800,32.5,4.12,438.6,424.77,5.5,1.48, , 
,426.00,800,70.5,6.3,00111110,425.38,768,32.5,4.12,438.6,425.70,6.3,1.48, , 
,426.89,800,70.5,6.3,00111110,426.30,800,32.5,4.12,438.6,426.59,6.3,1.45, , 
,427.80,800,70.5,6.3,00111110,427.18,800,32.5,4.12,438.6,427.50,6.3,1.45, , 
,428.69,800,72.0,5.9,00111110,428.09,800,31.0,4.12,438.6,428.39,5.9,1.45, , 
,429.57,800,70.5,6.3,00111110,428.98,768,32.5,4.12,438.6,429.27,6.3,1.48, , 
,430.46,800,72.0,5.9,00111110,429.87,800,32.5,4.12,438.6,430.15,6.3,1.45, , 
,431.35,800,72.0,5.9,00111110,430.74,800,31.0,4.12,438.6,431.06,5.9,1.45, , 
,432.24,800,72.0,5.9,00111110,431.64,800,31.0,4.12,438.6,431.94,5.9,1.45, , 
,433.14,800,72.0,5.9,00111110,432.55,800,32.5,4.12,438.6,432.86,5.9,1.45, , 
,434.07,768,72.0,5.9,00111110,433.46,768,31.0,4.12,438.6,433.77,5.9,1.45, , 
,434.95,768,72.0,5.5,00111110,434.35,800,31.0,4.12,438.6,434.65,5.5,1.45, , 
,435.88,800,72.0,5.1,00111110,435.24,768,31.0,4.12,438.6,435.56,5.5,1.45, , 
,436.78,800,72.0,4.7,00111110,436.19,800,32.5,4.12,438.6,436.49,4.7,1.45, , 
,437.69,800,72.0,5.1,00111110,437.08,800,32.5,4.12,438.6,437.38,5.1,1.48, , 
,438.60,800,72.0,5.1,00111110,437.99,800,32.5,4.12,438.6,438.28,5.1,1.45, , 
,439.51,800,72.0,4.7,00111110,438.91,800,32.5,4.12,438.6,439.22,4.7,1.48, , 
,440.41,800,72.0,4.7,00111110,439.81,800,32.5,4.12,438.6,440.12,4.7,1.48, , 
,441.35,800,72.0,5.1,00111110,440.71,800,31.0,4.12,438.6,441.02,4.7,1.48, , 
,442.24,800,72.0,4.7,00111110,441.65,800,32.5,4.12,438.6,441.95,4.7,1.48, , 
,443.16,768,72.0,4.7,00111110,442.54,800,32.5,4.12,438.6,442.85,5.1,1.48, , 
,444.04,800,72.0,4.7,00111110,443.44,800,32.5,4.12,438.6,443.74,5.1,1.45, , 
,444.97,832,73.5,5.1,00111110,444.34,800,32.5,4.12,438.6,444.65,5.1,1.45, , 
,445.85,800,73.5,4.3,00111110,445.27,800,31.0,4.12,438.6,445.56,4.7,1.45, , 
,446.74,800,73.5,4.7,00111110,446.13,800,32.5,4.12,438.6,446.45,4.3,1.48, , 
,447.64,800,73.5,4.7,00111110,447.04,800,32.5,4.12,438.6,447.34,4.7,1.48, , 
,448.57,768,73.5,4.3,00111110,447.94,768,31.0,4.12,438.6,448.24,4.3,1.45, , 
,449.44,800,73.5,4.3,00111110,448.88,800,32.5,4.12,438.6,449.15,4.3,1.48, , 
,450.38,800,73.5,4.3,00111110,449.75,800,31.0,4.12,438.6,450.08,4.3,1.48, , 
,451.32,800,73.5,4.3,00111110,450.69,800,31.0,4.12,438.6,450.99,4.3,1.45, , 
,452.24,800,73.5,4.7,00111110,451.62,800,32.5,4.12,438.6,451.92,4.7,1.48, , 
,453.13,800,73.5,4.7,00111110,452.54,800,32.5,4.12,438.6,452.83,4.7,1.48, , 
,454.04,800,73.5,5.1,00111110,453.44,800,32.5,4.12,438.6,453.75,5.1,1.48, , 
,454.93,800,73.5,5.1,00111110,454.34,800,31.0,4.12,438.6,454.63,5.1,1.48, , 
,455.84,800,73.5,5.1,00111110,455.23,768,31.0,4.12,438.6,455.53,5.1,1.48, , 
,456.74,800,73.5,5.1,00111110,456.12,800,31.0,4.12,438.6,456.42,5.1,1.48, , 
,457.62,800,73.5,5.1,00111110,457.02,768,31.0,4.12,438.6,457.31,5.1,1.48, , 
,458.52,800,73.5,4.7,00111110,457.92,800,32.5,4.12,438.6,458.23,4.7,1.45, , 
,459.44,800,73.5,5.1,00111110,458.83,800,32.5,4.12,438.6,459.13,5.1,1.48, , 
,460.33,800,73.5,4.7,00111110,459.74,800,31.0,4.12,438.6,460.03,5.1,1.45, , 
,461.26,800,75.0,5.1,00111110,460.64,800,32.5,4.12,438.6,460.96,5.1,1.48, , 
,462.15,800,73.5,5.5,00111110,461.56,800,31.0,4.12,438.6,461.85,5.5,1.48, , 
,463.07,800,73.5,5.9,00111110,462.47,768,31.0,4.12,438.6,462.77,5.5,1.48, , 
,463.97,800,73.5,5.5,00111110,463.36,800,31.0,4.12,438.6,463.66,5.5,1.45, , 
,464.91,800,73.5,5.1,00111110,464.28,800,31.0,4.12,438.6,464.60,5.1,1.45, , 
,465.80,768,75.0,5.1,00111110,465.21,800,31.0,4.12,438.6,465.51,5.1,1.48, , 
,466.70,768,75.0,4.7,00111110,466.09,768,32.5,4.12,438.6,466.40,4.7,1.48, , 
,467.59,800,75.0,5.1,00111110,466.99,800,32.5,4.12,438.6,467.30,4.7,1.48, , 
,468.47,800,75.0,5.5,00111110,467.88,800,32.5,4.12,438.6,468.16,5.1,1.52, , 
,469.38,800,75.0,5.5,00111110,468.78,800,31.0,4.12,438.6,469.10,5.5,1.48, , 
,470.30,800,75.0,5.5,00111110,469.69,800,31.0,4.12,438.6,469.99,5.5,1.45, , 
,471.21,800,75.0,5.5,00111110,470.60,800,31.0,4.12,438.6,470.90,5.5,1.45, , 
,472.14,768,75.0,5.1,00111110,471.52,800,31.0,4.12,438.6,471.83,5.1,1.45, , 
,473.05,800,75.0,5.5,00111110,472.45,800,32.5,4.12,438.6,472.75,5.5,1.48, , 
,473.93,800,75.0,5.1,00111110,473.34,800,31.0,4.12,438.6,473.63,5.1,1.48, , 
,474.85,768,75.0,5.5,00111110,474.24,768,31.0,4.12,438.6,474.54,5.5,1.48, , 
,475.78,800,75.0,5.9,00111110,475.16,800,31.0,4.12,438.6,475.47,5.9,1.48, , 
,476.71,768,75.0,5.5,00111110,476.08,800,31.0,4.12,438.6,476.39,5.9,1.45, , 
,477.60,800,75.0,5.5,00111110,477.01,800,31.0,4.12,438.6,477.30,5.5,1.48, , 
,478.49,800,75.0,5.5,00111110,477.90,800,31.0,4.12,438.6,478.19,5.5,1.48, , 
