Wtorek,01,Wrzesieñ,2026,06:26:50:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,650.70,1888,73.5,1.2,11101010,649.95,1888,48.6,7.21,571.2,650.33,-0.8,1.60, , 
,651.84,1920,73.5,7.4,11101010,651.08,1888,47.1,7.21,571.2,651.46,6.3,1.52, , 
,652.95,1920,73.5,9.0,11101010,652.20,1888,47.1,7.21,550.8,652.58,9.0,1.45, , 
,654.07,1920,73.5,7.0,11101010,653.32,1920,50.2,8.24,591.6,653.70,7.4,1.33, , 
,655.16,1920,73.5,3.1,11101010,654.42,1920,51.8,8.24,591.6,654.79,3.5,1.41, , 
,656.24,1952,73.5,2.7,11101010,655.52,1920,50.2,7.21,591.6,655.87,2.7,1.41, , 
,657.32,1952,73.5,0.0,11101010,656.59,1952,50.2,7.21,591.6,656.96,0.0,1.48, , 
,658.42,1920,73.5,0.8,11101010,657.67,1920,50.2,7.21,571.2,658.04,0.8,1.48, , 
,659.52,1920,73.5,1.2,11101010,658.79,1920,50.2,7.21,591.6,659.16,1.2,1.48, , 
,660.63,1888,73.5,0.0,11101010,659.90,1920,45.9,6.18,550.8,660.27,0.0,1.37, , 
,661.75,1888,73.5,-7.0,11101010,661.01,1888,36.9,5.15,438.6,661.39,-6.6,1.37, , 
,662.88,1856,75.0,-8.6,11101010,662.12,1888,41.2,5.15,499.8,662.50,-8.2,1.45, , 
,663.99,1856,73.5,-9.0,11101010,663.25,1856,42.7,6.18,499.8,663.62,-9.0,1.48, , 
,665.06,1824,75.0,-2.0,11101010,664.35,1856,54.5,8.24,632.4,664.72,-2.3,1.33, , 
,666.20,1856,75.0,-2.3,11101010,665.45,1856,56.1,8.24,652.8,665.83,-2.3,1.48, , 
,667.35,1856,75.0,-3.9,11101010,666.59,1856,59.2,9.27,673.2,666.97,-3.5,1.45, , 
,668.49,1856,75.0,-5.9,11101010,667.72,1856,62.0,9.27,693.6,668.10,-5.1,1.41, , 
,669.61,1856,75.0,-6.3,11101010,668.86,1856,62.0,9.27,693.6,669.24,-6.6,1.45, , 
,670.65,1856,75.0,0.0,11101010,669.94,1856,65.1,9.27,714.0,670.28,0.0,1.45, , 
,671.77,1888,75.0,-2.3,11101010,671.03,1856,76.9,12.36,846.6,671.41,-2.0,1.41, , 
,672.81,1888,75.0,-1.2,11101010,672.10,1888,71.0,11.33,775.2,672.45,-0.8,1.41, , 
,673.89,1888,75.0,0.0,11101010,673.18,1888,75.3,12.36,846.6,673.54,-2.0,1.45, , 
,675.01,1920,75.0,-1.6,11101010,674.26,1888,87.1,15.45,948.6,674.66,-1.6,1.37, , 
,676.13,1920,75.0,-2.0,11101010,675.39,1920,88.6,14.42,948.6,675.76,-2.0,1.45, , 
,677.20,1920,75.0,-2.7,11101010,676.49,1920,88.6,14.42,948.6,676.85,-2.7,1.45, , 
,678.31,1920,75.0,-3.9,11101010,677.57,1920,87.1,14.42,948.6,677.94,-3.1,1.41, , 
,679.40,1952,75.0,-3.5,11101010,678.68,1920,87.1,14.42,948.6,679.03,-3.9,1.48, , 
,680.48,1952,75.0,-5.1,11101010,679.75,1952,84.3,13.39,928.2,680.11,-4.7,1.45, , 
,681.57,1952,75.0,-5.9,11101010,680.84,1952,81.2,12.36,887.4,681.20,-5.5,1.45, , 
,682.67,1952,75.0,-6.3,11101010,681.92,1952,72.2,11.33,795.6,682.29,-6.3,1.48, , 
,683.77,1920,75.0,-7.0,11101010,683.04,1952,67.8,10.30,754.8,683.41,-6.6,1.45, , 
,684.88,1888,76.5,-7.8,11101010,684.14,1920,66.3,9.27,734.4,684.51,-7.8,1.45, , 
,685.98,1888,76.5,-5.5,11101010,685.24,1888,66.3,9.27,734.4,685.61,-6.3,1.48, , 
,687.11,1888,76.5,0.0,11101010,686.36,1888,66.3,10.30,754.8,686.73,-4.7,1.52, , 
,688.23,1888,76.5,-2.7,11101010,687.49,1888,59.2,9.27,673.2,687.86,-2.0,1.45, , 
,689.33,1856,76.5,-3.9,11101010,688.58,1856,60.4,9.27,693.6,688.96,-3.9,1.37, , 
,690.45,1856,76.5,-5.5,11101010,689.71,1856,60.4,9.27,693.6,690.08,-4.7,1.48, , 
,691.59,1856,76.5,-5.5,11101010,690.84,1856,62.0,9.27,693.6,691.22,-5.5,1.52, , 
,692.71,1824,76.5,-5.9,11101010,691.96,1856,62.0,9.27,714.0,692.33,-5.5,1.52, , 
,693.82,1856,76.5,-5.5,11101010,693.08,1824,62.0,9.27,714.0,693.45,-5.1,1.48, , 
,694.92,1856,76.5,-4.7,11101010,694.18,1856,62.0,9.27,693.6,694.55,-4.7,1.45, , 
,696.03,1824,78.0,-5.1,11101010,695.29,1824,62.0,9.27,693.6,695.68,-5.1,1.45, , 
,697.14,1856,78.0,-5.1,11101010,696.40,1856,62.0,9.27,693.6,696.77,-4.7,1.52, , 
,698.30,1856,78.0,-4.7,11101010,697.51,1856,62.0,9.27,693.6,697.90,-4.7,1.48, , 
,699.41,1856,78.0,-3.5,11101010,698.67,1856,62.0,9.27,693.6,699.04,-4.7,1.45, , 
,700.53,1856,78.0,-3.1,11101010,699.78,1856,60.4,9.27,693.6,700.16,-3.1,1.48, , 
,701.65,1856,78.0,-3.5,11101010,700.91,1856,62.0,9.27,693.6,701.28,-3.1,1.48, , 
,702.78,1856,78.0,-3.5,11101010,702.03,1856,60.4,9.27,693.6,702.40,-3.1,1.45, , 
,703.90,1856,78.0,1.2,11101010,703.16,1856,57.6,8.24,673.2,703.53,-0.4,1.56, , 
,705.02,1856,78.0,4.3,11101010,704.27,1856,51.8,8.24,612.0,704.64,3.1,1.48, , 
,706.06,1760,78.0,0.0,11111110,705.36,1824,34.1,4.12,438.6,705.72,0.0,1.52, , 
,707.11,1728,78.0,0.0,11101010,706.41,1728,22.0,3.09,316.2,706.77,0.0,1.29, , 
,708.10,1024,78.0,0.0,11111110,707.48,1728,38.4,4.12,499.8,707.81,0.0,1.68, , 
,708.99,992,78.0,0.0,11111110,708.40,1056,28.2,5.15,397.8,708.72,0.0,1.72, , 
,709.87,864,78.0,0.0,11111110,709.29,928,23.5,4.12,357.0,709.58,0.0,0.78, , 
,710.81,896,78.0,-2.7,11111110,710.20,864,26.7,4.12,397.8,710.52,-1.2,1.05, , 
,711.77,1536,78.0,0.0,11101010,711.12,896,28.2,4.12,397.8,711.44,0.0,1.41, , 
,712.85,1664,78.0,0.0,11101010,712.18,1792,54.5,8.24,632.4,712.48,0.0,1.45, , 
,713.86,1888,78.0,0.0,11111110,713.20,2016,67.8,10.30,754.8,713.54,0.0,1.41, , 
,714.85,1280,78.0,0.0,11101010,714.19,1408,0.0,0.00,357.0,714.53,0.0,3.75, , 
,715.82,1344,78.0,0.0,11101010,715.18,1184,51.8,9.27,632.4,715.49,0.0,0.98, , 
,716.94,1632,78.0,0.0,11101010,716.22,1440,75.3,12.36,867.0,716.56,0.0,1.17, , 
,718.03,1920,78.0,-0.4,11101010,717.31,1728,69.4,11.33,775.2,717.68,-0.8,1.48, , 
,719.09,2240,78.0,-0.4,11101000,718.39,2048,72.2,11.33,795.6,718.74,-0.8,1.48, , 
,720.13,2496,78.0,-2.0,11101000,719.43,2272,67.8,10.30,754.8,719.78,-1.2,1.45, , 
,721.16,2144,78.0,0.0,11111100,720.45,2528,63.5,9.27,693.6,720.80,0.0,1.41, , 
,722.11,1024,78.0,0.0,11111110,721.48,1536,0.0,0.00,336.6,721.82,0.0,3.79, , 
,723.13,1664,78.0,0.0,11101010,722.43,1056,28.2,5.15,397.8,722.77,0.0,1.05, , 
,724.23,1696,78.0,0.0,11101010,723.47,1664,41.2,6.18,499.8,723.82,0.0,1.37, , 
,725.33,1792,78.0,0.0,11101010,724.60,1728,59.2,9.27,693.6,724.97,0.0,1.41, , 
,726.43,1920,79.5,0.0,11101010,725.70,1824,65.1,10.30,734.4,726.07,-0.8,1.48, , 
,727.49,1984,78.0,-0.8,11101010,726.78,1920,59.2,8.24,673.2,727.15,-0.4,1.48, , 
,728.51,2080,78.0,-0.8,11101000,727.83,1984,59.2,8.24,673.2,728.18,-0.8,1.45, , 
,729.59,2144,79.5,0.0,11101000,728.88,2112,57.6,8.24,652.8,729.23,-0.4,1.52, , 
,730.62,2240,78.0,0.4,11101000,729.94,2208,56.1,8.24,632.4,730.28,0.0,1.45, , 
,731.65,2336,78.0,1.6,11101000,730.96,2272,54.5,8.24,612.0,731.31,1.2,1.48, , 
,732.70,2400,78.0,3.1,11101000,732.00,2336,53.3,7.21,591.6,732.34,2.3,1.52, , 
,733.78,2496,79.5,2.3,11101000,733.07,2432,50.2,7.21,591.6,733.44,3.5,1.45, , 
,734.84,2560,78.0,4.3,11101000,734.14,2496,48.6,7.21,571.2,734.49,3.5,1.52, , 
,735.87,2624,78.0,5.9,11101000,735.18,2560,47.1,7.21,550.8,735.53,5.1,1.48, , 
,736.90,2688,79.5,6.3,11101000,736.22,2656,45.9,7.21,520.2,736.55,6.3,1.45, , 
,737.95,2688,79.5,0.0,11111100,737.25,2720,45.9,7.21,520.2,737.60,3.9,1.45, , 
,738.94,1152,79.5,0.0,11111110,738.30,2208,0.0,0.00,295.8,738.62,0.0,3.79, , 
,739.91,1568,79.5,0.0,11111110,739.26,1024,26.7,5.15,377.4,739.56,0.0,2.19, , 
,740.99,1952,79.5,0.0,11101010,740.25,2016,0.0,0.00,295.8,740.62,0.0,3.16, , 
,742.07,1984,79.5,0.0,11101010,741.34,1952,17.6,3.09,275.4,741.71,0.0,1.21, , 
,743.14,1984,79.5,-5.5,11101000,742.42,1984,38.4,6.18,479.4,742.78,-3.5,1.25, , 
,744.21,2016,79.5,-8.2,11101000,743.50,1984,36.9,5.15,459.0,743.87,-7.8,1.37, , 
,745.26,2048,79.5,-2.7,11101000,744.56,2016,45.9,6.18,550.8,744.91,-4.7,1.60, , 
,746.34,2080,79.5,0.8,11101000,745.64,2048,44.3,6.18,520.2,746.00,-0.4,1.52, , 
,747.38,2112,79.5,1.6,11101000,746.71,2080,44.3,6.18,520.2,747.04,2.0,1.45, , 
,748.46,2144,79.5,1.6,11101000,747.73,2112,42.7,6.18,499.8,748.09,1.6,1.48, , 
,749.52,2144,79.5,1.6,11101001,748.80,2144,42.7,6.18,520.2,749.15,1.6,1.48, , 
,750.57,2176,79.5,1.2,11101001,749.87,2144,42.7,6.18,499.8,750.23,0.8,1.45, , 
,751.62,2176,79.5,0.4,11101001,750.92,2176,42.7,6.18,499.8,751.28,1.6,1.48, , 
,752.66,2208,79.5,-1.6,11101001,751.96,2208,42.7,6.18,499.8,752.30,-0.4,1.45, , 
,753.69,2208,79.5,-3.1,11101001,752.99,2208,42.7,6.18,499.8,753.33,-2.7,1.45, , 
,754.69,2208,79.5,-3.9,11101001,754.04,2208,42.7,6.18,499.8,754.36,-3.5,1.48, , 
,755.71,2208,79.5,-8.6,11101000,755.02,2208,40.0,6.18,479.4,755.37,-5.9,1.41, , 
,756.73,2176,79.5,-8.6,11101001,756.06,2208,35.3,5.15,438.6,756.40,-10.2,1.37, , 
,757.75,2144,79.5,-8.2,11101001,757.08,2176,23.5,3.09,316.2,757.41,-7.4,1.52, , 
,758.82,2144,79.5,-10.2,11101001,758.11,2144,34.1,4.12,418.2,758.46,-9.0,1.45, , 
,759.82,2112,79.5,-4.7,11101001,759.15,2144,41.2,5.15,499.8,759.47,-7.0,1.52, , 
,760.82,2112,79.5,1.2,11101001,760.15,2112,47.1,6.18,550.8,760.48,-1.2,1.60, , 
,761.87,2144,79.5,3.5,11101001,761.17,2112,48.6,7.21,571.2,761.53,4.3,1.48, , 
,762.92,2176,79.5,3.5,11101001,762.22,2144,50.2,7.21,591.6,762.58,3.5,1.45, , 
,763.93,2176,79.5,3.1,11101001,763.26,2176,50.2,7.21,591.6,763.58,3.1,1.41, , 
,764.95,2208,79.5,4.3,11101001,764.26,2176,50.2,7.21,571.2,764.61,3.5,1.45, , 
,766.01,2240,79.5,-2.0,11101001,765.30,2208,54.5,8.24,612.0,765.65,1.6,1.41, , 
,767.04,2272,79.5,-2.3,11101001,766.36,2272,53.3,8.24,612.0,766.70,-2.0,1.48, , 
,768.09,2336,79.5,-2.7,11101001,767.38,2304,53.3,8.24,612.0,767.73,-3.1,1.48, , 
,769.11,2368,79.5,-3.5,11101001,768.43,2336,51.8,8.24,591.6,768.76,-2.7,1.45, , 
,770.12,2400,79.5,-2.3,11101001,769.47,2368,51.8,7.21,591.6,769.80,-2.7,1.52, , 
,771.20,2432,79.5,-2.0,11101001,770.48,2400,50.2,7.21,591.6,770.85,-1.6,1.48, , 
,772.25,2464,79.5,-1.6,11101001,771.55,2432,50.2,7.21,571.2,771.91,-1.6,1.48, , 
,773.36,2496,79.5,0.4,11101001,772.62,2464,50.2,7.21,571.2,773.00,-0.4,1.52, , 
,774.39,2528,79.5,-1.6,11101001,773.70,2496,50.2,7.21,571.2,774.04,-0.4,1.41, , 
,775.44,2528,79.5,-3.9,11101001,774.74,2528,54.5,8.24,612.0,775.09,-3.5,1.41, , 
,776.47,2592,79.5,-5.1,11101001,775.78,2560,54.5,8.24,612.0,776.12,-4.7,1.52, , 
,777.48,2624,79.5,-6.6,11101001,776.82,2592,54.5,8.24,612.0,777.15,-5.5,1.48, , 
,778.51,2656,79.5,-9.4,11101001,777.83,2624,60.4,9.27,673.2,778.17,-8.2,1.41, , 
,779.55,2720,79.5,-10.2,11101001,778.86,2688,62.0,9.27,693.6,779.21,-10.2,1.52, , 
,780.62,2752,79.5,-9.8,11101001,779.90,2720,62.0,8.24,693.6,780.29,-10.5,1.48, , 
,781.66,2816,79.5,-8.2,11101001,780.97,2784,63.5,9.27,693.6,781.32,-7.8,1.45, , 
,782.69,2016,79.5,0.0,11111101,781.98,2816,60.4,8.24,673.2,782.32,0.0,3.01, , 
,783.70,1248,79.5,0.0,11101011,783.04,1408,0.0,0.00,316.2,783.34,0.0,3.91, , 
,784.75,2080,79.5,0.0,11101001,784.07,2208,19.2,3.09,275.4,784.40,0.0,0.94, , 
,785.76,2112,79.5,0.0,11101001,785.09,2112,36.9,6.18,438.6,785.43,0.0,1.41, , 
,786.77,2144,79.5,0.8,11101001,786.08,2112,51.8,7.21,591.6,786.43,0.8,1.56, , 
,787.77,2144,79.5,2.7,11101001,787.10,2112,50.2,7.21,591.6,787.44,2.3,1.48, , 
,788.81,2144,79.5,2.3,11101001,788.12,2144,50.2,7.21,591.6,788.47,2.3,1.45, , 
,789.85,2176,79.5,-0.4,11101001,789.16,2144,51.8,8.24,591.6,789.49,1.6,1.45, , 
,790.85,2208,79.5,-2.3,11101001,790.17,2176,57.6,8.24,652.8,790.51,-2.0,1.41, , 
,791.90,2240,79.5,0.4,11101001,791.19,2208,50.2,7.21,591.6,791.54,-0.4,1.60, , 
,792.94,2240,79.5,0.0,11101001,792.26,2240,48.6,7.21,571.2,792.61,3.1,1.52, , 
,793.93,2272,81.0,-1.6,11101001,793.27,2240,29.4,4.12,377.4,793.60,-1.6,1.41, , 
,794.93,2272,79.5,-2.7,11101001,794.27,2272,35.3,5.15,438.6,794.60,-3.9,1.48, , 
,795.94,2304,81.0,0.8,11101001,795.25,2304,44.3,6.18,520.2,795.59,-1.2,1.56, , 
,796.93,2304,81.0,0.0,11101001,796.27,2304,32.5,4.12,418.2,796.59,0.0,1.52, , 
,797.94,2304,81.0,1.6,11101001,797.28,2304,22.0,3.09,295.8,797.61,1.6,1.52, , 
,798.94,2304,81.0,-0.8,11101001,798.27,2304,25.1,3.09,336.6,798.60,-1.6,1.41, , 
,799.95,2304,81.0,-4.3,11101001,799.28,2304,34.1,5.15,418.2,799.63,-3.5,1.29, , 
,801.01,2304,81.0,-8.2,11101001,800.29,2304,35.3,5.15,438.6,800.65,-6.6,1.45, , 
,802.05,2336,81.0,-4.3,11101001,801.37,2336,40.0,5.15,479.4,801.71,-6.6,1.60, , 
,803.06,2336,79.5,0.8,11101001,802.39,2336,50.2,7.21,571.2,802.72,-0.4,1.56, , 
,804.11,2368,81.0,4.3,11101001,803.39,2368,48.6,7.21,571.2,803.73,3.1,1.52, , 
,805.15,2368,81.0,5.1,11101001,804.48,2368,48.6,7.21,571.2,804.82,5.1,1.45, , 
,806.13,2400,79.5,4.3,11101001,805.47,2368,47.1,7.21,550.8,805.80,5.5,1.45, , 
,807.18,2368,79.5,0.0,11101001,806.44,2368,40.0,6.18,479.4,806.79,0.8,1.33, , 
,808.33,2368,79.5,-3.5,11101001,807.56,2368,40.0,5.15,459.0,807.94,-2.3,1.41, , 
,809.50,2400,79.5,-4.3,11101001,808.73,2400,41.2,6.18,479.4,809.13,-5.5,1.48, , 
,810.52,2400,79.5,0.0,11101001,809.83,2400,50.2,7.21,571.2,810.18,-1.2,1.52, , 
,811.56,2400,79.5,3.1,11101001,810.87,2400,50.2,7.21,571.2,811.23,2.0,1.52, , 
,812.64,2432,79.5,4.3,11101000,811.93,2432,47.1,7.21,550.8,812.29,4.7,1.45, , 
,813.71,2432,79.5,-1.2,11101001,813.00,2432,53.3,8.24,591.6,813.36,0.4,1.21, , 
,814.74,2432,79.5,-4.7,11101001,814.04,2432,59.2,8.24,652.8,814.37,-3.9,1.41, , 
,815.74,2432,79.5,-5.5,11101001,815.08,2432,57.6,8.24,632.4,815.41,-5.5,1.45, , 
,816.78,2432,79.5,-2.3,11101001,816.07,2432,53.3,8.24,612.0,816.41,-3.5,1.52, , 
,817.84,2400,79.5,2.0,11101001,817.13,2400,47.1,7.21,550.8,817.49,0.4,1.52, , 
,818.91,2400,79.5,3.9,11101001,818.21,2400,48.6,7.21,550.8,818.58,3.9,1.45, , 
,820.02,2400,79.5,2.3,11101001,819.26,2400,48.6,7.21,550.8,819.66,3.9,1.45, , 
,821.06,2368,79.5,-1.2,11101001,820.35,2400,53.3,8.24,612.0,820.69,-0.4,1.33, , 
,822.23,2368,79.5,-5.5,11101001,821.44,2400,60.4,9.27,673.2,821.83,-4.3,1.37, , 
,823.33,2400,79.5,-7.4,11101001,822.61,2400,60.4,8.24,673.2,822.99,-7.0,1.48, , 
,824.34,2432,79.5,0.0,11101001,823.69,2400,85.5,14.42,928.2,824.01,0.0,1.45, , 
,825.37,2464,79.5,3.1,11101001,824.69,2432,91.4,16.48,969.0,825.03,2.0,1.56, , 
,826.43,2496,79.5,5.9,11101001,825.73,2464,91.4,16.48,969.0,826.09,3.5,1.17, , 
,827.46,2528,79.5,7.8,11101001,826.76,2496,91.4,18.54,969.0,827.09,7.4,1.09, , 
,828.45,2560,79.5,7.8,11101001,827.79,2560,91.4,16.48,969.0,828.13,8.2,1.45, , 
,829.41,2624,79.5,6.6,11101001,828.79,2592,91.4,16.48,969.0,829.10,7.4,1.41, , 
,830.41,2656,79.5,7.4,11101001,829.73,2624,91.4,16.48,969.0,830.07,6.6,1.41, , 
,831.43,2688,79.5,5.1,11101001,830.74,2656,91.4,16.48,969.0,831.08,6.6,1.48, , 
,832.44,2720,79.5,0.0,11111101,831.78,2720,88.6,15.45,948.6,832.12,0.0,1.41, , 
,833.39,2656,79.5,0.0,11111101,832.75,2720,19.2,2.06,275.4,833.08,2.0,1.56, , 
,834.39,2624,79.5,0.0,11101001,833.72,2656,17.6,3.09,275.4,834.05,0.0,1.60, , 
,835.39,2592,81.0,-4.3,11101001,834.73,2624,19.2,2.06,275.4,835.07,-3.5,1.33, , 
,836.44,2560,81.0,-5.5,11101001,835.75,2592,19.2,2.06,275.4,836.10,-5.5,1.41, , 
,837.44,2528,81.0,-4.3,11101001,836.77,2560,17.6,2.06,244.8,837.11,-5.1,1.52, , 
,838.44,2496,81.0,-4.3,11111101,837.78,2528,17.6,2.06,244.8,838.11,-4.3,1.52, , 
,839.42,2464,81.0,0.0,11111101,838.78,2464,0.0,0.00,244.8,839.12,0.0,3.67, , 
,840.39,2400,81.0,0.0,11111101,839.74,2432,0.0,0.00,244.8,840.06,0.0,3.83, , 
,841.38,2368,81.0,0.0,11111101,840.72,2400,0.0,0.00,244.8,841.05,0.0,3.95, , 
,842.37,2304,81.0,0.0,11111101,841.70,2336,0.0,0.00,244.8,842.04,0.0,3.95, , 
,843.35,2272,81.0,0.0,11111101,842.71,2272,17.6,3.09,244.8,843.02,0.0,2.50, , 
,844.35,2208,81.0,0.0,11111101,843.67,2240,0.0,0.00,275.4,844.01,0.0,3.83, , 
,845.37,2144,81.0,0.0,11111101,844.69,2176,0.0,0.00,244.8,845.03,0.0,3.95, , 
,846.44,2080,81.0,0.0,11111101,845.73,2144,0.0,0.00,244.8,846.10,0.0,3.95, , 
,847.49,2016,81.0,0.0,11111101,846.80,2080,0.0,0.00,244.8,847.15,0.0,3.98, , 
,848.57,1984,81.0,0.0,11101001,847.84,2016,16.1,3.09,244.8,848.20,0.0,1.60, , 
,849.64,1984,81.0,0.0,11101001,848.92,1984,31.0,5.15,397.8,849.29,0.0,1.21, , 
,850.71,2016,81.0,-0.4,11101001,850.02,1984,71.0,11.33,795.6,850.37,0.0,1.48, , 
,851.75,2048,79.5,0.0,11101001,851.06,2016,75.3,11.33,826.2,851.40,-0.4,1.48, , 
,852.82,2080,81.0,-0.4,11101001,852.11,2048,73.7,11.33,826.2,852.47,-0.4,1.48, , 
,853.85,2080,79.5,-0.4,11101001,853.18,2080,73.7,11.33,826.2,853.50,-0.4,1.48, , 
,854.92,2112,79.5,0.0,11101001,854.20,2112,72.2,11.33,795.6,854.56,0.0,1.52, , 
,855.98,2144,79.5,-0.8,11101001,855.28,2144,66.3,10.30,734.4,855.64,-0.8,1.48, , 
,856.99,2176,79.5,-2.3,11101001,856.32,2144,66.3,10.30,734.4,856.66,-1.2,1.48, , 
,858.03,2176,79.5,-3.1,11101001,857.34,2176,57.6,8.24,652.8,857.69,-2.7,1.48, , 
,859.08,2208,79.5,-2.7,11101001,858.39,2176,65.1,9.27,714.0,858.74,-3.9,1.48, , 
,860.13,2240,79.5,0.0,11101001,859.42,2208,69.4,10.30,754.8,859.79,-1.2,1.48, , 
,861.15,2240,79.5,-2.0,11101001,860.47,2240,67.8,10.30,754.8,860.81,-0.8,1.41, , 
,862.15,2272,79.5,-2.7,11101001,861.48,2272,67.8,10.30,734.4,861.81,-2.7,1.45, , 
,863.14,2272,79.5,-4.7,11101001,862.48,2272,66.3,9.27,734.4,862.82,-3.9,1.41, , 
,864.14,2304,79.5,-5.9,11101001,863.48,2304,60.4,9.27,673.2,863.80,-5.9,1.41, , 
,865.15,2304,79.5,-6.3,11101001,864.47,2304,60.4,8.24,673.2,864.80,-6.6,1.52, , 
,866.19,2336,79.5,-5.5,11101000,865.52,2304,59.2,8.24,673.2,865.86,-5.5,1.48, , 
,867.20,2336,79.5,-5.9,11101001,866.53,2336,59.2,8.24,673.2,866.86,-5.9,1.45, , 
,868.25,2368,79.5,-4.7,11101001,867.55,2336,59.2,8.24,673.2,867.91,-5.1,1.52, , 
,869.26,2368,79.5,-5.1,11101001,868.58,2368,59.2,8.24,652.8,868.94,-5.1,1.45, , 
,870.31,2400,79.5,-3.5,11101001,869.63,2368,59.2,8.24,652.8,869.98,-5.1,1.48, , 
,871.34,2400,79.5,-0.4,11101000,870.66,2400,54.5,8.24,612.0,871.00,-0.8,1.56, , 
,872.40,2432,79.5,0.0,11101001,871.72,2400,54.5,8.24,612.0,872.06,0.8,1.41, , 
,873.41,2432,79.5,-2.0,11101001,872.72,2432,42.7,6.18,499.8,873.06,-0.8,1.45, , 
,874.45,2432,79.5,0.0,11111101,873.75,2432,38.4,5.15,459.0,874.09,0.0,1.64, , 
,875.47,2368,79.5,0.0,11111101,874.82,2400,0.0,0.00,244.8,875.15,0.0,3.24, , 
,876.46,2304,79.5,0.0,11111101,875.80,2336,0.0,0.00,244.8,876.12,0.0,3.83, , 
,877.45,2304,79.5,0.0,11101001,876.79,2272,17.6,3.09,244.8,877.11,0.0,1.09, , 
,878.47,2272,79.5,-1.2,11101001,877.79,2272,36.9,5.15,438.6,878.12,-3.1,1.45, , 
,879.48,2304,79.5,2.7,11101001,878.81,2272,44.3,6.18,520.2,879.16,1.6,1.60, , 
,880.53,2272,79.5,5.9,11101001,879.82,2272,44.3,6.18,520.2,880.17,5.9,1.52, , 
,881.54,2304,79.5,9.0,11101001,880.88,2304,44.3,7.21,520.2,881.20,8.2,1.48, , 
,882.52,2272,79.5,0.0,11101001,881.87,2304,42.7,6.18,499.8,882.19,7.4,1.37, , 
,883.51,2272,79.5,0.4,11101000,882.85,2272,22.0,3.09,295.8,883.18,2.0,1.52, , 
,884.55,2240,79.5,0.8,11101001,883.86,2272,26.7,4.12,357.0,884.21,0.0,1.45, , 
,885.58,2272,79.5,0.8,11101000,884.91,2240,28.2,4.12,357.0,885.25,1.2,1.48, , 
,886.58,2240,79.5,-0.8,11101001,885.91,2240,35.3,5.15,438.6,886.25,-1.2,1.37, , 
,887.61,2272,79.5,0.4,11101000,886.92,2240,41.2,6.18,479.4,887.26,-1.2,1.52, , 
,888.63,2272,79.5,-1.6,11101000,887.95,2272,41.2,6.18,479.4,888.30,-0.8,1.29, , 
,889.67,2272,79.5,-1.2,11101000,888.97,2272,29.4,4.12,377.4,889.33,-0.4,1.52, , 
,890.68,2272,79.5,-2.0,11101000,890.02,2272,26.7,3.09,336.6,890.35,-0.4,1.52, , 
,891.67,2304,79.5,-0.8,11101000,891.02,2272,41.2,6.18,479.4,891.35,-0.8,1.52, , 
,892.66,2304,79.5,3.5,11101000,892.01,2304,45.9,6.18,520.2,892.33,2.7,1.56, , 
,893.71,2336,79.5,4.3,11101000,893.00,2336,51.8,8.24,591.6,893.34,5.1,1.41, , 
,894.74,2336,79.5,3.9,11101000,894.04,2336,53.3,8.24,612.0,894.36,3.9,1.45, , 
,895.77,2304,79.5,1.6,11101000,895.10,2336,53.3,8.24,591.6,895.44,1.2,1.48, , 
,896.75,2304,79.5,1.2,11101001,896.09,2304,51.8,8.24,591.6,896.41,1.2,1.45, , 
,897.81,2304,79.5,0.4,11101000,897.10,2304,53.3,8.24,591.6,897.45,0.8,1.48, , 
,898.82,2272,79.5,0.4,11101000,898.15,2304,53.3,8.24,591.6,898.48,0.4,1.48, , 
,899.83,2272,79.5,0.4,11101000,899.15,2272,53.3,8.24,612.0,899.49,0.0,1.45, , 
,900.88,2240,79.5,-2.7,11101000,900.18,2272,56.1,8.24,632.4,900.52,-1.6,1.45, , 
,901.88,2240,78.0,-4.7,11101000,901.23,2240,63.5,9.27,714.0,901.55,-4.3,1.45, , 
,902.90,2240,79.5,-5.1,11101000,902.22,2240,69.4,10.30,775.2,902.56,-5.1,1.48, , 
,903.96,2240,79.5,-3.5,11101000,903.26,2240,69.4,10.30,754.8,903.60,-5.1,1.52, , 
,904.97,2240,79.5,-1.2,11101000,904.31,2240,69.4,10.30,754.8,904.64,-2.3,1.48, , 
,906.00,2240,79.5,-1.2,11101000,905.29,2240,69.4,10.30,775.2,905.64,-1.2,1.48, , 
,907.04,2272,79.5,-2.7,11101000,906.36,2240,69.4,10.30,754.8,906.71,-2.0,1.41, , 
,908.04,2272,79.5,-3.1,11101000,907.37,2272,67.8,10.30,754.8,907.70,-3.1,1.48, , 
,909.08,2304,79.5,-4.3,11101000,908.37,2272,67.8,10.30,754.8,908.74,-3.9,1.45, , 
,910.08,2336,79.5,-5.5,11101000,909.43,2304,67.8,10.30,754.8,909.76,-5.1,1.48, , 
,911.12,2336,79.5,-4.3,11101000,910.42,2336,67.8,10.30,734.4,910.77,-5.1,1.52, , 
